,discount,learning rate,dec temp,weight,subject
182,0.29315352,0.23590085,4.0919313,0.05041948,182
183,0.5887563,0.35099283,1.6945596,0.68371284,183
184,0.9038034,0.6576298,1.9815121,0.90398294,184
185,0.13855013,0.35600907,0.50851184,0.8019126,185
186,0.74059594,0.1953604,3.05588,0.70756054,186
187,0.68499196,0.6150043,1.3486538,0.21943113,187
188,0.4490663,0.17063928,0.9226575,0.82051307,0
189,0.69567686,0.6121519,0.99444705,0.33288765,1
190,0.9106391,0.111409076,3.2700205,0.4305014,2
191,0.7834473,0.71931607,3.001244,0.0507881,3
192,0.55558604,0.76700264,4.3094287,0.58377296,4
193,0.5563779,0.3365912,1.2383496,0.8934279,5
194,0.26049754,0.24953362,0.6287519,0.4562851,6
195,0.09499407,0.8865887,2.3061166,0.41818345,7
196,0.49902225,0.6198561,3.9335465,0.79055476,8
197,0.5673557,0.26511532,5.0059633,0.9372232,9
198,0.73279274,0.39037168,5.736758,0.9273297,10
199,0.40130952,0.8104106,4.6302824,0.4744721,11
200,0.9344879,0.48134792,5.6394825,0.80588233,12
201,0.67270654,0.37977153,3.8879037,0.049470834,13
202,0.9280482,0.28824487,5.5470333,0.8685358,14
203,0.24391723,0.45680073,5.582852,0.8962418,15
204,0.72905695,0.2722273,0.5211716,0.49846527,16
205,0.08991883,0.65407676,3.908678,0.39118853,17
206,0.5409094,0.92843986,4.046793,0.2269761,18
207,0.65775687,0.5366267,3.9213548,0.87372726,19
208,0.7027453,0.4372839,3.8893151,0.5007594,20
209,0.924145,0.71833026,1.408872,0.46694836,21
210,0.65374166,0.6027265,1.4732925,0.5848434,22
211,0.22080393,0.6408066,3.073184,0.07818537,23
212,0.52911645,0.05798762,1.1284549,0.07592487,24
213,0.7598579,0.35003424,2.9870665,0.30015695,25
214,0.6884412,0.6030795,0.33995402,0.5863508,26
215,0.85062987,0.230374,0.8092855,0.89218605,27
216,0.91056544,0.100321524,1.8592293,0.6466067,28
217,0.19095,0.4979198,3.9831958,0.841115,29
218,0.30036828,0.17541653,4.444699,0.66950613,30
219,0.46382555,0.573989,1.4018345,0.27475622,31
220,0.43974835,0.9262794,5.3174744,0.4951868,32
221,0.711393,0.15150478,1.1917953,0.34818587,33
222,0.9278,0.23224992,1.3662357,0.94863045,34
223,0.4381108,0.15450725,2.6936915,0.49639848,35
224,0.7978017,0.76009995,2.127282,0.48816568,36
225,0.9340661,0.17768963,4.4985924,0.17586134,37
226,0.38366646,0.3715589,4.923594,0.91007876,38
227,0.44540262,0.8620033,1.6725937,0.9378902,39
228,0.6826082,0.20164092,3.7986293,0.40776443,40
229,0.415503,0.5821801,5.4460382,0.17277667,41
230,0.88815117,0.34200186,3.2248802,0.0678785,42
231,0.5306896,0.26412225,0.9602911,0.8271103,43
232,0.72042847,0.49882925,1.3603398,0.7275723,44
233,0.6042977,0.36348888,5.5432425,0.90007883,45
234,0.29263115,0.30576345,0.9329592,0.6341498,46
235,0.41325724,0.21791635,4.6137204,0.35049576,47
236,0.42243063,0.49877372,0.817366,0.54189897,48
237,0.25908408,0.32770514,3.0662913,0.71016985,49
238,0.64015913,0.859861,2.268971,0.11222624,50
239,0.5670876,0.80528045,5.3017545,0.81014687,51
240,0.42255515,0.64210033,2.7424781,0.8351516,52
241,0.48952705,0.29833928,5.051394,0.5930869,53
242,0.32117757,0.81449455,3.768772,0.25704014,54
243,0.271321,0.48158044,1.889688,0.63173395,55
244,0.74581754,0.8142129,3.442113,0.22211105,56
245,0.68386424,0.42292905,5.4932127,0.88512564,57
246,0.7958576,0.68711495,2.0864816,0.31571868,58
247,0.24921113,0.5304456,1.3230658,0.7774394,59
248,0.7799781,0.7070114,1.9781531,0.10924518,60
249,0.2130335,0.7004076,1.9522524,0.6151587,61
250,0.79310924,0.37742287,3.8046994,0.63731194,62
251,0.13984987,0.47975662,5.4730577,0.8367234,63
252,0.9433484,0.40154195,1.6745828,0.5250914,64
253,0.46990758,0.21526296,4.5275865,0.8145321,65
254,0.5232303,0.8554843,4.9243574,0.32048607,66
255,0.24099891,0.44194624,0.71627057,0.6269192,67
256,0.87964416,0.65511364,5.009138,0.6018359,68
257,0.7550386,0.24728034,2.573926,0.75173974,69
258,0.7369199,0.6715096,2.269046,0.104025796,70
259,0.9637986,0.55784506,2.2105362,0.05972439,71
260,0.76773083,0.8027635,4.9848742,0.68414235,72
261,0.13658881,0.06222272,5.0845423,0.8035896,73
262,0.9217254,0.27995706,5.1725054,0.2933388,74
263,0.64009124,0.3311495,5.3394136,0.15892148,75
264,0.72728515,0.3707202,4.2051992,0.88983804,76
265,0.78520274,0.8802833,2.9479976,0.24182862,77
266,0.53382355,0.83016205,4.5321155,0.48599747,78
267,0.8874336,0.49927542,2.3447762,0.9422475,79
268,0.9472227,0.57797843,0.19074604,0.4138506,80
269,0.41756922,0.5985621,0.5174425,0.6088692,81
270,0.93059164,0.65839636,4.5574,0.41142604,82
271,0.29612097,0.5717133,4.3508425,0.70693654,83
272,0.37443766,0.88917303,5.7332,0.32180002,84
273,0.4286951,0.70354575,1.484692,0.6585178,85
274,0.72376084,0.59970456,4.7299523,0.28456202,86
275,0.263166,0.17357859,0.55752707,0.79264724,87
276,0.82416064,0.56951547,5.6275654,0.8500224,88
277,0.525289,0.39056915,1.6107893,0.7668867,89
278,0.13294895,0.114231355,0.82887256,0.19484222,90
279,0.46226937,0.21816272,3.7704415,0.9648998,91
280,0.35145855,0.16086535,2.7477796,0.59345824,92
281,0.35256565,0.44706738,2.754997,0.8036858,93
282,0.6122086,0.3718493,2.4358392,0.679322,94
283,0.22479783,0.4392364,3.3758993,0.6727191,95
284,0.31838605,0.29603028,0.775265,0.33836538,96
285,0.6185664,0.7260661,1.2179627,0.9339566,97
286,0.3299125,0.37942082,1.9810592,0.19587065,98
287,0.3395736,0.31722936,2.1909394,0.60787857,99
288,0.9077912,0.2805668,1.6486053,0.3240059,100
289,0.1575574,0.121487744,2.4460196,0.93930924,101
290,0.46244076,0.8746197,1.9504826,0.65019614,102
291,0.11579599,0.57421076,2.5553672,0.34423098,103
292,0.5457061,0.52663714,3.2195468,0.55339795,104
293,0.47302017,0.4564129,5.2179265,0.61198765,105
294,0.8614722,0.60032076,2.8277442,0.4405489,106
295,0.71762633,0.5542943,3.3822784,0.38258377,107
296,0.1174479,0.31680286,5.0385866,0.5023998,108
297,0.82992595,0.30415955,0.5109434,0.7527306,109
298,0.6414483,0.24273036,5.097469,0.8000124,110
299,0.5719771,0.79308903,3.6518521,0.81025773,111
300,0.9035244,0.52724534,5.0022964,0.3873616,112
301,0.53937054,0.36609986,5.4225473,0.53122354,113
302,0.11248945,0.07415411,2.4532168,0.58922523,114
303,0.38358203,0.57531863,5.1912785,0.7051435,115
304,0.95076156,0.64465255,3.6489453,0.4400533,116
305,0.6053271,0.29048562,2.4251456,0.54322934,117
306,0.19436164,0.8533922,1.4387347,0.6906016,118
307,0.67637193,0.10371554,2.5119512,0.74764127,119
308,0.74998367,0.8443466,2.7776718,0.7766512,120
309,0.78706884,0.8081288,1.9228792,0.56859046,121
310,0.6854754,0.41975462,1.3072696,0.712017,122
311,0.9137948,0.115729354,1.016886,0.7863766,123
312,0.47763,0.6266307,4.197471,0.83550084,124
313,0.3502347,0.57359993,1.9899001,0.7460066,125
314,0.24179016,0.67788124,2.793139,0.35932732,126
315,0.8892692,0.18537758,4.624259,0.12961632,127
316,0.08484723,0.788918,1.6293814,0.55467486,128
317,0.58990204,0.018910233,2.9221969,0.6532435,129
318,0.7565977,0.92927796,3.6683707,0.6958581,130
319,0.6315846,0.6231295,2.4753485,0.676888,131
320,0.36533317,0.13137692,3.819063,0.8717925,132
321,0.43269607,0.13893451,3.2357054,0.8665531,133
322,0.42799476,0.5958819,5.045976,0.856161,134
323,0.79846036,0.15772772,1.8343024,0.6547741,135
324,0.35867754,0.28977662,4.3369493,0.8697349,136
325,0.57398355,0.06888412,3.2355385,0.49971774,137
326,0.58152723,0.19002382,2.3761103,0.59721804,138
327,0.28480196,0.44448456,0.6532281,0.67241144,139
328,0.76391464,0.39443445,2.6636043,0.55494964,140
329,0.4687231,0.13619113,0.5862849,0.86222696,141
330,0.6879763,0.19617747,4.09076,0.8469964,142
331,0.6624942,0.86686677,5.097791,0.06738017,143
332,0.64032066,0.299674,3.6409006,0.57197124,144
333,0.882453,0.20202698,5.081409,0.20280628,145
334,0.5545077,0.6538272,4.437969,0.610637,146
335,0.856831,0.27419892,5.1121035,0.36694938,147
336,0.33407256,0.5271882,3.727984,0.5226196,148
337,0.48392838,0.71559,0.6642679,0.64269036,149
338,0.38869485,0.37341043,3.9930933,0.6668757,150
339,0.46703854,0.35919708,1.8706858,0.33148667,151
340,0.30082685,0.72914284,2.568497,0.8393367,152
341,0.91465294,0.8811175,4.979431,0.4337287,153
342,0.9368941,0.9361876,4.4460063,0.08844258,154
343,0.8723147,0.5123589,4.680644,0.16801599,155
344,0.1969562,0.20880495,2.5239897,0.77801013,156
345,0.4371866,0.5632653,0.34863347,0.43276328,157
346,0.28028998,0.18481366,2.7824283,0.5007967,158
347,0.5669109,0.0054581976,1.8927882,0.5844859,159
348,0.23604679,0.20794405,1.0424929,0.5048974,160
349,0.89648086,0.5491915,3.3767228,0.50072443,161
350,0.33311826,0.5677479,1.3941063,0.94933826,162
351,0.60935646,0.116612904,4.108653,0.33131367,163
352,0.8057884,0.4527025,2.3058908,0.84361523,164
353,0.8255014,0.91939485,2.572509,0.78096706,165
354,0.08316757,0.6903281,1.076573,0.41760567,166
355,0.68045545,0.06409087,4.1045527,0.88458586,167
356,0.8013152,0.87349176,2.1776187,0.15273541,168
357,0.8001694,0.4832691,5.734645,0.18472272,169
358,0.29230717,0.40949947,4.0738955,0.62259406,170
359,0.78057545,0.9419034,5.136111,0.17027114,171
360,0.82335615,0.71561575,5.141599,0.8037841,172
361,0.4392258,0.15973376,1.5493345,0.09043614,173
362,0.11201603,0.2365494,0.8181852,0.8743885,174
363,0.80710787,0.01642891,1.349423,0.47975558,175
364,0.4546591,0.96293277,2.9619102,0.20957538,176
365,0.97173464,0.45611987,5.596981,0.6977312,177
366,0.38733733,0.7642293,4.516981,0.7891525,178
367,0.84905773,0.6810119,3.7756782,0.33810636,179
368,0.5681202,0.53770703,4.58453,0.56735414,180
369,0.23902704,0.38095757,2.3865693,0.21790949,181
370,0.16817026,0.22684352,5.627963,0.03216229,182
371,0.6540964,0.1521211,1.5136946,0.49476314,183
372,0.5961459,0.5173561,2.800695,0.53605163,184
373,0.4130731,0.067392126,1.2477183,0.592682,185
374,0.8089223,0.23682348,2.3107615,0.1500527,186
375,0.36652508,0.41169077,1.9427714,0.5932103,187
376,0.7102061,0.04789168,1.3011632,0.7855015,0
377,0.45222503,0.62709486,0.65330374,0.150834,1
378,0.36287835,0.08246612,4.310888,0.175871,2
379,0.45021087,0.5988212,3.346538,0.058245033,3
380,0.49715078,0.72642076,3.200291,0.6176448,4
381,0.32970047,0.3683257,0.6992233,0.7980049,5
382,0.48910508,0.293997,0.9422846,0.84536827,6
383,0.15399276,0.7985973,2.1382046,0.28635213,7
384,0.39326417,0.76979256,2.7928202,0.59941286,8
385,0.8614468,0.3014525,5.2815657,0.8106116,9
386,0.8287149,0.42148954,5.308304,0.9601808,10
387,0.39111128,0.9231184,3.8332765,0.69149864,11
388,0.7318365,0.46676597,4.1918206,0.79235846,12
389,0.88903517,0.28451708,3.2554817,0.032796692,13
390,0.49893767,0.34074575,5.4928417,0.93537754,14
391,0.67151064,0.7324612,5.700425,0.88370234,15
392,0.4032097,0.1537227,0.73593646,0.35073256,16
393,0.22060028,0.86700904,3.3841271,0.33773723,17
394,0.61122656,0.929698,3.9214373,0.228059,18
395,0.097110294,0.5051105,4.971551,0.61278814,19
396,0.86016035,0.4586429,3.5305963,0.22371387,20
397,0.74712974,0.5703371,2.343789,0.48434225,21
398,0.46446666,0.67696565,3.1251817,0.7175593,22
399,0.366566,0.8138676,3.0088913,0.16668397,23
400,0.38499746,0.032177553,2.7479062,0.5766939,24
401,0.90349793,0.337314,2.604041,0.13536477,25
402,0.526742,0.15783739,0.9158746,0.81433964,26
403,0.32227942,0.11566284,2.4349515,0.81266147,27
404,0.09255707,0.18066536,1.8696146,0.901318,28
405,0.21671963,0.62251943,4.803021,0.43991485,29
406,0.102502294,0.112828605,3.8668385,0.20334502,30
407,0.9052851,0.2940457,1.7742208,0.759679,31
408,0.52916175,0.8903862,4.3429885,0.60810095,32
409,0.5110224,0.09944224,0.844145,0.6846163,33
410,0.94634783,0.13370991,2.2697241,0.9765835,34
411,0.17605203,0.115996696,3.0727682,0.17548925,35
412,0.14547928,0.8563211,2.7923126,0.6169516,36
413,0.90608066,0.18576843,5.1434746,0.56092227,37
414,0.16929285,0.24941806,5.034698,0.46619043,38
415,0.28978455,0.49033707,2.933648,0.8623499,39
416,0.17053035,0.21805008,2.8622046,0.7494355,40
417,0.4708046,0.59508616,5.624998,0.23219268,41
418,0.93123525,0.41833872,4.139821,0.13123287,42
419,0.266062,0.5739273,1.0756707,0.17103808,43
420,0.8864375,0.33084053,1.7125938,0.57133865,44
421,0.83498394,0.3498919,5.260621,0.7883707,45
422,0.77548814,0.17834918,1.3423597,0.3369236,46
423,0.60923624,0.26073703,4.639713,0.21498764,47
424,0.5395279,0.5228898,0.6138256,0.75566864,48
425,0.28984508,0.27739057,2.2175686,0.7779973,49
426,0.7568338,0.9251749,1.908952,0.10741423,50
427,0.7903641,0.8068357,5.581768,0.928642,51
428,0.1744879,0.5002871,3.5431476,0.6341071,52
429,0.39516953,0.3070994,4.5032873,0.4773527,53
430,0.41644496,0.7115453,4.374277,0.48388568,54
431,0.6864319,0.6275966,1.6603248,0.17948411,55
432,0.6602609,0.8495562,3.2903252,0.25308663,56
433,0.59607726,0.41542447,4.250352,0.9669617,57
434,0.6189777,0.6719339,2.553178,0.3742746,58
435,0.58983,0.40203637,2.470179,0.22079328,59
436,0.6190172,0.74481297,2.2993577,0.4592242,60
437,0.14046039,0.54550415,1.3370527,0.4328555,61
438,0.6462725,0.3622075,4.6142454,0.54546946,62
439,0.7437979,0.31775752,5.6188045,0.9202386,63
440,0.5511891,0.38617527,1.4228276,0.7326764,64
441,0.6249247,0.31475875,4.8232718,0.89798224,65
442,0.6068142,0.91928834,4.35011,0.19129498,66
443,0.359843,0.19774668,1.2473603,0.16644686,67
444,0.8251031,0.5136716,5.039347,0.3695458,68
445,0.2277694,0.32117656,2.6395245,0.855115,69
446,0.8807722,0.550567,1.9676795,0.48242196,70
447,0.46308047,0.67564803,1.4881774,0.14582013,71
448,0.761831,0.64600503,4.7668753,0.38653296,72
449,0.23522444,0.05599665,5.201711,0.42507502,73
450,0.9262196,0.29092094,5.1868424,0.26621664,74
451,0.61010283,0.2838615,5.6077957,0.22595645,75
452,0.6304708,0.38963014,3.5945754,0.59241337,76
453,0.8921676,0.81677336,3.4152098,0.20600319,77
454,0.5675681,0.82993245,4.679692,0.44307193,78
455,0.9419747,0.38387322,1.4197084,0.73708236,79
456,0.35193053,0.11706432,1.6782498,0.7439351,80
457,0.98634654,0.14051086,0.6015281,0.85800844,81
458,0.8328563,0.6711601,4.591679,0.21818618,82
459,0.47682822,0.37363926,5.0057774,0.7647126,83
460,0.43444553,0.901512,5.0688286,0.27391663,84
461,0.68149114,0.6462111,0.8499021,0.64062524,85
462,0.7972438,0.58661854,4.9200797,0.17201945,86
463,0.42118162,0.008977865,1.6081283,0.27178177,87
464,0.24318296,0.41677344,5.6175547,0.7885162,88
465,0.46543294,0.19929339,1.3244457,0.7855562,89
466,0.07498607,0.73424095,0.21409345,0.90524757,90
467,0.0902722,0.16729723,4.7881956,0.37229055,91
468,0.9262414,0.3365969,2.2365391,0.4795016,92
469,0.48617685,0.42566672,2.3462477,0.7703467,93
470,0.49553508,0.30929023,2.6333637,0.70890343,94
471,0.39729398,0.579285,1.8944273,0.43136534,95
472,0.08533974,0.33382127,0.5141599,0.7446127,96
473,0.15076128,0.86747384,0.9835944,0.63109165,97
474,0.3486016,0.33011982,2.3454666,0.7103355,98
475,0.5380012,0.23720707,2.7611136,0.4816502,99
476,0.9309501,0.38513732,1.2362077,0.11712073,100
477,0.7187396,0.19578847,1.1964636,0.4330053,101
478,0.8703174,0.94990283,1.7661946,0.54570454,102
479,0.53385276,0.5079147,4.0924263,0.7273489,103
480,0.8372493,0.6008354,1.9381338,0.4940973,104
481,0.08055426,0.3643993,5.7248077,0.08422587,105
482,0.78536695,0.57227695,4.462676,0.49627864,106
483,0.8603276,0.5987082,3.7752032,0.74990374,107
484,0.67647076,0.34107077,5.441868,0.53824973,108
485,0.6489257,0.060435668,2.6790686,0.3001306,109
486,0.22596836,0.29653272,5.368767,0.6362961,110
487,0.055959012,0.8430721,4.745453,0.6765109,111
488,0.2933256,0.5482341,5.4435596,0.10868195,112
489,0.66744745,0.30973697,5.7749624,0.63818157,113
490,0.8572943,0.12526105,1.2765533,0.71882606,114
491,0.5574319,0.66183627,5.361119,0.891651,115
492,0.7107056,0.5275692,4.475712,0.108295225,116
493,0.7586548,0.25234267,2.5882864,0.6111679,117
494,0.10235451,0.7809,1.1080358,0.083520874,118
495,0.8528609,0.19344074,1.707869,0.7938144,119
496,0.8070159,0.7782963,2.5065622,0.9730123,120
497,0.5906359,0.9034495,2.0346131,0.8617184,121
498,0.84326684,0.39791128,0.6587174,0.23939559,122
499,0.37886995,0.111073226,2.0642056,0.5183123,123
500,0.25057617,0.4921114,5.2052803,0.8958791,124
501,0.16053472,0.7337657,2.7663662,0.18467994,125
502,0.08512323,0.7638492,2.035434,0.26373586,126
503,0.92690665,0.1750789,5.374833,0.6601648,127
504,0.78434145,0.36359507,2.5267384,0.7789035,128
