,inferred dec temp,subject,inferred reward rate
0,3.2587173,0,0.36718133
1,3.699052,1,0.35681868
2,2.8664486,2,0.2981692
3,2.9031522,3,0.6390382
4,2.8652751,4,0.5377827
5,2.901478,5,0.676114
6,2.8763702,6,0.33994952
7,3.229398,7,0.36239403
8,3.0498536,8,0.3568677
9,3.1948068,9,0.37971705
10,2.903571,10,0.39990693
11,5.5360155,11,0.2984708
12,3.5303917,12,0.5412191
13,3.049337,13,0.38430622
14,3.744102,14,0.5949696
15,3.0951555,15,0.36730072
16,2.905021,16,0.6790168
17,3.2641225,17,0.35699984
18,3.0508072,18,0.37374958
19,2.9938457,19,0.6546368
20,2.997287,20,0.64304835
21,2.9683857,21,0.6645961
22,3.0163522,22,0.66206455
23,2.9471781,23,0.66227615
24,5.7882547,24,0.5715275
25,2.981101,25,0.67101
26,3.1358824,26,0.30990502
27,2.9307656,27,0.5788947
28,3.1130533,28,0.62551206
29,2.9256215,29,0.511098
30,3.699707,30,0.3378591
31,2.9927602,31,0.33946344
32,3.1424842,32,0.4366513
33,3.3769038,33,0.36892712
34,3.2633486,34,0.40886003
35,3.4548373,35,0.3783794
36,2.97307,36,0.32538962
37,2.9492831,37,0.6457729
38,2.9591959,38,0.66648376
39,3.0056465,39,0.34116557
40,3.019027,40,0.39967626
41,2.896823,41,0.5720076
42,3.157622,42,0.36365986
43,2.9639063,43,0.34923452
44,3.0774765,44,0.6497105
45,3.0706456,45,0.27907848
46,2.9933398,46,0.31476986
47,2.930881,47,0.6794968
48,3.0631387,48,0.38538808
49,2.966573,49,0.30072343
50,3.7194583,50,0.44229925
51,3.0410507,51,0.3655078
52,2.8839319,52,0.35101712
53,2.872669,53,0.6583545
54,2.9024463,54,0.35157502
55,3.0546067,55,0.4121304
56,2.9092016,56,0.6594673
57,5.948212,57,0.27837175
58,2.8397903,58,0.6708198
59,3.2462106,59,0.3671744
60,2.979441,60,0.31335944
61,4.531755,61,0.53135645
62,2.9348881,62,0.6591776
63,4.092031,63,0.33634716
64,2.9930727,64,0.6377583
65,3.2323585,65,0.3277642
66,2.9339092,66,0.66389024
67,2.9751358,67,0.65605485
68,2.8850732,68,0.66540134
69,2.9933796,69,0.65107834
70,2.9713783,70,0.42443806
71,2.9033685,71,0.6147432
72,2.8866506,72,0.58384144
73,2.9916496,73,0.3642897
74,2.839457,74,0.63095117
75,3.0084028,75,0.31659767
76,3.490375,76,0.59537554
77,2.9627326,77,0.6657195
78,2.97738,78,0.6677159
79,2.9877887,79,0.6809324
80,2.9484136,80,0.66822076
81,3.0457177,81,0.63388723
82,3.2364583,82,0.3320641
83,2.9300833,83,0.66869473
84,2.9227016,84,0.6760518
85,3.1163657,85,0.34218493
86,2.8945622,86,0.62563246
87,3.0443394,87,0.662796
88,2.9282749,88,0.6422158
89,3.0919213,89,0.66368103
90,2.941329,90,0.65877247
91,2.943931,91,0.6255344
92,2.98245,92,0.6712582
93,2.8711674,93,0.66726285
94,3.2610323,94,0.38627416
95,3.1154118,95,0.6608494
96,3.4900498,96,0.35241175
97,2.968704,97,0.6756427
98,2.9094021,98,0.66462684
99,3.020483,99,0.6686983
100,3.9035258,100,0.61731833
101,3.0007632,101,0.63281834
102,2.8667343,102,0.66622657
103,3.243058,103,0.3213954
104,3.0095232,104,0.33159137
105,2.914603,105,0.61472243
106,3.1463935,106,0.36910602
107,2.929769,107,0.48403406
108,2.8806767,108,0.618712
109,3.0162926,109,0.68113136
110,2.9197607,110,0.5561368
111,3.475092,111,0.62176406
112,3.339831,112,0.5772097
113,2.9562178,113,0.6664134
114,3.0047567,114,0.66843927
115,3.05924,115,0.65954936
116,3.589584,116,0.6288086
117,2.9302514,117,0.67683685
118,2.8331435,118,0.67382735
119,3.199148,119,0.3675908
120,2.971688,120,0.6631741
121,2.9279082,121,0.34636614
122,3.4748433,122,0.35362586
123,3.1602206,123,0.39435652
124,2.8844068,124,0.65383214
125,2.9553277,125,0.312297
126,3.794821,126,0.3755736
127,2.820039,127,0.67227054
128,3.7767196,128,0.33510315
129,3.0511851,129,0.33147588
130,3.112292,130,0.39229405
131,3.0037613,131,0.66124
132,3.2166212,132,0.6032096
133,2.9926438,133,0.62717026
134,3.3302634,134,0.32087064
135,5.4044423,135,0.29154485
136,2.9443002,136,0.3047042
137,2.9086323,137,0.66042846
138,3.0667865,138,0.649648
139,2.913962,139,0.58286625
140,3.3473833,140,0.3459523
141,3.0640328,141,0.47212148
142,3.2941744,142,0.3429147
143,5.464227,143,0.33846614
144,2.917957,144,0.65387475
145,3.0112422,145,0.32910034
146,2.9395797,146,0.66327554
147,5.298456,147,0.30759963
148,2.921596,148,0.66754776
149,3.1717281,149,0.68619686
150,2.92934,150,0.49290478
151,3.5430975,151,0.5361553
152,3.5428104,152,0.33797395
153,2.8743892,153,0.5121112
154,3.6954403,154,0.33959258
155,3.0644672,155,0.3413066
156,2.9907606,156,0.66877776
157,2.91802,157,0.6850261
158,3.3898232,158,0.3359395
159,3.2968647,159,0.29676583
160,2.91,160,0.33565193
161,3.0087059,161,0.68745977
162,3.3719547,162,0.3385594
163,2.870828,163,0.5241246
164,3.0366137,164,0.37350917
165,2.8398373,165,0.66030675
166,3.4956985,166,0.38900375
167,2.8260605,167,0.653198
168,3.2648134,168,0.37274006
169,3.0962412,169,0.39115703
170,2.988599,170,0.51015055
171,4.286984,171,0.30345368
172,3.206919,172,0.45127466
173,3.8144932,173,0.32045907
174,3.0049527,174,0.606423
175,2.928151,175,0.31491634
176,3.4279609,176,0.2856977
177,5.5173993,177,0.33440182
178,3.8315272,178,0.6096632
179,3.0457537,179,0.3025431
180,3.018983,180,0.65825784
181,2.934787,181,0.6810636
182,3.024265,182,0.6476735
183,3.7347276,183,0.3161625
184,3.245755,184,0.33887848
185,2.9229784,185,0.64190966
186,2.978525,186,0.5966141
187,3.4277813,187,0.29214197
