,inferred dec temp,subject,inferred reward rate
0,5.793179,0,0.047106776
1,3.6031559,1,0.31151068
2,1.0079366,2,0.17438151
3,1.527199,3,0.4603576
4,2.9864345,4,0.17270948
5,0.6722229,5,0.760447
6,1.0135736,6,0.12289085
7,4.583478,7,0.048058785
8,4.8232617,8,0.12169971
9,4.2519145,9,0.048917223
10,1.1538787,10,0.045885056
11,6.3356943,11,0.09803526
12,3.5014937,12,0.5148275
13,2.8929136,13,0.041329615
14,3.4069917,14,0.57931894
15,1.9055005,15,0.14666438
16,0.63541573,16,0.7498235
17,5.018536,17,0.038344853
18,4.0178833,18,0.25468823
19,0.6762704,19,0.56979233
20,0.77167404,20,0.69041395
21,0.7615968,21,0.61369544
22,0.60869175,22,0.7723129
23,0.72258437,23,0.6689992
24,5.44272,24,0.5403383
25,0.743437,25,0.7887079
26,1.9981619,26,0.034848
27,1.1392554,27,0.28775316
28,1.2597706,28,0.600696
29,1.1595436,29,0.078537054
30,5.409749,30,0.06118931
31,2.4483514,31,0.023066029
32,2.3271792,32,0.2513738
33,6.271038,33,0.009847671
34,5.379391,34,0.044502646
35,5.284603,35,0.011894881
36,1.2190517,36,0.086409986
37,0.74872035,37,0.63351196
38,0.8980226,38,0.6349074
39,2.9367423,39,0.05890088
40,1.8283868,40,0.11907903
41,1.512583,41,0.3388988
42,4.506862,42,0.14223377
43,1.2632188,43,0.021575982
44,1.5804886,44,0.6644873
45,2.1676857,45,0.09740975
46,1.7841659,46,0.08169784
47,0.65792775,47,0.78597075
48,4.1174197,48,0.013445376
49,1.5334698,49,0.07452933
50,3.578644,50,0.3829489
51,1.9888499,51,0.05163518
52,2.3558633,52,0.054548834
53,0.6241266,53,0.7291912
54,1.4379104,54,0.08063941
55,1.5214248,55,0.022302547
56,0.6234973,56,0.6635423
57,6.076554,57,0.15947317
58,0.65215415,58,0.77430075
59,3.3076987,59,0.23427472
60,1.8825122,60,0.09091647
61,4.3588867,61,0.47230926
62,0.63160855,62,0.8015832
63,4.8637667,63,0.11256494
64,1.1067703,64,0.48854282
65,3.1619813,65,0.10560251
66,0.6778402,66,0.6559281
67,0.6873806,67,0.6306908
68,0.6918276,68,0.775541
69,0.70280796,69,0.5918172
70,1.4520934,70,0.22946446
71,0.74500036,71,0.4966454
72,4.243377,72,0.26194903
73,1.9793526,73,0.052202996
74,0.7768814,74,0.49601346
75,1.8644388,75,0.07193575
76,3.3351653,76,0.58990026
77,0.693026,77,0.7197649
78,0.6767935,78,0.77737975
79,0.60898733,79,0.7934852
80,0.6182421,80,0.7866318
81,0.8919114,81,0.6268577
82,3.9314296,82,0.054786872
83,0.71987486,83,0.5834531
84,0.65747446,84,0.8025911
85,2.4348736,85,0.07778774
86,0.8753692,86,0.45930988
87,0.73888904,87,0.7310383
88,0.6517652,88,0.64368767
89,0.6554419,89,0.77463245
90,0.7656123,90,0.7583752
91,0.7942351,91,0.6736669
92,0.781677,92,0.733377
93,0.7211533,93,0.70711803
94,5.4932656,94,0.11749385
95,0.9985863,95,0.74491197
96,5.4405117,96,0.020280447
97,0.66130406,97,0.7639999
98,0.59743285,98,0.8046916
99,0.7401008,99,0.54550743
100,3.8292677,100,0.66682017
101,0.71684414,101,0.47474638
102,0.6673375,102,0.7677461
103,2.8155937,103,0.06946634
104,2.2933223,104,0.07525191
105,0.72830504,105,0.43909982
106,2.435482,106,0.16622412
107,0.77014697,107,0.32589787
108,0.68543714,108,0.42688304
109,0.6252766,109,0.6820199
110,1.068549,110,0.19675839
111,3.3798153,111,0.6983999
112,2.864488,112,0.5551316
113,0.68637156,113,0.54426605
114,0.65902627,114,0.7309696
115,0.6842866,115,0.5758957
116,3.3574042,116,0.78083897
117,0.65163493,117,0.7862218
118,0.66804415,118,0.7175581
119,4.90746,119,0.19419034
120,0.73526317,120,0.7238643
121,2.08146,121,0.034087446
122,5.1921606,122,0.038175203
123,4.479462,123,0.13182059
124,0.718564,124,0.5544579
125,1.5292232,125,0.08377559
126,8.071723,126,0.013650303
127,0.6834096,127,0.75895953
128,5.2808056,128,0.061645027
129,1.6885072,129,0.06914488
130,3.9003828,130,0.22045615
131,0.7807235,131,0.73385435
132,2.4844532,132,0.57654756
133,0.8343595,133,0.508418
134,3.7382174,134,0.053255934
135,5.168514,135,0.16323905
136,1.8826611,136,0.034065444
137,0.76117986,137,0.7504186
138,1.1877677,138,0.71548814
139,1.0266206,139,0.4642494
140,5.110171,140,0.036883406
141,1.8341144,141,0.31384575
142,5.475948,142,0.070848696
143,5.127282,143,0.27886328
144,0.68448913,144,0.73059505
145,2.4186368,145,0.0915281
146,0.6953113,146,0.74738014
147,5.082436,147,0.23608099
148,0.71259195,148,0.71553606
149,0.77129894,149,0.7847855
