,inferred dec temp,subject,inferred reward rate
0,5.066975,0,0.21099493
1,3.619917,1,0.30995777
2,1.1653316,2,0.18100357
3,0.9846063,3,0.5668367
4,2.5739474,4,0.298473
5,0.87139565,5,0.75667065
6,1.1565067,6,0.12796101
7,4.5069394,7,0.048054844
8,4.020786,8,0.2352336
9,3.9171236,9,0.050888248
10,1.2160623,10,0.082378656
11,6.2949295,11,0.09605457
12,3.4235792,12,0.53299844
13,2.2014966,13,0.061693422
14,3.4759035,14,0.57559454
15,1.8606036,15,0.2299079
16,0.8054333,16,0.7621143
17,4.760715,17,0.038382757
18,4.2655225,18,0.26659036
19,0.85677075,19,0.6669449
20,0.9533718,20,0.70126534
21,0.94197,21,0.6182771
22,0.793888,22,0.776645
23,0.91534656,23,0.72063756
24,5.4628577,24,0.522631
25,0.9046659,25,0.77085173
26,2.1707764,26,0.045783807
27,1.2459358,27,0.33550403
28,1.4443994,28,0.6179879
29,1.2413313,29,0.09109279
30,5.361555,30,0.06160875
31,2.195184,31,0.03978891
32,2.3163574,32,0.2577992
33,4.480987,33,0.087777264
34,4.4905744,34,0.19759811
35,3.981096,35,0.12449307
36,1.3124837,36,0.09052385
37,0.92986614,37,0.69062597
38,1.0770477,38,0.71150994
39,2.6469688,39,0.061783947
40,1.7965095,40,0.17265736
41,1.5878544,41,0.39121476
42,3.9042592,42,0.2545873
43,1.3017784,43,0.030610716
44,1.6794618,44,0.67657375
45,2.186835,45,0.09780768
46,1.8138578,46,0.082458794
47,0.84205294,47,0.78939223
48,2.5672965,48,0.08936023
49,1.554709,49,0.08334701
50,3.5214305,50,0.3718194
51,1.9051276,51,0.12615725
52,2.1437366,52,0.057852075
53,0.8027355,53,0.734958
54,1.4439614,54,0.08922178
55,1.5308391,55,0.035741974
56,0.80465305,56,0.70899755
57,6.051232,57,0.1603581
58,0.8372519,58,0.77286005
59,3.0520442,59,0.30439928
60,1.9062008,60,0.08987418
61,4.341416,61,0.48362917
62,0.8377011,62,0.79908085
63,4.9737053,63,0.11165639
64,1.0130328,64,0.552105
65,3.1409414,65,0.10262578
66,0.86444247,66,0.6964626
67,0.8481373,67,0.67587316
68,0.87150866,68,0.769965
69,0.8907359,69,0.63756746
70,1.5622027,70,0.26310143
71,0.9422642,71,0.5280734
72,3.9145107,72,0.33971435
73,1.9031379,73,0.058891114
74,0.94050705,74,0.53946656
75,1.9910377,75,0.078625716
76,3.3281133,76,0.58445555
77,0.8538696,77,0.75144523
78,0.86018485,78,0.7823008
79,0.8042212,79,0.78987646
80,0.8028561,80,0.7870098
81,1.0840284,81,0.6449639
82,3.6634986,82,0.055692185
83,0.8519525,83,0.6394823
84,0.83718663,84,0.79271144
85,2.2485754,85,0.07968329
86,1.0140328,86,0.5029366
87,0.8984885,87,0.7303779
88,0.8360263,88,0.65702796
89,0.85666734,89,0.7754735
90,0.92973894,90,0.7433672
91,1.0102311,91,0.6526891
92,0.9521956,92,0.7621301
93,0.91007435,93,0.72592306
94,4.6961718,94,0.25809407
95,1.1758912,95,0.7467063
96,4.7790146,96,0.030520117
97,0.8456836,97,0.7647147
98,0.77986205,98,0.7968492
99,0.9008764,99,0.6449787
100,3.7904365,100,0.6695532
101,0.9120178,101,0.5185017
102,0.82950145,102,0.7593587
103,2.7169945,103,0.07435466
104,2.3261797,104,0.075421646
105,0.87783474,105,0.5041026
106,2.407015,106,0.24495621
107,0.9288776,107,0.38095248
108,0.84051394,108,0.5029298
109,0.81186515,109,0.7516936
110,1.1946659,110,0.2674757
111,3.4442573,111,0.67722267
112,2.80629,112,0.5501441
113,0.8989619,113,0.66855335
114,0.8722522,114,0.75305015
115,0.8586577,115,0.64704406
116,3.2487924,116,0.7528149
117,0.8491657,117,0.78182316
118,0.88950145,118,0.7370981
119,4.369001,119,0.3243877
120,0.9240128,120,0.74189854
121,1.9603506,121,0.09936522
122,5.063701,122,0.03717681
123,3.8861291,123,0.2629689
124,0.87980187,124,0.63026804
125,1.6043735,125,0.09037265
126,6.5317273,126,0.036725577
127,0.8769157,127,0.7588508
128,5.1079035,128,0.06369944
129,1.7192925,129,0.06777763
130,3.7683856,130,0.25813267
131,0.9941099,131,0.74248743
132,2.4292152,132,0.5831543
133,1.015038,133,0.5605047
134,3.7577915,134,0.055383544
135,5.1722918,135,0.16100912
136,1.7464756,136,0.04543361
137,0.94328016,137,0.7528861
138,1.2759213,138,0.7278727
139,1.1998208,139,0.49070704
140,4.239491,140,0.055291124
141,1.8988494,141,0.3146376
