,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,4.5753736,4.2700596,0,0.12429198,0.1157276,0.6842694,0.0,0.5401585,0.0
1,2.9950943,3.6661167,1,0.54126334,0.5874485,0.7221691,0.0,0.68905777,0.0
2,5.459474,4.866716,2,0.009726557,0.0009096861,0.65480345,0.0,0.7062938,0.0
3,1.8363867,1.9189254,3,0.63417745,0.6554475,0.60471135,0.0,0.6208086,0.0
4,1.750509,1.0858221,4,0.51747483,0.40125608,0.6503535,0.0,0.6172181,0.0
5,3.4685016,3.7071185,5,0.24396272,0.21022409,0.57099694,0.0,0.55487144,0.0
6,4.9715996,3.9985247,6,0.3263681,0.24536574,0.6802706,0.0,0.65270793,0.0
7,4.9725075,5.087621,7,0.8036754,0.9262492,0.5802788,0.0,0.64406794,0.0
8,3.3556807,2.6297374,8,0.8609556,0.95471114,0.73104024,0.0,0.69236755,0.0
9,3.347994,2.7467365,9,0.5682322,0.5676253,0.7982457,0.0,0.479609,0.0
10,4.6407022,5.1857986,10,0.7868361,0.7951034,0.67405736,0.0,0.62322766,0.0
11,1.174365,1.846772,11,0.6738788,0.930305,0.69401246,0.0,0.642312,0.0
12,3.2287452,3.9728162,12,0.71600366,0.7667327,0.7354833,0.0,0.73245895,0.0
13,1.2213945,2.1183558,13,0.63885266,0.84173614,0.6584821,0.0,0.7225463,0.0
14,3.014086,2.8884687,14,0.12952133,0.11917943,0.6212804,0.0,0.6230299,0.0
15,1.8480479,2.0486417,15,0.22794354,0.40739304,0.6054224,0.0,0.5107577,0.0
16,2.858049,4.053529,16,0.5199298,0.6488709,0.661099,0.0,0.52412385,0.0
17,1.2207037,1.0863447,17,0.71374804,0.48781675,0.66338515,0.0,0.7378431,0.0
18,2.654501,2.8136806,18,0.37753108,0.47133476,0.7305037,0.0,0.5593728,0.0
19,4.8558145,4.6310625,19,0.33513966,0.5535973,0.6527202,0.0,0.61568886,0.0
20,4.2063155,4.8805985,20,0.45355043,0.53991127,0.646522,0.0,0.6161586,0.0
21,5.7352853,5.6474695,21,0.79247653,0.8553919,0.6732576,0.0,0.6085757,0.0
22,5.741591,5.2154775,22,0.10187636,0.14589375,0.6963808,0.0,0.66867065,0.0
23,2.6338162,1.5428264,23,0.76083815,0.8904974,0.5836178,0.0,0.6587901,0.0
