,reward rate,dec temp,cached weight,cached rate,subject
0,0.106757894,4.518243,0.41552487,0.36977452,0
1,0.26514074,2.8079903,0.59573364,0.82141507,1
2,0.017986624,5.0624666,0.7584864,0.68547565,2
3,0.56369835,1.8425316,0.64817417,0.53531647,3
4,0.33865497,1.9023898,0.4148759,0.696307,4
5,0.23146929,3.5398626,0.6095316,0.6954282,5
6,0.33694813,4.485443,0.8047627,0.72538716,6
7,0.7425219,5.349298,0.52382386,0.91616344,7
8,0.88473177,2.7093158,0.5695277,0.3672766,8
9,0.6409317,3.6368227,0.6782171,0.22014704,9
10,0.6837408,5.328519,0.45998037,0.5573241,10
11,0.2939424,0.9920628,0.49047792,0.41801158,11
12,0.6657029,3.6023512,0.6793508,0.7671318,12
13,0.853248,0.99817204,0.6479764,0.7598004,13
14,0.12788092,3.561184,0.7489577,0.5276108,14
15,0.15235043,1.7514839,0.80603564,0.63247573,15
16,0.43371272,2.6459565,0.67128426,0.33572796,16
17,0.7177782,0.74220276,0.56791294,0.43236545,17
18,0.49143577,3.381777,0.6923021,0.79822445,18
19,0.25815436,5.23872,0.5159753,0.579615,19
20,0.42842907,3.4373274,0.76621366,0.39137587,20
21,0.7977544,6.6097884,0.6730205,0.6343679,21
22,0.1150739,5.489611,0.31169856,0.8295232,22
23,0.8508158,3.0577626,0.4473943,0.88428104,23
24,0.15466668,4.5174856,0.60800636,0.6371584,0
25,0.5248144,2.7443085,0.54852015,0.53066623,1
26,0.0071021323,5.0889487,0.30690572,0.66977626,2
27,0.7896873,1.6328989,0.56724024,0.34336275,3
28,0.26097512,0.8137435,0.40835097,0.49204236,4
29,0.27816027,4.7238774,0.534431,0.62162757,5
30,0.39566338,6.469722,0.53773594,0.83788675,6
31,0.8577152,4.043538,0.643385,0.33572206,7
32,0.933037,3.5096722,0.6763456,0.5016434,8
33,0.60252166,3.4029384,1.2243973,0.19124334,9
34,0.6364363,4.0839405,0.63034123,0.59890556,10
35,0.9884249,1.4038433,0.7649323,0.7802736,11
36,0.5632752,3.1477082,0.9923221,0.46682832,12
37,0.8966518,1.0564343,0.8777544,0.75809395,13
38,0.13578847,2.7112162,0.5588745,0.753846,14
39,0.32523212,2.6556027,0.43768418,0.35876754,15
40,0.558371,3.372257,0.86544704,0.4401794,16
41,0.9156253,1.8522543,0.48637182,0.66636014,17
42,0.23956686,3.0400136,0.7691418,0.5157529,18
43,0.2967723,5.0047607,0.547729,0.7250236,19
44,0.46862453,4.294577,0.7639929,0.5217613,20
45,0.8451047,5.992231,0.381555,0.877332,21
46,0.072774686,5.581167,0.63938165,0.4878618,22
47,0.8916678,2.9860768,0.7550424,0.5345067,23
48,0.1328529,4.8800745,0.74514544,0.51816803,0
49,0.5831177,2.0758398,0.28225657,0.5763854,1
50,0.01247866,5.118336,0.6045499,0.8490286,2
51,0.8028001,1.6133715,0.98594815,0.81890565,3
52,0.4573842,1.6276449,0.5733654,0.653639,4
53,0.2560058,3.6609726,0.5675005,0.4088324,5
54,0.26858643,4.5079823,0.58898616,0.63417566,6
55,0.74731684,4.80257,0.50563467,0.35870472,7
56,0.6308017,3.8197682,0.42136085,0.70936227,8
57,0.54357314,1.8633842,1.0157522,0.5900584,9
58,0.9013027,5.6686883,0.6623619,0.94617546,10
59,0.085014254,1.0168235,0.90336037,0.38862002,11
60,0.76620203,2.590709,0.43702957,0.75254,12
61,0.58062476,1.1241361,0.49806547,0.7178244,13
62,0.12623341,3.7082343,0.6794642,0.5611124,14
63,0.2098353,1.3921105,0.57387316,0.33087268,15
64,0.442512,2.2944186,0.8565306,0.57623696,16
