,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,4.2144146,0,0.38045442,0.5073692,0.47400624,1.5634292,0.7193534
1,3.604248,1,0.2879089,0.5105846,0.48230156,1.5806607,0.68689173
2,1.8395249,2,0.19405939,0.5066267,0.4815533,1.5225515,0.7501616
3,1.6981819,3,0.6597346,0.49862504,0.4831855,1.5614331,0.7284978
4,1.8227376,4,0.30799663,0.4790205,0.4958919,1.5321944,0.7396252
5,1.702926,5,0.7425077,0.5016634,0.49140126,1.5519975,0.73466396
6,1.7234615,6,0.17666656,0.4990772,0.4869642,1.5160462,0.7215454
7,2.9303706,7,0.23386723,0.51046157,0.502988,1.550196,0.7191726
8,3.244405,8,0.3709053,0.47884774,0.5226936,1.5662434,0.7233287
9,2.8353045,9,0.2333909,0.48509982,0.50725234,1.5335153,0.72982556
10,1.8193955,10,0.2804879,0.5089329,0.4897483,1.5718985,0.7308597
11,6.9761405,11,0.13607489,0.49344093,0.50098586,1.6287119,0.60025203
12,3.139372,12,0.4172689,0.5006892,0.51793486,1.6430683,0.36245555
13,2.2891915,13,0.28983578,0.49505037,0.50350416,1.5531508,0.72454906
14,3.344221,14,0.54237944,0.51591384,0.5005043,1.5215871,0.66990614
15,2.5056534,15,0.32191187,0.5036458,0.5030938,1.5695955,0.74045974
16,1.6253811,16,0.73538595,0.50046456,0.48328993,1.5943568,0.73829025
17,3.2688413,17,0.242257,0.4995855,0.5009497,1.5322708,0.7330974
18,3.3465214,18,0.38750234,0.49917352,0.49211842,1.5391062,0.7277827
19,1.5858922,19,0.68191296,0.49817157,0.49815574,1.5531316,0.7354618
20,1.7085693,20,0.6804147,0.5221918,0.5120278,1.525231,0.7321853
21,1.7389114,21,0.70850635,0.5094452,0.49043047,1.6378447,0.44243714
22,1.6076467,22,0.73137367,0.47419652,0.50105214,1.5837007,0.74203014
23,1.6948856,23,0.7279318,0.49082026,0.5031317,1.4740887,0.7237
24,5.4543495,24,0.5506718,0.50033146,0.47936565,1.711282,0.27660534
25,1.7806243,25,0.732402,0.47862726,0.4949661,1.5558473,0.7418278
26,2.211046,26,0.23629107,0.4999566,0.49876645,1.558918,0.71387225
27,1.8564543,27,0.41287312,0.5085385,0.5221072,1.5441592,0.72708446
28,1.9661349,28,0.6304641,0.4993812,0.5112895,1.5329965,0.6850178
29,1.8293968,29,0.21140188,0.51156837,0.50614,1.570335,0.6613546
30,4.9522333,30,0.17152826,0.48842087,0.5003384,1.5796683,0.7043282
31,2.0818653,31,0.2958312,0.51245767,0.49033937,1.5493811,0.7302952
32,2.4697633,32,0.24053946,0.5234544,0.5050258,1.5552611,0.70447695
33,3.9866762,33,0.3628523,0.5131637,0.5000504,1.6153569,0.71750647
34,4.048638,34,0.33582696,0.50380784,0.48048243,1.5782875,0.7105062
35,3.4956987,35,0.33023363,0.49989736,0.5050749,1.5117688,0.6111501
36,1.8517035,36,0.17496099,0.49984968,0.5061141,1.5276719,0.73270917
37,1.6850398,37,0.7240813,0.48701453,0.5025129,1.5160558,0.72790223
38,1.7857424,38,0.713589,0.5248999,0.51181406,1.5234414,0.7291121
39,2.336999,39,0.23290567,0.5023118,0.49547786,1.5321447,0.72897553
40,2.0999634,40,0.2674831,0.51188433,0.52075183,1.5301282,0.7080829
41,1.7368432,41,0.48997247,0.5074073,0.49159917,1.5320197,0.7347941
42,3.296918,42,0.3446222,0.5039563,0.4973023,1.5343242,0.7292479
43,1.7845155,43,0.2514181,0.48325068,0.5110905,1.5445917,0.73148316
44,2.1835601,44,0.6704151,0.5017466,0.5058958,1.5882357,0.71006477
45,2.3707283,45,0.16690841,0.47793284,0.5003208,1.5731819,0.72210544
46,2.0192447,46,0.16542955,0.5185696,0.51186585,1.4877648,0.7335956
47,1.6358426,47,0.75146693,0.4999197,0.49724707,1.616668,0.74623543
48,2.8004034,48,0.32933506,0.48867425,0.49566227,1.560415,0.72066694
49,1.9287306,49,0.17144394,0.5221191,0.5166565,1.5371252,0.71998847
50,3.0391622,50,0.24351855,0.5192333,0.4846563,1.646579,0.7003502
51,2.345725,51,0.333431,0.48454228,0.4757519,1.5985664,0.7390131
52,2.0746756,52,0.20006171,0.4987619,0.5003394,1.5695447,0.7126402
53,1.6390425,53,0.7046997,0.5008395,0.50491023,1.5806332,0.7344675
54,1.8365403,54,0.23837213,0.4998933,0.49842334,1.5251997,0.73451674
55,1.9330995,55,0.21492822,0.48232502,0.47920424,1.5139859,0.71107763
56,1.6029139,56,0.6908479,0.5113663,0.51685476,1.5208566,0.7265904
57,5.8739157,57,0.17302106,0.49955103,0.4906653,1.6420615,0.26006535
58,1.5884084,58,0.7506088,0.48665133,0.5052383,1.5379394,0.73289126
59,2.9266288,59,0.37142044,0.48408845,0.4937215,1.5409493,0.720197
60,2.15693,60,0.14983784,0.5171272,0.5003058,1.5692416,0.71097314
61,4.305877,61,0.4459081,0.5024631,0.50498235,1.6636434,0.6828216
62,1.7059038,62,0.74096924,0.5159095,0.5093068,1.5503647,0.7404713
63,5.0904984,63,0.14785753,0.4946853,0.49241683,1.5650439,0.5469189
64,1.7919502,64,0.4814516,0.49277443,0.47912514,1.5699636,0.72139186
65,3.0913346,65,0.18779589,0.5275301,0.5267493,1.5398436,0.66276616
66,1.6808864,66,0.6984582,0.48885137,0.5004351,1.5179863,0.7342173
67,1.6764505,67,0.66026413,0.50823736,0.4940698,1.6021665,0.7397147
68,1.7085185,68,0.7508232,0.50055397,0.47700968,1.6072826,0.7358771
69,1.6569118,69,0.6393027,0.50240046,0.47854143,1.4884169,0.7282116
70,2.1553135,70,0.29758143,0.5001332,0.49550128,1.5142659,0.73300356
71,1.7048969,71,0.5301653,0.5063348,0.5129928,1.5559468,0.7396354
72,3.0202167,72,0.42823663,0.49818107,0.49221498,1.5538682,0.71593565
73,2.1478965,73,0.2338671,0.48986816,0.4843397,1.6447543,0.70704097
74,1.6966101,74,0.6021029,0.52477217,0.49513748,1.5665612,0.74759436
