,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,3.3673315,0,0.40390533,0.5042716,0.50169605,2.8499515,0.6597097
1,3.837881,1,0.32469445,0.47749195,0.5138905,2.8297055,0.637916
2,2.8839867,2,0.3041502,0.5175901,0.49784607,2.8448534,0.66607827
3,2.8643243,3,0.62896127,0.49214643,0.5115271,2.8940456,0.66619843
4,2.8807244,4,0.40379247,0.49201354,0.51972276,2.866721,0.6607058
5,3.012165,5,0.69264305,0.5000468,0.4943914,2.8889341,0.6546072
6,2.9188766,6,0.35577533,0.51314294,0.49931052,2.9096773,0.6767291
7,3.3999062,7,0.35147643,0.5183264,0.49273998,2.9110014,0.6620532
8,3.0997002,8,0.35508296,0.508747,0.5000005,2.8295288,0.66209984
9,3.3415437,9,0.3505598,0.5143158,0.48911718,2.936298,0.66993284
10,2.9172187,10,0.3671574,0.48317263,0.5087007,2.7989144,0.6686412
11,5.96516,11,0.32436743,0.50171185,0.51154447,2.87462,0.56571233
12,3.586811,12,0.41271374,0.5023509,0.49528444,3.0254095,0.46820185
13,3.0308013,13,0.3872082,0.5144665,0.49208125,2.7768826,0.6425572
14,3.6939204,14,0.56657946,0.50874275,0.49708277,2.836991,0.63885665
15,3.0501926,15,0.3666018,0.5088476,0.5019532,2.8574102,0.6699636
16,2.8906734,16,0.6766328,0.5012579,0.4872619,2.936743,0.6689173
17,3.528474,17,0.35129505,0.52377576,0.51180017,3.000748,0.67974293
18,3.3002172,18,0.38651124,0.50515884,0.49553144,2.9648201,0.6710603
19,2.9466734,19,0.6630724,0.5083678,0.47831973,3.0094714,0.6727307
20,2.8793466,20,0.6611422,0.5105117,0.5052362,2.9071083,0.6616378
21,2.8889585,21,0.6477217,0.50909024,0.48817995,2.856559,0.5140344
22,2.9046025,22,0.66497767,0.4940519,0.49208978,2.9340947,0.6696556
23,2.9096928,23,0.6769855,0.5068322,0.48128918,2.9096107,0.6512774
24,6.054812,24,0.54540807,0.4834886,0.49229413,2.850942,0.3563265
25,2.9629548,25,0.666595,0.48711145,0.50970167,3.0480986,0.6688055
26,3.00456,26,0.33962712,0.48460954,0.47790775,2.7962658,0.6601044
27,3.0906415,27,0.5439018,0.5196968,0.4924039,2.829553,0.6616702
28,3.0564537,28,0.62950134,0.49617803,0.49477443,2.7460742,0.63189894
29,2.922763,29,0.3883232,0.5033169,0.4899635,2.8616016,0.6288217
30,4.127591,30,0.34657076,0.50043917,0.4838732,2.8938076,0.65037173
31,2.9729981,31,0.38151306,0.47326848,0.49217474,2.8322968,0.6576586
32,3.1073997,32,0.326803,0.5115256,0.51860505,2.867591,0.6512399
33,3.5748627,33,0.37709984,0.5198739,0.49329612,2.9898956,0.66963804
34,3.427062,34,0.38392663,0.50128424,0.47847226,2.9892948,0.658152
35,3.528393,35,0.39529562,0.49189475,0.4818975,2.830961,0.59333426
36,2.9238966,36,0.30978048,0.51418126,0.52258116,2.9143002,0.67643934
37,2.9314048,37,0.67441547,0.519084,0.5131087,2.7746308,0.6544752
