,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,7.5880585,2.7342792,0,0.009630213,0.16205174,0.5181571,3.6263857,0.4926135,0.25960678,0.39063632,0.0,0.73983014,0.0
1,3.543744,4.404874,1,0.3006694,0.37839377,0.4829958,1.4574957,0.49388832,0.50214434,0.4007778,0.0,0.7038203,0.0
2,0.84333235,1.5169342,2,0.17041509,0.29878867,0.47943488,3.282697,0.48134094,0.8255635,0.34974283,0.0,0.7754478,0.0
3,3.3768008,1.7131988,3,0.3205238,0.2022171,0.5285946,5.31189,0.48306152,0.050414383,0.35723957,0.0,0.775061,0.0
4,4.0860705,5.8340955,4,0.012924116,0.88470304,0.5115314,5.518023,0.50238806,0.39665204,0.3845633,0.0,0.78148717,0.0
5,0.5143695,4.1089954,5,0.72899646,0.5562503,0.51227283,5.2732854,0.48166886,0.24594581,0.35478044,0.0,0.8014689,0.0
6,0.8644688,1.059854,6,0.11326727,0.27027553,0.50647855,2.3119292,0.51900905,0.87908703,0.3505448,0.0,0.7266659,0.0
7,4.732991,5.7901134,7,0.047793068,0.068591475,0.49842176,4.464408,0.5112849,0.9461247,0.37837532,0.0,0.75236803,0.0
8,5.1211867,1.1656693,8,0.061248373,0.6872292,0.4982544,3.957087,0.5080738,0.062084734,0.36611378,0.0,0.7522686,0.0
9,4.582826,5.654462,9,0.047323663,0.5320354,0.49374104,5.090699,0.5163535,0.75764775,0.35127595,0.0,0.7609918,0.0
10,1.1979558,2.1997733,10,0.039916042,0.9426828,0.516805,4.511818,0.48924288,0.9306258,0.34660345,0.0,0.74945635,0.0
11,6.6413445,5.652161,11,0.09440945,0.26213932,0.49547195,2.2231789,0.50599843,0.2662331,0.42711812,0.0,0.61704797,0.0
12,3.2280042,3.1362562,12,0.53083396,0.5903394,0.50388837,1.0065935,0.51138806,0.5387691,0.557319,0.0,0.14241998,0.0
13,3.5662863,4.216737,13,0.040574167,0.05690247,0.49513355,1.7469501,0.4959344,0.16157061,0.35932148,0.0,0.7672333,0.0
14,3.4188359,5.7043695,14,0.56144655,0.6562972,0.49764922,2.336584,0.5100846,0.52545583,0.35981157,0.0,0.700203,0.0
15,2.1504462,5.59914,15,0.121301256,0.12613988,0.50366676,4.9898195,0.52022547,0.4382615,0.34362045,0.0,0.7512905,0.0
16,0.47417775,1.1547911,16,0.7006949,0.8349484,0.4866367,5.3897257,0.50495416,0.5696333,0.3525072,0.0,0.79572326,0.0
