,inferred dec temp,subject,inferred reward rate
0,3.427325,0,0.4348294
1,3.071773,1,0.028977761
2,1.5044522,2,0.6284414
3,3.2636054,3,0.5102718
4,4.610522,4,0.75893843
5,3.4394743,5,0.3001911
6,4.2499576,6,0.8658135
7,6.2901454,7,0.53545284
8,2.6949425,8,0.43678588
9,2.2366521,9,0.7442018
10,2.6432207,10,0.778213
11,3.8785117,11,0.16247523
12,2.0260687,12,0.73863584
13,2.8249955,13,0.46733066
14,3.5677106,14,0.37530693
15,4.2186756,15,0.55961585
16,5.101683,16,0.68310195
17,2.13936,17,0.4091453
18,5.6438212,18,0.4476684
19,3.204171,19,0.79143167
20,1.849893,20,0.31441864
21,2.1668713,21,0.6006875
22,2.5116718,22,0.6740908
23,3.4217658,23,0.776161
24,2.3981588,24,0.02068527
25,1.728704,25,0.5593901
26,4.2736154,26,0.79062086
27,2.1787086,27,0.42108995
28,3.8272934,28,0.8205359
29,4.415371,29,0.82313836
30,4.192804,30,0.025402794
31,2.1940732,31,0.74409145
32,1.4735105,32,0.7694135
33,5.809326,33,0.5227332
34,4.2429543,34,0.12514448
35,1.7982932,35,0.74429053
36,3.3392081,36,0.49142805
37,2.210897,37,0.62423855
38,1.7993428,38,0.702598
39,3.7663271,39,0.68348145
40,6.102676,40,0.78726804
41,3.1946387,41,0.33418587
42,2.3917222,42,0.4862655
43,6.064307,43,0.6415037
44,2.5236354,44,0.63975805
45,3.3214543,45,0.75111574
46,2.9381752,46,0.62803507
47,5.4253635,47,0.6054576
48,3.7538102,48,0.31747228
49,3.428684,49,0.7723619
50,2.3826618,50,0.7001289
51,5.756303,51,0.7710359
52,2.106795,52,0.39452124
53,5.566754,53,0.47956154
54,2.0571475,54,0.49349955
55,1.6834989,55,0.6693894
56,1.6730468,56,0.6187317
57,2.2783353,57,0.07308722
58,4.689624,58,0.75230277
59,2.7855217,59,0.66410714
60,5.021339,60,0.83880734
61,4.3863673,61,0.8441422
62,4.92339,62,0.42261237
63,3.6411214,63,0.39212716
64,4.16337,64,0.54695606
65,3.4880424,65,0.2707466
66,5.417677,66,0.8393133
67,4.9159846,67,0.83274853
68,2.5108113,68,0.46940714
69,3.1602874,69,0.5172777
70,1.945463,70,0.64770615
71,4.79129,71,0.40830004
72,3.9199672,72,0.8543783
73,4.2108693,73,0.6015059
74,3.4050937,74,0.097534955
75,2.4287775,75,0.31291315
76,4.1280527,76,0.025709322
77,2.83478,77,0.55915916
78,1.8227556,78,0.73135644
79,4.548996,79,0.1176906
80,5.1271358,80,0.36645338
81,3.4114995,81,0.30106157
82,1.4148686,82,0.53659105
83,5.115705,83,0.57541186
84,6.5760756,84,0.32496387
85,2.267139,85,0.3066532
86,1.5380934,86,0.5107386
87,1.788896,87,0.21872348
88,2.4501212,88,0.64831334
89,4.0191727,89,0.32360658
90,2.8219604,90,0.61165845
91,1.5497072,91,0.20297842
92,1.8037293,92,0.30564243
93,4.7033505,93,0.15656202
94,5.9026604,94,0.43860504
95,2.6531553,95,0.7042806
96,3.9387212,96,0.6612669
97,2.6566255,97,0.28299066
98,6.036117,98,0.77120924
99,5.0623865,99,0.35074523
100,3.113196,100,0.28275573
101,2.534497,101,0.505058
102,2.8442307,102,0.11365819
103,3.231049,103,0.6925466
104,5.9496984,104,0.2508162
105,2.9169402,105,0.54697305
106,4.740961,106,0.07825288
107,1.5071504,107,0.32126477
108,3.1576297,108,0.47392297
109,2.4086134,109,0.6212146
110,3.4530113,110,0.3790621
111,4.0715714,111,0.77923614
112,1.78748,112,0.48676953
113,4.7577195,113,0.86353314
114,4.4929523,114,0.6373667
115,1.8744123,115,0.6973933
116,2.1785972,116,0.4245954
117,1.5852007,117,0.45515868
118,4.12101,118,0.14540558
119,3.7576087,119,0.8065356
120,2.3594086,120,0.71202356
121,2.1628344,121,0.40176246
122,5.382095,122,0.5568086
123,4.457352,123,0.68035907
124,5.034613,124,0.74608654
125,4.3504133,125,0.42243254
126,5.2649045,126,0.83109254
127,5.7613807,127,0.4633054
128,1.5378518,128,0.4259157
129,5.2011013,129,0.63421994
130,2.1561084,130,0.46052882
131,5.9881644,131,0.36660877
132,4.7901664,132,0.73842406
133,7.4749875,133,0.3979667
134,2.1723223,134,0.49306524
135,3.385841,135,0.22732408
136,4.548762,136,0.23889323
137,3.2153971,137,0.7069205
138,2.2800317,138,0.6577655
139,3.0134497,139,0.8069551
140,2.9065123,140,0.7381409
141,2.4514897,141,0.57969785
142,3.8063197,142,0.55962694
143,1.7978423,143,0.63725084
144,5.1596665,144,0.58950496
145,3.629264,145,0.71347094
146,4.0002756,146,0.028818863
147,2.9338603,147,0.7566978
148,2.44853,148,0.19089715
149,3.6627884,149,0.5646167
150,5.150039,150,0.83359283
151,2.9113111,151,0.030792762
152,4.5906496,152,0.30619317
153,6.388617,153,0.2520452
154,3.4318686,154,0.43489093
155,3.9410307,155,0.25179273
156,5.584847,156,0.35791835
157,2.8678355,157,0.16026844
158,2.012531,158,0.589
159,1.9865965,159,0.76961046
160,5.0373797,160,0.4887937
161,2.9700317,161,0.6848015
162,2.160576,162,0.5721254
163,4.0099354,163,0.6342975
164,4.552497,164,0.8348805
165,1.9967967,165,0.3782476
166,2.483768,166,0.3259414
167,4.4717565,167,0.2913618
168,4.0021906,168,0.4591703
169,2.4217598,169,0.44560376
170,5.164419,170,0.18861338
171,2.596127,171,0.61458725
172,1.5959302,172,0.6286313
173,5.086892,173,0.4177179
174,2.995074,174,0.7506174
175,4.44217,175,0.27357018
176,3.7953107,176,0.22144294
177,6.477725,177,0.79375064
178,5.2982,178,0.47800294
179,1.9207778,179,0.49108088
180,3.1973648,180,0.5486079
181,3.5607855,181,0.7515931
182,1.5922285,182,0.5428081
183,5.907617,183,0.36277735
184,4.5544353,184,0.4120158
185,6.1261616,185,0.27368584
186,4.719373,186,0.49208465
187,2.3748617,187,0.03652391
