,inferred dec temp,subject,inferred reward rate
0,3.4631631,0,0.4894458
1,3.0284011,1,0.3675301
2,3.087187,2,0.637385
3,3.547062,3,0.55101126
4,4.4962974,4,0.6557029
5,3.6717567,5,0.3932823
6,3.6429956,6,0.66115725
7,6.5645866,7,0.5528865
8,3.2218955,8,0.5184623
9,3.1927392,9,0.64707625
10,3.2406332,10,0.65349495
11,3.664543,11,0.30841693
12,3.2608707,12,0.649978
13,3.375607,13,0.5584054
14,3.6406167,14,0.42228273
15,4.279405,15,0.5818021
16,5.1557355,16,0.6295838
17,3.1515913,17,0.5793272
18,6.066836,18,0.48483062
19,3.468983,19,0.6529231
20,3.0978196,20,0.47790706
21,3.1564298,21,0.62550056
22,3.2473783,22,0.64095384
23,3.5729256,23,0.6563318
24,3.0560772,24,0.3591994
25,2.9832003,25,0.60344195
26,3.9655938,26,0.64302677
27,3.1378999,27,0.56977063
28,3.7029586,28,0.6577074
29,3.9376376,29,0.66232765
30,3.196364,30,0.35649583
31,3.1655269,31,0.65534544
32,2.9091108,32,0.6520282
33,6.0525365,33,0.5526173
34,4.080135,34,0.30965978
35,3.0546348,35,0.65278834
36,3.5343454,36,0.53944045
37,3.2142851,37,0.63492996
38,3.1380475,38,0.64577764
39,3.7114906,39,0.6366838
40,5.9164453,40,0.666841
41,3.2673473,41,0.40995714
42,3.2020543,42,0.59840196
43,6.179425,43,0.63379085
44,3.1696725,44,0.6176054
45,3.5591497,45,0.64519775
46,3.4499354,46,0.6322228
47,5.573681,47,0.6078295
48,3.9050152,48,0.37206402
49,3.4287338,49,0.64544857
50,3.022523,50,0.64712155
51,5.6995997,51,0.6652067
52,3.0284545,52,0.5261856
53,5.9965067,53,0.5084316
54,3.1505067,54,0.596834
55,3.0962107,55,0.6485107
56,3.0311265,56,0.6421112
57,3.1078398,57,0.30215532
58,4.468027,58,0.64512086
59,3.3453062,59,0.6382368
60,4.2004695,60,0.6622692
61,3.833793,61,0.6625259
62,5.21674,62,0.45886406
63,3.830808,63,0.45203292
64,4.2416487,64,0.5803336
65,3.6691964,65,0.36944976
66,5.0216117,66,0.67129666
67,4.53835,67,0.6687788
68,3.2742534,68,0.5708329
69,3.4599411,69,0.56991637
70,3.1401138,70,0.6374352
71,5.1312532,71,0.46589252
72,3.5222278,72,0.65397865
73,4.3028126,73,0.6106707
74,3.4852118,74,0.30512407
75,3.240459,75,0.49961293
76,3.3044648,76,0.33136067
77,3.3797712,77,0.5961051
78,3.0757957,78,0.6656051
79,3.958349,79,0.29854223
80,5.4279895,80,0.41408154
81,3.5044096,81,0.3657664
82,2.992391,82,0.627536
83,5.3576903,83,0.5978842
84,6.6471176,84,0.33906803
85,3.143504,85,0.46334115
86,3.161898,86,0.60296303
87,2.9119127,87,0.48739174
88,3.1600144,88,0.62150306
89,4.1625333,89,0.35711572
90,3.284366,90,0.61086303
91,3.011686,91,0.4329661
92,3.0235782,92,0.4506206
93,5.2504635,93,0.30375758
94,6.1154103,94,0.48393956
95,3.1799414,95,0.64040357
96,3.8550756,96,0.6201435
97,3.2036593,97,0.37565345
98,6.0763407,98,0.66743237
99,5.1873784,99,0.39070252
100,3.3552315,100,0.35864696
101,3.2650697,101,0.58375156
102,3.1410854,102,0.31421804
103,3.3510098,103,0.62482333
104,6.536745,104,0.31122828
105,3.4226296,105,0.58937025
106,3.8968868,106,0.32250485
107,3.0058162,107,0.5808477
108,3.4889834,108,0.53340685
109,3.181492,109,0.6287426
110,3.5661664,110,0.4085334
111,3.8556843,111,0.6483329
112,3.0102487,112,0.5713246
113,4.2933097,113,0.67254245
114,4.4015694,114,0.62791234
115,3.1342256,115,0.64172363
116,3.1599774,116,0.5520574
117,3.055213,117,0.5746029
118,3.9646192,118,0.30165288
119,3.5504668,119,0.6405867
120,3.2033403,120,0.6369893
121,3.1852045,121,0.5701784
122,5.765377,122,0.57463
123,4.489334,123,0.6271712
124,5.2190056,124,0.6739912
125,4.460483,125,0.4364905
126,4.9023786,126,0.6677499
127,6.142824,127,0.48694542
128,2.9809458,128,0.60903883
129,5.29226,129,0.61974823
130,3.049604,130,0.5536215
131,6.358974,131,0.4026048
132,4.929263,132,0.6574735
133,6.8777413,133,0.41608453
134,3.1466563,134,0.58556044
135,3.4629388,135,0.32749262
136,4.856571,136,0.2988438
137,3.424567,137,0.64028716
138,3.3092427,138,0.63809377
139,3.3303618,139,0.6534109
140,3.285893,140,0.65534186
141,3.1987617,141,0.61772764
142,3.7623055,142,0.58288795
143,3.0742695,143,0.6375143
144,5.280085,144,0.6055836
145,3.7291489,145,0.6387854
146,3.2570508,146,0.34178087
147,3.2722452,147,0.64652735
148,3.129599,148,0.30519244
149,3.827353,149,0.5909813
150,4.411294,150,0.65573996
151,2.9931173,151,0.39640394
152,4.8603506,152,0.35026923
153,6.557095,153,0.30175796
154,3.718537,154,0.51022995
155,4.011305,155,0.31969622
156,5.8985243,156,0.38884503
157,3.251935,157,0.29743934
158,3.1355293,158,0.6364077
159,3.1793344,159,0.660534
160,5.109454,160,0.5363251
161,3.395662,161,0.6313351
162,3.144091,162,0.6279088
163,4.1293025,163,0.61011004
164,4.2172794,164,0.6553514
165,3.1291368,165,0.52966124
166,3.1433277,166,0.47365516
167,4.821798,167,0.3247237
168,4.08358,168,0.51645297
169,3.170684,169,0.53861743
170,5.328668,170,0.3029338
171,3.1698883,171,0.6175798
172,3.0849118,172,0.63732016
173,5.4228578,173,0.45441496
174,3.3910272,174,0.63500136
175,4.6225886,175,0.32303375
176,3.8356905,176,0.30401948
177,6.0954604,177,0.66254544
178,5.6734033,178,0.5296405
