,inferred dec temp,subject,inferred reward rate
0,3.4882808,0,0.4367423
1,2.4797494,1,0.28040257
2,2.0437222,2,0.658412
3,3.3091073,3,0.5313073
4,4.6495633,4,0.72585243
5,3.5156674,5,0.33110592
6,3.977277,6,0.7761637
7,6.547067,7,0.55439764
8,2.7266934,8,0.44688287
9,2.4612548,9,0.7092093
10,2.7094407,10,0.71537185
11,3.8554466,11,0.19077168
12,2.3673115,12,0.6946325
13,2.8206367,13,0.5014976
14,3.534024,14,0.37657413
15,4.2049384,15,0.5651603
16,5.1260633,16,0.6803119
17,2.3485458,17,0.5206417
18,5.8663387,18,0.46258563
19,3.0073419,19,0.72151256
20,2.1575682,20,0.37505046
21,2.361418,21,0.63239723
22,2.5992672,22,0.67351097
23,3.3351698,23,0.728864
24,2.2518106,24,0.23914804
25,2.1581366,25,0.5989988
26,4.1775627,26,0.7077972
27,2.424465,27,0.50123584
28,3.5155604,28,0.7288695
29,4.2890344,29,0.7452716
30,2.7818236,30,0.24521475
31,2.4868975,31,0.7110116
32,1.9776398,32,0.7371516
33,5.905635,33,0.5344404
34,4.3190556,34,0.14969529
35,2.1750944,35,0.70059043
36,3.3194618,36,0.50368905
37,2.422415,37,0.6302835
38,2.2584996,38,0.6907605
39,3.7788432,39,0.67155623
40,6.309499,40,0.750341
41,3.0989895,41,0.35327595
42,2.4934707,42,0.5681957
43,6.289699,43,0.6546511
44,2.604549,44,0.651839
45,3.2387166,45,0.7062708
46,3.016966,46,0.6371427
47,5.596352,47,0.6132587
48,3.8518379,48,0.33109757
49,3.1996622,49,0.71844953
50,2.552357,50,0.6850065
51,5.846396,51,0.7438628
52,2.273638,52,0.44632944
53,5.6550517,53,0.48827428
54,2.2836885,54,0.5973335
55,2.1598263,55,0.675339
56,2.1548824,56,0.64851403
57,2.5119514,57,0.14007124
58,4.7050333,58,0.7218
59,2.860196,59,0.64539295
60,4.8282733,60,0.76608485
61,4.0367193,61,0.7548378
62,5.0728416,62,0.4436193
63,3.6699932,63,0.41766772
64,4.1647344,64,0.57176095
65,3.3990068,65,0.29309222
66,5.2151875,66,0.7622502
67,4.7715764,67,0.77277464
68,2.588069,68,0.51682675
69,3.2438703,69,0.54822105
70,2.3407183,70,0.6675961
71,4.9718647,71,0.43616194
72,3.5460334,72,0.7462783
73,4.2527275,73,0.61372143
74,3.436529,74,0.16582431
75,2.5850708,75,0.38602692
76,3.1466143,76,0.18869242
77,2.8587227,77,0.59062034
78,2.1806915,78,0.7040665
79,4.569963,79,0.14538604
80,5.1511874,80,0.39061242
81,3.4242787,81,0.31027704
82,2.0197484,82,0.6166294
83,5.2144847,83,0.58626187
84,6.7073655,84,0.33235008
85,2.4407792,85,0.37500778
86,2.069554,86,0.5856665
87,2.1205015,87,0.30853936
88,2.6355805,88,0.65104705
89,4.1917443,89,0.35078442
90,2.7952807,90,0.6251223
91,1.9718274,91,0.29439858
92,2.1317046,92,0.34096998
93,4.826627,93,0.17418371
94,6.109877,94,0.4584749
95,2.649375,95,0.6799989
96,3.941578,96,0.65132403
97,2.6835308,97,0.30664515
98,6.14521,98,0.7461908
99,5.1394444,99,0.36773235
100,3.1804597,100,0.30699587
101,2.6309671,101,0.5357998
102,2.7869644,102,0.1459395
103,3.1034672,103,0.6635446
104,6.241171,104,0.2679223
105,2.9232354,105,0.562635
106,4.6784515,106,0.14740288
107,1.9581668,107,0.47661915
108,3.1767724,108,0.48768732
109,2.5197427,109,0.64081526
110,3.4941602,110,0.39332342
111,3.9857755,111,0.71585256
112,2.1375017,112,0.53578943
113,4.5648465,113,0.77332693
114,4.502454,114,0.64190245
115,2.2262125,115,0.6760095
116,2.4438298,116,0.4738521
117,2.0306349,117,0.5204831
118,4.179547,118,0.1649071
119,3.4278512,119,0.73416466
120,2.5539908,120,0.68851453
121,2.3618045,121,0.49564204
122,5.6482215,122,0.57622814
123,4.581407,123,0.6757915
124,5.265666,124,0.7308244
125,4.4770904,125,0.4218003
126,5.1167126,126,0.75050426
127,5.945651,127,0.46867138
128,2.019701,128,0.58447754
129,5.362045,129,0.6371395
130,2.3102317,130,0.48665228
131,6.168279,131,0.37103185
132,4.7890167,132,0.7149728
133,7.500969,133,0.39404455
134,2.3269854,134,0.5502248
135,3.3403134,135,0.24452688
136,4.766086,136,0.24353094
137,3.1414084,137,0.6791004
138,2.4509118,138,0.64782196
139,2.7919092,139,0.7286362
140,2.7749195,140,0.7038426
141,2.585291,141,0.6173098
142,3.8783903,142,0.5887372
143,2.198127,143,0.65898424
144,5.171713,144,0.6008584
145,3.5244243,145,0.6904942
146,2.8913822,146,0.2639979
147,2.9490519,147,0.70173824
148,2.4719384,148,0.20513491
149,3.7863178,149,0.5873169
150,4.8916717,150,0.7569197
151,2.3111944,151,0.30367303
152,4.620369,152,0.32222807
153,6.595738,153,0.25969002
154,3.5654454,154,0.46415943
155,3.9304125,155,0.26482728
156,5.7173862,156,0.36594513
157,2.8587432,157,0.18103884
158,2.2977066,158,0.6236018
159,2.3074732,159,0.7165707
160,5.099365,160,0.50102925
161,2.9452333,161,0.65888405
162,2.3253384,162,0.6148335
163,4.1324306,163,0.62826675
164,4.3513923,164,0.74165493
165,2.323188,165,0.44854426
166,2.5791357,166,0.3924895
167,4.531246,167,0.30883756
168,4.1203446,168,0.4848111
169,2.5673969,169,0.48172253
170,5.136371,170,0.20409103
171,2.6824896,171,0.6091139
172,2.0799997,172,0.6565535
173,5.1029773,173,0.42330664
174,2.94042,174,0.6942008
175,4.485881,175,0.28170174
176,3.7684798,176,0.2283556
177,6.5126743,177,0.75062346
178,5.400661,178,0.48533893
179,2.2375395,179,0.55497336
180,3.2284212,180,0.57008994
181,3.4588802,181,0.69223696
182,2.1238554,182,0.58896124
183,5.923711,183,0.37297413
184,4.6722226,184,0.42257392
185,6.249288,185,0.2844303
186,4.852159,186,0.50761205
187,2.2613492,187,0.21911679
