,inferred dec temp,subject,inferred reward rate
0,3.4658005,0,0.42720592
1,3.33515,1,0.008405849
2,1.385467,2,0.6038152
3,3.2211876,3,0.5018612
4,4.7344065,4,0.7607424
5,3.450915,5,0.30370834
6,4.2403283,6,0.8854834
7,6.1410265,7,0.52877176
8,2.725463,8,0.42034265
9,2.24362,9,0.74927795
10,2.7338192,10,0.79893595
11,3.8146758,11,0.15891938
12,1.9935398,12,0.7521284
13,2.7266293,13,0.45702106
14,3.5792408,14,0.37156364
15,4.2034125,15,0.56096727
16,5.0397606,16,0.67979276
17,2.0690043,17,0.40049958
18,5.6233025,18,0.43966535
19,3.2389097,19,0.81394386
20,1.8802954,20,0.31188026
21,2.1501484,21,0.6151123
22,2.4878168,22,0.6893594
23,3.4514372,23,0.78894275
24,2.6354303,24,0.014809987
25,1.6846578,25,0.5319442
26,4.3370223,26,0.80224156
27,2.2253861,27,0.4255675
28,3.7971065,28,0.833547
29,4.5333915,29,0.84169847
30,4.2455077,30,0.018914105
31,2.251559,31,0.7566736
32,1.3642881,32,0.76163816
33,5.774283,33,0.5260258
34,4.3080997,34,0.12338184
35,1.804062,35,0.761953
36,3.3390493,36,0.49125573
37,2.2330065,37,0.5970381
38,1.7499347,38,0.705747
39,3.8441641,39,0.68613946
40,6.1699767,40,0.78989416
41,3.2088892,41,0.33930174
42,2.283537,42,0.47478515
43,6.0465302,43,0.6361889
44,2.4687784,44,0.6376591
45,3.4043999,45,0.77740747
46,2.9776177,46,0.62780666
47,5.4187727,47,0.601291
48,3.6742904,48,0.30721375
49,3.433035,49,0.77746284
50,2.4517665,50,0.6927415
51,5.740773,51,0.7760454
52,2.1159112,52,0.39563435
53,5.532242,53,0.48307586
54,2.054066,54,0.48788393
55,1.6920515,55,0.67624456
56,1.6276841,56,0.6228058
57,2.2763436,57,0.07142413
58,4.7006726,58,0.75030446
59,2.951262,59,0.6852976
60,4.8692636,60,0.85626316
61,4.3463554,61,0.8612008
62,4.9220304,62,0.412101
63,3.720888,63,0.39868554
64,4.090659,64,0.54838
65,3.4685874,65,0.26299894
66,5.4113693,66,0.8518382
67,4.8773613,67,0.8469558
68,2.5658894,68,0.46322384
69,3.2171612,69,0.51307684
70,1.9676135,70,0.6526704
71,4.82634,71,0.41362208
72,3.9024796,72,0.8764264
73,4.3230004,73,0.6129402
74,3.385738,74,0.09167365
75,2.4477923,75,0.3026071
76,4.1846952,76,0.022256134
77,2.8552449,77,0.56630725
78,1.8388088,78,0.7416608
79,4.5820165,79,0.114791095
80,5.1444373,80,0.36156872
81,3.3686616,81,0.29873893
82,1.3593962,82,0.52033424
83,4.9844503,83,0.5741751
84,6.535785,84,0.3216097
85,2.2967024,85,0.3081607
86,1.5573994,86,0.48811093
87,1.8261892,87,0.20628595
88,2.4531944,88,0.6614268
89,4.0453863,89,0.32138234
90,2.8224053,90,0.61591125
