,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,2.832876,3.1535287,0,0.8593362,0.8967992
1,5.2781267,5.2051287,1,0.6107308,0.9704124
2,4.6869216,4.509912,2,0.7594915,0.85780144
3,3.8748536,4.6659946,3,0.14202334,0.101136684
4,3.760836,3.7020998,4,0.80572844,0.7761457
5,5.5757055,4.539931,5,0.6285049,0.5649441
6,2.8651474,2.9410806,6,0.029282043,0.030005038
7,2.9175043,2.5975559,7,0.42729825,0.36040843
8,4.440186,5.7564125,8,0.84713185,0.9794831
9,3.596721,2.1038537,9,0.49302894,0.60844314
10,3.6066782,3.5822356,10,0.66127014,0.52568495
11,3.3463154,3.3242095,11,0.4394209,0.37953144
12,2.5559025,2.6781044,12,0.8489732,0.8063391
13,2.6192071,4.2207522,13,0.2989464,0.29461235
14,4.4859543,4.2693605,14,0.21496019,0.19896734
15,2.3441448,2.1974978,15,0.05676644,0.057739913
16,2.0417213,2.117055,16,0.39888716,0.19418216
17,2.7592773,1.7518473,17,0.7860089,0.90075463
18,2.5901504,3.0537946,18,0.6743319,0.6818095
19,1.3792578,1.4154032,19,0.5945986,0.41541243
20,1.7412483,1.9239107,20,0.76796395,0.8991876
21,3.806781,1.8571103,21,0.6383015,0.39267302
22,4.1976643,4.6289864,22,0.7790969,0.89328957
23,1.6385479,1.814172,23,0.2894395,0.3402366
24,3.3443453,1.8234105,24,0.77304983,0.96513027
25,3.105758,1.3997135,25,0.6601801,0.99535275
26,2.2909214,1.3266654,26,0.572284,0.59748656
27,3.8800888,2.8821845,27,0.45857686,0.17779559
28,3.1663363,3.194811,28,0.35258168,0.3219596
29,4.006261,2.939753,29,0.8434464,0.842778
30,3.5638433,4.6816235,30,0.11007839,0.06161982
31,6.23595,5.4598455,31,0.49691674,0.3405757
32,4.247137,2.8131676,32,0.6617781,0.7210814
33,3.596835,2.370638,33,0.7272891,0.63908905
34,4.848219,4.9076867,34,0.3921476,0.22935313
35,3.1517296,1.922128,35,0.49472845,0.23729938
36,5.246174,3.3957431,36,0.40138897,0.23284465
37,2.3577788,1.6104493,37,0.38385737,0.27320105
38,4.616236,3.8437119,38,0.47913823,0.35280085
39,2.9063969,2.2822533,39,0.677896,0.57859296
40,5.1887,5.097859,40,0.6513025,0.4796973
41,2.0572493,1.4025078,41,0.4391927,0.6171798
42,1.6676333,1.4629922,42,0.42683783,0.32600582
43,4.5423126,4.088653,43,0.7947423,0.85071665
44,4.7155504,4.921712,44,0.18458115,0.103898585
45,3.201669,3.7445462,45,0.33248547,0.23610687
46,3.444813,2.1743495,46,0.72966635,0.89285034
47,4.048027,3.99079,47,0.76769006,0.7924157
48,5.499951,3.3496099,48,0.3302045,0.15461767
49,3.7955875,4.496169,49,0.6097148,0.73851705
50,3.440636,2.9110706,50,0.21374689,0.23299277
51,5.294325,5.348038,51,0.7154552,0.72758
52,4.667286,4.508341,52,0.7680844,0.78172827
53,4.3641562,3.7947812,53,0.103265315,0.06776255
54,4.335988,3.2687364,54,0.28267714,0.32909983
55,3.551166,5.0158706,55,0.7451244,0.64551216
56,5.285641,2.8971095,56,0.31629202,0.749309
57,3.6500633,4.867822,57,0.8762622,0.9047731
58,3.5423706,2.9006681,58,0.5677389,0.48503864
59,1.6218625,1.2350056,59,0.4236824,0.3084709
60,4.7071257,4.9144993,60,0.14845628,0.15467417
61,4.967562,5.6282735,61,0.13603336,0.13663733
62,2.9733853,3.3015997,62,0.22651608,0.57103527
63,6.6410565,5.799772,63,0.32828134,0.28057235
64,1.4645016,2.306786,64,0.70260274,0.007065773
65,2.9778817,1.5022132,65,0.7798938,0.566523
66,2.707751,2.9529014,66,0.098697156,0.1316579
67,5.5512376,5.989795,67,0.6156252,0.63319784
68,1.9636343,1.1605752,68,0.43953586,0.15754586
69,5.1190176,5.804956,69,0.6538042,0.5586017
70,3.5958433,3.4491534,70,0.40898082,0.23597765
71,1.6532321,1.2262161,71,0.4175075,0.29745656
72,2.4341798,2.4303532,72,0.52568287,0.55515176
73,2.8619502,3.290003,73,0.7094178,0.76509887
74,3.4757442,3.6577713,74,0.6578976,0.81695354
75,2.1666665,2.167455,75,0.6096441,0.69297063
76,3.0299718,3.5175352,76,0.48122784,0.37835783
77,4.183287,4.85855,77,0.46936858,0.43961954
78,6.996553,5.884827,78,0.5380822,0.5802285
79,3.1456852,3.0943403,79,0.7975083,0.95820695
80,2.1630635,2.4925117,80,0.4732169,0.3003825
81,5.05392,5.442886,81,0.56398976,0.53006524
82,1.5632802,1.5067863,82,0.6677297,0.15535146
83,3.237732,2.2589216,83,0.8638084,0.9819911
84,3.4045293,2.7526248,84,0.7923406,0.67275816
85,4.87524,4.264163,85,0.8255457,0.80948955
86,1.6710067,1.4772723,86,0.7139477,0.44011563
87,6.023154,4.592412,87,0.5609244,0.65297866
88,3.8078575,3.27478,88,0.13078766,0.113348365
89,4.3020997,4.504225,89,0.05208196,0.06294525
90,4.0817275,3.7889042,90,0.56691563,0.59145343
91,4.143113,3.6402602,91,0.25345993,0.1380341
92,1.6275017,1.8033121,92,0.53894657,0.2598971
93,2.0764873,2.0607312,93,0.69104636,0.6453666
94,5.6079392,5.059155,94,0.43845394,0.5508039
95,2.1435707,2.8223524,95,0.7808979,0.9002156
96,2.5241663,2.435882,96,0.66968954,0.9507993
97,4.44745,5.275621,97,0.56410336,0.47284526
98,3.0098486,2.536411,98,0.85149926,0.875633
99,4.9218397,3.2094088,99,0.40199757,0.19041824
100,4.51326,4.8865194,100,0.02757293,0.016183197
101,2.5992222,2.1986473,101,0.46028987,0.84264064
102,4.9608355,4.597302,102,0.24071258,0.16508323
103,5.4474754,5.775695,103,0.5522438,0.514457
104,1.6569254,1.3102527,104,0.73796856,0.92088026
105,6.609112,5.145668,105,0.8537539,0.86238164
106,4.1900644,4.417416,106,0.2679788,0.30610478
107,4.768466,3.7847466,107,0.13104604,0.10557157
108,3.0008268,2.8570418,108,0.3392649,0.2034508
109,3.5740347,4.555517,109,0.84486336,0.8150516
110,5.2936087,4.6594114,110,0.5038672,0.53027844
111,1.7237856,1.9828043,111,0.6057894,0.018101275
112,2.8203225,4.009627,112,0.009276924,0.0013973117
113,2.8418634,1.6426495,113,0.49296018,0.7048721
114,3.7607162,3.0953808,114,0.65945584,0.38008416
115,5.2758975,2.151628,115,0.48881328,0.40378058
116,3.300966,2.756346,116,0.3425428,0.33894885
117,4.153663,3.5110757,117,0.49669924,0.40538818
118,4.6288314,3.954675,118,0.10319347,0.08342004
119,3.830067,3.0469568,119,0.76980263,0.98926234
120,2.1862624,2.9693508,120,0.78185,0.9890742
121,2.1598003,1.4579105,121,0.45181942,0.43868518
122,5.1699424,4.257003,122,0.58126295,0.52728957
123,2.6830952,1.4129801,123,0.7390486,0.5476228
124,5.8308277,5.859975,124,0.4056203,0.34976494
125,4.280649,4.681655,125,0.8231176,0.85656697
126,3.640938,2.6026113,126,0.25698233,0.19953167
127,4.713923,5.2556615,127,0.79058623,0.99003386
128,3.891831,3.9932628,128,0.82467395,0.96437913
129,3.76701,3.9849544,129,0.4671759,0.2677257
130,4.5927625,5.231494,130,0.3564724,0.20825893
131,3.0170805,2.71232,131,0.14025638,0.056226373
132,1.815111,1.906147,132,0.6454025,0.548354
133,1.7568376,1.7313719,133,0.11797392,0.0863511
134,4.463843,4.5077305,134,0.8267254,0.8066834
135,4.11954,4.8700023,135,0.024281109,0.010545969
136,4.95644,4.8766007,136,0.6758932,0.54179007
137,1.5731853,1.4418716,137,0.6471267,0.67157155
138,3.060269,2.7468,138,0.80680645,0.5116768
139,5.484184,3.7841601,139,0.62800974,0.79882526
140,2.66215,1.9619701,140,0.57865614,0.5210471
141,3.3087661,3.2477868,141,0.20259304,0.08734554
142,3.7349322,3.3210595,142,0.58813465,0.7087288
143,5.923187,5.289153,143,0.77614594,0.89789546
144,2.044987,1.5684052,144,0.1733236,0.15408295
145,4.5241213,5.471916,145,0.19445635,0.15262634
146,2.7793925,3.1179862,146,0.5970829,0.5769617
147,3.196795,3.6465166,147,0.1383552,0.06501174
148,2.0272255,1.5750144,148,0.72930664,0.73087555
149,2.8130977,2.0379033,149,0.7326137,0.78226453
150,3.4867346,1.814738,150,0.5536098,0.44365937
151,2.3313863,2.106044,151,0.11186706,0.074210525
152,2.2183447,2.2596073,152,0.14317068,0.10993326
153,1.7473435,1.7993045,153,0.52437866,0.16669494
154,1.1770903,1.0341341,154,0.6443068,0.42482066
155,2.796641,2.6403728,155,0.1860033,0.04425788
156,3.031826,3.7444818,156,0.75257367,0.7329321
157,4.466475,5.3182034,157,0.12319936,0.11467469
158,3.2752454,1.9101832,158,0.23276804,0.24868065
159,2.965264,2.493921,159,0.46056122,0.46278453
160,3.7443583,4.3395424,160,0.8766559,0.96474314
161,5.6585755,4.1312876,161,0.3742141,0.20763326
162,2.903566,2.1986372,162,0.7107544,0.3467393
163,3.9163344,4.9937935,163,0.8707507,0.96394706
164,3.3693428,2.7414846,164,0.8420172,0.87360954
165,2.934236,1.4494536,165,0.686333,0.87332493
166,4.897163,5.004229,166,0.70542336,0.7014974
167,5.2229805,5.7421875,167,0.20710078,0.48843592
168,2.9938827,3.3184948,168,0.6391953,0.7991364
169,3.690511,4.286603,169,0.50601745,0.7290931
170,3.4721377,3.8678632,170,0.38415554,0.3912695
171,2.800046,1.3430164,171,0.39055,0.912351
172,4.53568,3.535121,172,0.6730481,0.6411551
173,2.4823585,1.0270951,173,0.3875843,0.9721711
174,3.92866,2.8200934,174,0.7587033,0.9732962
175,3.6848168,2.9887996,175,0.39254132,0.3866334
176,2.4800246,2.3661795,176,0.24573147,0.14280266
177,6.60191,5.8914237,177,0.26832703,0.23741144
178,2.2347841,1.8289909,178,0.5209815,0.2519821
179,3.9294863,3.2165868,179,0.77640814,0.8000824
180,3.4445221,3.6218352,180,0.82140553,0.8872315
181,5.799735,4.9840956,181,0.6357248,0.43541807
182,1.4152459,1.0246248,182,0.6529577,0.8934252
183,3.1170356,1.379532,183,0.39362213,0.15830594
184,1.7863322,1.3964007,184,0.19456235,0.078278065
185,3.0467484,3.8859558,185,0.15479097,0.122210205
186,1.7131426,1.1703551,186,0.45016262,0.7881797
187,2.1551504,1.3809947,187,0.6967607,0.44684505
