,inferred mb weight,subject,inferred discount,inferred mf weight,inferred learning rate
80,0.9322263,80,0.1966634,0.99800587,0.1978776
81,1.282023,81,0.3527387,1.7348372,0.45475587
82,1.2491726,82,0.14789483,1.2991384,0.35186842
83,1.2715007,83,0.32900664,2.6359453,0.46343696
84,0.66454905,84,0.6159024,1.9916488,0.7209974
85,1.1423241,85,0.41107288,2.872751,0.4579149
86,0.621931,86,0.38968065,1.2371297,0.28826758
87,0.80428475,87,0.31448147,2.1718888,0.4304746
88,0.8662863,88,0.56264955,1.7373921,0.4052082
89,0.6134385,89,0.4935712,0.8628653,0.28794587
90,0.9493026,90,0.41257006,2.462045,0.5679004
91,0.76047957,91,0.5424823,1.3723876,0.5590338
92,1.5303732,92,0.27018964,1.8938098,0.5168454
93,1.312584,93,0.36240616,2.8109868,0.4010622
94,0.81310266,94,0.59343016,1.842393,0.6673057
95,1.3597317,95,0.1996619,2.2058744,0.38977894
96,0.81245506,96,0.40624553,1.0966575,0.48642522
97,1.2444448,97,0.4622791,2.9782777,0.5852123
98,1.0767382,98,0.3107035,2.5271654,0.46545213
99,1.1416738,99,0.23270215,2.2102962,0.26107815
100,1.0519141,100,0.29783854,2.9004538,0.3871747
101,1.7341665,101,0.30858812,1.3251565,0.5044639
102,0.7028469,102,0.31009576,0.8700146,0.16839002
103,0.978798,103,0.22595172,1.1651336,0.2983275
104,0.9296351,104,0.3990192,2.9730752,0.46512693
105,1.4429559,105,0.4131921,2.9160712,0.6381367
106,0.85910505,106,0.4035644,1.2805008,0.49625185
107,0.6523752,107,0.46751195,1.8207322,0.5009817
108,1.0058037,108,0.24531864,1.6465997,0.32627338
109,0.8152311,109,0.3070341,0.80789536,0.44868118
110,0.937115,110,0.4193781,1.5710305,0.354694
111,0.8384693,111,0.31338996,2.8165424,0.42060468
112,0.71475685,112,0.4145275,1.6475393,0.57174796
113,0.94261724,113,0.5254945,2.7747178,0.61145395
114,0.6425108,114,0.6810989,1.7090014,0.4958592
115,1.1494546,115,0.23481762,1.9460682,0.44231483
116,0.73496634,116,0.37365454,2.472374,0.2945766
117,1.1551003,117,0.28921992,2.4379742,0.4680329
118,0.8062146,118,0.65494287,3.2931623,0.7628514
119,0.674992,119,0.2102363,0.94819534,0.17963728
120,1.0922132,120,0.33786744,3.0987744,0.5746891
121,0.7556364,121,0.3001486,1.5261158,0.3817605
122,0.5917766,122,0.46259126,0.7705789,0.41083297
123,1.3506684,123,0.30266425,2.9995532,0.58020186
124,1.0412248,124,0.33655354,1.7473408,0.63324744
125,1.0525149,125,0.44177654,2.3657324,0.5269726
126,0.5767329,126,0.4205367,0.74770105,0.49316448
127,0.66160184,127,0.4380514,0.9679745,0.34814426
128,0.6713613,128,0.26408717,0.7483008,0.22834922
129,1.3656914,129,0.35237104,3.2019618,0.5672574
130,1.6432153,130,0.5352124,2.1005325,0.67953765
131,0.61914843,131,0.309703,0.9405611,0.5816724
132,0.8865968,132,0.265113,1.1781534,0.289071
133,0.8258268,133,0.24799775,1.5860047,0.41453528
134,0.82410496,134,0.28023836,1.6588632,0.31930214
135,0.5952604,135,0.3433072,0.89561695,0.43318364
136,1.7164409,136,0.2852919,2.1720939,0.6502377
137,1.3042207,137,0.12230275,2.9950879,0.29116213
138,0.97361803,138,0.4825259,3.083164,0.67671436
139,0.51606745,139,0.31374627,0.7197009,0.6403357
140,1.2795876,140,0.4837231,1.6766456,0.5355803
141,0.80318743,141,0.36113778,1.8080456,0.48328733
142,0.6402992,142,0.42375582,1.2513279,0.5021809
143,1.1177084,143,0.52767724,2.598067,0.62653285
144,1.0362602,144,0.3900135,2.961943,0.53362644
145,0.853642,145,0.1443397,1.4240056,0.25526366
146,0.5940614,146,0.20852694,1.1385815,0.20989385
147,1.2493562,147,0.25289318,2.5354464,0.34542513
148,1.0579194,148,0.21666028,1.6136985,0.43298462
149,1.0968775,149,0.1653067,2.0883734,0.3757907
150,0.7138247,150,0.20806885,0.8966549,0.30671105
151,1.0454212,151,0.35757905,1.2758025,0.49750414
152,0.8625381,152,0.38036165,3.183525,0.6191687
153,1.5970457,153,0.23265961,1.9599913,0.49620742
154,0.42384234,154,0.6600287,0.78719383,0.27401087
155,0.8172147,155,0.45090833,1.9811082,0.4121595
156,0.6398383,156,0.14950755,0.7389169,0.11165808
157,0.88434666,157,0.3502608,2.369109,0.3885862
158,1.2611254,158,0.26185575,1.1592714,0.4484594
159,0.81670606,159,0.35344714,1.1030198,0.42051995
160,0.7500331,160,0.4149284,1.9220526,0.30339873
161,0.64521754,161,0.6512092,1.664318,0.7500902
162,0.88323975,162,0.3781495,1.2811337,0.49408367
163,0.7339462,163,0.54858696,1.5763913,0.60106677
164,1.6901536,164,0.24152151,2.0722864,0.4056908
165,0.76456213,165,0.42928743,1.2789401,0.47346878
166,0.6052926,166,0.49978584,1.2272956,0.3872089
167,0.67754555,167,0.466272,1.226989,0.33743918
168,0.4957904,168,0.57611525,0.7089825,0.532779
169,0.5375872,169,0.26362616,0.6465575,0.6925777
170,1.301325,170,0.4212404,2.5731332,0.64695483
171,0.9232873,171,0.59120446,2.7244298,0.65556943
172,0.71643907,172,0.6268636,2.7833605,0.7033419
173,1.5341988,173,0.4977049,2.83103,0.5457752
174,0.9875687,174,0.10343304,1.510413,0.20966963
175,0.71446073,175,0.5040533,2.037338,0.44731146
176,0.83122313,176,0.2141802,1.3458741,0.3195459
177,1.1278933,177,0.19001506,1.6666439,0.39042094
178,1.1169013,178,0.18594185,3.187594,0.40700758
179,0.66822803,179,0.12046068,2.2418323,0.32401288
180,1.0370094,180,0.14476593,0.7224629,0.14606452
181,1.0533123,181,0.22185989,1.5212619,0.38035217
182,1.3159374,182,0.40331823,3.7926588,0.5180734
183,1.0464602,183,0.60974157,3.9320717,0.7680596
184,0.9419719,184,0.3151982,1.9500318,0.34695664
185,0.5286221,185,0.2819213,0.5797456,0.53186524
186,1.573221,186,0.5281465,4.2182794,0.51398367
187,0.7869623,187,0.09357908,1.3804456,0.16487063
