,reward rate,dec temp,subject
0,0.6680157,0.42844754,0
1,0.014185904,4.839258,1
2,0.2796885,1.3744404,2
3,0.36769715,2.813461,3
4,0.0036567927,3.3528779,4
5,0.8357293,3.9580407,5
6,0.020097,5.471465,6
7,0.62022656,2.957784,7
8,0.9408719,0.68016505,8
9,0.62197065,0.6930338,9
10,0.028568583,1.7461693,10
11,0.01722858,8.301724,11
12,0.11236305,4.4571066,12
13,0.093079075,6.1494102,13
14,0.0010438955,6.472282,14
15,0.0113662565,0.5290746,15
16,0.9519854,0.95231235,16
17,0.021705264,3.0177405,17
18,0.003513067,2.6459777,18
19,0.295636,1.6146932,19
20,0.44834623,0.99678034,20
21,0.68213034,0.57134235,21
22,0.1107543,2.7117786,22
23,0.8645187,0.5787208,23
24,0.83552486,0.6081495,0
25,0.0070636277,4.2828608,1
26,0.33380863,1.9160974,2
27,0.24317168,2.871984,3
28,0.004381188,3.7678804,4
29,0.66474783,3.9695835,5
30,0.007216109,8.167046,6
31,0.670265,3.15704,7
32,0.5548004,0.61142755,8
33,0.76708585,0.5069737,9
34,0.0042867665,8.4395895,10
35,0.016763791,8.593445,11
36,0.08127312,4.8170977,12
37,0.12718257,4.9310308,13
38,0.010123663,5.0283413,14
39,0.8361418,1.1293988,15
40,0.819685,0.39011115,16
41,0.014732801,2.123259,17
42,0.011933787,2.597468,18
43,0.5999539,1.0626581,19
44,0.9106745,0.8736902,20
45,0.080342904,0.556847,21
46,0.13851003,1.6709131,22
47,0.5731303,0.8158126,23
48,0.9322397,0.47402617,0
49,0.008550828,4.516945,1
50,0.25107902,1.7899389,2
51,0.30443263,2.8394756,3
52,0.0070753833,4.287662,4
53,0.8108511,3.9562016,5
54,0.0076173595,7.560958,6
55,0.55976146,2.621552,7
56,0.964779,0.90637773,8
57,0.9089792,0.4364127,9
58,0.0031096055,7.2155104,10
59,0.015788613,7.6391244,11
60,0.0788548,5.1285214,12
61,0.11250144,4.7661476,13
62,0.037445486,3.8274536,14
63,0.103145465,0.68734396,15
64,0.85521656,1.4587593,16
65,0.015202193,3.493145,17
66,0.008315444,2.6584444,18
67,0.57409555,0.8803407,19
68,0.84665424,1.3567795,20
69,0.66775423,0.7048154,21
70,0.10535385,1.3473629,22
71,0.75083476,0.6577521,23
72,0.8428277,0.40753558,0
73,0.007294103,5.1330338,1
74,0.5586018,3.2584002,2
75,0.24745934,3.4979615,3
76,0.0037132194,2.9342306,4
77,0.8829736,5.308314,5
78,0.0031212382,9.466567,6
79,0.44228402,2.0755382,7
80,0.96812314,1.1685318,8
81,0.8136135,0.55220157,9
82,0.027252274,3.405194,10
83,0.014683745,8.041945,11
84,0.08755719,6.393634,12
85,0.08481676,3.77111,13
86,0.0069437264,5.5758624,14
87,0.10717434,1.1924347,15
88,0.8595581,1.0054691,16
89,0.023357643,3.033949,17
90,0.00090034335,3.440266,18
91,0.49369416,1.1075162,19
92,0.63067245,0.67532414,20
93,0.35268307,0.56096303,21
94,0.06537652,2.0969996,22
95,0.30096197,0.5634982,23
96,0.9826431,0.38028958,0
97,0.016744578,4.2442427,1
98,0.40906549,1.9462253,2
99,0.24846312,3.5597494,3
100,0.009154813,3.8188686,4
101,0.75423396,3.912444,5
102,0.0044496343,9.2472725,6
103,0.3620324,1.6872952,7
104,0.6682724,0.35862622,8
105,0.6766519,0.29574138,9
106,0.00018289633,9.895408,10
107,0.012473684,6.857836,11
108,0.09922968,5.88772,12
109,0.25216705,5.129898,13
110,0.0034280496,7.5321727,14
111,0.53939414,0.86085236,15
112,0.4867659,1.3579845,16
113,0.022810819,3.5956683,17
114,0.0033949064,3.2304013,18
115,0.3463876,1.0031284,19
116,0.4336158,1.0883071,20
117,0.9363268,0.5772403,21
118,0.061693337,1.5528519,22
119,0.019906318,0.26270205,23
120,0.5804775,0.7705982,0
121,0.007936875,4.558035,1
122,0.19154453,2.3169456,2
123,0.28444037,3.5939493,3
124,0.0038545323,3.6439989,4
125,0.6279613,4.9924316,5
126,0.01063326,8.369825,6
127,0.6032281,2.3562632,7
128,0.8725628,0.92540497,8
129,0.70263046,0.4618947,9
130,0.002400575,7.9642844,10
131,0.014790409,7.2864037,11
132,0.10993951,5.674994,12
133,0.1299428,4.3441978,13
134,0.0023414176,3.9942243,14
135,0.019392109,0.82845986,15
136,0.5844907,0.6939126,16
137,0.0126556335,3.4130173,17
138,0.02922739,2.944099,18
139,0.4985096,1.6368909,19
140,0.7703199,1.0795493,20
141,0.7864396,0.4954258,21
142,0.15220244,1.7255212,22
143,0.8723117,1.0717357,23
144,0.4634123,0.37801683,0
145,0.0073153023,4.1626444,1
146,0.38480762,2.2033226,2
147,0.32324904,2.8682427,3
148,0.0045556272,3.684343,4
149,0.80358917,3.8525243,5
150,0.0052837944,8.78811,6
151,0.38316107,1.9721173,7
152,0.9900259,1.898664,8
153,0.9008314,0.44236904,9
154,0.0019575981,8.570443,10
155,0.016574848,7.8561597,11
156,0.09722136,5.925491,12
157,0.14551836,3.54036,13
158,0.008960813,5.612846,14
159,0.19974919,0.785727,15
160,0.2725506,0.5115425,16
161,0.015623733,4.0008826,17
162,0.0014175923,2.7227097,18
163,0.23738326,1.0397629,19
164,0.85678935,0.72336286,20
165,0.96350557,0.33214596,21
166,0.05145396,2.001027,22
167,0.6116727,0.8776356,23
168,0.85456043,0.2882344,0
169,0.011137936,4.778391,1
170,0.2697085,3.6183965,2
171,0.29194942,3.3312736,3
172,0.0038407883,3.0480666,4
173,0.7693067,3.6733913,5
174,0.0054866746,8.632315,6
175,0.67482775,2.7001903,7
176,0.7824436,1.166748,8
177,0.877595,0.38513124,9
178,0.00064530416,9.1412115,10
179,0.01851241,7.4073052,11
180,0.08153161,5.01776,12
181,0.1843727,5.886483,13
182,0.004908169,6.0712214,14
183,0.037064284,1.0471054,15
184,0.9669805,1.2714123,16
185,0.030278498,2.4861941,17
186,0.0037996557,2.7214007,18
187,0.5975663,1.713666,19
188,0.8739834,0.5432675,20
189,0.8329625,0.5041019,21
190,0.0508125,1.0284417,22
191,0.8576311,0.6594448,23
192,0.93257666,0.7069235,0
193,0.009467559,4.1565666,1
194,0.069546,2.2642965,2
195,0.3297134,4.6234407,3
196,0.012040142,3.643752,4
