,reward rate,dec temp,cached weight,cached rate,subject
0,0.70861554,0.41046923,0.4421751,0.7919768,0
1,0.9457347,0.5978995,1.1316829,0.13292943,1
2,0.9171149,2.0811703,1.2231506,0.0571584,2
3,0.31653342,0.82530135,1.7275292,0.4396118,3
4,0.9483138,0.50404537,0.47066563,0.7602671,4
5,0.59334767,0.38321233,0.42453918,0.69953173,5
6,0.026179241,1.4191394,0.7233965,0.0020252129,6
7,0.82912236,0.6930267,0.2502092,0.80797774,7
8,0.5980471,2.744543,0.9793257,0.95775324,8
9,0.0733793,1.8947215,1.0440018,0.116764896,9
10,0.82428706,1.2713796,0.30589247,0.22475244,10
11,0.50373095,0.93110335,0.75765884,0.44033527,11
12,0.7916705,0.2980676,0.616613,0.9634032,12
13,0.5425293,0.4365549,0.46272928,0.8637423,13
14,0.9337712,0.4117644,0.88826233,0.9757454,14
15,0.9340389,0.7754523,0.4678844,0.00014701903,15
16,0.9615354,1.1606354,0.8196739,0.944104,16
17,0.99973863,3.3758006,1.3625605,0.02732823,17
18,0.10032149,0.89833313,1.0328585,0.8024614,18
19,0.16908221,2.0577643,1.3935869,0.99976844,19
20,0.56799567,0.27908078,0.6112774,0.86101764,20
21,0.0028848092,1.0841388,0.47049102,0.8438457,21
22,0.21889643,0.99415636,0.85690844,0.95123976,22
23,0.9464069,2.1414258,0.5439819,0.9272769,23
24,0.85743374,0.5426988,0.5687275,0.9826984,24
25,0.8194727,0.8534989,0.45894206,0.6740463,25
26,0.069236666,0.9089411,0.71264076,0.05508801,26
27,0.8288149,2.0812156,1.3763475,0.0066335737,27
28,0.8988987,0.3609198,0.5176944,0.74208295,28
29,0.0053557972,1.0523267,0.8302673,0.068352126,29
30,0.958635,0.39372784,0.850626,0.9871083,30
31,0.8690056,0.88490963,0.33628458,0.83944595,31
32,0.03360014,2.1085863,1.0988786,0.97203404,32
33,0.006239893,0.704771,0.4885213,0.22662589,33
34,0.6276294,0.6792402,0.4903102,0.90068024,34
35,0.9658662,0.92432016,0.338552,0.65290874,35
36,0.9697837,2.4143019,0.81010944,0.92956734,36
37,0.9014279,1.3010925,0.46962336,0.5801136,37
38,0.001343106,2.6300783,0.75026,0.8964046,38
39,0.7488383,2.0250063,1.4146589,0.29458895,39
40,0.9445726,0.70127344,0.8958853,0.9993482,40
41,0.8036871,0.42631656,1.1495603,0.3222457,41
42,0.9961279,1.0938386,0.86904967,0.0066490006,42
43,0.91660947,2.468701,1.7066563,0.99735034,43
44,0.2784405,0.88715845,0.4314958,0.057415064,44
45,1.6843256e-06,6.2674103,0.6238756,0.83870935,45
46,0.23097955,0.95478237,0.7641694,0.9994161,46
47,0.99892235,1.6416998,1.2407852,0.6204486,47
48,0.065912984,1.9378335,1.3370016,0.9679863,48
49,0.55312306,0.3675497,0.4199883,0.8879647,49
50,0.85226524,0.6193479,0.5269992,0.77710235,50
51,0.86058456,0.38348913,0.8772156,0.95627505,51
52,0.95461655,2.1803684,1.2106652,0.9936419,52
53,0.8293097,0.27318385,0.32726896,0.89225715,53
54,0.9531891,1.1502615,0.6268816,0.19712438,54
55,0.22220501,1.507338,2.5627952,0.96947294,55
56,0.8069145,0.43776488,0.45966542,0.8008208,56
57,0.008324984,1.2954657,0.5724909,0.95033747,57
58,0.4152085,0.86485124,0.7390136,0.8848125,58
59,0.0065582595,3.3192377,0.8438859,0.07671264,59
60,0.06679555,1.4399229,0.73455036,0.02478077,60
61,0.7727027,0.71147674,0.58966297,0.69592875,61
62,0.71242386,0.5303126,0.97725576,0.92287004,62
63,0.011924322,3.2298865,0.87403286,0.08367631,63
64,0.9967462,0.7184095,0.48854455,0.44383532,64
65,0.84627444,0.7331652,0.39315388,0.7502165,65
66,0.005969625,1.9617963,0.93699867,0.985521,66
67,0.99996877,1.2976117,1.1476101,0.9996196,67
68,0.92538136,0.28433567,0.51923555,0.9258607,68
69,0.009481202,2.60858,0.9708923,0.88366014,69
70,0.9816789,2.3706284,0.7751382,0.14001419,70
71,0.8914044,0.503429,0.50438935,0.79089695,71
72,0.31159016,0.3300673,0.60710716,0.9054461,72
73,0.051637013,1.503474,0.47795233,0.9989467,73
74,0.9860357,1.5182283,1.2821411,0.9939685,74
75,0.0022724408,1.7522354,0.59537774,0.06451176,75
76,3.960349e-05,1.3197942,0.69674736,0.8991227,76
77,0.93817526,0.7169164,0.64343965,0.71048075,77
78,0.0011180121,1.1791072,0.560498,0.9916072,78
79,0.8656651,0.24668974,0.46360904,0.8409369,79
80,0.08368408,1.6706159,1.7014884,0.99555874,80
81,0.9365362,0.32407132,0.5901574,0.8267233,81
82,0.031266615,1.9615846,0.5600684,0.5132219,82
83,0.7946392,0.8886897,0.5044209,0.7742098,83
84,0.6484779,1.4726471,1.2229763,0.9995228,84
85,0.37174472,0.9449217,0.46227688,0.61758685,85
86,0.24899377,1.4778686,0.962234,0.495538,86
87,0.97670984,0.7302303,0.40113643,0.8364187,87
88,0.86742914,1.2221197,0.6789439,0.14716755,88
89,0.95335543,4.1932707,0.81652033,0.13483728,89
90,0.002204214,0.78828275,1.9404519,0.64379144,90
91,0.97314215,0.7260548,1.4981426,0.99211484,91
92,8.644861e-06,1.544686,0.6956066,0.85813177,92
93,0.5113498,1.5300827,0.9113744,0.14879203,93
94,0.9858035,2.7349076,1.0895317,0.98977226,94
95,0.48734647,0.54452306,1.3190984,0.7752364,95
96,0.77799577,1.5437958,1.120564,0.8889835,96
97,0.9809474,3.6870644,1.7202964,0.85475177,97
98,0.010598178,3.1427984,0.59692395,0.17887445,98
99,0.9961086,2.3204968,0.48612687,0.772189,99
100,0.18283749,2.1078577,0.86193925,0.4779374,100
101,0.012841443,4.389101,0.93544066,0.9283866,101
102,0.028232835,2.305581,0.76657486,0.005860058,102
103,0.08575637,0.82692355,1.3220034,0.10082799,103
104,0.43738762,2.857437,0.840423,0.99915934,104
105,0.06782454,1.1694692,1.0308526,0.047488622,105
106,0.01967923,2.411498,1.194865,0.69223833,106
107,0.04865409,2.2513304,0.83220714,0.9541137,107
108,0.9984995,0.9655472,0.63119024,0.9305903,108
109,0.6105804,0.36126274,0.48105145,0.28859487,109
110,0.82483673,0.8990283,1.1013103,0.9384046,110
111,0.7930251,0.84568155,0.3984412,0.72548306,111
112,0.9530174,1.4185737,0.7749352,0.9812712,112
113,0.023691291,2.9116893,0.79845256,0.9319519,113
114,0.91411155,2.446033,0.7539237,0.9421646,114
115,0.3946843,0.7460448,0.55852765,0.062136263,115
116,0.0027339035,2.1109223,0.5260055,0.97498965,116
117,0.92927825,1.6503148,1.1229544,0.8567382,117
118,0.32088023,0.91878796,1.0238371,0.17749839,118
119,0.78847563,1.2789078,0.5416405,0.7566354,119
120,0.07056788,3.6421738,0.9658705,0.9116001,120
121,0.8803588,1.6977313,0.8406396,0.059258718,121
122,0.43090922,1.8423642,0.98273253,0.99918884,122
123,0.014168129,3.4006689,0.5945379,0.9225546,123
124,0.9442321,2.5120342,1.3342351,0.98883003,124
125,0.7623167,3.405337,0.8960336,0.57565105,125
126,0.20433201,0.7899233,0.7784185,0.24150176,126
127,0.9817006,1.361633,0.90170634,0.9266535,127
128,0.01707897,2.5597587,0.48603028,0.35037678,128
129,0.0005948617,6.9989758,0.59678006,0.7655869,129
130,0.0005510222,3.7100744,0.8421204,0.86986274,130
131,0.93047404,0.6632096,1.0942307,0.99912006,131
132,0.44745067,1.2149292,0.9910964,0.8868894,132
133,0.01636487,1.4991314,1.178673,0.9877237,133
134,0.86500317,0.6970292,0.48144594,0.8055537,134
135,0.102116905,1.0715148,1.5027246,0.97837985,135
136,0.00037107224,0.63527215,0.8522333,0.88653886,136
137,0.023821596,3.4547505,1.0882294,0.9238206,137
138,0.8407075,0.3730974,0.4374686,0.6354615,138
139,0.07591663,1.1919012,0.6909006,0.51152813,139
140,0.87504727,0.9105356,0.87476337,0.91982466,140
141,6.400928e-07,3.8200939,0.41265547,0.8050597,141
142,0.06587006,1.0085056,0.97463715,0.04922891,142
143,0.00333869,1.560792,1.5579906,0.78188914,143
144,0.92289996,2.0645432,0.3367219,0.5724245,144
145,0.9459775,0.76929855,0.960221,0.016481418,145
146,0.84947896,0.4104431,0.76584905,0.8052153,146
147,0.99812764,0.641878,0.9629506,0.9544897,147
148,0.8200479,0.7006914,0.6445735,0.94981796,148
149,0.9987206,1.8649921,0.80698246,0.014264424,149
150,0.30352047,0.8834097,1.0404162,0.0826449,150
151,0.9846085,0.78972375,0.33686522,0.2862029,151
152,0.03759821,1.3085567,1.1487225,0.5067355,152
153,0.99999,0.48745465,0.42241955,0.695141,153
154,0.014765375,1.9551812,1.390964,0.96494806,154
155,0.95082784,1.9792595,1.2354923,0.06690053,155
156,0.05044929,1.5473189,0.97794974,0.6201409,156
157,0.65261525,1.0749927,0.88955414,0.69989127,157
158,0.5500431,0.75434697,1.0625987,0.9682192,158
159,0.8997895,0.5252221,0.6649021,0.8701748,159
160,0.87362134,3.2561798,1.0284688,0.74710405,160
161,0.6058533,2.4128726,1.3437374,0.99741423,161
162,0.9773539,0.66157013,0.59301555,0.880101,162
163,0.016717052,2.3837442,0.7104439,0.971126,163
164,0.8236511,1.1643302,0.62843764,0.96821344,164
165,0.013933556,1.5210588,1.308241,0.95338625,165
166,0.8709989,0.3565833,0.6601721,0.96900237,166
167,0.5598917,0.86850494,0.6181283,0.8229086,167
168,0.8281833,0.44995153,0.91102093,0.9229946,168
169,0.01459356,2.068087,0.5873423,0.84986854,169
170,0.833,0.51576626,0.49766093,0.87280405,170
171,0.04510311,2.3316214,0.44089046,0.85865843,171
172,0.03654824,2.2751174,0.47636706,0.64435154,172
173,0.22326235,1.1425943,1.0030814,0.9941525,173
174,0.83158886,2.0162704,0.6735941,0.9932887,174
175,0.13816307,1.205751,1.0129402,0.9990427,175
176,0.89659446,2.1541767,1.2932937,0.09010742,176
177,0.9901507,0.8996869,0.84293604,0.85880905,177
178,0.4286784,1.4193456,0.60276407,0.018529339,178
179,0.98427767,2.6325922,0.7424071,0.5767539,179
180,0.016737381,0.9484,0.5444869,0.90132594,180
181,0.5010889,2.9932256,0.70626295,0.9890872,181
182,0.9990509,2.417499,0.6478587,0.9277733,182
183,0.9698023,1.675428,1.9539891,0.9847621,183
184,0.8583027,0.96437776,0.6080581,0.9609779,184
185,0.98355055,1.3391612,0.72762084,0.0022399502,185
186,0.57256216,0.6482709,0.6558121,0.87360877,186
187,0.6378373,0.8247231,0.58332,0.6845501,187
188,0.86404145,0.68765974,0.5629712,0.73976195,0
189,0.9677018,1.5406058,1.2687459,0.95968175,1
190,0.6797692,1.4647032,0.9993532,0.85100585,2
191,0.9851077,1.1709075,1.7007704,0.9959936,3
192,0.65654606,0.36079672,0.4654523,0.7757441,4
193,0.8560567,0.68420887,0.7928496,0.77930045,5
194,0.11164858,1.1230018,0.91097206,0.019714382,6
195,0.7724961,0.6376593,0.27966833,0.6322911,7
196,0.63960886,1.0293795,0.81115973,0.9775439,8
197,0.06198893,1.5835552,1.0148287,0.9207916,9
198,0.84096795,0.63275266,0.53333384,0.6447651,10
