,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,6.820636,0,0.29779536,2.9883988,0.6549692
1,6.715113,1,0.28586176,3.0035913,0.6499572
2,3.9840436,2,0.6408801,2.8736973,0.70948964
3,3.2025194,3,0.32873198,2.9427676,0.45503053
4,4.7222395,4,0.58601105,2.9595928,0.64951754
5,2.9545727,5,0.3337816,2.8731635,0.61759394
6,6.1421933,6,0.33686277,2.977521,0.6508219
7,3.5593283,7,0.64233035,3.010117,0.40028393
8,6.594645,8,0.39822012,3.0909402,0.6418168
9,6.316062,9,0.4801902,2.981582,0.65596104
10,7.0172668,10,0.30261162,2.9788036,0.65107846
11,6.6992226,11,0.28989637,3.008456,0.653484
12,6.890784,12,0.36383802,3.0256572,0.6230852
13,6.599143,13,0.4184885,2.9460888,0.682187
14,4.2286415,14,0.32580164,2.9195783,0.61903656
15,6.6018534,15,0.50407,2.95836,0.6533592
16,3.9732661,16,0.40906313,3.1190488,0.59871227
17,6.3844423,17,0.58661425,2.8523266,0.6010466
18,6.818947,18,0.5981913,3.0950575,0.62855726
19,3.5472217,19,0.47149378,2.8451393,0.57928383
20,3.0205343,20,0.31697616,2.9119966,0.40109503
21,5.9183955,21,0.45174417,2.8821006,0.4225762
22,6.4737096,22,0.27959907,2.999375,0.65613866
23,6.4973354,23,0.51340073,3.0176322,0.67957604
24,3.9406085,24,0.63328946,2.7955954,0.48374334
25,6.825034,25,0.30797192,2.9010172,0.60842353
26,2.8672411,26,0.3546183,2.9160826,0.5093821
27,6.900002,27,0.4304456,2.9572158,0.6553158
28,3.1843708,28,0.53521156,2.8378727,0.64726454
29,4.2608614,29,0.48528594,2.8911767,0.618695
30,5.4603086,30,0.34472853,2.9012587,0.6664624
31,4.3099523,31,0.5127802,2.9024408,0.33088312
32,3.399333,32,0.63498974,2.8706672,0.6831707
33,6.068166,33,0.681313,2.9056768,0.4092873
34,2.9058714,34,0.40851888,3.04841,0.3742632
35,3.534561,35,0.33391258,2.988134,0.6514507
36,3.216537,36,0.42428675,2.8948643,0.61187583
37,6.3143167,37,0.4649589,3.033504,0.5723308
38,5.029462,38,0.34454292,2.9702823,0.54819113
39,3.5136285,39,0.31363922,2.9357483,0.46974787
40,3.8185372,40,0.6408336,2.89291,0.68011683
41,3.0491629,41,0.35745645,2.8263302,0.6581744
42,3.3756988,42,0.4239599,2.9479458,0.5502455
43,6.9302864,43,0.440657,2.9418142,0.66976625
44,4.8148603,44,0.3433844,2.9963603,0.38347578
45,6.642311,45,0.64874333,2.784976,0.66013634
46,5.9260426,46,0.34468836,2.8840551,0.6758411
47,6.642552,47,0.27982086,2.9466786,0.6506231
48,6.5335274,48,0.5700045,3.0089755,0.6909813
49,6.4355273,49,0.47272104,3.0038202,0.63680655
50,6.755419,50,0.6320338,2.9848163,0.64667726
51,3.5988915,51,0.50399125,2.9587727,0.39265814
52,6.709637,52,0.3412774,2.8657808,0.693036
53,4.124711,53,0.4293467,2.8378286,0.6473122
54,5.166638,54,0.5167571,2.968876,0.68467224
55,4.9233036,55,0.55003303,2.902014,0.681984
56,6.4784217,56,0.32675478,2.9824605,0.6789972
