,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,7.4462996,0,0.17761402,1.6017231,0.74276173
1,7.410149,1,0.19412445,1.903311,0.6871338
2,2.473017,2,0.56007457,1.4734018,0.8001333
3,2.6026192,3,0.11834208,1.659879,0.23484147
4,3.3899205,4,0.4432661,1.6929759,0.68465394
5,2.434822,5,0.13528562,1.5422931,0.51039237
6,5.316289,6,0.25114536,1.7462955,0.670416
7,2.4950888,7,0.6018583,1.3798826,0.37787685
8,5.9011955,8,0.23943567,1.8479041,0.62973744
9,4.7272987,9,0.30353308,1.5470369,0.69556105
10,7.930463,10,0.21272825,1.9131516,0.6316416
11,6.6260657,11,0.200475,1.7823594,0.6746056
12,7.991229,12,0.1608765,1.5903972,0.5589148
13,6.8922772,13,0.28653595,1.7167257,0.785864
14,4.010841,14,0.18737537,1.7030067,0.5453762
15,5.3936963,15,0.3476304,1.7042292,0.67180824
16,3.081832,16,0.15486233,1.9287788,0.5109928
17,4.9895473,17,0.44071355,1.4044716,0.5419674
18,6.6472516,18,0.4219473,2.0743935,0.60499436
19,2.8035643,19,0.23576501,1.4076643,0.50576895
20,2.323018,20,0.12765802,1.2826048,0.29213598
21,4.45151,21,0.30953968,1.3060699,0.42570442
22,5.7751627,22,0.16806021,1.7667811,0.6756287
23,5.115296,23,0.3244802,1.8054038,0.74681175
24,3.0168612,24,0.55039734,1.2901611,0.6129847
25,7.1215625,25,0.21995093,1.6103975,0.56829435
26,1.5520409,26,0.16308835,1.3210759,0.58252436
27,7.061423,27,0.2960709,1.6675068,0.683588
28,2.0041628,28,0.36943567,1.3867953,0.5856667
29,3.052456,29,0.2826584,1.4678743,0.5510853
30,4.508192,30,0.22496624,1.5484221,0.71148574
31,2.925149,31,0.34034163,1.3887864,0.19012912
32,2.2923589,32,0.5619095,1.4526192,0.7605293
33,4.782117,33,0.59076643,1.5365205,0.16551188
34,1.4784294,34,0.21145245,1.3124117,0.34278372
35,2.5457432,35,0.18804011,1.9737046,0.66656655
36,1.8709661,36,0.1702322,1.3596592,0.5890343
37,4.746825,37,0.3661305,1.6819855,0.34317833
38,4.4270706,38,0.18419878,1.6190077,0.40062365
39,2.7714038,39,0.12960795,1.4153757,0.3062309
40,2.4768112,40,0.587641,1.4078889,0.74606276
41,2.099002,41,0.20501456,1.3152175,0.7125366
42,2.5678227,42,0.19800645,1.5600781,0.35765532
43,7.969432,43,0.35339805,1.6727009,0.75294065
44,3.0316958,44,0.20846792,1.3266287,0.41847572
45,5.437613,45,0.51575696,1.451411,0.7170689
46,5.271323,46,0.2400757,1.4554687,0.7377538
47,6.049079,47,0.20746204,1.6385183,0.6346063
48,5.425626,48,0.40184075,1.6529553,0.7797156
49,5.1456356,49,0.31111506,1.430211,0.6331168
50,6.410023,50,0.5412514,1.6502239,0.67828935
51,2.5486524,51,0.40895241,1.4367343,0.33819696
52,6.1679006,52,0.2627715,1.5231278,0.74418837
53,3.456474,53,0.20075397,1.4204975,0.68224525
54,4.3060327,54,0.32089725,1.637967,0.7820748
55,4.078219,55,0.41737753,1.335044,0.74748313
56,5.4764132,56,0.2524251,1.8643993,0.7530774
57,3.8405244,57,0.21412738,2.41144,0.39721453
58,7.078036,58,0.23298986,1.5852962,0.7712658
59,7.9070487,59,0.106361635,2.058165,0.6821263
60,3.4807968,60,0.29971606,1.2754267,0.734522
61,4.7222557,61,0.052301515,1.7451309,0.6518225
62,5.611791,62,0.7321964,1.4744524,0.8073253
63,2.9551437,63,0.55120844,1.4705065,0.70665574
64,7.7273545,64,0.24408065,1.7731606,0.6746285
65,3.4894702,65,0.5854813,1.4414831,0.83097285
66,6.245583,66,0.12466154,2.0120826,0.6561645
67,6.8698955,67,0.2509577,1.7962005,0.374844
68,3.4234521,68,0.1532911,1.3498915,0.7575834
69,1.8296212,69,0.18024029,1.2855765,0.37305743
70,5.1410694,70,0.49481186,1.7232729,0.6711228
71,4.6950555,71,0.7073223,1.4821491,0.77513355
72,8.358539,72,0.6876018,1.483992,0.83966684
73,3.7004123,73,0.35611975,1.7521861,0.6729466
74,6.5028944,74,0.105652936,1.5704141,0.66416234
75,3.7309573,75,0.59125274,1.3311181,0.47257692
76,3.403209,76,0.1495112,1.550012,0.56112933
77,8.318971,77,0.7847737,1.486289,0.81523126
78,3.4340332,78,0.57666683,1.288573,0.32030773
79,5.109241,79,0.46414602,1.3368108,0.31021923
80,4.249839,80,0.19813043,1.6544544,0.66660297
81,7.636867,81,0.5506008,1.5422355,0.7994641
