,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,7.43341,0,0.16951694,1.3195738,0.7554441
1,7.3057604,1,0.1893352,1.7384839,0.65995574
2,2.301336,2,0.3720647,1.1860601,0.73795664
3,2.662692,3,0.06545996,1.475042,0.2102427
4,3.2811372,4,0.4156812,1.4853854,0.63712156
5,2.494588,5,0.12840661,1.2995825,0.4073957
6,5.1984754,6,0.24510205,1.556098,0.6287554
7,2.1948888,7,0.48731557,0.9175034,0.36679575
8,5.780144,8,0.22461545,1.638555,0.58128375
9,4.4932375,9,0.28093472,1.3017844,0.66455436
10,8.000622,10,0.20955102,1.7584786,0.56607926
11,6.452762,11,0.19874628,1.5427064,0.6022388
12,8.27738,12,0.14691037,1.2687849,0.49552998
13,6.6865115,13,0.27431494,1.5308022,0.8122906
14,3.9653087,14,0.18445916,1.503793,0.45913678
15,5.3907294,15,0.3276031,1.4665204,0.631046
16,3.0081985,16,0.14960752,1.7011201,0.44764832
17,4.9492736,17,0.41644567,1.078237,0.4379334
18,6.328656,18,0.41302454,1.8770214,0.5577012
19,2.798299,19,0.17653535,1.1238867,0.46777508
20,2.306627,20,0.11734675,0.922489,0.21853024
21,4.1775937,21,0.29383978,0.90104836,0.47121286
22,5.676672,22,0.1614581,1.5751008,0.6314715
23,5.0597296,23,0.29457116,1.5745938,0.74941796
24,2.9609916,24,0.47324148,0.9147332,0.54583675
25,6.991005,25,0.22033253,1.3037068,0.49288982
26,1.3244795,26,0.15812479,0.99780005,0.5250811
27,6.9352784,27,0.27888966,1.4257369,0.6687412
28,1.8219789,28,0.3452608,1.0905694,0.474684
29,3.0172265,29,0.2582544,1.154295,0.43734097
30,4.4234853,30,0.2091075,1.3073916,0.695961
31,2.8148618,31,0.30985117,1.1077392,0.14526907
32,2.0516293,32,0.43023974,1.1173582,0.7533149
33,4.6609416,33,0.50938004,1.2013988,0.07985051
34,1.3530475,34,0.1351238,0.8724385,0.31504557
35,2.4626234,35,0.1722392,1.8498641,0.63233364
36,1.837751,36,0.14545316,1.0508782,0.5132841
37,4.4524765,37,0.33758485,1.3687637,0.19805172
38,4.379099,38,0.17554194,1.4057295,0.3274219
39,2.7197828,39,0.11666787,1.1228151,0.2634741
40,2.243442,40,0.48512462,1.1122403,0.72111183
41,2.0086892,41,0.16601484,0.9621521,0.6981518
42,2.5596626,42,0.18075165,1.2795478,0.2830918
43,8.126216,43,0.33584866,1.3793491,0.7626597
44,2.8940096,44,0.19042735,0.92069054,0.4690033
45,5.2005873,45,0.44810128,1.1060665,0.67928565
46,5.1904755,46,0.22775665,1.1376159,0.6985297
47,5.7990255,47,0.20283756,1.3785459,0.5653819
48,5.026763,48,0.37202853,1.3737681,0.7943589
49,4.9409523,49,0.2734977,1.0450847,0.56946266
50,6.0377,50,0.52196175,1.391877,0.6407666
51,2.4013371,51,0.3845677,0.9425663,0.29294384
52,5.5995207,52,0.25096875,1.2261423,0.71634245
53,3.4040136,53,0.18265739,1.0982951,0.67598784
54,4.2152567,54,0.29224625,1.4072084,0.7905244
55,4.041718,55,0.38904384,0.98385096,0.73200625
56,5.2704043,56,0.2424441,1.6779407,0.7678459
57,3.5944386,57,0.21036871,2.2955866,0.35203838
58,6.9869933,58,0.21692078,1.3244503,0.7773916
59,8.005366,59,0.10456257,1.9699734,0.6758799
60,3.4109712,60,0.2822152,0.9006299,0.7176189
61,4.4434237,61,0.03493718,1.6388783,0.6377031
62,5.2582936,62,0.6879628,1.0930591,0.7901545
63,2.828475,63,0.49524584,1.1923909,0.66835594
64,7.70501,64,0.24283147,1.5427752,0.6327672
65,3.191631,65,0.5195526,1.1094071,0.84298694
66,5.9626656,66,0.11848828,1.9267077,0.6248566
67,6.4731183,67,0.24790516,1.5442796,0.27432042
68,3.4197059,68,0.140556,1.0392501,0.75574976
69,1.7959918,69,0.15768558,0.9214037,0.2887561
70,4.802451,70,0.4527796,1.4305723,0.634482
71,4.5142283,71,0.6250802,1.1516572,0.7348322
72,8.692146,72,0.6313124,1.0998172,0.860215
73,3.5970423,73,0.3295136,1.5263404,0.64380395
74,6.419204,74,0.10094545,1.3340813,0.6277878
75,3.5231407,75,0.5512158,0.87435144,0.56556594
76,3.5198572,76,0.14439447,1.3453124,0.49584153
77,8.549689,77,0.7596975,1.130547,0.81152904
78,3.0144188,78,0.42617133,0.9707029,0.22841495
79,4.7300844,79,0.4250332,0.8960443,0.2841184
80,4.124049,80,0.1979829,1.4832715,0.6249401
81,7.565022,81,0.5187948,1.1647434,0.82590395
82,0.8795859,82,0.37571612,0.90228844,0.29774487
83,6.755077,83,0.6130888,1.121387,0.84206104
84,1.0687075,84,0.27868006,0.8507101,0.34673807
85,3.918204,85,0.24879226,0.9523451,0.5367966
86,3.7681913,86,0.2211445,1.0085002,0.77710915
87,7.4741955,87,0.23814905,1.2626579,0.50793123
88,3.1230936,88,0.3760854,1.1849589,0.04535811
89,0.93136877,89,0.48888147,0.8765169,0.23930196
90,6.482339,90,0.68143004,1.3939929,0.79447037
91,4.2927976,91,0.4931105,0.98624754,0.81460035
92,1.3420497,92,0.6288584,0.8951548,0.37891382
93,7.248167,93,0.081149004,1.4327718,0.5062831
94,6.1145973,94,0.30628607,1.9642676,0.7862209
95,4.409718,95,0.35067376,1.2558272,0.78062403
96,1.3483089,96,0.57105875,1.2353636,0.5058022
97,4.6089425,97,0.2681014,1.5808206,0.034161348
98,3.9115736,98,0.4732082,1.5730237,0.76990014
99,4.0568666,99,0.27641198,2.209885,0.70023936
100,0.95152843,100,0.45774004,1.0265675,0.11260605
101,7.573449,101,0.28497198,1.4651797,0.70685655
102,4.431715,102,0.3012683,0.9245432,0.38578832
103,3.971531,103,0.39711255,0.96432096,0.6462181
104,4.500904,104,0.13598557,1.7963208,0.64959675
105,1.7233757,105,0.5848008,1.3945497,0.17767233
106,1.158622,106,0.6383674,0.8466507,0.2844216
107,1.8877403,107,0.23674719,1.0824951,0.67107904
108,1.4095603,108,0.5468831,0.89464945,0.28077117
109,8.094739,109,0.14149895,1.2912941,0.7826832
110,2.0566268,110,0.069272965,1.0121232,0.36650738
111,4.00102,111,0.08255761,1.5661314,0.3819498
112,2.9472265,112,0.24505088,0.9217664,0.44373772
113,6.0680027,113,0.23400183,1.6952182,0.5633434
114,1.9179469,114,0.19818301,0.9078732,0.56317663
115,2.887057,115,0.40124938,0.95439583,0.31503424
116,3.2902448,116,0.49705338,1.0157672,0.7189673
117,3.231377,117,0.6635262,0.9819053,0.4225868
118,3.2453778,118,0.1289747,0.9444477,0.19428381
119,1.3954917,119,0.54452205,0.8554596,0.3293899
120,3.0348666,120,0.66121703,1.0530733,0.6177369
121,8.975538,121,0.25727302,1.1972193,0.7014403
122,8.876169,122,0.615586,1.1762928,0.8453091
123,1.124498,123,0.3854571,0.887427,0.3362694
124,7.8279943,124,0.19385056,1.2550931,0.69625354
125,4.3019004,125,0.45684975,1.6768419,0.24320835
126,4.6728067,126,0.24470651,1.075178,0.30823803
127,6.0366125,127,0.17331249,1.9124999,0.022828845
128,2.1011467,128,0.65803933,1.0058289,0.18193795
129,0.8146835,129,0.51992625,0.8894502,0.3281747
130,4.4315248,130,0.030882359,2.5098372,0.48964116
131,7.423709,131,0.57972085,1.1144441,0.8599758
132,8.923459,132,0.59289944,1.1874827,0.74949163
133,5.509527,133,0.33587572,1.0007309,0.8151908
134,4.0257535,134,0.21388885,1.201313,0.056772094
135,2.5867915,135,0.2549547,0.85073644,0.42824766
136,7.232844,136,0.3806016,1.3805807,0.7809093
137,3.2936683,137,0.20061496,1.3510541,0.5355883
138,5.93534,138,0.40827388,1.2449291,0.5537409
139,3.9358022,139,0.20516008,1.1550205,0.5567779
140,2.2711134,140,0.6499121,1.0878251,0.29965
141,6.649496,141,0.3573059,1.4705199,0.56420094
142,6.7255926,142,0.529869,0.95878226,0.42952037
143,0.8756991,143,0.6176554,0.86493355,0.40809724
144,2.0797615,144,0.36309308,0.8898531,0.34322846
145,1.9122788,145,0.59251493,1.0606272,0.47078034
146,3.4680107,146,0.57785845,1.1919633,0.8282527
147,3.308625,147,0.31933782,1.6239285,0.73967725
148,8.037285,148,0.32563466,1.321812,0.71371007
149,8.561808,149,0.590208,1.0585432,0.8926556
150,3.2146542,150,0.26870552,2.2984068,0.52621937
151,6.880482,151,0.28816858,1.4526722,0.7749381
152,1.7194389,152,0.5410183,0.88913524,0.36406994
153,2.6067379,153,0.10577755,1.0501927,0.32603976
154,4.656858,154,0.21148379,1.1628681,0.39744434
155,0.90983254,155,0.340383,0.850204,0.1138371
156,3.1600618,156,0.1066982,1.230717,0.60654753
157,1.4285374,157,0.50615805,0.8340808,0.37087622
158,2.6266687,158,0.24564922,1.5652156,0.7850461
159,6.2478166,159,0.28741002,1.3856972,0.6679359
160,2.681527,160,0.21690294,1.6445571,0.55521685
161,2.8173091,161,0.046006043,1.5953082,0.36461407
162,2.7451422,162,0.22741392,0.8672971,0.3623284
163,2.1978803,163,0.15990373,1.4098774,0.6077146
164,3.462577,164,0.63732696,0.88095564,0.35401317
165,4.2114744,165,0.2048026,1.616487,0.40769866
166,1.0758462,166,0.29548106,1.3084631,0.6587666
167,2.335806,167,0.18509448,0.9194878,0.42698273
168,3.865052,168,0.15425953,1.0064226,0.18961243
169,4.43113,169,0.21165524,1.641458,0.6960257
170,1.0622302,170,0.52736753,0.88387185,0.32110804
171,5.3367996,171,0.5586311,1.5602026,0.3075882
172,4.106938,172,0.14018051,1.3902775,0.81663364
173,5.893143,173,0.47008538,1.5391731,0.6358541
174,1.9972908,174,0.24006003,0.9605525,0.53344995
175,1.656022,175,0.64965403,0.9378734,0.22627151
176,1.9578854,176,0.3907385,0.8598999,0.30498615
177,4.543531,177,0.17768466,1.7817202,0.5420837
178,8.206112,178,0.3156028,1.323502,0.54044366
179,7.943299,179,0.14904861,2.084538,0.5635487
180,2.8312128,180,0.22181584,1.0658855,0.7135032
181,0.82297915,181,0.38263544,1.0164175,0.35624647
182,4.424856,182,0.2944167,1.7142692,0.7112073
183,1.3934853,183,0.4856455,0.85545653,0.3021656
184,4.3371673,184,0.3328728,1.7011665,0.7470602
185,8.515364,185,0.27480257,1.3596462,0.7400933
186,8.111619,186,0.24819358,1.1477065,0.6351301
187,3.4492466,187,0.7441502,1.0208598,0.7313147
