,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,7.4596534,0,0.17617817,1.4388498,0.7488799
1,7.3667555,1,0.19290408,1.7839583,0.6800908
2,2.3158414,2,0.4563551,1.3096492,0.78967583
3,2.7251933,3,0.08152462,1.5456624,0.21873568
4,3.3514125,4,0.41767937,1.5605857,0.6529757
5,2.4470918,5,0.12947288,1.3601454,0.44996485
6,5.241167,6,0.24402685,1.6302707,0.6452476
7,2.3716183,7,0.5366657,1.1165974,0.33049145
8,5.811042,8,0.22977853,1.6992068,0.61110437
9,4.5753155,9,0.2830641,1.3844583,0.67208093
10,7.9435353,10,0.2111666,1.8098471,0.60323966
11,6.5273924,11,0.2001517,1.6379343,0.6331779
12,8.201069,12,0.15275833,1.365228,0.52312946
13,6.745147,13,0.28087634,1.6115214,0.8001128
14,3.780547,14,0.18357861,1.5615356,0.5043504
15,5.303089,15,0.33009106,1.5716977,0.6570319
16,3.0519977,16,0.15281186,1.8003511,0.46905187
17,4.948574,17,0.4294019,1.2023575,0.48760304
18,6.345884,18,0.41981116,1.9403237,0.58125895
19,2.8137753,19,0.21056631,1.2081919,0.486942
20,2.28502,20,0.11541975,1.0215126,0.24677958
21,4.2899246,21,0.3082215,1.0530149,0.449896
22,5.695629,22,0.16652438,1.6360579,0.6476994
23,5.021439,23,0.3019192,1.6580122,0.7508107
24,3.0294976,24,0.51109266,1.0421853,0.59676343
25,7.000673,25,0.22033645,1.3968616,0.50930583
26,1.4034975,26,0.15546641,1.1064596,0.53822154
27,6.955339,27,0.2814695,1.5100945,0.68744886
28,1.8764666,28,0.356373,1.193283,0.5177909
29,2.9563007,29,0.25468817,1.2527922,0.48879066
30,4.5301595,30,0.20989008,1.3638631,0.7060925
31,2.7311409,31,0.30885813,1.2167207,0.16008347
32,2.1256626,32,0.5031618,1.2342956,0.7616591
33,4.795287,33,0.54915905,1.3244563,0.10730507
34,1.3618313,34,0.14333932,1.0149826,0.3188278
35,2.5060112,35,0.17001007,1.889221,0.6390106
36,1.8879395,36,0.15124281,1.190269,0.54850155
37,4.553291,37,0.34807995,1.451855,0.24552435
38,4.369127,38,0.18182044,1.4828383,0.35160038
39,2.7519112,39,0.1164852,1.2350911,0.2889683
40,2.333102,40,0.5282103,1.2394556,0.7459382
41,2.041729,41,0.17704554,1.0970042,0.7069499
42,2.6080453,42,0.18253107,1.3710552,0.30621365
43,8.040374,43,0.34209076,1.4958831,0.76312107
44,3.0163949,44,0.19584835,1.0485116,0.44006133
45,5.320295,45,0.46209928,1.2394085,0.697705
46,5.2541065,46,0.22916067,1.2778901,0.72487205
47,5.9242463,47,0.20161726,1.4741673,0.5870049
48,5.0707583,48,0.3838753,1.4708366,0.7941504
49,4.863976,49,0.28479233,1.196132,0.60885113
50,6.1647263,50,0.5317159,1.4599423,0.65778637
51,2.5060697,51,0.3937612,1.1434168,0.3198305
52,5.7251854,52,0.25074625,1.3368003,0.7392472
53,3.3778093,53,0.19166704,1.2164657,0.690658
54,4.274674,54,0.3048097,1.5065212,0.78675157
55,4.0598354,55,0.40118623,1.121231,0.74520934
56,5.3056455,56,0.24269809,1.7257618,0.76885474
57,3.6369233,57,0.21647789,2.3300538,0.36788428
58,6.9999495,58,0.22615424,1.4004333,0.7805326
59,8.033896,59,0.10422392,2.0149186,0.68077916
60,3.4802349,60,0.2825802,1.0536611,0.7391237
61,4.5113835,61,0.039101712,1.6642865,0.65042096
62,5.31205,62,0.7062944,1.2276837,0.7968903
63,2.8398623,63,0.51629287,1.2892185,0.6732276
64,7.7482285,64,0.2416615,1.6105264,0.6522203
65,3.365791,65,0.5547399,1.2137882,0.836478
66,6.147311,66,0.1193756,1.9736453,0.64154124
67,6.7121015,67,0.2535294,1.6533835,0.3122422
68,3.334515,68,0.1438349,1.1454077,0.7647188
69,1.796867,69,0.16732828,1.0630332,0.321713
70,4.874696,70,0.46333912,1.5347993,0.6524158
71,4.5615063,71,0.6660417,1.2715702,0.7651339
72,8.528541,72,0.64896923,1.2501807,0.85587966
73,3.6066177,73,0.33597258,1.6012704,0.66223705
74,6.4184403,74,0.09944832,1.44051,0.6454951
75,3.6470842,75,0.56568116,1.0411323,0.522178
76,3.4600568,76,0.14819212,1.4355644,0.52522546
77,8.483086,77,0.7650882,1.2785563,0.8148008
78,3.1286473,78,0.48296714,1.0861719,0.2513508
79,4.8428154,79,0.43351856,1.0662026,0.27511907
80,4.1789937,80,0.19380626,1.528991,0.6468247
81,7.5260572,81,0.5273906,1.3098845,0.80843717
82,0.9730073,82,0.4212799,1.0616782,0.27947566
83,6.904157,83,0.6321763,1.2511793,0.82930577
84,1.2099649,84,0.3058819,1.0286252,0.30838904
85,3.8219213,85,0.26146856,1.0754902,0.5741996
86,3.7338905,86,0.22572275,1.1418647,0.7815779
87,7.4689903,87,0.2363269,1.3604465,0.53201735
88,3.032605,88,0.40696552,1.2756821,0.07337212
89,1.0784837,89,0.552526,1.0431106,0.28259566
90,6.749981,90,0.68774724,1.5436001,0.79525554
91,4.451513,91,0.5175891,1.132466,0.8251598
92,1.4668312,92,0.6644225,1.0651757,0.3911328
93,7.253201,93,0.08148776,1.4816115,0.5211746
94,6.1841097,94,0.30566522,2.0110433,0.7676968
95,4.4024343,95,0.3563094,1.3492646,0.77230185
96,1.4378955,96,0.6054601,1.3450229,0.5492532
97,4.7076406,97,0.2754744,1.7155079,0.05311918
98,3.9252641,98,0.49069074,1.6596073,0.7719128
99,4.053634,99,0.27581456,2.2446675,0.6997224
100,1.058854,100,0.5471407,1.1136088,0.13256598
101,7.5718203,101,0.2880036,1.5319557,0.73426086
102,4.546265,102,0.34487987,1.0509667,0.3722016
103,3.9670608,103,0.40599477,1.0866477,0.6670092
104,4.468395,104,0.13931826,1.8397971,0.64570665
105,1.8150693,105,0.6506348,1.4620758,0.19419546
106,1.2622292,106,0.6723125,1.0475122,0.2845849
107,1.9519418,107,0.24845299,1.1978564,0.6927251
108,1.5275905,108,0.6002902,1.0519663,0.30940422
109,8.068245,109,0.14301853,1.3786653,0.78766423
110,2.0175693,110,0.07512492,1.135925,0.38212895
111,3.9001796,111,0.084670596,1.6694353,0.3961042
112,3.0578487,112,0.24623244,1.0448862,0.47936413
113,6.20772,113,0.23468268,1.7293032,0.5764018
114,1.985488,114,0.20836358,1.0659499,0.50615615
115,2.9669945,115,0.39803588,1.0758648,0.31691247
116,3.3714292,116,0.5411801,1.1305796,0.7190023
117,3.3264055,117,0.68218875,1.1434246,0.41830474
118,3.2714102,118,0.13475232,1.0622318,0.1929183
119,1.521159,119,0.59667003,1.0382122,0.33970422
120,3.2120707,120,0.6853428,1.1871709,0.6087008
121,8.836947,121,0.25774994,1.287685,0.7118162
122,8.774624,122,0.628489,1.3087103,0.83154994
123,1.2670677,123,0.423632,1.0465738,0.33569464
124,7.7617044,124,0.19525473,1.3456002,0.701807
125,4.2175303,125,0.466343,1.7486777,0.28223076
126,4.758802,126,0.2561492,1.1848304,0.3253267
127,6.093735,127,0.17401318,2.0068169,0.029835893
128,2.1760426,128,0.6924038,1.105367,0.20703256
129,0.976005,129,0.57683474,1.0820303,0.3445847
130,3.549724,130,0.045423623,2.4731157,0.5062592
131,7.484125,131,0.5890382,1.2418946,0.85708565
132,8.808227,132,0.5993417,1.3522937,0.74360925
133,5.555832,133,0.34511292,1.1432621,0.8094474
134,4.1282916,134,0.2293313,1.2424423,0.06327623
