,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,7.4798374,0,0.16857992,1.2658277,0.7427256
1,7.3071837,1,0.18733326,1.6772522,0.6426195
2,2.351435,2,0.31131676,1.1174082,0.7166325
3,2.6843348,3,0.06288977,1.4790914,0.20783256
4,3.2773666,4,0.41073602,1.4446557,0.61603785
5,2.5283136,5,0.13054869,1.223897,0.39390364
6,5.072329,6,0.24451596,1.517147,0.61564124
7,2.1521652,7,0.44178087,0.7955636,0.35742062
8,5.778999,8,0.2239843,1.5507107,0.5443296
9,4.535495,9,0.27874592,1.2421149,0.63254654
10,7.967562,10,0.20893408,1.688618,0.5375606
11,6.4738984,11,0.19687024,1.515234,0.5804635
12,8.386693,12,0.14361459,1.1990886,0.46901014
13,6.6211376,13,0.27398333,1.4900049,0.8232964
14,3.8862436,14,0.17915182,1.4556401,0.45596972
15,5.3705945,15,0.31687474,1.3954957,0.6047107
16,3.066711,16,0.1491601,1.7032597,0.44982103
17,4.8939576,17,0.40263382,1.0122081,0.4061249
18,6.3219056,18,0.40281585,1.8285493,0.5546806
19,2.7753875,19,0.18568982,1.0593117,0.4398968
20,2.3525176,20,0.11467329,0.85678387,0.18249913
21,4.1760464,21,0.27825707,0.80679333,0.5019339
22,5.664233,22,0.16595168,1.5540279,0.61112523
23,5.0017896,23,0.28460938,1.5082793,0.7452841
24,2.9606125,24,0.46075538,0.83606106,0.5310875
25,7.0057755,25,0.21183865,1.2176863,0.47075215
26,1.353783,26,0.15064478,0.9434747,0.49484608
27,6.8976502,27,0.27642623,1.3683555,0.6648016
28,1.8724197,28,0.32533777,1.0164968,0.43571335
29,3.0234523,29,0.25369313,1.0817547,0.41811016
30,4.3918223,30,0.20283066,1.248049,0.682849
31,2.742537,31,0.29267097,1.0523362,0.13573994
32,2.0409477,32,0.428225,1.0636147,0.7555225
33,4.5789185,33,0.46936753,1.1650236,0.057381015
34,1.3672932,34,0.12843177,0.75026673,0.34334835
35,2.4673078,35,0.17188683,1.8243946,0.61169946
36,1.7980247,36,0.15075214,0.97891,0.50174105
37,4.404969,37,0.33207074,1.2975667,0.16989186
38,4.3119974,38,0.17625254,1.3681332,0.3256518
39,2.6813154,39,0.11468596,1.1155169,0.26295838
40,2.2373433,40,0.46409974,1.0448759,0.72667295
41,2.0128074,41,0.16240084,0.8681107,0.6924308
42,2.6143258,42,0.17931403,1.2525644,0.27381232
43,8.139013,43,0.326783,1.314571,0.76522744
44,2.876199,44,0.1836813,0.8351094,0.48108912
45,5.1180277,45,0.44328645,1.0575279,0.68008876
46,5.236961,46,0.23220712,1.0796541,0.67358804
47,5.776087,47,0.2018302,1.3358542,0.53617185
48,4.989042,48,0.36655986,1.3133864,0.7998732
49,4.944389,49,0.26950926,0.9701084,0.5496952
50,6.0834394,50,0.5154783,1.3246295,0.62724704
51,2.4102569,51,0.38163793,0.83288884,0.2905838
52,5.5699105,52,0.2427999,1.1439265,0.7082064
53,3.4154806,53,0.18595468,1.0201635,0.66668373
54,4.3364096,54,0.2830369,1.3754219,0.79728806
55,4.03886,55,0.39423317,0.90043324,0.70709723
56,5.283147,56,0.23715484,1.639678,0.77106804
57,3.5573297,57,0.21430807,2.2230606,0.3485448
58,6.9006953,58,0.22268182,1.2489046,0.7681566
59,8.037128,59,0.10458125,1.9009521,0.6597096
60,3.4206786,60,0.27775264,0.8278139,0.7197692
61,4.5186224,61,0.03584464,1.5780811,0.6360804
62,5.2516427,62,0.66628516,1.0084795,0.7817169
63,2.7972233,63,0.4920281,1.1340233,0.6663917
64,7.6692014,64,0.23910677,1.4798532,0.61060166
65,3.2452261,65,0.51654905,1.0455643,0.84703124
66,6.0507383,66,0.119144894,1.856294,0.60803396
67,6.401219,67,0.25328937,1.4624778,0.24736099
68,3.3579187,68,0.14185342,0.96962035,0.75158787
69,1.8274956,69,0.15393978,0.8550718,0.28904954
70,4.78241,70,0.4422992,1.3602525,0.6175975
71,4.456284,71,0.59753984,1.0712664,0.72289777
72,8.732404,72,0.6140456,1.0077316,0.86045325
73,3.488851,73,0.31402165,1.5126907,0.62571657
74,6.394378,74,0.09932612,1.3064302,0.6158167
75,3.6481152,75,0.5375768,0.7899304,0.63950855
76,3.3613853,76,0.14810815,1.2974083,0.4839314
77,8.601803,77,0.74336034,1.0475062,0.8070509
78,3.0542324,78,0.39248335,0.9050985,0.22549628
79,4.597503,79,0.41062182,0.81053674,0.25840643
80,4.154891,80,0.19247442,1.4369404,0.6085606
81,7.457537,81,0.51264817,1.0834085,0.82004005
82,0.7631722,82,0.35189167,0.8070084,0.26832333
83,6.735145,83,0.6038524,1.0359657,0.83154505
84,1.0462986,84,0.26174462,0.76223975,0.33578217
85,3.8959258,85,0.25138527,0.8754227,0.54347646
86,3.694994,86,0.21829674,0.95705914,0.773846
87,7.511,87,0.2340268,1.2016546,0.4835738
88,2.9894464,88,0.361198,1.1540328,0.037516557
89,0.8835576,89,0.4228577,0.78521836,0.23239323
90,6.5098033,90,0.66690993,1.3610165,0.80210924
91,4.3461075,91,0.47783586,0.89010996,0.8120093
92,1.2739959,92,0.5899762,0.7879486,0.3704801
93,7.2342424,93,0.081683815,1.3789867,0.5028721
94,6.1868963,94,0.30203742,1.9608018,0.7990879
95,4.344311,95,0.34132096,1.1920996,0.78231007
96,1.2378938,96,0.48248535,1.199165,0.4902642
97,4.499171,97,0.26185793,1.4898779,0.02390059
98,3.8137052,98,0.46024752,1.5431482,0.7781426
99,4.0132246,99,0.2722071,2.224329,0.68609047
100,0.87493724,100,0.42390215,0.9819558,0.10746979
101,7.5286274,101,0.28420928,1.3984947,0.7014753
102,4.5426435,102,0.28415704,0.8202037,0.36822912
103,3.952366,103,0.3806151,0.8796537,0.63020325
104,4.4478784,104,0.13226819,1.7719165,0.6285609
105,1.6640246,105,0.49450237,1.3879842,0.17495865
106,1.1740849,106,0.5756871,0.7399138,0.27123338
107,1.8562548,107,0.22805396,1.0172707,0.67070067
108,1.3855948,108,0.51765853,0.7623383,0.30984342
109,8.1248045,109,0.1376038,1.2431985,0.7881378
110,2.051179,110,0.07051416,0.95674646,0.3484504
111,4.0437946,111,0.085434064,1.5437114,0.34796235
112,3.0292747,112,0.24439237,0.8556222,0.41239107
113,6.107772,113,0.23515236,1.6460844,0.5356274
114,1.9320089,114,0.19135211,0.8164029,0.61416125
115,2.834578,115,0.38880822,0.85627073,0.31100005
116,3.163948,116,0.479498,0.90722764,0.71206397
117,3.230496,117,0.63642126,0.87637657,0.4576717
118,3.2301803,118,0.12411965,0.85564524,0.2061711
119,1.3048543,119,0.4919375,0.76175904,0.31647405
