,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,4.2164173,4.2700596,0,0.12037283,0.1157276,2.2227483,0.0,0.92162746,0.0,3.932406,0.0,0.83875686,0.0
1,2.8424928,3.6661167,1,0.5472621,0.5874485,2.0464213,0.0,0.90674096,0.0,4.179206,0.0,0.8869924,0.0
2,5.1711445,4.866716,2,0.009068629,0.0009096861,1.9975379,0.0,0.89923537,0.0,3.7214742,0.0,0.9016218,0.0
3,1.6639847,1.9189254,3,0.6473739,0.6554475,2.2188358,0.0,0.9102284,0.0,3.971525,0.0,0.8822328,0.0
4,1.5125136,1.0858221,4,0.4948753,0.40125608,1.97443,0.0,0.92240053,0.0,3.7224605,0.0,0.8625536,0.0
5,3.327646,3.7071185,5,0.28050372,0.21022409,2.2319326,0.0,0.87904096,0.0,3.042355,0.0,0.86393297,0.0
6,4.515955,3.9985247,6,0.32951653,0.24536574,2.1627998,0.0,0.90702295,0.0,4.1369143,0.0,0.88456804,0.0
7,4.562849,5.087621,7,0.8009071,0.9262492,2.0330446,0.0,0.911836,0.0,3.1922302,0.0,0.8871038,0.0
8,3.0846875,2.6297374,8,0.8392439,0.95471114,2.1120512,0.0,0.9079725,0.0,4.48942,0.0,0.9011562,0.0
9,2.8298364,2.7467365,9,0.532264,0.5676253,2.5490737,0.0,0.908084,0.0,5.3405323,0.0,0.7392678,0.0
10,4.274501,5.1857986,10,0.77129036,0.7951034,2.309259,0.0,0.9035438,0.0,4.344682,0.0,0.88349634,0.0
11,1.1053376,1.846772,11,0.66756505,0.930305,1.9851478,0.0,0.9099723,0.0,3.7910647,0.0,0.8589418,0.0
12,3.05012,3.9728162,12,0.7000755,0.7667327,2.1046367,0.0,0.89762956,0.0,4.4365206,0.0,0.9037973,0.0
13,1.1314723,2.1183558,13,0.62651724,0.84173614,2.0485005,0.0,0.86926377,0.0,3.810226,0.0,0.9091562,0.0
14,2.7706988,2.8884687,14,0.12554778,0.11917943,2.069472,0.0,0.8964117,0.0,3.4230323,0.0,0.88532335,0.0
15,1.8319186,2.0486417,15,0.23796906,0.40739304,1.9429405,0.0,0.9129762,0.0,2.7624996,0.0,0.8237192,0.0
16,2.636273,4.053529,16,0.5131095,0.6488709,2.207551,0.0,0.9027824,0.0,3.6580606,0.0,0.78599817,0.0
17,1.2321917,1.0863447,17,0.74798095,0.48781675,1.7261273,0.0,0.8999976,0.0,3.2060478,0.0,0.89426035,0.0
18,2.4469576,2.8136806,18,0.37875268,0.47133476,2.239394,0.0,0.920077,0.0,4.8216057,0.0,0.8510225,0.0
19,4.4188833,4.6310625,19,0.31211513,0.5535973,2.3237455,0.0,0.90705824,0.0,4.305399,0.0,0.85034245,0.0
20,3.932372,4.8805985,20,0.46370354,0.53991127,2.2138016,0.0,0.90347224,0.0,4.0666666,0.0,0.87821376,0.0
21,5.4245353,5.6474695,21,0.79477894,0.8553919,2.207898,0.0,0.907106,0.0,4.1734757,0.0,0.8669778,0.0
22,5.5452056,5.2154775,22,0.103709206,0.14589375,1.972326,0.0,0.90490264,0.0,3.775356,0.0,0.8915466,0.0
23,2.5182173,1.5428264,23,0.7497694,0.8904974,1.9112276,0.0,0.9047145,0.0,2.803251,0.0,0.8749048,0.0
