,inferred dec temp,subject,inferred reward rate
0,8.392187,0,0.4669397
1,1.2966862,1,0.60551757
2,8.42715,2,0.632577
3,8.298701,3,0.36489388
4,7.969909,4,0.74456316
5,3.4172177,5,0.017797861
6,2.902875,6,0.0019819639
7,2.5513818,7,0.032190796
8,3.627335,8,0.15746748
9,7.396501,9,0.3735873
10,3.9948287,10,0.074770205
11,5.255765,11,0.7508206
12,8.154853,12,0.49852306
13,9.052662,13,0.73139334
14,7.8021226,14,0.53920656
15,9.040233,15,0.5738265
16,1.9058352,16,0.34015778
17,0.7195757,17,0.4639574
18,3.288076,18,0.09270273
19,9.222084,19,0.7766271
20,8.905755,20,0.46137086
21,5.039304,21,0.7905144
22,4.0877266,22,0.53500855
23,6.8321414,23,0.48158172
