,locs0,locs1,subject
0,-0.55449665,0.5091083,0
1,2.3421621,-1.6664143,1
2,0.045295626,1.6791639,2
3,-0.46817148,1.2998692,3
4,1.0492508,0.49520695,4
5,-2.3688521,-0.5532893,5
6,-2.6945052,-0.45396054,6
7,-3.1485252,-1.1660668,7
8,-2.8491983,-1.4108267,8
9,-0.8611748,0.40263426,9
10,-1.4679183,-0.11610815,10
11,0.34774435,0.14696197,11
12,-0.29101452,1.1532677,12
13,0.71273404,1.750086,13
14,0.40208453,0.58690536,14
15,0.051265746,2.2260544,15
16,-0.786829,-0.7949854,16
17,-0.73445237,-1.7144579,17
18,-1.4502177,-0.39995608,18
19,1.2867873,1.5663587,19
20,-0.28924674,1.4197373,20
21,1.3375566,0.1828679,21
22,0.7439527,-0.7852498,22
23,-0.61371994,0.46221507,23
24,0.5904631,1.3778503,0
25,0.57627934,-1.9476862,1
26,0.9486797,1.8504778,2
27,-0.63580966,1.5717212,3
28,1.5919677,1.4856418,4
29,-3.1162586,-0.59853506,5
30,-2.7154982,-1.1683381,6
31,-3.5753136,-1.2038372,7
32,-1.5037569,-0.36195785,8
33,-0.6154109,0.5043277,9
34,-3.5895388,-0.6398295,10
35,1.8498268,-0.12763026,11
36,0.57949305,2.220148,12
37,0.39444333,1.3230608,13
38,-0.6672885,0.8053164,14
39,-0.42863825,1.5651462,15
40,-0.9310211,-1.4666743,16
41,-0.58819103,-2.3037372,17
42,-1.4301533,-0.54686946,18
43,1.5541648,2.8833535,19
44,0.40937203,2.1307254,20
45,2.3366117,-0.07443673,21
46,-0.12401168,-0.9472968,22
47,-0.28761768,1.9471161,23
48,-0.09915307,1.1551069,0
49,0.73310626,-0.8440709,1
50,1.3137162,2.108953,2
51,-0.27565318,3.0591776,3
52,0.95222646,1.5583268,4
53,-3.169183,-0.7925078,5
54,-2.625091,-0.8518461,6
55,-3.7981858,-1.034364,7
56,-1.8160455,-0.37787622,8
57,-1.5448687,0.055109262,9
58,-1.4707661,-0.16299465,10
59,0.82476246,0.26228008,11
60,0.23071411,1.8140149,12
61,0.8835257,1.8239148,13
62,0.77079195,0.5465325,14
63,0.62712896,1.7334342,15
64,-0.4198241,-2.218045,16
65,0.8389984,-2.3508635,17
66,-1.1190777,0.13354453,18
67,1.4237893,2.581717,19
68,-0.11471648,2.394549,20
69,1.6359012,0.41333815,21
70,0.8396524,-0.39093453,22
71,0.16500925,0.6421013,23
72,-0.30341867,0.9904171,0
73,0.4072105,-1.6118371,1
74,0.09406769,0.85513544,2
75,-0.59159166,1.6959913,3
76,0.69617665,0.39943743,4
77,-2.0322683,-0.37352884,5
78,-6.910797,-0.740099,6
79,-3.4936976,-1.1427679,7
80,-2.0354135,-0.8818116,8
81,-0.36455125,0.94825274,9
82,-2.60982,-1.0076236,10
83,2.0050812,-0.33862442,11
84,0.026028873,1.5178581,12
85,1.1534747,1.8931042,13
86,0.8495746,2.6448965,14
87,0.49369833,2.6319628,15
88,-0.63573045,-1.1994228,16
89,1.3794037,-2.2308357,17
90,-0.96063143,-0.2867297,18
91,1.314497,2.9065623,19
92,-0.08830231,2.2331738,20
93,2.2422414,-0.20227112,21
94,0.08911845,-0.7515948,22
95,-0.8714361,0.32804567,23
96,0.11899392,1.829154,0
97,-0.045552194,-1.6993544,1
98,0.38631806,1.5813752,2
99,-0.31686416,2.0405984,3
100,1.4479982,1.2386489,4
101,-3.912991,-0.54454666,5
102,-2.356957,-1.0048766,6
103,-4.728055,-0.872664,7
104,-1.4278097,-0.24542642,8
105,-0.6068652,0.7091808,9
106,-3.395145,-0.7896606,10
107,1.1555469,-0.06667194,11
108,0.22896269,1.3583931,12
109,0.65222996,2.1257086,13
110,0.36062643,1.6041892,14
111,-0.20039275,1.6954943,15
112,-0.053628862,-1.8187923,16
113,1.375335,-1.9310846,17
114,-1.3658205,-1.065351,18
115,1.5457689,2.0132601,19
116,0.10522421,1.6799785,20
117,1.2004179,-0.20305218,21
118,0.21861282,-0.88918906,22
119,-0.7701438,-0.36004412,23
120,0.016559571,2.7180607,0
121,-0.055882215,-1.7093588,1
122,0.7806987,1.8931415,2
123,-0.54387844,1.5423156,3
124,0.39298904,1.4897045,4
125,-5.173812,-0.8530731,5
126,-4.7988186,-1.1312994,6
127,-2.1546452,-1.299663,7
128,-1.6045117,-0.42964137,8
129,-0.73110867,0.35444975,9
130,-0.845245,0.113254786,10
131,1.613631,-0.640432,11
132,0.039366245,2.2441955,12
133,1.1191646,1.7575588,13
134,-0.28958207,1.0838103,14
135,0.9165834,1.7210469,15
136,-1.4838872,-1.3441968,16
137,0.8551559,-1.712239,17
138,-0.81756556,-0.3737726,18
139,1.1019104,2.7060578,19
140,-0.068923324,1.5455799,20
141,0.8904022,-0.12982231,21
142,-0.05443959,-0.93471307,22
143,-0.10241183,0.89239454,23
144,-0.75714046,0.1793108,0
145,1.4391115,-1.5829923,1
146,0.3665449,2.2526758,2
147,-0.5797972,2.3299842,3
148,0.7593859,1.5645319,4
149,-2.26882,0.12389314,5
150,1.29287,-0.58204234,6
151,-3.0878367,-1.0637707,7
152,-1.6383704,-0.42024532,8
153,-0.5401863,1.5220776,9
154,-1.0597955,0.35109785,10
155,1.1673625,0.5371005,11
156,0.28124246,1.6115674,12
157,0.9169589,1.3055726,13
158,-0.6728963,0.7129725,14
159,-0.052428603,1.3576658,15
160,-0.95697117,-1.2612735,16
161,-1.5834119,-2.2444847,17
162,-1.7176983,-1.2386326,18
163,1.0110042,1.4582298,19
