,inferred dec temp,subject,inferred reward rate
0,8.219302,0,0.45284545
1,1.3923323,1,0.6091217
2,8.358448,2,0.62726563
3,8.149851,3,0.3685633
4,7.8686213,4,0.7304178
5,3.413434,5,0.018103851
6,2.9220843,6,0.0054330463
7,2.5306978,7,0.033364877
8,3.565773,8,0.15468842
9,7.204332,9,0.36771443
10,4.284829,10,0.10858136
11,5.107334,11,0.7399878
12,8.060045,12,0.5033903
13,9.002678,13,0.7322015
14,7.680362,14,0.5350597
15,8.935612,15,0.5606737
16,1.9279863,16,0.34983638
17,0.83180726,17,0.5052722
18,3.6820743,18,0.22147977
19,9.147984,19,0.7680683
20,8.77824,20,0.45340782
21,5.0838766,21,0.76082224
22,4.148208,22,0.52836746
23,6.8075194,23,0.48820844
