,inferred dec temp,subject,inferred reward rate
0,7.938662,0,0.44604298
1,1.7818536,1,0.6501953
2,7.9720135,2,0.62088066
3,7.9708734,3,0.36641464
4,7.5980997,4,0.707295
5,4.387871,5,0.11092431
6,3.5690694,6,0.23249891
7,2.3560302,7,0.067086466
8,3.874172,8,0.17839651
9,7.208711,9,0.36508802
10,4.892396,10,0.2259172
11,5.0604835,11,0.6986403
12,7.7185626,12,0.49283737
13,8.533397,13,0.7218247
14,7.5121493,14,0.5418048
15,8.506457,15,0.5609623
16,2.1840472,16,0.40804687
17,1.2951622,17,0.5616835
18,4.1065116,18,0.29793173
19,8.642967,19,0.74767363
20,8.39537,20,0.45040756
21,4.887227,21,0.72639537
22,4.2210035,22,0.5392998
23,6.805821,23,0.48208752
