,reward rate,dec temp,subject
0,0.3754135,6.215514,0
1,0.68289167,3.2474816,1
2,0.5264666,6.116623,2
3,0.37413657,8.129958,3
4,0.8166672,8.94911,4
5,0.26506296,6.442319,5
6,0.46213204,5.715492,6
7,0.046767373,1.926121,7
8,0.4080182,5.9963536,8
9,0.25990552,7.8341856,9
10,0.13184573,6.0823,10
11,0.6134783,5.139778,11
12,0.48806486,8.0798855,12
13,0.7005556,7.1487947,13
14,0.68494684,8.529309,14
15,0.6674984,8.574393,15
16,0.6700554,2.301405,16
17,0.45580143,1.8619976,17
18,0.51902294,4.6413794,18
19,0.606037,7.542308,19
20,0.5285756,7.7859173,20
21,0.6677742,5.0730925,21
22,0.596591,5.4469204,22
23,0.5678795,7.9145546,23
24,0.46389723,6.7750664,0
25,0.55709463,2.8870564,1
26,0.6362702,8.001042,2
27,0.46187535,7.0969324,3
28,0.83552486,7.5329995,4
29,0.15817985,5.7511187,5
30,0.19575338,4.319677,6
31,0.020117505,2.999927,7
32,0.25363058,5.196404,8
33,0.43425,6.330102,9
34,0.055668525,3.988292,10
35,0.7988434,5.829516,11
36,0.39182886,7.0072308,12
37,0.40694204,7.497836,13
38,0.5843146,8.007605,14
39,0.37135488,6.9155445,15
40,0.19698744,1.9833903,16
41,0.54895866,1.8963963,17
42,0.27459428,3.9254823,18
43,0.53877276,6.4608316,19
44,0.28784937,7.544641,20
45,0.7467777,4.1147194,21
46,0.531794,2.7779942,22
47,0.4356014,7.646801,23
48,0.49271843,8.751335,0
49,0.35990515,2.147593,1
50,0.68200004,7.9179115,2
51,0.40096048,7.446974,3
52,0.72994983,5.6273403,4
53,0.37791905,6.225734,5
54,0.1681409,2.6352487,6
55,0.18939848,2.0793219,7
56,0.17255394,3.52669,8
57,0.3750183,7.239441,9
58,0.45935732,4.5828657,10
59,0.5678738,5.5280657,11
60,0.47528753,8.159949,12
61,0.844699,8.548698,13
62,0.4462088,7.0619364,14
63,0.45379585,8.4628935,15
64,0.2472591,3.065621,16
65,0.585105,3.1747265,17
66,0.45067778,4.269979,18
67,0.6594,8.159616,19
68,0.5601122,8.329668,20
69,0.78492296,5.657944,21
70,0.61871547,3.4771085,22
71,0.34422696,4.801541,23
72,0.40774158,7.661419,0
73,0.40285084,2.4669523,1
74,0.5836564,7.5951223,2
75,0.3546186,8.187628,3
76,0.71991116,7.8504267,4
77,0.07363666,4.736889,5
78,0.25595114,2.7474773,6
79,0.0122584235,5.170963,7
80,0.11915364,3.3021903,8
81,0.31796616,8.192745,9
82,0.34762117,5.557563,10
83,0.72147346,5.704571,11
84,0.56236625,7.3991323,12
85,0.7238244,7.193578,13
86,0.6064723,8.574382,14
87,0.54985905,9.067067,15
88,0.4453386,3.4555686,16
89,0.5070526,1.3215914,17
90,0.16922933,3.4018245,18
91,0.7711602,9.159907,19
92,0.51912224,8.307068,20
93,0.7993188,6.1782084,21
94,0.39952567,3.2799144,22
95,0.48402163,5.946783,23
96,0.50122756,7.7583795,0
97,0.6302465,2.0801084,1
98,0.6288508,8.801869,2
99,0.34782365,8.199096,3
100,0.80986094,8.08688,4
101,0.09814865,4.902012,5
102,0.29639262,3.9103901,6
103,0.13401346,2.4849846,7
104,0.12549703,3.3106213,8
105,0.3783519,7.0686817,9
106,0.09345711,3.3917794,10
107,0.7762345,5.2785497,11
108,0.59021294,8.453617,12
109,0.64895684,8.414494,13
110,0.45729387,8.284615,14
111,0.5854184,8.461177,15
112,0.45115605,3.9826608,16
113,0.74997836,1.3347325,17
114,0.2779974,3.9150252,18
115,0.66216415,8.828322,19
116,0.43328583,7.3470774,20
117,0.3172711,3.1305857,21
118,0.63931245,4.590867,22
119,0.2923105,5.1507683,23
120,0.27446002,7.7306705,0
121,0.50335795,3.5340583,1
122,0.54778904,7.870179,2
123,0.31709394,7.346849,3
124,0.7063044,7.3733883,4
125,0.18578802,6.2201624,5
126,0.29213265,3.0771055,6
127,0.20715734,2.5559936,7
128,0.18854703,5.253311,8
129,0.4140757,7.6074023,9
130,0.20610312,5.447689,10
131,0.8139893,6.0364246,11
132,0.4625579,7.683199,12
133,0.68455243,8.373651,13
134,0.55762064,6.94538,14
135,0.6650294,9.416215,15
136,0.32534832,2.9684968,16
137,0.84601504,1.7969575,17
138,0.2936866,3.5239174,18
139,0.70298886,8.173093,19
140,0.5120626,8.805083,20
141,0.6458654,5.740225,21
142,0.6554435,5.4420786,22
143,0.46759987,4.2419596,23
144,0.41158235,8.493092,0
145,0.6008962,2.6178017,1
146,0.53625596,6.599595,2
147,0.4027116,7.577279,3
148,0.68093497,8.065482,4
149,0.25059858,5.096406,5
150,0.45596623,3.1113214,6
151,0.14692537,2.0548053,7
152,0.1731503,2.9155326,8
153,0.40427026,7.103383,9
154,0.18580186,4.158119,10
155,0.40872997,4.004503,11
156,0.36279726,8.068339,12
157,0.58481264,7.8703713,13
158,0.5088821,7.031809,14
159,0.6827714,9.132885,15
160,0.2844436,1.9807452,16
161,0.27665648,1.543041,17
162,0.28610754,3.4987302,18
163,0.7179062,7.349435,19
164,0.32919544,8.250088,20
165,0.65864104,4.3443556,21
166,0.38627574,3.9025102,22
167,0.38324547,5.9118185,23
168,0.41890138,7.85373,0
169,0.57216334,1.7444496,1
170,0.726477,8.159228,2
171,0.38756266,6.673246,3
172,0.6164633,7.1019564,4
173,0.11929143,4.9367146,5
174,0.2720168,3.4004781,6
175,0.21927194,1.962122,7
176,0.24687742,4.0832334,8
177,0.5392925,8.865153,9
178,0.42810938,5.2232175,10
179,0.4469411,4.086707,11
180,0.4323937,7.5226164,12
181,0.6407433,7.685418,13
182,0.49454728,6.2054796,14
183,0.45602188,5.3463116,15
184,0.26395932,1.6503797,16
185,0.23733644,1.3283907,17
186,0.14870672,3.5374527,18
187,0.81301457,8.168109,19
188,0.46701014,8.489332,20
189,0.53341466,5.5765696,21
190,0.3388005,2.8325841,22
191,0.67905515,7.729078,23
192,0.43026066,6.909311,0
193,0.78743595,2.3621838,1
194,0.73531777,8.2963085,2
195,0.3108704,6.9961786,3
196,0.7239631,7.2741785,4
197,0.08187621,4.440936,5
198,0.15407816,4.234599,6
199,0.12200703,2.3477066,7
200,0.0982081,4.5585785,8
201,0.3237005,5.369998,9
202,0.20046034,6.355397,10
203,0.7977074,6.7221284,11
204,0.73658305,8.456816,12
205,0.772197,7.6629133,13
206,0.53119147,6.5352826,14
207,0.5113166,8.960144,15
208,0.44594514,3.4444952,16
209,0.7474182,1.8697925,17
210,0.48773324,4.433237,18
211,0.8344176,9.260106,19
212,0.41774085,7.421884,20
213,0.8575872,6.336198,21
214,0.3547607,3.370276,22
215,0.30503553,5.6292915,23
216,0.44011635,5.285871,0
217,0.6402463,3.069608,1
218,0.7279583,8.498263,2
219,0.40778556,7.96622,3
220,0.6900124,5.8790374,4
221,0.072860725,4.161156,5
222,0.23190057,4.088461,6
223,0.73298264,1.148128,7
224,0.19306344,2.6035228,8
225,0.316165,5.9033055,9
226,0.122637525,4.7353106,10
227,0.7924373,7.5484924,11
228,0.49273306,8.127567,12
229,0.7017352,5.444665,13
230,0.5435371,7.0832577,14
231,0.58329755,7.871171,15
232,0.7078773,1.5785062,16
233,0.5524815,2.2854567,17
234,0.103646755,3.0153027,18
235,0.7681811,7.382037,19
236,0.36143547,7.5241623,20
237,0.775149,7.222228,21
238,0.62115407,5.7249255,22
239,0.47912908,5.1716204,23
240,0.47384387,8.676591,0
