,discount,learning rate,mf weight,mb weight,prior weight,prior lr,subject
0,0.09688606,0.88779914,2.3102553,4.460028,0.1875034,0.18308039,0
1,0.4387507,0.91733944,0.33890253,0.31890398,1.8255002,0.010458821,1
2,0.06903091,0.8572301,1.040038,4.0703216,0.59819245,0.19838524,2
3,0.28502333,0.6914284,2.573996,3.8154466,0.37000954,0.96095175,3
4,0.47073507,0.8165839,1.4115363,1.4899441,0.47954786,0.0600831,4
5,0.37837178,0.9147148,0.45608824,3.755531,0.45046386,0.29762787,5
6,0.46769023,0.5888566,2.009903,0.35632026,2.846289,0.0469893,6
7,0.26559132,0.6074479,0.45877004,0.33501244,0.81071544,0.19766882,7
8,0.109484605,0.51964,0.8250566,0.25664872,2.0675163,0.038880277,8
9,0.14056681,0.9252699,2.8250875,5.4842963,0.4103913,0.32542777,9
10,0.52336675,0.56852645,0.8728936,0.80037314,0.5922812,0.09663994,10
11,0.09638502,0.68862814,1.364171,0.67797804,0.4609875,0.121770754,11
12,0.14751254,0.9230442,2.5599968,5.0592,0.7232744,0.2639822,12
13,0.10505743,0.75045604,1.2843568,3.4199977,0.8668895,0.051864915,13
14,0.5591775,0.8277104,2.5100477,4.154882,2.0757353,0.048369013,14
15,0.2355763,0.79807246,0.48798546,5.0364656,0.96119547,0.0647834,15
16,0.21104147,0.88367516,0.7627045,0.65467024,1.753821,0.017234165,16
17,0.3695872,0.68718785,0.32295287,0.20008425,0.938442,0.10533131,17
18,0.32546243,0.5377683,0.87919474,1.6607189,0.52309847,0.47109428,18
19,0.19347116,0.75500757,0.41032225,5.2982607,0.33127907,0.090350986,19
20,0.44099736,0.83356535,3.896568,1.3760151,0.39011163,0.06721978,20
21,0.3671094,0.8623494,0.81036496,0.80983686,0.73150516,0.0351312,21
22,0.2633917,0.70351094,0.84709716,0.42812604,0.52820456,0.19733806,22
23,0.4261883,0.6909371,1.6363392,0.85775876,1.2529995,0.14005898,23
24,0.17703028,0.7379552,0.680611,4.46218,0.49723965,0.13448094,0
25,0.101209536,0.73338073,0.32595456,0.73264635,1.1862543,0.0330787,1
26,0.0850096,0.9316476,1.4436872,5.2648487,1.1379672,0.022413207,2
27,0.41852045,0.72129476,2.0871508,3.0720367,0.77061313,0.527588,3
28,0.3458075,0.8665314,1.9838641,1.2404552,0.62084055,0.30788344,4
29,0.28132337,0.71673936,0.501278,1.9469781,0.9042289,0.044343714,5
30,0.27067125,0.38151836,1.053734,0.8434243,2.3581686,0.02273726,6
31,0.24954005,0.81720084,0.39945388,0.19569841,0.7227516,0.071676545,7
32,0.12110685,0.8392749,1.2219712,0.25361758,1.7856536,0.058321297,8
33,0.5630149,0.8590346,1.2674128,4.7167344,0.5869803,0.06324456,9
34,0.12154053,0.5196542,0.7577478,0.4217742,0.9042748,0.15935032,10
35,0.21586065,0.64588296,0.92223406,1.0379573,0.33383793,0.23661742,11
36,0.3108532,0.70845747,0.8509922,3.802014,0.37151173,0.15452664,12
37,0.07785354,0.82301164,2.6153347,4.007283,0.46841162,0.07489852,13
38,0.8328511,0.738909,2.7283113,1.3956981,1.3498012,0.03570629,14
39,0.16303325,0.82498515,2.0088766,5.0785847,0.20814234,0.25923347,15
40,0.4056088,0.8212014,0.6110309,0.86190784,2.6271415,0.024414854,16
41,0.4728572,0.77803284,0.27972248,0.33508742,0.8597344,0.06159588,17
42,0.6825155,0.44113496,0.5829211,1.7353103,0.659007,0.35309008,18
43,0.11115503,0.8583211,0.53096354,5.597871,0.28716704,0.5660968,19
44,0.7528558,0.90573806,2.6535506,2.43879,1.4059255,0.061036475,20
45,0.5207039,0.8972944,0.7075936,0.67132604,1.4605014,0.012018228,21
46,0.34248912,0.5906748,0.45575857,0.39644235,0.15313053,0.4700953,22
47,0.38910893,0.615917,1.373789,0.5144114,1.1353123,0.039234642,23
48,0.24653095,0.79210067,2.05932,4.142065,0.5646474,0.25027925,0
49,0.21789666,0.67939985,0.36736465,0.27816916,0.4376647,0.4393258,1
50,0.116295,0.9078935,2.3391542,4.7709913,1.429826,0.009878401,2
51,0.66096187,0.7212034,1.7976799,3.3200564,0.6524268,0.039533004,3
52,0.53523564,0.8008792,0.7496857,2.4212904,0.5595725,0.46551394,4
53,0.47795635,0.80809844,0.6545223,3.1057353,1.8385017,0.037738767,5
54,0.2206901,0.3009751,0.741433,0.5944282,2.3916671,0.028155467,6
55,0.08678181,0.32470083,0.6050647,0.3521471,1.5881462,0.03467691,7
56,0.13600102,0.69616985,1.4018644,0.42042357,0.28577566,0.5266072,8
57,0.1395548,0.80829316,0.8963845,5.2369514,0.388284,0.28877598,9
58,0.36175033,0.6159035,0.75622594,1.2853327,1.2606959,0.052686527,10
59,0.09545218,0.8384149,1.9693856,0.5227781,0.92132986,0.028545422,11
60,0.4838844,0.89942724,2.8915398,4.564076,1.6968157,0.009837057,12
61,0.16887909,0.8521449,0.99158275,4.4086285,0.23784164,0.49981338,13
62,0.4811296,0.8833301,3.3148391,2.0173726,2.8061662,0.08047859,14
63,0.06266122,0.7955845,0.8247421,4.6648903,0.48853576,0.15059781,15
64,0.5318803,0.8957074,0.2698075,0.82463014,0.81459653,0.10523321,16
65,0.11242239,0.3166767,0.36634797,0.22406086,0.09151003,0.43574163,17
66,0.37843546,0.69810915,0.90428686,1.231163,1.0131646,0.2684395,18
67,0.06310667,0.89036363,1.522479,5.347459,0.29788968,0.45060608,19
68,0.583769,0.80826527,1.5596633,2.8417413,0.40389633,0.094410375,20
69,0.23174469,0.68286467,0.8920305,1.229533,0.17743945,0.48683402,21
70,0.07166489,0.3820757,0.9492599,0.31823453,0.18669373,0.4343728,22
