,locs0,locs1,locs2,locs3,locs4,locs5,subject
0,-2.2323132,2.0684545,-0.46819913,1.0633912,-3.4339685,-1.4956154,0
1,-0.24623394,2.406735,-2.8156605,-2.8800094,-0.82714045,-4.5497956,1
2,-2.6016717,1.7924726,-1.5621408,0.74636865,-2.2005763,-1.3964174,2
3,-0.9196788,0.80680585,-0.28593493,0.5576462,-2.7223341,3.203125,3
4,-0.117193855,1.4933723,-1.1788665,-1.1075709,-2.4433713,-2.750063,4
5,-0.49646497,2.3726108,-2.4977694,0.51476055,-2.5111918,-0.85861945,5
6,-0.12941945,0.35924065,-0.6857291,-2.7624617,-0.10256389,-3.0097063,6
7,-1.017107,0.43659717,-2.4914227,-2.8278923,-1.856434,-1.4009284,7
8,-2.0960164,0.07860044,-1.8361317,-3.10809,-0.6429231,-3.2076118,8
9,-1.8105903,2.516202,-0.1167407,2.3641121,-2.6115534,-0.7289382,9
10,0.093535066,0.27584162,-1.7704831,-1.8712641,-2.211601,-2.235129,10
11,-2.2380526,0.7937137,-1.2232682,-2.0604937,-2.4862006,-1.9757675,11
12,-1.7542453,2.484445,-0.29546624,1.6822332,-1.9872724,-1.0253726,12
13,-2.1422524,1.1010458,-1.3006272,0.28184962,-1.7785556,-2.9058545,13
14,0.2378248,1.5694865,-0.32958636,0.81174076,-0.6368635,-2.979318,14
15,-1.1770874,1.3742903,-2.4243999,1.6538516,-1.6567464,-2.6697288,15
16,-1.3186592,2.0277023,-1.9266899,-2.0998468,-0.88422275,-4.043477,16
17,-0.5339882,0.7870048,-2.8666801,-3.3668602,-1.6852086,-2.1393428,17
18,-0.7287803,0.15136153,-1.7620605,-0.96045804,-2.348525,-0.11575204,18
19,-1.4276111,1.1255004,-2.6117342,2.0215719,-2.8397577,-2.309357,19
20,-0.2371152,1.611109,0.6165259,-1.2120651,-2.6658533,-2.630202,20
21,-0.54463774,1.8349415,-1.856934,-1.8576876,-1.9743956,-3.3129025,21
22,-1.028414,0.8640729,-1.8055001,-2.5660691,-2.3378785,-1.4030154,22
23,-0.29742002,0.80450404,-0.98084986,-1.7909214,-1.3319726,-1.8148001,23
24,-1.5365987,1.0353677,-2.0561228,1.0652717,-2.403933,-1.861907,0
25,-2.183857,1.0118431,-2.8568997,-1.9726202,-1.4006748,-3.3752275,1
26,-2.3761494,2.612277,-1.1493132,1.9687309,-1.452213,-3.7754366,2
27,-0.32885003,0.95089304,-0.62846607,0.048033595,-1.9148629,0.110464096,3
28,-0.6375194,1.8706319,-0.70527375,-1.3446736,-2.159213,-0.8100331,4
29,-0.93790674,0.92834496,-2.3951101,-0.7331842,-1.7290838,-3.0704274,5
30,-0.99121964,-0.48310855,-1.546293,-1.8105578,-0.43460125,-3.7607505,6
31,-1.1010668,1.4974966,-2.640521,-3.3897798,-1.9880946,-2.5612166,7
32,-1.9819901,1.6528428,-1.3635628,-3.1204982,-0.85870993,-2.7816968,8
33,0.253407,1.8072948,-1.3174944,1.3017085,-2.2215712,-2.695413,9
34,-1.977922,0.07865742,-1.9341558,-2.582156,-1.7290239,-1.66307,10
35,-1.2899537,0.60099095,-1.7058277,-1.5645628,-2.8316116,-1.1713148,11
36,-0.7961334,0.88790417,-1.8001562,0.5479896,-2.7180157,-1.6995301,12
37,-2.4718747,1.5368863,-0.25786293,0.6986145,-2.4688828,-2.5137694,13
38,1.6059699,1.0403059,-0.18162327,-1.1935964,-1.2369525,-3.2960691,14
39,-1.6358302,1.5504946,-0.68649703,1.706877,-3.3259861,-1.0499564,15
40,-0.38214862,1.5245082,-2.176962,-1.7852888,-0.24986434,-3.6878457,16
41,-0.1086781,1.2542396,-3.0179746,-2.8276553,-1.7882365,-2.7235856,17
42,0.765356,-0.23655719,-2.2292602,-0.89918303,-2.0924327,-0.60548395,18
43,-2.078997,1.8014147,-2.3321643,2.6333675,-2.9904063,0.26594353,19
44,1.1139016,2.262673,-0.23200119,-0.37859827,-1.1840715,-2.733305,20
45,0.08286297,2.1675177,-2.0121584,-2.0716028,-1.1340368,-4.40924,21
46,-0.6522213,0.36675584,-2.4985518,-2.6486263,-3.642371,-0.119761705,22
47,-0.4510594,0.47225392,-1.2141656,-2.3668563,-1.4550948,-3.1981702,23
48,-1.1172005,1.3376343,-0.6489775,0.80172896,-2.2644782,-1.0971235,0
49,-1.277966,0.75101525,-2.7299778,-3.0238147,-2.5423203,-0.24389875,1
50,-2.0279932,2.288181,-0.44790488,1.3563459,-1.1619985,-4.607477,2
51,0.6675836,0.9504386,-0.8491398,0.21418622,-2.1036992,-3.1902838,3
52,0.14117663,1.3917983,-1.9463892,-0.3907017,-2.2744398,-0.13816369,4
53,-0.0882318,1.4377012,-2.1001005,0.070519336,-0.81692415,-3.238598,5
54,-1.2616494,-0.84265876,-1.959029,-2.2075856,-0.4112553,-3.5414543,6
55,-2.3535779,-0.7322515,-2.1878805,-2.7749817,-1.0217276,-3.3263888,7
56,-1.8489091,0.8291248,-1.1878479,-2.5856054,-2.9955068,0.106529474,8
57,-1.8189926,1.4389575,-1.739335,1.926173,-2.6708748,-0.9013362,9
58,-0.56777537,0.47219655,-1.9364566,-1.2996608,-1.3242264,-2.8892703,10
59,-2.2488098,1.6464814,-0.7161972,-2.3491962,-1.7069867,-3.527298,11
60,-0.064484656,2.1908772,-0.072338104,1.1564075,-0.93060184,-4.611713,12
61,-1.5935923,1.7515239,-1.6195729,1.0189676,-3.1874623,-0.0007464886,13
62,-0.075517654,2.0243506,0.21066841,-0.68014586,-0.12940282,-2.435862,14
63,-2.705302,1.3589225,-1.8365737,1.2510504,-2.423173,-1.72992,15
64,0.12769449,2.1504135,-3.0557957,-1.8367311,-1.85091,-2.1403842,16
65,-2.066233,-0.7690868,-2.7329297,-3.2495384,-4.167697,-0.25846267,17
66,-0.4961941,0.83831006,-1.7290083,-1.3541431,-1.5937228,-1.0025544,18
67,-2.697743,2.094461,-1.0787295,2.1035028,-2.9518683,-0.19822216,19
68,0.33826512,1.4387776,-1.0462602,-0.105603814,-2.6286676,-2.2609353,20
69,-1.1984859,0.7669682,-1.7450569,-1.3558099,-3.490866,-0.052675962,21
70,-2.5613918,-0.48074728,-1.6716074,-2.8822286,-3.4384353,-0.264032,22
71,-0.07615261,1.2032728,-1.4991758,-1.1432694,-1.4077835,-3.548451,23
72,-0.6332375,2.302042,-1.2639263,2.2465615,-2.0559666,-2.6981554,0
73,-1.660288,0.7449274,-2.2095494,-2.4067087,-1.7929384,-2.1710708,1
74,-2.1881747,2.2630327,-0.7045527,1.6975405,-0.7411516,-3.1038475,2
75,-0.95039356,0.9202167,-0.37407923,-0.17186487,-1.5401397,-1.4299726,3
76,0.8128701,1.5795964,-1.7138245,-1.0534633,-1.764608,-3.718976,4
77,-1.7731105,0.8824082,-1.4938066,-0.4293935,-2.1140728,-1.6168274,5
78,-1.7179992,0.4117117,-0.58202875,-2.497993,0.5801606,-4.5206594,6
79,-2.0356019,0.7738278,-2.4006987,-2.7327378,-3.0412483,-0.45431733,7
80,-1.1129751,1.1247247,-2.4564872,-1.3247674,-1.0664263,-2.9521842,8
81,-2.2968693,1.2723757,-1.1730138,1.6428032,-2.0359914,-3.4625082,9
82,-1.4632195,0.54051703,-1.5735321,-1.8151125,-1.6970425,-2.4889286,10
83,-0.90818,0.8158139,-1.9918137,-1.901476,-3.0109463,0.2408942,11
84,-1.0147765,1.9990419,-0.37500513,0.7974475,-3.173658,-1.0576849,12
85,-0.188303,1.6039809,-2.2394934,0.47347426,-1.8646333,-2.1976507,13
86,1.7167933,0.19515514,-0.7337414,-2.5287485,-1.4382033,-2.801202,14
87,-0.43515354,0.8199863,-2.6559134,0.31609404,-2.9615355,-1.2419262,15
88,-1.0187864,1.3601484,-2.622449,-1.9037342,-0.9013339,-3.881344,16
89,0.58418673,1.0264885,-3.0439699,-2.5548053,-1.2379385,-3.065796,17
90,-0.15781185,-0.13879919,-2.3269305,-0.9928924,-2.3179317,-0.0057742596,18
91,-0.5808385,1.3283939,-1.3600382,1.4338219,-3.2653332,-2.3132882,19
92,-0.033860534,1.4837294,-1.5604625,0.18895203,-0.4560101,-3.7872849,20
93,-1.5588953,1.8931156,-1.437038,-1.6946017,-3.337061,-1.5803236,21
94,-1.6137346,0.899351,-1.855678,-2.1914668,-1.878565,-2.2590158,22
95,0.32315397,1.7461317,-1.0366899,-1.177568,-1.1576732,-2.5221367,23
96,-1.5791152,0.73643315,-2.3135056,0.9617479,-1.6698673,-2.0311947,0
97,-2.2215753,1.9040747,-3.066378,-2.411271,-2.2053435,-0.45105278,1
98,-1.3516307,1.9675268,-2.4549694,1.34925,-1.8460073,-2.475058,2
99,0.47876105,1.4829113,-0.509367,1.0133574,-1.2654499,-7.1398277,3
100,-0.3794738,1.7445441,-1.1655045,-1.2560985,-2.1818914,-0.94975865,4
101,-2.180394,1.3547976,-0.9663199,-0.09001549,-4.172162,-0.72790384,5
102,-1.3321525,-1.2469509,-2.2311401,-2.2875388,-0.9584921,-2.410244,6
103,-1.0452434,0.97380215,-2.5743418,-3.2236886,-2.265515,-1.2272656,7
104,-0.9121923,-0.07419145,-1.6238415,-3.190766,-2.9286861,-1.2718011,8
105,-1.1305504,2.4643526,0.3152939,1.6110412,-0.252779,-6.4226074,9
106,-2.0709124,0.10667953,-1.714447,-1.2737365,-1.5382696,-3.9353883,10
107,-1.1832466,0.6174865,-1.5916865,-2.2997897,-1.8000162,-3.163,11
108,-0.6939603,1.4032544,-1.7713704,0.9495409,-2.9345193,-0.570155,12
109,-1.8432841,1.5150484,-0.31498003,-0.19096315,-1.4646838,-2.963241,13
110,0.46164465,0.98809725,-0.22247094,-2.7799265,-0.8393117,-2.3848958,14
111,-1.1887119,1.3535879,-1.0884649,0.65155077,0.68681455,-6.2815504,15
112,-2.5074294,1.3566184,-2.0680535,-2.6077304,-3.5339613,-0.21080744,16
113,-1.4070175,-0.119997084,-3.3417306,-2.8137498,-2.39636,-0.98261666,17
114,-0.62381554,1.0529203,-1.741972,0.38008887,-1.2219956,-0.65982693,18
115,-1.5845392,1.8789681,-1.8347784,2.5426507,-1.7107474,-2.8965254,19
116,0.7336645,1.4735873,0.19939542,-1.2400403,-1.7064451,-4.461633,20
117,-1.7148463,1.7615079,-1.5938464,-2.2650914,-1.7812726,-2.9694142,21
118,-1.4549937,0.7861644,-1.7866008,-2.591727,-3.1097689,-1.2529612,22
119,0.75714785,0.82080436,-1.3271075,-1.1695471,-1.0005296,-3.1019485,23
120,-2.5160432,2.1765199,-1.0213658,1.3095632,-2.2715266,-1.5824623,0
121,-1.3917015,0.6724802,-1.9716641,-3.5505185,-2.9314399,-0.017716646,1
122,-1.4006536,1.5701674,-1.7111982,1.1995764,-1.6493841,-2.9022763,2
123,0.15739724,1.9357768,1.0481015,0.920353,-2.3573616,-4.861861,3
124,-0.3035989,1.3900859,-1.7943871,-1.251703,-1.7262843,-1.5281252,4
125,-1.08426,2.025392,-1.2787766,-0.3977289,-2.4050965,-1.4671762,5
126,-1.8486785,-0.1279527,-1.0897936,-2.8227963,-0.069576144,-2.653386,6
127,-1.9005436,1.9170958,-2.4553158,-2.5483675,-2.042975,-3.038633,7
128,-0.38897908,0.21732107,-2.610485,-1.403576,-0.9975313,-3.2763624,8
129,-1.7458403,0.95029813,-1.0555693,1.5688093,-3.143417,-1.1241124,9
130,-0.9129516,0.39425895,-1.7594676,-1.3538798,-1.6046374,-1.9350613,10
131,-0.9308984,1.3797548,-2.0481544,-0.72584915,-1.5362656,-2.7132564,11
132,0.07444924,1.3974613,-2.2301388,0.82104015,-2.799832,-0.700027,12
133,-0.761899,3.053804,-1.0353353,1.1743445,-0.5209975,-4.350075,13
134,1.1586645,0.6016462,-0.81506073,-1.852532,-0.9647099,-3.4966078,14
135,-1.0673324,0.98072135,-1.1072518,0.86584103,-2.969178,0.20039392,15
136,-1.3544303,1.3766956,-2.420586,-2.0393217,-2.8386173,-1.9801736,16
137,0.94921046,0.19865465,-2.2998068,-3.196412,-1.2330862,-3.2094867,17
138,-0.50463784,0.10847968,-0.65760034,-1.2929057,-2.5618553,-0.6532136,18
139,-0.608869,2.2452872,-2.201412,2.787343,-2.6682477,-0.98893607,19
140,-0.012369931,1.4937626,0.04136473,-0.8202559,-1.3705287,-2.9373317,20
141,-2.8292203,1.8725972,-0.43260086,-1.6296993,-1.5229821,-2.5743203,21
142,-1.5388058,-0.19566649,-2.1979764,-2.6446722,-1.2914772,-3.0635567,22
143,0.06657441,1.5880878,-1.581689,-0.5342666,-1.4397026,-2.798525,23
144,-1.3990264,0.84400934,-1.9110496,0.22329515,-2.16192,-3.3579159,0
145,-1.6338936,1.3718992,-2.405498,-2.259788,-2.4220943,-1.510199,1
146,-1.4540955,1.836874,-1.5831243,0.1858139,-2.4765365,-0.9457047,2
147,0.28551516,0.30603516,-1.4887841,-0.47798002,-2.0795395,-3.977859,3
148,0.1848707,1.2427152,-1.2112308,-1.3899386,-2.4190643,-1.9413904,4
149,-0.8890916,1.5180379,-2.487512,0.5741042,-1.3615843,-3.0978646,5
150,-1.0319804,-2.3615546,-3.250657,-2.5015519,-1.2337171,-3.7910783,6
151,-1.1677842,0.11317074,-2.5686045,-2.854508,-1.8836224,-1.7931136,7
152,-1.9094479,-0.39164206,-2.1163552,-2.7133842,-1.8745672,-1.9273832,8
153,-2.0330486,1.1936995,-0.40112537,1.8006823,-1.8000586,-2.7747183,9
154,-1.0009186,0.39328298,-1.5161262,-2.2158198,-2.323582,-1.8892727,10
155,-1.8235579,1.331011,-1.3913398,-2.1522064,-1.0544097,-4.112075,11
156,-0.3372152,2.123211,-1.2262766,0.8188751,-1.471566,-4.4520645,12
157,-0.31864786,2.3548787,-0.7072623,0.15632331,-1.3785218,-2.861852,13
158,1.0218669,1.2999792,-0.92373145,-1.988663,-1.2313838,-1.4498377,14
159,0.6208538,2.1542082,-1.587381,0.8472683,-1.0689566,-3.6104336,15
160,-2.076478,1.5896724,-1.8260894,-2.4083383,-2.717247,-0.19361281,16
161,-0.8968923,1.5033389,-3.1206431,-2.4883175,-3.9114666,1.0253246,17
162,-1.2936273,0.35629803,-1.997338,-0.19330686,-1.7999189,0.17897213,18
163,-1.025647,1.5360763,-0.8983607,0.9457192,-2.1870286,-1.9729056,19
164,1.0754452,2.2221596,0.005435437,0.11213529,0.5598693,-5.438106,20
165,-2.4765594,1.1701691,-2.1474414,-2.1302147,-1.8758678,-3.523306,21
166,-2.1978786,1.6174152,-1.9902319,-3.005395,-1.8207544,-1.7146623,22
167,0.17624249,1.234483,-1.4637089,-1.9265562,-1.6250032,-1.6860803,23
168,-1.2266034,1.7396429,-1.841286,0.46155053,-0.28914595,-4.9687314,0
169,-1.9840539,1.8032377,-2.5995765,-2.592817,-1.4623272,-3.5944176,1
170,-0.34090728,2.009672,-1.5420258,1.2951592,-2.4270353,-2.463802,2
171,-0.2894303,1.5800766,0.7438611,0.31191596,-1.7793674,-4.951762,3
172,0.06297627,1.2461346,-1.5526242,-0.8926128,-2.44749,1.8215549,4
173,-2.1136498,2.388091,-0.64030385,0.31693596,-0.69176185,-3.6351118,5
174,-2.6287713,-0.055478036,-0.7593481,-2.2635663,-0.15884575,-2.6040812,6
175,-1.294047,1.8954825,-2.3546903,-3.320851,-1.7355096,-2.5996995,7
176,-1.7798581,1.5812529,-1.7997347,-2.8576982,-2.084351,-2.1536763,8
177,-0.28181255,0.6618225,-2.4454973,1.198956,-2.6036806,-1.6952721,9
178,-1.2917484,2.737792,-1.414843,-1.703372,-1.040814,-2.7323496,10
179,-1.2522551,1.1483258,-2.3332949,-1.8016334,-1.1564181,-3.4562151,11
180,-0.4125685,1.3389139,-1.6636381,0.5866445,-2.4138188,-2.1650538,12
181,-1.8315848,1.3309877,-2.383485,0.96051174,-2.7413235,-1.1953192,13
182,1.106557,1.6416905,-0.9402511,-0.69358313,-0.3248775,-2.9284637,14
183,-1.5274391,1.4046439,-1.6244026,1.9775536,-3.6383762,0.75564337,15
184,-2.0459762,0.9761913,-2.314732,-2.3097181,-3.0300672,0.5297725,16
185,-0.10981524,-0.13329792,-3.0651474,-2.9492853,-2.459919,-0.873497,17
186,-1.6232657,0.40860614,-1.6951491,-0.8231321,-1.388433,-0.18204343,18
187,0.26747608,2.567026,-2.1845284,2.0286875,-1.8654342,-2.297128,19
188,0.10100669,1.2317175,-0.88415414,-0.885631,-3.0355911,0.17307973,20
189,-1.8522128,1.2401558,-2.1567879,-2.3957076,-1.6598032,-2.3430476,21
190,-1.3079934,0.2783516,-2.5270283,-2.4927921,-2.4965045,-1.3384833,22
191,-0.35322165,1.2172852,-1.1670887,-1.5363743,-0.93799484,-1.600911,23
192,-0.7390867,0.53012246,-3.2502918,0.51253104,-2.6268928,-1.7551774,0
193,-0.54408526,1.3827567,-2.8586388,-2.7970293,-1.9213411,-1.335389,1
194,-1.0909998,1.7030356,-1.9053268,1.1537453,-1.6758615,-3.1312556,2
195,0.14866087,1.1565468,0.08100307,0.83660465,-2.829215,-5.580409,3
196,-0.32100543,1.3166316,-1.3426679,-1.2274768,-2.8848515,0.095341444,4
197,-1.087737,1.2291118,-2.398984,-0.57190853,-2.6472435,-0.73537815,5
198,-0.8017639,-0.039085686,-0.68201166,-2.2672462,-0.9615991,-2.737622,6
