,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,2.4975557,3.8481545,0,0.11621503,0.23313135
1,5.3060107,4.4451237,1,0.5963744,0.6382846
2,9.183346,3.0600524,2,0.0009767887,0.8357593
3,1.4903783,3.0333366,3,0.10987786,0.84340596
4,8.664489,2.0409358,4,0.021905743,0.036389768
5,0.21110956,3.89355,5,0.6356369,0.5526275
6,2.6227353,2.193664,6,0.0020107415,0.4438424
7,1.6692802,2.3415546,7,0.12352504,0.32130384
8,5.368081,5.467368,8,0.087120526,0.14429879
9,0.93225306,1.3823159,9,0.01550973,0.7672987
10,9.785762,3.3008764,10,0.00059301464,0.9174252
11,3.8843417,3.8654585,11,0.3783151,0.9356258
12,0.39328608,4.7404904,12,0.51821494,0.84865284
13,4.5415072,5.1417394,13,0.15545043,0.63834596
14,0.30575508,4.296985,14,0.694047,0.8102145
15,1.1201447,1.4552191,15,0.11594344,0.23961818
16,1.2626399,2.8749418,16,0.28361225,0.48706567
17,2.8728979,2.6264799,17,0.0066275797,0.642854
18,1.0120611,1.9842649,18,0.68787014,0.87514335
19,0.8109782,3.0747945,19,0.047573414,0.90463996
20,0.30209514,2.4302113,20,0.54912645,0.34331357
21,3.4566073,4.2293415,21,0.32603437,0.28583217
22,0.21935014,4.15401,22,0.7581501,0.4935032
23,4.93695,3.5808659,23,0.27231395,0.39042968
