,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,2.9821231,0,0.520425,0.49847466,0.4952034
1,3.0089207,1,0.5088067,0.51053864,0.52222514
2,1.5312302,2,0.7298261,0.4993772,0.5049463
3,1.7679999,3,0.24699537,0.48920116,0.49645835
4,5.088996,4,0.6747102,0.49530554,0.50957054
5,1.5543274,5,0.14762159,0.5092086,0.5002171
6,3.974129,6,0.37080675,0.5023356,0.51259154
7,3.4178963,7,0.15301715,0.49019498,0.51749426
8,4.98205,8,0.7252166,0.48580712,0.4959666
9,3.5190477,9,0.5232014,0.4842987,0.5132456
10,2.9940372,10,0.6549704,0.49554247,0.5032362
11,1.8270686,11,0.64686084,0.50705177,0.50498724
12,3.947629,12,0.47139734,0.4766067,0.51070464
13,1.8677727,13,0.5595221,0.47929767,0.5095709
14,5.407293,14,0.07448331,0.50252616,0.525402
15,4.6940937,15,0.7981356,0.48941895,0.51395786
16,3.2919478,16,0.42873174,0.50449365,0.49775735
17,4.076143,17,0.7409083,0.4880564,0.47703215
18,3.303635,18,0.27720526,0.4986754,0.51922256
19,6.7648726,19,0.58877224,0.49356964,0.48588917
20,3.9460218,20,0.7757825,0.5015892,0.4978984
21,5.5677013,21,0.17921713,0.4973431,0.51696455
22,5.384287,22,0.23832163,0.50412154,0.48391506
23,4.5494175,23,0.584751,0.49958253,0.5144199
24,4.193778,24,0.607111,0.48829377,0.49741864
25,1.7186023,25,0.14563064,0.48824993,0.50137097
26,3.1892748,26,0.79163295,0.489057,0.49634668
27,6.650864,27,0.81671494,0.50459445,0.5189304
28,2.5627496,28,0.55236083,0.47003376,0.4869885
29,4.990624,29,0.5772193,0.50908744,0.51539254
30,3.3952136,30,0.7763781,0.51595706,0.51407737
31,3.6086416,31,0.25276294,0.5034111,0.5003631
32,4.0068,32,0.28501877,0.5098048,0.49830708
33,4.225135,33,0.6275786,0.50838894,0.48234528
34,5.3523664,34,0.26151273,0.5029741,0.4925304
35,5.2849865,35,0.18557465,0.52710915,0.48762512
36,1.5449983,36,0.6185626,0.49688604,0.50358903
37,5.084646,37,0.10580488,0.4933703,0.50504965
38,3.1731148,38,0.57840675,0.51047254,0.49110883
39,5.6204405,39,0.73556185,0.50656754,0.50107235
40,2.2339096,40,0.19853103,0.5021475,0.5220548
41,5.451469,41,0.23968567,0.51289666,0.49279475
42,6.4334745,42,0.5352886,0.5019741,0.4850869
43,2.4916627,43,0.20935956,0.49068385,0.4908255
44,2.6983085,44,0.6993284,0.49991304,0.5020315
45,3.287284,45,0.76293087,0.5356359,0.51119953
46,1.7346672,46,0.19249585,0.4937669,0.49496797
47,2.2003055,47,0.72681916,0.49351755,0.50993353
48,4.785135,48,0.36274132,0.5029673,0.48882446
49,3.4016054,49,0.18617012,0.5280831,0.50748914
50,1.4864807,50,0.56788963,0.48802185,0.5196029
51,2.987985,51,0.6974288,0.5006711,0.48534223
52,2.5894873,52,0.72601753,0.48825562,0.50606436
53,5.19887,53,0.3003308,0.4701582,0.52805835
54,5.900959,54,0.6587948,0.48648492,0.5125487
55,3.749275,55,0.059589196,0.49896315,0.5134984
56,1.6004928,56,0.69921243,0.5040899,0.5039127
57,1.7242717,57,0.110444985,0.50019956,0.5094222
58,3.6849139,58,0.80127317,0.50150895,0.5023922
59,3.730932,59,0.44278452,0.47160712,0.5134834
60,3.5745132,60,0.22364953,0.47796136,0.50585794
61,1.5168829,61,0.74277306,0.5035247,0.4788345
62,2.4238346,62,0.17379391,0.49387395,0.50843483
63,4.4505486,63,0.7479382,0.53312707,0.48857293
64,3.2364964,64,0.089587405,0.47683576,0.49017882
65,3.665444,65,0.5049829,0.4724828,0.51142865
66,5.1272717,66,0.41699305,0.49378118,0.49325025
67,5.1700616,67,0.6023977,0.4975702,0.5142197
68,3.131596,68,0.36098066,0.5129113,0.50349236
69,1.423927,69,0.445304,0.48171845,0.5001672
70,1.8945471,70,0.7306169,0.48196948,0.4983164
71,5.0188584,71,0.07048966,0.48177025,0.5065325
72,3.7857158,72,0.627927,0.5138562,0.50348616
73,2.8247566,73,0.32528093,0.47781932,0.49925664
74,3.6057389,74,0.086141415,0.48862737,0.48205552
75,2.1771367,75,0.21922654,0.50179,0.4885231
76,2.2348077,76,0.57202965,0.48340857,0.49569264
77,2.8357978,77,0.4715185,0.50626284,0.503144
78,3.7438645,78,0.12804288,0.50115544,0.51707774
79,2.4722736,79,0.6890259,0.48847157,0.5018255
80,4.544446,80,0.37851277,0.49115282,0.49112484
81,5.221633,81,0.7572938,0.49720046,0.49570465
82,5.1773205,82,0.43522042,0.51295376,0.5159997
83,4.81325,83,0.55278796,0.5041746,0.500494
84,3.7320895,84,0.119892925,0.50383425,0.4989524
85,3.7593393,85,0.75652236,0.49166644,0.48186597
86,4.6744075,86,0.22510785,0.5091446,0.49169347
87,2.2807727,87,0.6401995,0.51263076,0.4901467
88,4.8773603,88,0.43332902,0.4848973,0.49747628
89,3.446065,89,0.07778073,0.49329737,0.5063317
90,1.873023,90,0.67820853,0.4916449,0.51406884
91,3.2196586,91,0.6994212,0.5070994,0.51537615
92,1.9545971,92,0.70601904,0.5057494,0.5371571
93,2.6378238,93,0.5863016,0.49781165,0.5038241
94,3.343764,94,0.08492976,0.5025807,0.51597583
95,4.8023977,95,0.64684176,0.4992422,0.50595444
96,2.867374,96,0.25725713,0.48217344,0.51912665
97,1.8206323,97,0.41143793,0.52612454,0.49321094
98,2.450692,98,0.42182115,0.50511414,0.5086491
99,1.9346384,99,0.6157508,0.49383765,0.48761982
100,7.4261637,100,0.54166675,0.49533716,0.51828086
101,1.9052101,101,0.10642234,0.5135281,0.51416177
102,2.969855,102,0.7213319,0.49554786,0.48252052
103,6.551166,103,0.77180874,0.4991328,0.4994442
104,2.112586,104,0.55637294,0.49962598,0.51708883
105,1.9853383,105,0.1010103,0.48214814,0.4931367
106,1.8559133,106,0.2971754,0.4822323,0.5003578
107,5.157543,107,0.48637885,0.4970804,0.5027572
108,3.580463,108,0.15882052,0.50920373,0.52463686
109,4.628023,109,0.33514822,0.49705338,0.49680236
110,2.1646059,110,0.7054498,0.52000064,0.50813925
111,1.7299714,111,0.6713888,0.5148345,0.5294615
112,2.7778847,112,0.7695547,0.4972138,0.5001572
113,4.383875,113,0.77215666,0.4771758,0.4804977
114,3.2288413,114,0.073490605,0.49462903,0.50144273
115,1.9216206,115,0.30089438,0.50103927,0.5166885
116,4.4615135,116,0.63555646,0.49502745,0.5084298
117,4.108072,117,0.7999516,0.5048289,0.5075075
118,4.599149,118,0.7407578,0.50762737,0.5112333
119,4.8450165,119,0.8160935,0.53815234,0.48045263
120,3.9060678,120,0.49124643,0.50690246,0.47409415
121,4.4979033,121,0.41346407,0.4807251,0.51195383
122,3.1576176,122,0.45405495,0.50051904,0.49988317
123,6.3151298,123,0.7238893,0.5114573,0.5169397
124,3.4685254,124,0.7690886,0.48582765,0.48678753
125,4.7270684,125,0.6566243,0.5186441,0.5105157
126,4.0998583,126,0.13737325,0.5006306,0.48552144
127,3.0962908,127,0.3168016,0.51748765,0.5050684
128,5.172484,128,0.43854618,0.5194931,0.5135369
129,5.175379,129,0.050466765,0.5045074,0.50616753
130,2.994093,130,0.06594259,0.51409197,0.49368456
131,2.0535712,131,0.2877947,0.5112816,0.48804232
132,4.0816803,132,0.54189974,0.49597704,0.50588554
133,5.139131,133,0.31023967,0.48981965,0.5044336
134,4.875642,134,0.07953691,0.49020708,0.49067175
135,3.7225783,135,0.7613258,0.47221974,0.49144512
136,5.1581945,136,0.11029003,0.48605394,0.5200267
137,3.0943809,137,0.09929172,0.5096971,0.48740095
138,4.321561,138,0.7188348,0.508387,0.4782581
139,5.7915215,139,0.29520118,0.5102081,0.5180567
140,1.7258594,140,0.6598082,0.4706506,0.50143933
141,4.388124,141,0.8016239,0.49037665,0.52361864
142,4.8702774,142,0.8297025,0.52553993,0.50274897
143,5.026737,143,0.7518457,0.50046855,0.49100024
144,2.9049263,144,0.23514746,0.51354337,0.49875996
