,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,2.9242058,0,0.54651976,0.49432805,0.5139545
1,3.0208867,1,0.50846857,0.49782062,0.50333136
2,1.9355232,2,0.7105406,0.5015287,0.49633777
3,2.0329876,3,0.26851958,0.49055257,0.48094538
4,5.022118,4,0.6586212,0.51984954,0.51917344
5,1.9001518,5,0.22411627,0.51760244,0.5048393
6,3.9909933,6,0.3848455,0.4953276,0.5192347
7,3.1210873,7,0.28602985,0.4978647,0.5013639
8,5.0931683,8,0.70173305,0.5101464,0.49360123
9,3.3939717,9,0.5265127,0.49533063,0.49053654
10,3.014209,10,0.6468081,0.49803826,0.49660677
11,2.180713,11,0.6668403,0.48936626,0.5037894
12,4.0923853,12,0.49272543,0.5148479,0.48824242
13,2.17026,13,0.591941,0.49636772,0.507094
14,5.0510793,14,0.14033657,0.4827408,0.48780167
15,4.530793,15,0.748813,0.50248057,0.4955957
16,3.3538263,16,0.44601944,0.5121736,0.50044274
17,3.8804317,17,0.7115879,0.5136646,0.52380383
18,3.296702,18,0.2946414,0.5262566,0.4997901
19,6.9393625,19,0.59996074,0.48304144,0.50695336
20,3.8094366,20,0.72645056,0.497762,0.5034017
21,5.71777,21,0.18897562,0.506216,0.4911593
22,5.542708,22,0.25480503,0.5013245,0.503135
23,4.5731716,23,0.6017858,0.4999347,0.5044771
24,4.269832,24,0.61285377,0.5100667,0.51086855
25,2.0035827,25,0.18629925,0.5113782,0.5149487
26,3.0264351,26,0.7437267,0.50983137,0.5094672
27,6.6249804,27,0.77990955,0.4735338,0.5232549
28,2.6125443,28,0.5759316,0.48904756,0.51583123
29,4.910513,29,0.59179515,0.50714964,0.48721385
30,3.3043184,30,0.72867936,0.47900462,0.49483287
31,3.7084131,31,0.26662976,0.4754978,0.5035761
32,4.067487,32,0.3002896,0.5169163,0.503591
33,4.285116,33,0.62422717,0.48507145,0.5187062
34,5.4454575,34,0.26532027,0.5268432,0.4996742
35,5.302482,35,0.19053617,0.5004283,0.5138946
36,1.9610403,36,0.64598835,0.48808813,0.5065156
37,5.2097483,37,0.15168206,0.48603138,0.49475595
