,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,3.0466232,0,0.52239805,0.5000722,0.5116538
1,3.0647361,1,0.5018317,0.5168733,0.49014825
2,1.2632582,2,0.7187276,0.5101249,0.4830496
3,1.640041,3,0.22577707,0.49876568,0.49861977
4,4.97309,4,0.6713029,0.5118139,0.48980817
5,1.4328375,5,0.12312784,0.5208179,0.5170457
6,3.8340724,6,0.35774365,0.49024734,0.51108605
7,5.566161,7,0.015121381,0.51240075,0.50723857
8,4.895917,8,0.7336461,0.5182163,0.5329989
9,3.3733282,9,0.501423,0.5148491,0.51404357
10,2.9446714,10,0.66311413,0.50591207,0.5203191
11,1.7091255,11,0.65355307,0.48666343,0.500584
12,3.997251,12,0.47699943,0.4945793,0.520985
13,1.7749693,13,0.520098,0.49648663,0.5261382
14,5.3699355,14,0.06831323,0.49341485,0.5057717
15,4.8896117,15,0.83670914,0.49757951,0.5113111
16,3.3705103,16,0.4234774,0.47779882,0.5190287
17,3.9568982,17,0.7692977,0.5064536,0.4875184
18,3.3181925,18,0.26973456,0.49079102,0.5040341
19,6.7013454,19,0.58548635,0.48715606,0.50629485
20,3.9215,20,0.83070564,0.5120044,0.48849913
21,5.6029725,21,0.1757505,0.47946703,0.48816353
22,5.3095317,22,0.22607102,0.48157763,0.499262
23,4.621198,23,0.5998937,0.4978614,0.5076656
24,4.1881285,24,0.5902457,0.49186048,0.4863311
25,1.6858741,25,0.15017848,0.5126187,0.48604783
26,3.356047,26,0.84957296,0.48367333,0.4943971
27,6.646684,27,0.850627,0.50860786,0.49284777
28,2.5720603,28,0.5563984,0.506509,0.5026695
29,4.797243,29,0.5651698,0.5001356,0.47704798
30,3.516251,30,0.8219698,0.5075618,0.50342053
31,3.6529975,31,0.25196183,0.51967126,0.5134531
32,3.9929595,32,0.29105175,0.4991126,0.48655212
33,4.222057,33,0.6383944,0.5020919,0.49010926
34,5.3998866,34,0.25491756,0.5149768,0.5037492
35,5.228907,35,0.17867605,0.52972984,0.486722
36,1.2966144,36,0.5904137,0.49858645,0.49832508
37,4.95913,37,0.10036271,0.501499,0.49790373
38,3.2052207,38,0.56898487,0.50740486,0.5064911
39,5.53871,39,0.7468078,0.51470184,0.50467235
40,2.245353,40,0.19194077,0.5044223,0.5215349
41,5.426169,41,0.24241379,0.49537134,0.47746965
42,6.281384,42,0.5381221,0.49244007,0.49952623
43,2.4749532,43,0.18985012,0.47223103,0.51080847
44,2.8130875,44,0.72641134,0.49325043,0.50417125
45,3.421116,45,0.826621,0.5035034,0.5000164
46,1.6474421,46,0.16599618,0.5003179,0.48600635
47,2.2284389,47,0.75844604,0.48721477,0.5115991
48,4.628241,48,0.35347986,0.49054158,0.49483716
49,3.3707366,49,0.178866,0.49660942,0.5259701
50,1.1986052,50,0.42382935,0.49152404,0.49552143
51,3.0355906,51,0.72136146,0.5189768,0.48181015
52,2.6686163,52,0.75946486,0.50440353,0.5026951
53,5.1636186,53,0.29896206,0.5033914,0.51355016
54,5.748401,54,0.6508365,0.51021653,0.50162363
55,4.2998896,55,0.03616004,0.5095579,0.4902713
56,1.3583845,56,0.7040954,0.5130213,0.4858784
57,1.6673211,57,0.10111675,0.518548,0.47887295
58,3.7357812,58,0.8674829,0.53059256,0.5193931
59,3.7329175,59,0.4311908,0.51396364,0.50280875
60,3.5793755,60,0.21719417,0.5032743,0.48824435
61,1.1975935,61,0.7537409,0.5087792,0.5031652
62,2.483215,62,0.16970105,0.5094981,0.50296694
63,4.530087,63,0.7809015,0.4709718,0.48521626
64,3.2176378,64,0.08600883,0.48205537,0.5219961
65,3.7308893,65,0.5156471,0.49168122,0.5006894
66,5.1272798,66,0.40367594,0.4821811,0.49947527
67,5.170948,67,0.5931521,0.49936262,0.49872234
68,3.1938384,68,0.35880274,0.504414,0.5171762
69,1.07337,69,0.29599625,0.4997455,0.5037941
70,1.7778026,70,0.75654954,0.4929876,0.49748188
71,4.91287,71,0.064717196,0.48456115,0.49581727
72,3.7561557,72,0.6384264,0.48810872,0.48361272
73,2.8256068,73,0.3201197,0.49585414,0.49506727
74,4.704361,74,0.020512171,0.497557,0.50947297
75,2.142899,75,0.2006143,0.49894962,0.52998877
