,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
42,6.644629,42,0.5558944,0.519223,0.5089007
43,3.1267095,43,0.35064372,0.52230567,0.5190124
44,3.2988648,44,0.6343358,0.49392796,0.49599755
45,3.4586835,45,0.64809585,0.48232672,0.5138597
46,3.000303,46,0.42146945,0.49068347,0.50624347
47,3.3244824,47,0.6536677,0.4941867,0.5182605
48,4.793542,48,0.39391804,0.4899413,0.5042339
49,3.5303895,49,0.31650755,0.5017553,0.49917647
50,3.0190024,50,0.63148814,0.51287234,0.4941823
51,3.3626895,51,0.6241084,0.5002243,0.50994647
52,3.1902823,52,0.6555425,0.4905125,0.47823405
53,5.456161,53,0.34754756,0.5074004,0.4924743
54,6.033914,54,0.64167994,0.5032721,0.50855833
55,3.1423395,55,0.37166816,0.4998833,0.494991
56,3.0420918,56,0.6539838,0.48205125,0.4972152
57,3.0189312,57,0.31357422,0.5115663,0.50856555
58,3.5139143,58,0.66685826,0.5079002,0.5037502
59,3.7933104,59,0.4747579,0.49296626,0.51279396
60,3.7302563,60,0.30518892,0.49586412,0.49855173
61,3.169755,61,0.65881765,0.48621508,0.51075596
62,3.0090206,62,0.2998886,0.47821507,0.5042212
63,4.309773,63,0.6419536,0.49171036,0.5098446
64,3.2700775,64,0.31088856,0.50746274,0.48965093
65,3.7611737,65,0.55673766,0.46977857,0.506392
66,5.320149,66,0.4301165,0.49244848,0.5106629
67,5.4053826,67,0.6041095,0.50189453,0.48315004
68,3.3869154,68,0.417895,0.52161306,0.49933484
69,2.9996684,69,0.5933296,0.51006854,0.5151056
70,3.1632206,70,0.66128165,0.51310736,0.5173044
71,4.3529825,71,0.3202125,0.48837623,0.49080223
72,3.8426285,72,0.6186167,0.50684,0.49676582
73,3.294453,73,0.41612586,0.4943559,0.5033577
74,3.2980611,74,0.3537851,0.491125,0.4953862
75,2.9804418,75,0.35833946,0.48654422,0.49210528
76,3.1768255,76,0.6144885,0.49162537,0.4869051
77,3.2650907,77,0.57367706,0.4888543,0.5152263
78,3.3999472,78,0.29527056,0.4993262,0.50570893
79,3.1695747,79,0.639671,0.49340534,0.50357115
80,4.827517,80,0.42477357,0.48947504,0.49522048
81,5.1609936,81,0.6491916,0.48458764,0.49586284
82,5.418516,82,0.47228265,0.5130334,0.51800746
83,4.9698224,83,0.5767161,0.5165912,0.49490106
84,3.3654332,84,0.30461657,0.48272234,0.5019861
85,3.6130176,85,0.6495494,0.5026101,0.50857645
86,4.8497314,86,0.30589655,0.4925002,0.5224126
87,3.1019166,87,0.6190249,0.48944256,0.50755733
88,5.0858383,88,0.47262576,0.4889697,0.51133835
89,3.2099304,89,0.33223805,0.49556932,0.5043142
90,3.102545,90,0.6241334,0.4859079,0.519767
91,3.4841397,91,0.6382931,0.4951824,0.5057453
92,3.1225424,92,0.65610975,0.48306066,0.50089103
93,3.254668,93,0.6068107,0.5109328,0.48770148
94,3.1942246,94,0.33138508,0.50544935,0.51571435
95,4.755848,95,0.5929862,0.49995816,0.49470916
96,3.180636,96,0.32614678,0.5158675,0.5219051
97,3.031634,97,0.55174804,0.5144384,0.50772816
98,3.2093785,98,0.52960855,0.4937508,0.49541485
99,3.0077226,99,0.644012,0.51663613,0.50234777
100,6.921916,100,0.57446545,0.507361,0.5003494
101,2.9215255,101,0.33543122,0.47256795,0.50954324
102,3.3050816,102,0.6472522,0.503844,0.51022166
103,6.1030216,103,0.67230034,0.4963824,0.50743043
104,3.1042945,104,0.61322254,0.48088664,0.49521974
105,2.915629,105,0.355636,0.49418467,0.5000622
106,3.0606396,106,0.47618616,0.49673346,0.49446687
107,5.3482637,107,0.5155626,0.5063752,0.48797792
108,3.6120296,108,0.30056,0.5050878,0.5189636
109,4.8076563,109,0.3741271,0.50842047,0.5095323
110,3.2519794,110,0.6444707,0.49812824,0.49946034
111,3.0647144,111,0.64385563,0.46910578,0.4984903
112,3.3560216,112,0.662048,0.5048007,0.52710146
113,3.8571038,113,0.65908927,0.5008216,0.5071498
114,3.1316342,114,0.3447508,0.4768776,0.52140373
115,2.9827135,115,0.4397389,0.4934829,0.50512385
116,4.4935665,116,0.6151972,0.46029872,0.4998894
117,3.8582237,117,0.6594596,0.503688,0.5099196
118,4.2552667,118,0.64383334,0.48538586,0.49140793
119,4.3360558,119,0.6695228,0.51273876,0.49561328
120,3.974316,120,0.52079386,0.49315974,0.49447685
121,4.3655763,121,0.4529915,0.4913025,0.5243193
122,3.3785532,122,0.51878804,0.5079882,0.5112902
123,6.248821,123,0.66036034,0.47988838,0.5014267
124,3.5511034,124,0.64820445,0.50928074,0.51983845
125,4.6538877,125,0.6259802,0.49863353,0.49584618
126,3.9572797,126,0.29500502,0.4988193,0.50629425
127,3.2908711,127,0.37847397,0.4808012,0.5022529
128,5.461258,128,0.47944885,0.47716662,0.5232483
129,3.7285073,129,0.3394887,0.49957764,0.49241608
130,3.1207063,130,0.32996607,0.5078813,0.49689984
131,3.0096295,131,0.4157287,0.5021,0.5118407
132,4.0169315,132,0.57788944,0.49629512,0.5039467
133,5.1120024,133,0.35011607,0.4952314,0.50482696
134,4.2603683,134,0.32497832,0.47755268,0.52537745
135,3.6632094,135,0.6583051,0.48455328,0.5207502
136,4.252287,136,0.31569177,0.5161835,0.509995
137,3.2030592,137,0.31282008,0.45704213,0.5141336
138,4.223687,138,0.6354249,0.5109803,0.5062791
139,5.904927,139,0.32811096,0.5089831,0.5080143
140,3.0479531,140,0.6540405,0.5024795,0.501492
141,3.9728324,141,0.64964306,0.4983575,0.4904942
142,3.9449332,142,0.65741014,0.50591284,0.52477574
143,4.9864464,143,0.6401879,0.50343406,0.49375737
144,3.2066329,144,0.34782588,0.49985492,0.5061006
145,4.5290484,145,0.53698426,0.5087477,0.5006524
146,4.1268377,146,0.3231388,0.49493554,0.52072096
147,4.7005224,147,0.552782,0.5074404,0.4990632
148,3.6893625,148,0.33075485,0.4960354,0.5009795
149,4.6320705,149,0.6679085,0.49484736,0.4812946
150,5.8148537,150,0.3538428,0.51789516,0.48741075
151,4.007812,151,0.6368081,0.52561057,0.5011152
152,5.209796,152,0.4326272,0.4922207,0.518193
153,3.3430903,153,0.3280362,0.5067754,0.50302565
154,4.8208876,154,0.31237018,0.4921529,0.503394
155,3.1264377,155,0.6471963,0.4996773,0.49425837
156,5.829602,156,0.41020128,0.49696362,0.4837119
157,3.4388201,157,0.6510089,0.48269963,0.49861547
158,5.766991,158,0.6794855,0.4827825,0.51045793
159,4.002835,159,0.35310632,0.48676157,0.5162987
160,3.165467,160,0.65229857,0.4976431,0.49346325
161,6.585127,161,0.4485593,0.4939675,0.48883122
162,3.5446918,162,0.65670043,0.49181524,0.5080251
163,3.4001894,163,0.6423817,0.49960524,0.5200233
164,3.0676954,164,0.6420515,0.498416,0.51544446
165,3.2201731,165,0.60205555,0.5078821,0.49135497
166,3.5198607,166,0.6338671,0.5119518,0.496302
167,3.1399393,167,0.5393223,0.49334773,0.49899366
168,3.084472,168,0.33720618,0.46466506,0.49022576
169,3.6181314,169,0.3234749,0.5104205,0.49629852
170,4.6756163,170,0.63338464,0.49407378,0.5108625
171,3.2606406,171,0.60170275,0.5042745,0.4924455
172,3.5234869,172,0.65116847,0.5020652,0.49935955
173,3.6283774,173,0.628479,0.5085545,0.4932309
174,5.121981,174,0.5656857,0.49690878,0.51162344
175,3.2337282,175,0.6282481,0.48032233,0.4795586
176,3.6901243,176,0.29856756,0.51029927,0.4950979
177,3.0968316,177,0.63127,0.49566773,0.48942602
178,3.0832665,178,0.6549146,0.50272024,0.5236448
179,2.9466455,179,0.4002375,0.4994227,0.50187004
180,6.7901077,180,0.664584,0.48147267,0.50186217
181,3.1159968,181,0.615824,0.5028491,0.47530115
182,3.12054,182,0.50660974,0.48190242,0.50013703
183,4.9884434,183,0.6737004,0.48609522,0.50819266
184,3.2734466,184,0.5632386,0.49052504,0.50213605
185,4.254385,185,0.29991183,0.4968498,0.5154594
186,3.0733905,186,0.5942165,0.49564844,0.49521977
187,3.186882,187,0.4538175,0.5110003,0.49613643
