,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
38,3.2189631,3.6329665,38,0.5608545,0.5065905,0.5087761,0.0,0.4909456,0.0
39,5.5562735,5.13475,39,0.74879605,0.60824156,0.5071587,0.0,0.4863827,0.0
40,2.2411711,1.9009248,40,0.187251,0.38448006,0.50421196,0.0,0.50035316,0.0
41,5.5178876,5.69277,41,0.24213962,0.19339627,0.4812237,0.0,0.522877,0.0
42,6.409792,5.660035,42,0.53803843,0.59124994,0.5184247,0.0,0.51699466,0.0
43,2.4705546,2.253102,43,0.18770826,0.1431393,0.50954825,0.0,0.45027462,0.0
44,2.7806404,2.3347144,44,0.7311286,0.93933904,0.49723294,0.0,0.49578723,0.0
45,3.4609346,4.703699,45,0.8396521,0.8961935,0.48347244,0.0,0.5033359,0.0
46,1.6385556,1.6769389,46,0.16235165,0.29576558,0.49388027,0.0,0.511451,0.0
47,2.2752647,1.2781594,47,0.7648574,0.9669578,0.48401222,0.0,0.508256,0.0
48,4.6639323,5.0386224,48,0.35627607,0.3449399,0.49663368,0.0,0.48070177,0.0
49,3.3992705,3.318106,49,0.17897311,0.19323969,0.5037012,0.0,0.49775267,0.0
50,1.1512976,1.0998855,50,0.37477368,0.07710421,0.50530887,0.0,0.4966673,0.0
51,3.0139306,3.08941,51,0.72527635,0.9410255,0.49994624,0.0,0.5265418,0.0
52,2.6979535,2.577478,52,0.7783458,0.53563845,0.5011839,0.0,0.47767946,0.0
53,5.225498,4.9339886,53,0.29193693,0.24571055,0.49690136,0.0,0.4872275,0.0
54,5.6805663,5.839332,54,0.6563059,0.6670811,0.52067953,0.0,0.49923712,0.0
55,4.3065743,4.5988274,55,0.036209214,0.03223127,0.5099964,0.0,0.49617797,0.0
56,1.2985984,1.3113002,56,0.6842198,0.7884773,0.5103878,0.0,0.49656597,0.0
57,1.629697,1.367319,57,0.100837015,0.11323112,0.50925136,0.0,0.4742524,0.0
58,3.8379512,4.7805085,58,0.8821431,0.8863554,0.48188177,0.0,0.5056986,0.0
59,3.7095773,3.7707376,59,0.4336695,0.43005532,0.48840714,0.0,0.50547546,0.0
60,3.513145,2.4143825,60,0.21570508,0.17354053,0.509443,0.0,0.49896312,0.0
61,1.1740276,1.0419352,61,0.7612394,0.7925535,0.48303583,0.0,0.4879038,0.0
62,2.4798226,2.4760053,62,0.17998749,0.16404045,0.46380383,0.0,0.5067086,0.0
63,4.4359994,5.3913045,63,0.78682923,0.78638697,0.48314622,0.0,0.5108463,0.0
64,3.1868355,3.1672285,64,0.084967546,0.07723409,0.5127162,0.0,0.50552756,0.0
65,3.7334535,4.2041154,65,0.506691,0.38140064,0.4907574,0.0,0.5083472,0.0
66,5.1192293,5.400237,66,0.39825034,0.515755,0.48803693,0.0,0.50870985,0.0
67,5.126622,5.0330906,67,0.59336704,0.5816778,0.49843794,0.0,0.48073468,0.0
68,3.1613286,4.1921577,68,0.3630714,0.38832223,0.4776115,0.0,0.5004144,0.0
69,1.021425,1.4299682,69,0.25167942,0.4671268,0.48845938,0.0,0.48978746,0.0
70,1.7564101,1.1320088,70,0.7560973,0.7081608,0.5036395,0.0,0.4898098,0.0
71,4.9447684,5.1218915,71,0.06527543,0.07065582,0.5039541,0.0,0.4958656,0.0
72,3.8735702,4.559736,72,0.64384717,0.60210204,0.49624816,0.0,0.49699855,0.0
73,2.8354154,2.8995185,73,0.3163772,0.3916418,0.5053415,0.0,0.5065014,0.0
74,4.7009416,5.8045735,74,0.020274833,0.023004234,0.47520736,0.0,0.5126685,0.0
75,2.1407487,1.508776,75,0.20549768,0.11893302,0.5121587,0.0,0.50724274,0.0
76,2.23141,2.6480484,76,0.5673092,0.67355555,0.5134628,0.0,0.4912873,0.0
77,2.7944927,3.8421988,77,0.44155702,0.49082643,0.49277946,0.0,0.5118361,0.0
78,3.6261725,3.1073291,78,0.11973584,0.112845,0.5260918,0.0,0.50809187,0.0
79,2.490223,2.930362,79,0.7170762,0.70247924,0.5250948,0.0,0.49542472,0.0
80,4.561039,4.51152,80,0.36661774,0.32266617,0.4949259,0.0,0.4965593,0.0
81,5.155314,5.741905,81,0.7684679,0.7900812,0.49782175,0.0,0.5119053,0.0
82,5.2392707,5.445023,82,0.432325,0.47353387,0.5036578,0.0,0.5053417,0.0
83,4.8723435,5.0063815,83,0.5496621,0.65550226,0.50392985,0.0,0.50282377,0.0
84,3.762616,3.201158,84,0.118684985,0.10962522,0.5157376,0.0,0.49085894,0.0
85,3.7484322,4.50078,85,0.81716406,0.8413843,0.5086699,0.0,0.48360246,0.0
86,4.694846,5.602428,86,0.22278485,0.21070302,0.5020452,0.0,0.5197026,0.0
87,2.2171504,1.6810588,87,0.62645996,0.6829443,0.48428673,0.0,0.4860296,0.0
88,4.876813,4.396097,88,0.44250548,0.430916,0.49387768,0.0,0.5086885,0.0
89,3.5403516,3.6744933,89,0.063205,0.06344056,0.51190776,0.0,0.5153012,0.0
90,1.7369415,1.708046,90,0.6726245,0.890137,0.4841208,0.0,0.47298643,0.0
91,3.4338472,2.6253319,91,0.7501775,0.9635997,0.50184685,0.0,0.50045806,0.0
92,1.8244445,1.9731513,92,0.71072984,0.97184914,0.5021022,0.0,0.51193553,0.0
93,2.6698833,2.2381637,93,0.58363444,0.4667632,0.4841572,0.0,0.48980606,0.0
94,3.305119,4.432281,94,0.056035243,0.07060534,0.50758386,0.0,0.51120335,0.0
95,4.7194686,3.932313,95,0.63992167,0.66717494,0.52177167,0.0,0.5039161,0.0
96,2.882162,2.0871167,96,0.24604233,0.25802302,0.5063888,0.0,0.48261058,0.0
97,1.6942805,1.2112434,97,0.3143907,0.12889546,0.5029798,0.0,0.5022606,0.0
98,2.3984008,2.4007666,98,0.4076788,0.37922955,0.5135784,0.0,0.5069882,0.0
99,1.844013,1.6490014,99,0.60722667,0.6723253,0.49167714,0.0,0.50660807,0.0
100,7.334923,5.7479453,100,0.53221524,0.5562691,0.49393737,0.0,0.5074407,0.0
101,1.9377952,1.2978671,101,0.08103536,0.056869805,0.50371695,0.0,0.49806812,0.0
102,2.965646,2.64577,102,0.7584955,0.51726335,0.50330806,0.0,0.48451486,0.0
103,6.5198317,5.849165,103,0.78069115,0.8491378,0.4984082,0.0,0.5089223,0.0
104,2.02523,1.7686514,104,0.50476766,0.83534485,0.49595362,0.0,0.49826872,0.0
105,2.472604,2.1120505,105,0.010145512,0.0065215826,0.48522472,0.0,0.5167205,0.0
106,1.7501338,1.5508628,106,0.27546236,0.7786623,0.4984119,0.0,0.4951667,0.0
107,5.0721664,5.985656,107,0.47937262,0.42123026,0.52362573,0.0,0.49934742,0.0
108,3.4780793,2.8005621,108,0.15409793,0.12034726,0.47945783,0.0,0.49232867,0.0
109,4.638619,4.371902,109,0.33041394,0.36916423,0.5072413,0.0,0.4758748,0.0
110,2.068869,2.8576944,110,0.7363281,0.8022568,0.5140474,0.0,0.51656187,0.0
111,1.4986758,1.4139811,111,0.6590115,0.95064634,0.48651204,0.0,0.50645244,0.0
112,3.0356622,2.4050264,112,0.8602937,0.9542611,0.48923263,0.0,0.4921456,0.0
113,4.415499,5.4102225,113,0.79444885,0.85718536,0.51752836,0.0,0.50132775,0.0
114,3.528736,3.7145271,114,0.043031003,0.03207642,0.5005079,0.0,0.51265895,0.0
115,1.8148142,1.5744779,115,0.2952361,0.35367888,0.49003124,0.0,0.49951008,0.0
116,4.462835,5.948023,116,0.6337987,0.5896441,0.5022659,0.0,0.50655323,0.0
117,4.332963,5.321181,117,0.8683539,0.9748799,0.48441094,0.0,0.5019057,0.0
118,4.5376787,5.1544504,118,0.7692206,0.78581905,0.53133327,0.0,0.50678754,0.0
119,4.99058,5.7326255,119,0.881052,0.95762515,0.49049747,0.0,0.4954556,0.0
120,3.8989258,3.33971,120,0.4891828,0.7591074,0.49953175,0.0,0.50230783,0.0
121,4.4506044,5.678883,121,0.42132953,0.44658232,0.513787,0.0,0.49824443,0.0
122,3.1202261,2.7735984,122,0.45633867,0.38530397,0.5054585,0.0,0.5020661,0.0
123,6.112736,4.9097786,123,0.7300651,0.8751091,0.4871219,0.0,0.50780916,0.0
124,3.6425903,2.4081824,124,0.8235264,0.7944326,0.52371067,0.0,0.5015985,0.0
125,4.7064366,5.109407,125,0.66222936,0.6449833,0.4990835,0.0,0.49096307,0.0
