,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
56,1.4214258,1.478008,56,0.6443122,0.5377536,2.329266,2.4893305,0.16198966,0.11577952
57,2.5045276,2.257286,57,0.07948634,0.06782901,1.4202311,1.0490973,0.57598263,0.5215722
58,4.3666096,4.184478,58,0.71725535,0.928709,1.8468742,1.410077,0.2986114,0.096461535
59,2.7573593,1.6049418,59,0.54457396,0.33840984,5.357557,5.837957,0.65694886,0.63920546
60,5.361947,5.4200344,60,0.79667616,0.84436417,3.2778456,3.1271615,0.7533434,0.90051615
61,3.4253204,3.166165,61,0.786159,0.73906595,3.271659,3.6067612,0.43954438,0.4140278
62,5.0699596,4.905536,62,0.3737675,0.47593594,2.5740263,1.4286098,0.4884066,0.7290372
63,4.1829357,5.0060883,63,0.32795393,0.32692957,4.7620735,5.196011,0.80425817,0.9536971
64,4.7073994,5.0813494,64,0.5181817,0.5658448,5.2051415,4.5283957,0.7178844,0.7834679
65,2.219057,1.023942,65,0.17611143,0.22645217,5.2136064,4.453354,0.09292666,0.07935172
66,4.834464,4.789238,66,0.80903137,0.8148133,3.896763,4.1901493,0.40810978,0.2715354
67,4.6468096,4.532771,67,0.7728198,0.8657569,2.3822687,2.8103366,0.54140085,0.4767511
68,2.3302288,2.059688,68,0.31708056,0.28616035,4.5280995,5.5609384,0.63885283,0.54538625
69,3.158567,2.0074182,69,0.27893275,0.103774965,6.057841,5.4738927,0.80769444,0.956789
70,2.2049968,1.7784226,70,0.48926604,0.9522911,5.605166,5.0527763,0.7785168,0.8027673
71,5.2175684,4.749344,71,0.33947825,0.42115873,3.7059755,2.291801,0.63219166,0.6757807
72,4.0399623,5.350623,72,0.8068414,0.862588,2.9191225,3.3367977,0.7465525,0.9636128
73,3.6398182,5.1677036,73,0.585338,0.4991119,1.8085296,1.513947,0.30132002,0.4749968
74,3.6510017,2.7121239,74,0.07436426,0.05511111,2.896265,2.412063,0.18879038,0.15126842
75,2.818911,1.6483374,75,0.1749064,0.105386674,5.729812,4.8676405,0.7701279,0.8422096
76,3.303742,5.751985,76,0.14288601,0.005625427,1.9546438,3.921268,0.086261995,0.052065313
77,2.4679644,3.1711059,77,0.5422346,0.47357267,4.854345,5.3271585,0.5650652,0.67143744
78,1.9181346,1.7736152,78,0.7004058,0.8443669,2.7419453,2.3619769,0.7209492,0.7181592
79,4.211246,3.9258776,79,0.10292687,0.059979558,2.795413,3.3543713,0.10425218,0.0868994
80,5.2775445,5.0412655,80,0.2349256,0.19127482,5.5565405,5.7783136,0.41016418,0.4353702
81,3.176689,3.2962782,81,0.24450302,0.16142017,3.1800883,3.3603072,0.25138357,0.2119621
82,1.5790524,1.4797828,82,0.54622626,0.19034332,3.1746929,3.6861928,0.7453643,0.7614354
83,4.4741354,4.919611,83,0.5269758,0.5655502,4.5314226,4.0446186,0.40651762,0.44400316
84,5.747754,4.8052316,84,0.31100452,0.4976753,3.221613,4.4803376,0.109756775,0.062018037
85,1.661769,1.4727972,85,0.37291574,0.3915478,2.5894556,2.9839716,0.09750218,0.07409841
86,1.5109459,1.918284,86,0.47948888,0.36166555,5.4445105,5.4604216,0.4178475,0.4196422
87,1.9481592,1.8354539,87,0.15917371,0.19927776,3.1287897,3.0136719,0.72669667,0.6187116
88,2.0560107,1.3657792,88,0.6436397,0.8759654,1.8366288,1.4893917,0.27628753,0.1504131
89,3.6093452,2.9525867,89,0.2717588,0.24541706,2.8504164,2.8769362,0.28460795,0.22782433
90,2.4988244,1.6852171,90,0.5456648,0.45097506,2.242564,3.7529361,0.49476856,0.67851454
91,1.588508,1.5305383,91,0.16743766,0.11697978,1.9203651,2.0625901,0.71396095,0.86313707
92,1.3275244,1.0099216,92,0.30137938,0.07828534,3.8450668,4.0388217,0.13341746,0.12461299
93,5.001968,3.9551463,93,0.13437968,0.102796376,2.11284,2.0876467,0.3303537,0.4375801
94,6.0666065,4.635542,94,0.3877905,0.32229555,2.6609485,3.0967917,0.43441078,0.36450642
95,2.4105406,1.8289156,95,0.64334726,0.7505355,2.4798017,2.03822,0.69707346,0.874871
96,2.7153442,3.1788666,96,0.6140979,0.4408884,5.595573,5.614234,0.2738701,0.252347
97,2.788855,2.8213491,97,0.23942287,0.27573425,2.2220275,1.2257314,0.759032,0.9236009
98,5.473662,4.9016237,98,0.7567451,0.8208959,3.5914776,4.5264463,0.2894246,0.31534433
99,5.095032,5.6021857,99,0.27334297,0.32827657,4.161684,4.4908266,0.465734,0.58132756
100,2.6920419,3.5910945,100,0.23773465,0.17774123,3.8864174,2.676015,0.3357836,0.34493893
101,2.708484,3.8923068,101,0.31844527,0.31043696,3.9434175,3.6962957,0.77110195,0.9912784
102,3.0789945,3.4642434,102,0.10828385,0.07496327,1.6770906,1.1638529,0.5140605,0.12431282
103,2.5345888,2.996604,103,0.66494495,0.74269587,1.7243053,1.854945,0.23886737,0.25176376
104,6.1288705,5.495056,104,0.23355933,0.18677455,1.5311409,1.3245316,0.35463178,0.4155317
105,2.200117,1.5165098,105,0.56356555,0.68335044,1.8824145,1.8171346,0.15048711,0.10680401
106,5.0523086,4.5311604,106,0.080160685,0.083055615,1.149821,4.8191495,0.37932992,0.0025314093
107,1.6871221,1.7310603,107,0.20189637,0.15424472,6.7676897,5.98482,0.783215,0.78632915
108,1.6440617,1.5878761,108,0.4097217,0.5625873,5.836335,5.9754624,0.14637911,0.15220195
109,2.1033385,1.3521464,109,0.6062699,0.7971787,5.1698046,5.1817837,0.6229056,0.624252
110,3.9847214,3.9141629,110,0.3161206,0.25824517,5.388835,5.0955,0.8181709,0.989396
111,4.143804,4.6388025,111,0.7362051,0.8623583,1.9701892,3.0735571,0.59994507,0.6332754
112,1.7386901,2.2833695,112,0.37336192,0.5065284,3.5447571,3.719405,0.7604021,0.7736028
113,3.9890323,4.4258733,113,0.82001776,0.8741867,3.5595791,4.0119944,0.29894543,0.3143505
114,5.045081,4.0145817,114,0.567427,0.37200582,5.474499,5.6504045,0.6770486,0.5316028
115,1.8512285,1.1889032,115,0.6636698,0.3666528,1.2927265,1.4173839,0.6892792,0.8918478
116,2.2467647,3.6327171,116,0.37584662,0.41131127,4.018925,5.166409,0.7575338,0.7284344
117,1.530015,1.1978602,117,0.4037652,0.36645478,2.505222,2.1602232,0.74185634,0.9741329
118,4.076819,4.2597513,118,0.12147842,0.10340452,1.9622978,1.8636355,0.36323676,0.48541874
119,3.3631968,3.355289,119,0.7791068,0.99482423,1.8457334,1.5114768,0.32168418,0.33044666
120,1.963598,3.2713265,120,0.6503765,0.986953,2.6267493,3.953467,0.43826446,0.3738622
121,2.390379,2.4770494,121,0.3134723,0.16844404,4.138838,3.7952752,0.81189793,0.8622977
122,4.612577,4.150134,122,0.5912334,0.6626623,2.5465918,2.9234595,0.12752505,0.12008715
123,4.2283807,2.5342216,123,0.608372,0.4726128,1.989521,1.3634381,0.6514735,0.41009784
124,4.8485975,3.087462,124,0.7443345,0.6912054,3.1968765,3.7297535,0.37993702,0.37649226
125,3.7305508,4.2886963,125,0.25213867,0.55849844,1.1606792,5.7110357,0.42865533,0.005795598
126,5.560954,5.8385315,126,0.7940348,0.87114453,5.45559,5.792451,0.5531457,0.5879126
127,6.1317596,5.3029966,127,0.42112955,0.2824372,2.4187913,1.92323,0.72896874,0.8729467
128,1.4886687,1.8916712,128,0.4231208,0.000554204,2.4889019,2.4771488,0.69838315,0.62155235
129,4.685776,5.651136,129,0.61600745,0.6636764,5.358587,5.4216003,0.3758314,0.38318765
130,1.8904938,2.4164982,130,0.44940946,0.5415579,2.064133,2.9902472,0.6922938,0.69437635
131,5.7181964,5.4174614,131,0.36972934,0.8564945,1.8577132,4.59763,0.14347367,0.023296118
132,4.1653585,5.2526836,132,0.73330724,0.7774389,2.258254,1.6569455,0.13111393,0.07144749
133,7.049177,5.3049326,133,0.35103428,0.39473063,4.832966,5.8885365,0.09765574,0.07031131
134,2.0593853,1.603291,134,0.3924855,0.38217628,3.5017235,2.8553514,0.7464916,0.8535782
135,3.2849407,3.3558745,135,0.16980606,0.23049402,3.0181513,4.051794,0.53008246,0.67947525
136,5.029927,4.6556864,136,0.20322177,0.20012635,3.0744298,3.2361007,0.7429144,0.8087016
137,3.4365077,3.7100716,137,0.64625525,0.6163879,4.578824,5.0463705,0.7933328,0.95676625
138,1.9899925,1.9573591,138,0.6238662,0.576815,1.2396921,1.1336482,0.6524142,0.154181
139,3.1435432,1.4827068,139,0.7571339,0.75070226,5.774917,5.9638343,0.7394227,0.7041915
140,2.358034,2.0239196,140,0.7057295,0.6434079,3.4733295,3.6178672,0.31937438,0.23783815
141,2.1687548,1.6496245,141,0.5241281,0.3564582,2.3958867,1.9915787,0.65180767,0.5266683
142,3.6033657,4.228613,142,0.4793943,0.6633431,2.2975488,1.5431455,0.7159791,0.9576724
143,1.9735376,1.3416433,143,0.5789581,0.988637,6.047745,4.3615236,0.7813688,0.79734993
144,4.667301,3.7780125,144,0.5035939,0.45257044,5.4831944,4.2641935,0.35386974,0.3840406
145,3.282185,3.143715,145,0.68576676,0.91082394,3.48831,3.1292553,0.529627,0.49561495
146,3.3764591,5.2427006,146,0.14938255,0.015868604,1.70981,2.9626,0.6899838,0.7411965
147,2.7747338,2.430575,147,0.6700308,0.8648446,2.8844185,2.0829103,0.7463867,0.89284873
148,1.7311926,1.5746871,148,0.145323,0.09563768,2.715196,3.2758303,0.087442145,0.06087947
149,3.3410566,3.4301343,149,0.5047149,0.48840106,2.179415,1.4850302,0.57998055,0.6371076
150,4.9004726,3.9919782,150,0.8021951,0.9740745,1.7514484,1.1300681,0.45436102,0.21670687
151,2.6053905,4.1631784,151,0.13165982,0.023274124,1.2978735,1.1989601,0.50019735,0.12800682
152,4.8244476,4.834605,152,0.2202254,0.17967498,4.592547,5.153227,0.3809851,0.39326668
153,6.4171305,5.398657,153,0.23654944,0.25183117,1.7015247,1.3480613,0.3989946,0.33594
154,2.5872862,3.6322422,154,0.24843979,0.7239357,1.6477355,4.7153254,0.09301413,0.012712777
155,2.7453656,2.6720057,155,0.20499042,0.15248817,3.798124,4.2055483,0.10824377,0.09690076
156,5.7572846,5.6097403,156,0.3207767,0.32017034,1.6949217,1.6809556,0.73370594,0.9126049
157,3.0429873,2.8068054,157,0.1346528,0.10461044,2.0919147,1.4994359,0.46096075,0.54688984
158,1.9374582,1.0696495,158,0.5117959,0.303253,5.8792305,5.833132,0.81054604,0.9831827
159,1.9358042,2.9299386,159,0.7252074,0.7308913,4.599385,5.9613805,0.74130774,0.8705778
160,3.6025438,2.5056062,160,0.4329981,0.5293229,4.392712,5.411479,0.123033844,0.11213821
161,2.701257,4.634537,161,0.64401144,0.98597914,3.4970694,4.333378,0.74342155,0.911576
162,2.2165682,2.14858,162,0.4534078,0.39593238,3.6889174,4.930564,0.8128873,0.83261335
163,4.4843936,5.526338,163,0.5760818,0.6793043,3.9585128,4.199595,0.7630829,0.79222125
164,3.900613,4.493508,164,0.7693808,0.9792809,1.334782,1.1324592,0.43893617,0.2784735
165,1.8888273,1.4127953,165,0.3272154,0.3371818,1.3550278,1.2182847,0.6051035,0.3845297
166,1.9562092,2.296082,166,0.15723996,0.06522679,4.632191,3.8640385,0.2629021,0.19708526
167,5.2901697,5.4857864,167,0.24449337,0.24229085,4.6289086,3.085288,0.71410704,0.913186
168,2.6453013,2.0636292,168,0.40552595,0.5238699,4.4915566,4.167745,0.23308831,0.1659261
169,1.9984477,1.490278,169,0.32312745,0.5916723,2.576955,3.4942122,0.52064073,0.58940357
170,4.786499,4.704438,170,0.14705351,0.11826849,1.6096759,1.6385559,0.1699964,0.106996596
171,2.505339,3.4017758,171,0.5206287,0.43783265,5.733019,5.9441586,0.7547445,0.89933676
172,1.6596984,1.5145359,172,0.63146865,0.14369184,3.245881,2.8707538,0.72650254,0.94239247
173,4.3476467,3.9418964,173,0.35994357,0.45027405,5.323322,5.5909486,0.12913565,0.110635996
174,2.49059,2.227013,174,0.6885755,0.64982444,2.9719625,2.1032412,0.5461378,0.72239524
175,3.5702453,3.181804,175,0.20891963,0.2363717,3.258639,4.373953,0.17676379,0.1663351
176,3.384213,2.993089,176,0.16025136,0.14082521,3.4217722,3.0277624,0.26543635,0.21637565
177,5.4165125,4.1661043,177,0.82211643,0.8452881,3.235641,3.5395777,0.110770494,0.10811508
178,3.8248765,3.416593,178,0.40520477,0.45917684,6.647041,5.171476,0.23857974,0.23539948
179,2.1353104,1.9421754,179,0.3578281,0.36654484,5.6051435,4.7093334,0.79277545,0.87548935
180,3.8465698,3.5315263,180,0.51119095,0.58564746,6.064319,4.9616776,0.71756613,0.77086765
181,2.9286108,2.278792,181,0.68387216,0.8726474,3.0736904,3.9082375,0.39031562,0.2532195
182,1.6047324,1.5650783,182,0.56538546,0.45695996,5.178993,4.8243217,0.66618973,0.5974071
183,5.888373,4.600231,183,0.29941985,0.2898134,4.2485394,3.9392982,0.45149177,0.27452803
184,4.4751844,4.9028444,184,0.3593547,0.36391246,3.276101,3.007282,0.43877497,0.50654405
185,5.6188974,5.5996466,185,0.21128441,0.14210069,3.0240102,4.6363277,0.11850884,0.13672823
186,4.30632,3.4983203,186,0.53321856,0.7276691,2.0692842,4.617339,0.11721343,0.018046975
187,2.3523448,2.6998365,187,0.11921121,0.033219814,3.165719,3.0881817,0.6690045,0.62953526
