,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,2.7058463,3.1819792,0,0.37138245,0.37628597,2.1496782,1.3215692,0.19146527,0.32011712
1,3.9848561,3.7784965,1,0.00896218,0.00806433,4.0989137,5.0304327,0.80392295,0.8350588
2,1.1469125,1.0104251,2,0.5301014,0.7246996,2.11111,2.4118588,0.7053399,0.73842424
3,3.6811771,4.168595,3,0.4821732,0.46784663,5.3242064,4.667569,0.81345385,0.82750666
4,4.2632365,4.8851447,4,0.7292213,0.66662043,3.0678575,3.9866574,0.4910737,0.5981821
5,3.465834,4.1110296,5,0.22844586,0.22849363,3.4637313,4.0387163,0.51989746,0.6601994
6,3.9430928,3.4488487,6,0.86174697,0.9872246,3.6912313,5.4132323,0.6401428,0.63173074
7,6.347707,5.4521337,7,0.47834527,0.43238872,1.3639376,1.4537344,0.61049074,0.61804706
8,2.49575,2.1561134,8,0.1804652,0.07220203,6.550479,5.8642273,0.45129475,0.4184121
9,1.9662457,3.8299391,9,0.71198183,0.9381275,4.814111,5.019358,0.646747,0.64701915
10,2.6455116,2.1877246,10,0.7723485,0.88470894,5.41982,5.8722515,0.8310731,0.88788515
11,3.7165804,4.8010116,11,0.120668344,0.14249742,3.5564818,4.3593655,0.3065341,0.3837371
12,2.000868,2.0609536,12,0.713448,0.89370155,4.8180294,4.078875,0.5479581,0.58332527
13,3.1449492,3.9538867,13,0.35749364,0.56275547,5.574749,5.5387287,0.76930946,0.72072953
14,3.3319795,3.3865857,14,0.34206298,0.3609615,1.8914446,2.2603064,0.43188208,0.51353586
15,4.064287,5.271769,15,0.47114465,0.49854368,5.822237,5.7622557,0.46400753,0.40822643
16,4.548504,4.6070557,16,0.6598688,0.8304458,1.8570112,1.6131675,0.3345825,0.2547043
17,1.5771594,1.3119451,17,0.2615875,0.20228565,1.8032302,1.3431684,0.2960265,0.12575835
18,4.9218187,5.0556674,18,0.42198658,0.39358252,2.2352695,3.2134356,0.09058345,0.11255932
19,2.806132,2.9191601,19,0.7643587,0.9925055,5.878636,5.7614703,0.69319504,0.6366266
20,1.7864301,2.476893,20,0.21196601,0.11751479,3.2943103,4.037698,0.7178997,0.601448
21,2.252966,2.4990995,21,0.5915682,0.44881558,2.4924204,2.3555346,0.78722906,0.98136896
22,2.4729614,1.9915578,22,0.62413263,0.45723778,3.437673,3.301385,0.7860332,0.6938429
23,3.8317506,4.2094793,23,0.75551623,0.8893661,4.4047832,3.0907843,0.74284685,0.8707461
24,2.7611148,3.0249214,24,0.014977271,0.007413745,0.968624,1.2357483,0.6377367,0.4838701
25,1.1417812,1.4428425,25,0.50792104,0.4237197,5.720162,5.8129034,0.39188147,0.40561807
26,4.7714033,5.5672703,26,0.7700856,0.9441525,3.1077788,2.7646484,0.7464175,0.87778944
27,2.0355434,2.3099477,27,0.23309897,0.10782033,2.62198,3.9117584,0.4324118,0.3408214
28,3.6816351,3.2196908,28,0.80913943,0.68033975,1.5070269,1.8773321,0.6628666,0.9847533
29,4.3109984,4.743665,29,0.8429054,0.9369467,5.2688575,4.828987,0.35240936,0.46397024
30,4.633489,4.977226,30,0.017666832,0.015519559,2.262581,2.626687,0.2771117,0.19003338
