,reward rate,dec temp,cached weight,cached rate,subject
0,0.49644184,3.9168165,5.2983313,0.38170236,0
1,0.32277548,5.811436,2.1658268,0.064115845,1
2,0.75026435,3.5297365,3.169363,0.2873175,2
3,0.9026745,4.65804,1.936083,0.069317564,3
4,0.39050496,4.373203,1.9638796,0.7842541,4
5,0.18868995,3.3983908,1.5441163,0.22363476,5
6,0.107292816,4.849769,2.1020486,0.8489887,6
7,0.49154946,2.2319279,2.1026766,0.7961623,7
8,0.89945436,3.2787607,3.087729,0.8702687,8
9,0.8413543,3.1205554,1.3428892,0.6717697,9
10,0.41609192,5.8256288,3.0354354,0.30990928,10
11,0.3900982,2.6287472,2.4860559,0.15493506,11
12,0.31090844,3.3585405,2.8453317,0.23936883,12
13,0.6285091,2.20407,1.7538598,0.45841232,13
14,0.069105074,4.897063,1.6801455,0.40632874,14
15,0.7941023,2.2498567,6.138658,0.41348687,15
16,0.74344754,5.08525,4.8700156,0.24684712,16
17,0.014812146,5.7170224,2.5839627,0.8158549,17
18,0.6504683,3.7973034,7.224765,0.56542146,18
19,0.7442537,3.346002,1.4091713,0.35927922,19
20,0.78327423,2.3490233,5.2356663,0.25402036,20
21,0.16009825,1.7764043,5.7645645,0.16121526,21
22,0.27899325,2.8735054,1.4571381,0.52047056,22
23,0.60210323,2.9718628,1.9403918,0.85644376,23
24,0.28599554,3.9234827,5.2292733,0.8571402,24
25,0.046087917,0.85483444,2.2361002,0.8428797,25
26,0.7120769,4.101506,2.7498565,0.42379418,26
27,0.60807467,4.570946,2.8549485,0.91172355,27
28,0.8254414,6.8176227,3.670254,0.8307555,28
29,0.7189106,3.3293953,4.128268,0.78531027,29
30,0.53289944,6.298077,2.6645997,0.31083474,30
31,0.06300348,5.382679,4.188073,0.24142136,31
32,0.3622459,2.2007363,2.1850235,0.056602407,32
33,0.61126757,1.3322216,1.5266688,0.61108047,33
34,0.850661,1.491362,2.7575517,0.54902273,34
35,0.16798167,2.2273245,2.5867054,0.27269015,35
36,0.25330448,2.0875173,1.851558,0.38972932,36
37,0.48964912,2.546408,2.504096,0.16775727,37
38,0.5538139,3.47312,1.9661218,0.4419003,38
39,0.29404,2.9427037,1.63141,0.5804064,39
40,0.18114059,4.191455,1.121709,0.83273023,40
41,0.51755,2.4840198,4.5259733,0.7591644,41
42,0.92724967,1.8484359,2.600539,0.7934854,42
43,0.9370287,1.447072,5.5707264,0.18864942,43
44,0.7795461,3.5691128,6.1987567,0.7904892,44
45,0.38718128,3.998288,2.0623512,0.26502421,45
46,0.7846258,1.3881774,4.51119,0.38681388,46
47,0.5812505,6.036744,4.0691514,0.872664,47
48,0.8700953,2.7741578,4.130822,0.5497286,48
49,0.16797644,2.7734394,4.8996563,0.20838195,49
50,0.8606872,3.6859813,6.1478596,0.33894992,0
51,0.31315124,6.7814584,3.6456397,0.061039437,1
52,0.4896092,2.0885446,4.2635303,0.32159713,2
53,0.9057773,4.83786,2.1604414,0.070999645,3
54,0.31018895,2.9337273,2.077004,0.70949405,4
55,0.13435823,4.8130746,2.5361552,0.40042663,5
56,0.14111027,6.3884077,2.134474,0.8222191,6
57,0.7121662,1.8561435,3.126989,0.776436,7
58,0.65620875,3.6861272,3.8666587,0.82960474,8
59,0.87605065,3.5425317,1.8739221,0.6030655,9
60,0.29593828,5.5327454,2.203271,0.2103884,10
61,0.41503534,1.9409097,2.8613188,0.12889755,11
62,0.56510764,3.4970047,2.9284043,0.16060142,12
63,0.88602215,3.985856,1.6634157,0.1715954,13
64,0.113084525,3.6592638,2.4531984,0.3891553,14
65,0.6752163,2.6476777,5.165118,0.4021305,15
66,0.72390264,5.415292,4.721404,0.2449061,16
67,0.006636776,3.5643988,2.073317,0.65902066,17
68,0.78426236,2.7225711,5.7036543,0.7407159,18
69,0.9111104,3.353477,1.599239,0.33300203,19
70,0.62510836,2.3188868,5.5291424,0.27464592,20
71,0.21080612,1.0979308,5.242338,0.18906052,21
72,0.15831529,2.057595,1.5365155,0.36614898,22
73,0.27908346,2.4791405,2.5893953,0.6591251,23
74,0.5128609,3.9521995,5.7497306,0.7675521,24
75,0.5345698,1.1828003,2.1329918,0.87706065,25
76,0.6422008,4.7157054,3.4029179,0.6244197,26
77,0.5487763,4.49902,4.0820236,0.77553135,27
78,0.9599934,5.7846003,3.465767,0.72700584,28
79,0.7975698,2.2391453,3.821628,0.8318966,29
80,0.5834649,6.73661,4.171074,0.45740923,30
81,0.047310952,4.172451,4.463734,0.19650248,31
