,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,3.3782558,3.1819792,0,0.40203458,0.37628597,3.113888,1.3215692,0.3335609,0.32011712
1,3.1952646,3.7784965,1,0.36441153,0.00806433,3.3845797,5.0304327,0.65276545,0.8350588
2,2.9770322,1.0104251,2,0.6413107,0.7246996,3.1800258,2.4118588,0.6561602,0.73842424
3,3.6113133,4.168595,3,0.551229,0.46784663,4.836633,4.667569,0.6467149,0.82750666
4,4.352312,4.8851447,4,0.6392229,0.66662043,3.4002304,3.9866574,0.55690014,0.5981821
5,3.813436,4.1110296,5,0.33237934,0.22849363,3.4529688,4.0387163,0.5638268,0.6601994
6,3.5608175,3.4488487,6,0.66683424,0.9872246,3.830194,5.4132323,0.6331338,0.63173074
7,6.6211133,5.4521337,7,0.4585103,0.43238872,3.066309,1.4537344,0.58688647,0.61804706
8,3.2830138,2.1561134,8,0.37935358,0.07220203,6.360231,5.8642273,0.5234063,0.4184121
9,3.129747,3.8299391,9,0.6459934,0.9381275,4.8536363,5.019358,0.6339149,0.64701915
10,3.2597196,2.1877246,10,0.6493294,0.88470894,4.751123,5.8722515,0.67168397,0.88788515
11,3.4808517,4.8010116,11,0.29743704,0.14249742,3.5047002,4.3593655,0.36959437,0.3837371
12,3.304819,2.0609536,12,0.65324926,0.89370155,5.186652,4.078875,0.60868406,0.58332527
13,3.50374,3.9538867,13,0.49017558,0.56275547,5.5622745,5.5387287,0.6614369,0.72072953
14,3.7854614,3.3865857,14,0.38071686,0.3609615,3.1417506,2.2603064,0.52069885,0.51353586
15,4.7082987,5.271769,15,0.52962387,0.49854368,5.8597746,5.7622557,0.5106063,0.40822643
16,4.7225213,4.6070557,16,0.6093491,0.8304458,3.0069327,1.6131675,0.4475462,0.2547043
17,2.9846976,1.3119451,17,0.4584199,0.20228565,3.053605,1.3431684,0.511762,0.12575835
18,5.9146204,5.0556674,18,0.38340387,0.39358252,3.1109107,3.2134356,0.34994775,0.11255932
19,3.3019161,2.9191601,19,0.646316,0.9925055,5.3343134,5.7614703,0.64954066,0.6366266
20,3.0281055,2.476893,20,0.39289585,0.11751479,3.738043,4.037698,0.64759326,0.601448
21,3.152287,2.4990995,21,0.6185083,0.44881558,3.2189307,2.3555346,0.64184606,0.98136896
