,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
70,2.8322613,3.4491534,70,0.33959562,0.23597765,2.7129657,3.0731816,0.22812101,0.26354325
71,1.4340043,1.2262161,71,0.1915137,0.29745656,3.129845,3.2352412,0.71899754,0.76266056
72,1.9785178,2.4303532,72,0.48972303,0.55515176,1.5987605,1.1440766,0.28788817,0.4274047
73,2.552146,3.290003,73,0.6714963,0.76509887,2.5979824,1.5767796,0.6805445,0.69387686
74,2.7763884,3.6577713,74,0.6146699,0.81695354,4.0281615,4.0736938,0.26419917,0.23294967
75,1.9175847,2.167455,75,0.574754,0.69297063,1.3659413,1.2918154,0.74262,0.9875709
76,2.8131678,3.5175352,76,0.38889125,0.37835783,3.360668,4.7312326,0.79081565,0.90225947
77,3.7080517,4.85855,77,0.41908616,0.43961954,2.227745,3.2299597,0.3955655,0.26245397
78,6.2811813,5.884827,78,0.57872784,0.5802285,3.2017925,2.9213371,0.0755195,0.113515794
79,3.017226,3.0943403,79,0.73661333,0.95820695,3.0012796,1.575214,0.68572116,0.8384038
80,2.2614145,2.4925117,80,0.2707363,0.3003825,5.1085267,5.693063,0.9009661,0.86531264
81,4.7110324,5.442886,81,0.5267776,0.53006524,1.8850037,1.586496,0.34171927,0.3865937
82,1.4090909,1.5067863,82,0.43050772,0.15535146,4.6750984,3.899055,0.8624657,0.9201963
83,2.8787925,2.2589216,83,0.85201573,0.9819911,2.1043935,2.4758918,0.62490284,0.71183836
84,2.6889374,2.7526248,84,0.7869636,0.67275816,4.9200563,5.8696365,0.43890762,0.532415
85,4.3464236,4.264163,85,0.8237258,0.80948955,3.9748473,1.9010601,0.4030266,0.5649562
86,1.4401625,1.4772723,86,0.66081303,0.44011563,2.954921,2.529482,0.6586023,0.7950332
87,5.335339,4.592412,87,0.5965351,0.65297866,2.6334097,3.8639016,0.08476955,0.08351809
88,3.9417593,3.27478,88,0.110794924,0.113348365,1.9160492,1.305022,0.31506938,0.2128169
89,4.6852612,4.504225,89,0.04824688,0.06294525,2.1565201,1.2469432,0.7999625,0.7636686
90,3.3135974,3.7889042,90,0.60431993,0.59145343,5.5874724,4.717079,0.18760633,0.22907048
91,3.35073,3.6402602,91,0.20109922,0.1380341,2.7443442,2.5315156,0.1374309,0.13439143
92,1.2765326,1.8033121,92,0.3144924,0.2598971,2.341998,1.3878868,0.447472,0.47455764
93,2.1001892,2.0607312,93,0.60372376,0.6453666,4.8746657,5.3652625,0.860019,0.9140454
94,4.505251,5.059155,94,0.56573063,0.5508039,6.259011,5.9743366,0.06572695,0.07158983
95,2.0252016,2.8223524,95,0.7541348,0.9002156,3.788377,2.9850872,0.7761592,0.95384985
96,1.8209895,2.435882,96,0.7042664,0.9507993,5.9602633,5.8543973,0.3569716,0.3295529
97,4.8857346,5.275621,97,0.41714844,0.47284526,6.765542,5.817163,0.65412545,0.69721574
98,2.9602008,2.536411,98,0.83217573,0.875633,3.6312628,3.347647,0.8445402,0.9914499
99,4.1414275,3.2094088,99,0.34510309,0.19041824,2.458838,2.1519754,0.2194522,0.1560008
100,4.973125,4.8865194,100,0.025722172,0.016183197,2.6674685,3.8176875,0.7632405,0.79723173
101,1.6751298,2.1986473,101,0.49811727,0.84264064,2.4017148,2.6886106,0.1701769,0.14228874
102,3.925894,4.597302,102,0.18809323,0.16508323,4.8809266,5.498829,0.10437479,0.105220735
103,5.8038497,5.775695,103,0.47123086,0.514457,5.0383153,3.6675653,0.77749753,0.7687123
104,1.4282017,1.3102527,104,0.6688603,0.92088026,3.274174,3.934043,0.6862107,0.65996176
105,6.2161465,5.145668,105,0.87411183,0.86238164,4.964676,3.7489197,0.24058,0.21366763
106,4.34788,4.417416,106,0.2485086,0.30610478,1.5234165,1.3413501,0.758652,0.95157546
107,4.6414638,3.7847466,107,0.109568395,0.10557157,1.4875172,1.3842773,0.17387356,0.10608077
108,2.5705018,2.8570418,108,0.24935369,0.2034508,2.6262705,2.5678234,0.33039868,0.27253687
109,3.7296808,4.555517,109,0.81860423,0.8150516,3.9405234,3.3152235,0.7849629,0.71144694
110,4.6160274,4.6594114,110,0.48806703,0.53027844,2.267326,2.3573458,0.19417514,0.286668
111,1.3379197,1.9828043,111,0.38818213,0.018101275,3.6869986,4.3398814,0.5312982,0.44936663
112,3.4694726,4.009627,112,0.008070214,0.0013973117,4.186951,4.083729,0.7898428,0.89107186
113,2.7010322,1.6426495,113,0.36332726,0.7048721,5.303077,5.4304395,0.77806187,0.72328764
114,3.0337653,3.0953808,114,0.5817965,0.38008416,5.6450305,4.7514496,0.45268857,0.41017574
115,3.4840865,2.151628,115,0.42352077,0.40378058,5.5289183,5.2934184,0.1356016,0.11315286
116,3.0521052,2.756346,116,0.26969147,0.33894885,2.3649712,2.1759925,0.5493767,0.48935956
117,3.9494078,3.5110757,117,0.40281412,0.40538818,4.2111588,5.043397,0.6585658,0.6016846
118,4.80197,3.954675,118,0.08428528,0.08342004,2.1608336,1.9956732,0.1673179,0.15158445
119,2.8658223,3.0469568,119,0.8311723,0.98926234,3.3394315,3.4574983,0.13945797,0.17365623
120,1.9733293,2.9693508,120,0.75799423,0.9890742,2.7293425,3.5125396,0.7633263,0.95174
121,1.8417381,1.4579105,121,0.30861968,0.43868518,5.118016,5.2747493,0.7445631,0.84513336
122,4.65732,4.257003,122,0.5759039,0.52728957,1.2820166,1.1417118,0.25208747,0.08716762
123,2.263962,1.4129801,123,0.7034064,0.5476228,2.4441483,2.0214565,0.54983836,0.44668597
124,5.9260645,5.859975,124,0.3190221,0.34976494,3.755735,3.5420265,0.46574616,0.4128536
125,3.839232,4.681655,125,0.81770897,0.85656697,1.7783699,2.5988204,0.36933246,0.38350606
126,2.6912627,2.6026113,126,0.26460582,0.19953167,2.6309097,2.277591,0.07434497,0.07797378
127,4.4160156,5.2556615,127,0.8750729,0.99003386,3.5596106,3.8147469,0.020388613,0.019275367
128,4.15592,3.9932628,128,0.7865824,0.96437913,5.1678557,5.2211595,0.736897,0.8248511
129,3.0293686,3.9849544,129,0.2701272,0.2677257,4.5849223,4.0208874,0.30033892,0.3294863
130,4.610127,5.231494,130,0.26969048,0.20825893,4.734197,5.407109,0.41286987,0.39936095
131,2.9770527,2.71232,131,0.08249029,0.056226373,3.673805,3.7681873,0.3051593,0.2929803
132,1.3913889,1.906147,132,0.59476,0.548354,1.6372077,1.423511,0.5113771,0.616845
133,2.138666,1.7313719,133,0.080191866,0.0863511,4.1667295,3.1788878,0.8370164,0.97877437
134,4.8066154,4.5077305,134,0.77244425,0.8066834,4.825381,5.55118,0.7425071,0.668371
135,4.730126,4.8700023,135,0.017749628,0.010545969,2.1122785,2.2198856,0.43552905,0.24074727
136,5.2054367,4.8766007,136,0.5643776,0.54179007,4.1629763,5.3417873,0.6504492,0.7464006
137,1.3203462,1.4418716,137,0.5322847,0.67157155,1.6525944,1.4509509,0.49380034,0.47750247
138,2.5860033,2.7468,138,0.73860353,0.5116768,6.0217614,5.3502707,0.82115436,0.9106315
139,4.05591,3.7841601,139,0.76846075,0.79882526,3.8975239,4.0389214,0.08184816,0.07532096
140,2.6028118,1.9619701,140,0.4896079,0.5210471,4.643121,5.638957,0.7091028,0.78851366
141,3.4155595,3.2477868,141,0.12459363,0.08734554,4.5909314,5.2838435,0.31184363,0.33464223
142,3.241825,3.3210595,142,0.551962,0.7087288,1.1966758,1.0223174,0.2415641,0.18393922
143,5.6056547,5.289153,143,0.78477854,0.89789546,4.848879,4.6924925,0.29177654,0.30549282
144,1.1705127,1.5684052,144,0.21731335,0.15408295,3.9607449,4.325944,0.046889212,0.050184548
145,4.8673096,5.471916,145,0.1457356,0.15262634,3.9905949,3.6745095,0.33451083,0.31487352
146,2.4026163,3.1179862,146,0.53406644,0.5769617,5.2355494,4.955686,0.69371426,0.91342646
147,3.8048246,3.6465166,147,0.089852095,0.06501174,5.0473704,5.2201824,0.26600006,0.28136563
148,1.5088571,1.5750144,148,0.6722122,0.73087555,1.8664137,1.9899366,0.6995169,0.61670274
149,1.8988022,2.0379033,149,0.77840495,0.78226453,2.8545265,2.416605,0.19362223,0.22537667
150,3.0000188,1.814738,150,0.39922908,0.44365937,2.6880856,2.7978861,0.45356068,0.30871296
151,2.2962894,2.106044,151,0.096150346,0.074210525,1.2270013,1.2161,0.5206074,0.46551925
152,2.635242,2.2596073,152,0.11215914,0.10993326,4.6694474,5.848239,0.8724681,0.9233241
153,1.5886391,1.7993045,153,0.34186652,0.16669494,3.184843,3.6843743,0.75368047,0.7022542
154,0.95234257,1.0341341,154,0.6014961,0.42482066,2.8684602,1.9441471,0.6662319,0.57063484
155,2.3877475,2.6403728,155,0.10431802,0.04425788,2.4540365,1.9007686,0.3216039,0.3309582
156,3.0027466,3.7444818,156,0.70170736,0.7329321,2.263914,2.1963239,0.81262237,0.9308937
157,4.8770304,5.3182034,157,0.11209436,0.11467469,3.1233299,2.0904875,0.7907185,0.9901539
158,2.3171265,1.9101832,158,0.5293255,0.24868065,4.5027733,4.0121098,0.033184182,0.038992226
159,2.0442598,2.493921,159,0.5084798,0.46278453,2.0949848,2.836371,0.11746147,0.13521487
160,4.0751157,4.3395424,160,0.86237156,0.96474314,5.701906,4.9910717,0.6849768,0.7242177
161,4.928631,4.1312876,161,0.30007392,0.20763326,5.111623,5.1298885,0.20372711,0.20835
