,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,2.8362558,3.1819792,0,0.36891693,0.37628597,2.2710145,1.3215692,0.24562457,0.32011712
1,2.660203,3.7784965,1,0.2995312,0.00806433,2.9548326,5.0304327,0.7289915,0.8350588
2,1.9930022,1.0104251,2,0.66739696,0.7246996,2.3292894,2.4118588,0.69096076,0.73842424
3,3.6390266,4.168595,3,0.49243957,0.46784663,5.4125843,4.667569,0.7393087,0.82750666
4,4.363869,4.8851447,4,0.69866765,0.66662043,3.1148057,3.9866574,0.5231347,0.5981821
5,3.6198359,4.1110296,5,0.2512214,0.22849363,3.3942595,4.0387163,0.548823,0.6601994
6,3.49117,3.4488487,6,0.73526794,0.9872246,3.7415118,5.4132323,0.65030617,0.63173074
7,6.7388644,5.4521337,7,0.47836146,0.43238872,2.0065567,1.4537344,0.61836046,0.61804706
8,2.6398828,2.1561134,8,0.24632972,0.07220203,6.7301106,5.8642273,0.48539132,0.4184121
9,2.381235,3.8299391,9,0.6961792,0.9381275,4.9572687,5.019358,0.67166126,0.64701915
10,2.6614954,2.1877246,10,0.70802236,0.88470894,5.4684243,5.8722515,0.7563402,0.88788515
11,3.6814692,4.8010116,11,0.15960254,0.14249742,3.425144,4.3593655,0.32153317,0.3837371
12,2.4106655,2.0609536,12,0.669208,0.89370155,4.745704,4.078875,0.59283894,0.58332527
13,3.2377481,3.9538867,13,0.37418875,0.56275547,5.847082,5.5387287,0.71430683,0.72072953
14,3.4856334,3.3865857,14,0.3561391,0.3609615,2.1914139,2.2603064,0.4833209,0.51353586
15,4.3905582,5.271769,15,0.51048696,0.49854368,6.037787,5.7622557,0.48642534,0.40822643
16,4.733718,4.6070557,16,0.637136,0.8304458,2.1642685,1.6131675,0.37140238,0.2547043
17,2.0732706,1.3119451,17,0.3515813,0.20228565,2.0950928,1.3431684,0.43077546,0.12575835
18,5.4334025,5.0556674,18,0.38568118,0.39358252,2.2565875,3.2134356,0.23635319,0.11255932
19,2.7724328,2.9191601,19,0.6994351,0.9925055,5.947713,5.7614703,0.69774216,0.6366266
20,2.180686,2.476893,20,0.26190233,0.11751479,3.4106474,4.037698,0.69881386,0.601448
21,2.4189465,2.4990995,21,0.6186428,0.44881558,2.6194468,2.3555346,0.70755446,0.98136896
22,2.6614566,1.9915578,22,0.6585491,0.45723778,3.5479321,3.301385,0.7085128,0.6938429
