,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,2.7950435,3.1819792,0,0.3624388,0.37628597,2.1275864,1.3215692,0.21072383,0.32011712
1,3.2581475,3.7784965,1,0.050537325,0.00806433,3.3927333,5.0304327,0.7942401,0.8350588
2,1.2695242,1.0104251,2,0.5950258,0.7246996,2.0589929,2.4118588,0.7078882,0.73842424
3,3.5986233,4.168595,3,0.4772103,0.46784663,5.338528,4.667569,0.7946051,0.82750666
4,4.30327,4.8851447,4,0.7202082,0.66662043,3.0785537,3.9866574,0.49039146,0.5981821
5,3.4832428,4.1110296,5,0.22769368,0.22849363,3.4978032,4.0387163,0.516255,0.6601994
6,3.8422172,3.4488487,6,0.83066994,0.9872246,3.7315576,5.4132323,0.6424817,0.63173074
7,6.321783,5.4521337,7,0.4782476,0.43238872,1.4179633,1.4537344,0.6032272,0.61804706
8,2.4630017,2.1561134,8,0.18568604,0.07220203,6.6515837,5.8642273,0.46598998,0.4184121
9,1.9678038,3.8299391,9,0.7115101,0.9381275,4.8188663,5.019358,0.6500946,0.64701915
10,2.5400596,2.1877246,10,0.7642229,0.88470894,5.423603,5.8722515,0.8143838,0.88788515
11,3.6985786,4.8010116,11,0.12076932,0.14249742,3.568354,4.3593655,0.30221322,0.3837371
12,1.9800575,2.0609536,12,0.6939889,0.89370155,4.7341337,4.078875,0.55824673,0.58332527
13,3.077913,3.9538867,13,0.34152314,0.56275547,5.7180285,5.5387287,0.7598909,0.72072953
14,3.3923764,3.3865857,14,0.33842182,0.3609615,1.8953377,2.2603064,0.44600272,0.51353586
15,4.1567545,5.271769,15,0.47516665,0.49854368,5.8689075,5.7622557,0.46959022,0.40822643
16,4.4823127,4.6070557,16,0.65525514,0.8304458,1.8035116,1.6131675,0.33018285,0.2547043
17,1.5879302,1.3119451,17,0.27298093,0.20228565,1.7619784,1.3431684,0.31118855,0.12575835
18,4.9458838,5.0556674,18,0.40416497,0.39358252,2.2282984,3.2134356,0.103017196,0.11255932
19,2.7457745,2.9191601,19,0.7450537,0.9925055,5.9529505,5.7614703,0.6963769,0.6366266
20,1.7757012,2.476893,20,0.21542725,0.11751479,3.3031988,4.037698,0.71321654,0.601448
21,2.2946568,2.4990995,21,0.5920843,0.44881558,2.3892388,2.3555346,0.768719,0.98136896
22,2.453017,1.9915578,22,0.63948387,0.45723778,3.5020816,3.301385,0.7652277,0.6938429
23,3.8827603,4.2094793,23,0.7569849,0.8893661,4.498092,3.0907843,0.72766954,0.8707461
24,2.3463833,3.0249214,24,0.04366331,0.007413745,1.0414519,1.2357483,0.64825195,0.4838701
25,1.2555562,1.4428425,25,0.518051,0.4237197,5.6787148,5.8129034,0.38677767,0.40561807
26,4.6675873,5.5672703,26,0.75510144,0.9441525,3.1613667,2.7646484,0.7268372,0.87778944
27,2.056462,2.3099477,27,0.22805539,0.10782033,2.6079516,3.9117584,0.427138,0.3408214
28,3.6490283,3.2196908,28,0.7889457,0.68033975,1.5804449,1.8773321,0.6664759,0.9847533
29,4.294154,4.743665,29,0.8315651,0.9369467,5.141389,4.828987,0.3543834,0.46397024
30,4.3129015,4.977226,30,0.0304623,0.015519559,1.8663367,2.626687,0.29785424,0.19003338
31,1.6490498,1.0992897,31,0.7169039,0.9445753,4.99184,5.2374554,0.36022756,0.35976
32,1.4333383,1.1562271,32,0.752672,0.99765986,5.4802732,5.216191,0.8224076,0.96283853
33,5.1724334,4.950516,33,0.52838224,0.6238278,1.8650743,2.566013,0.10346191,0.064190805
34,3.8857374,3.539456,34,0.09958359,0.10814327,2.6193979,2.295347,0.118349135,0.112874925
