,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,3.621253,3.849169,0,0.66382307,0.68283516,5.7705793,5.4059887,0.39143687,0.38314438
1,6.211411,5.748445,1,0.23664767,0.38044626,3.1669176,3.4753494,0.066361375,0.05426526
2,2.721081,2.966198,2,0.55735344,0.71137404,4.7028136,5.8147573,0.350741,0.31596637
3,4.174049,3.6419222,3,0.898962,0.9929896,2.0065465,1.304563,0.055115767,0.07194865
4,4.095544,4.9743757,4,0.488148,0.3716643,2.2499013,3.6208975,0.74109787,0.85016644
5,3.8077016,3.2490897,5,0.1729781,0.19949436,1.942076,1.8916229,0.28104028,0.24896926
6,5.8088155,5.3536134,6,0.12742795,0.12669855,2.9806418,3.9007602,0.75005484,0.7073131
7,1.6136172,1.0060987,7,0.5513503,0.27339154,2.536232,3.29368,0.7252676,0.6593739
8,2.906568,3.19559,8,0.76264244,0.7571952,2.8938925,1.607132,0.76648325,0.7560037
9,3.4035068,2.9004595,9,0.8176122,0.95593894,1.5945271,2.3516138,0.6537903,0.55926156
10,5.6619344,5.863698,10,0.3334838,0.31331015,3.0336587,2.7847683,0.23678675,0.29739225
11,2.2951288,2.0163496,11,0.39512035,0.28760767,2.6068602,2.672963,0.1633877,0.13673419
12,2.9527366,2.5937953,12,0.40940735,0.30445373,2.8667026,1.9860361,0.160433,0.20014918
13,3.0735922,3.7512488,13,0.64120835,0.6889009,1.4268647,1.329102,0.35916853,0.20249468
14,4.094035,3.8232095,14,0.090992816,0.045069277,2.1366954,2.1070547,0.38207644,0.3422352
15,2.3146958,1.9057119,15,0.72069466,0.82893836,4.6477213,5.403587,0.43602118,0.53797865
16,5.376707,5.411208,16,0.66202563,0.5129513,4.1120987,4.6878815,0.2821344,0.32732928
17,4.364766,4.1808176,17,0.009976946,0.014380753,2.277954,2.771905,0.71501297,0.5545708
18,2.944293,3.3110108,18,0.616015,0.5345398,5.1085606,4.4562097,0.7717042,0.98654294
19,3.8032773,4.809055,19,0.7258562,0.50432277,1.9776286,2.6771557,0.3971388,0.53605795
20,1.7207663,1.4278529,20,0.7162522,0.9357492,5.051057,5.517249,0.24181406,0.26540947
21,1.2746525,1.2238128,21,0.43964556,0.16506279,5.49561,4.6796355,0.18453453,0.18015414
22,2.6942143,2.8218508,22,0.3272059,0.2996391,1.1637911,1.3573225,0.5763585,0.58329356
23,2.7278037,2.3901732,23,0.46243897,0.4521399,2.3804803,2.475429,0.7689454,0.8489058
24,3.5618393,4.335977,24,0.40891445,0.3943858,6.0331097,4.649495,0.8208554,0.92804486
25,1.4143257,1.5240738,25,0.3004842,0.85314953,1.663131,1.515208,0.7071134,0.8228061
26,4.478782,5.57597,26,0.69901675,0.71606606,2.9500546,3.5033493,0.5823213,0.63915634
27,5.0182247,4.8813496,27,0.72457546,0.83636284,3.8230464,3.895824,0.838479,0.8892027
28,4.8028846,5.703885,28,0.787047,0.64041424,4.319264,4.35949,0.73657763,0.681824
29,3.8912358,3.9253802,29,0.74399364,0.99024105,3.1679404,2.1395183,0.79046035,0.96877575
30,6.389927,5.2930408,30,0.675094,0.5910638,3.0488348,4.2641926,0.33811718,0.3719138
31,4.400756,4.8676157,31,0.06562314,0.060905516,4.277699,3.9129407,0.24446869,0.34635782
32,1.363887,1.629152,32,0.42990887,0.36753082,1.8914237,1.7192037,0.044714674,0.04238546
33,1.7851762,2.7682014,33,0.7526987,0.9838141,1.5090157,2.6220953,0.69935864,0.9047755
34,1.3434632,2.184103,34,0.69604933,0.65676135,3.063162,1.0391438,0.58924305,0.6398799
35,2.2454908,2.9232335,35,0.26553723,0.29666078,2.6398058,2.6374538,0.32813305,0.63175
36,1.6466596,1.2350321,36,0.16087718,0.14529735,2.3652341,1.9602942,0.47045112,0.39372963
37,3.179336,3.6557887,37,0.7060282,0.6453491,2.8943462,2.2376795,0.12343791,0.09211379
38,4.101975,5.113026,38,0.66960365,0.5816615,2.7904043,3.505232,0.46965498,0.5742333
39,2.4031796,1.4779217,39,0.49520496,0.27773434,1.8602629,2.2998075,0.5381586,0.5063106
40,5.6179123,5.5800934,40,0.16361344,0.18182886,2.110995,1.5898569,0.61964905,0.9045729
41,2.2043736,1.4678752,41,0.25773016,0.15753812,4.7759275,4.838213,0.6887386,0.65107656
42,1.1989295,2.1331968,42,0.62622255,0.915244,2.6591313,1.4735377,0.74176025,0.7697199
43,2.4780245,2.714507,43,0.8536361,0.8650414,5.669761,5.8190026,0.22602902,0.2568006
44,4.886445,4.9862633,44,0.75861555,0.8301212,5.2465663,5.41567,0.7247014,0.67981285
45,4.030398,3.4309535,45,0.36796606,0.25048655,2.7143261,1.6157234,0.24139954,0.2725851
46,2.5338936,2.186252,46,0.84305114,0.8788384,3.540684,4.3249683,0.38323137,0.3678394
47,5.451954,5.6355066,47,0.62948644,0.5727659,3.1354265,3.167004,0.77157944,0.9182896
48,2.882129,2.9293604,48,0.81010336,0.772079,3.4698937,3.646364,0.59884936,0.556665
49,2.232562,1.3976709,49,0.19287682,0.30231065,4.1646066,4.5927525,0.20921656,0.17642331
