,inferred dec temp,subject,inferred reward rate
132,0.61286694,132,0.83052504
133,0.6058218,133,0.81415325
134,0.5375083,134,0.806367
135,1.2131702,135,0.85605395
136,0.92922664,136,0.7930766
137,0.5517747,137,0.82066876
138,0.6057411,138,0.82043374
139,0.7326615,139,0.82345146
140,0.5779731,140,0.8158378
141,1.337383,141,0.8617329
142,0.63065374,142,0.8173047
143,0.6943466,143,0.78919387
144,0.66313636,144,0.83146036
145,0.6590983,145,0.8278401
146,1.0348802,146,0.71117413
147,1.2949785,147,0.8529556
148,0.619999,148,0.82831115
149,0.6827856,149,0.8231603
150,0.54375464,150,0.8283318
151,0.5144472,151,0.81514406
152,0.8774152,152,0.80125827
153,0.90482676,153,0.5071641
154,0.55992055,154,0.8157176
155,0.5448399,155,0.8148235
156,0.5291033,156,0.8165196
157,1.0160613,157,0.67014915
158,0.67582214,158,0.82579905
159,0.7437899,159,0.81610554
160,0.6983802,160,0.8310047
161,0.60632646,161,0.8152537
162,0.9298267,162,0.8129305
163,0.49117535,163,0.8050579
164,0.7279677,164,0.8362395
165,0.7356616,165,0.8140635
166,0.5279604,166,0.8085435
167,0.7417489,167,0.80953735
168,0.59081054,168,0.8217084
169,0.6350349,169,0.8348294
170,0.61072385,170,0.8127981
171,0.9350343,171,0.8455408
172,0.747734,172,0.83387583
173,0.5710841,173,0.8230186
174,0.7755389,174,0.7983149
175,0.5319696,175,0.798107
176,1.0401056,176,0.784729
177,0.5961865,177,0.83447766
178,0.5009519,178,0.82265526
179,0.9379737,179,0.8352341
180,0.56231767,180,0.83465695
181,0.95047575,181,0.78175235
182,0.53020513,182,0.8138513
183,0.70171946,183,0.80624944
184,0.57621056,184,0.8285443
185,0.77569175,185,0.611849
186,0.9237526,186,0.8382647
187,0.6354388,187,0.82859266
