,reward rate,dec temp,subject
0,0.16410688,9.059833,0
1,0.15165587,7.9446707,1
2,0.31845197,2.6737566,2
3,0.009981317,3.8177145,3
4,0.3848638,3.399837,4
5,0.109854266,3.353667,5
6,0.19400686,6.7530293,6
7,0.09100734,1.8774356,7
8,0.16749302,6.856089,8
9,0.22382112,4.7491736,9
10,0.14933051,8.009048,10
11,0.14301224,6.9304333,11
12,0.110300824,9.4015875,12
13,0.26213083,6.0565815,13
14,0.10497122,6.320225,14
15,0.24020252,5.860007,15
16,0.096494526,3.749305,16
17,0.3083051,3.5086412,17
18,0.28162926,6.0464916,18
19,0.101598956,3.072624,19
20,0.07331694,2.9438639,20
21,0.19445106,3.8541093,21
22,0.1283097,6.730089,22
23,0.20079693,5.3955717,23
24,0.32220963,2.388397,24
25,0.18392466,7.727045,25
26,0.041457128,1.8400776,26
27,0.21710022,8.216872,27
28,0.30171582,2.0518718,28
29,0.13419525,2.6614761,29
30,0.12821966,2.9600258,30
31,0.084374465,1.8220899,31
32,0.22709441,2.3625224,32
33,0.091707736,3.9696512,33
34,0.19990607,2.1358008,34
35,0.061543662,3.1673968,35
36,0.07855118,2.9947228,36
37,0.25174004,3.24172,37
38,0.13860378,5.6972485,38
39,0.081778385,2.3424125,39
40,0.35551542,2.293358,40
41,0.044593044,2.146091,41
42,0.14522831,3.0969777,42
43,0.30680767,8.255368,43
44,0.2373074,1.9746583,44
45,0.29133454,3.1403522,45
46,0.22049855,6.1903667,46
47,0.18406495,7.747936,47
48,0.2784026,4.884924,48
49,0.23892796,6.2427397,49
50,0.36913967,5.4099693,50
51,0.47603777,2.4517713,51
52,0.2863566,6.105352,52
53,0.1462702,3.201661,53
54,0.23675472,3.3268251,54
55,0.43066648,4.4980345,55
56,0.16229652,4.588713,56
57,0.13902009,3.666069,57
58,0.18818216,7.0140257,58
59,0.103877746,9.457279,59
60,0.30246028,3.4786437,60
61,0.051358785,6.047681,61
62,0.49388784,4.2266736,62
63,0.49815345,2.8647308,63
64,0.18184716,9.001108,64
65,0.43612978,3.5564818,65
66,0.10286496,7.747192,66
67,0.1717272,7.81688,67
68,0.10676283,3.046382,68
69,0.0807101,2.105488,69
70,0.3248578,5.17865,70
71,0.6922862,5.3566656,71
72,0.62060314,9.570309,72
73,0.18763946,3.261025,73
74,0.10489576,8.877098,74
75,0.44194064,3.9809453,75
76,0.09014736,2.8914618,76
77,0.62017727,8.716668,77
78,0.24739788,3.2222252,78
79,0.40983346,4.369871,79
80,0.12521051,3.0855107,80
81,0.528056,7.931214,81
82,0.1699522,1.1148189,82
83,0.48650008,6.4509478,83
84,0.112859204,1.3904197,84
85,0.19912362,4.0624313,85
86,0.17397825,3.6469018,86
87,0.19227673,6.7987113,87
88,0.30914962,3.5505013,88
89,0.07860779,0.7202704,89
90,0.57541126,6.192057,90
91,0.5172758,5.2433105,91
92,0.5209671,1.0574602,92
93,0.08835991,8.480976,93
94,0.21825835,6.849341,94
95,0.27522668,3.9093847,95
96,0.0052287104,3.2896605,96
97,0.26225838,3.9559164,97
98,0.37679034,3.0425801,98
99,0.19879739,4.5527205,99
100,0.4978901,1.0582067,100
101,0.20860796,7.8713818,101
102,0.18650721,6.119172,102
103,0.3204608,3.9708028,103
104,0.07924333,5.883217,104
105,0.023029635,4.3944106,105
106,0.31064802,0.57701325,106
107,0.12658921,2.120166,107
108,0.7530377,1.6037798,108
109,0.1524855,7.914415,109
110,0.0464293,2.5988607,110
111,0.058262534,7.092864,111
112,0.11217727,2.6959233,112
113,0.16936442,6.8738728,113
114,0.17872697,1.8147986,114
115,0.41240215,2.5380073,115
116,0.27641356,2.7225285,116
117,0.7787951,5.0832634,117
118,0.0990201,3.2087312,118
119,0.9228212,0.6526948,119
120,0.47880566,2.7030225,120
121,0.19753528,9.192014,121
122,0.47322404,9.190621,122
123,0.18707027,1.0065988,123
124,0.13900493,9.261541,124
125,0.3566453,3.2647047,125
