,policy rate,reward rate,dec temp,habitual tendency,subject
0,0.06236849,0.48184815,5.919759,1.9879408,0
1,0.44948196,0.18641229,1.630261,1.0549737,1
2,0.8469986,0.07137282,1.3967345,3.1265502,2
3,0.77164257,0.29765046,3.296578,8.493279,3
4,0.08875019,0.9392695,6.7646046,6.9448333,4
5,0.9482715,0.49476045,6.419539,2.70856,5
6,0.2205702,0.7258262,1.732112,3.4155464,6
7,0.66447324,0.068977185,1.3413708,1.2778722,7
8,0.74902356,0.043062445,3.3306396,2.0165415,8
9,0.40400648,0.58315223,2.0400903,3.8678675,9
10,0.9057567,0.502967,2.9059865,2.1951413,10
11,0.20526163,0.5003222,3.0543575,2.5544562,11
12,0.9228311,0.534072,3.7050054,8.311528,12
13,0.95945007,0.5486083,3.012493,4.348794,13
14,0.5033703,0.04224534,2.3369355,5.010317,14
15,0.5853341,0.6923004,5.188644,2.6443408,15
16,0.6104129,0.27094358,3.5832372,7.2121563,16
17,0.4203843,0.5809342,6.6244884,0.9995303,17
18,0.37632906,0.56945854,4.586031,1.3689965,0
19,0.8214669,0.8856032,2.3226695,0.6648005,1
20,0.7093909,0.108528,2.2540364,4.2663865,2
21,0.45472428,0.43903708,2.7638772,8.252515,3
22,0.29913712,0.24039696,0.92239946,8.011862,4
23,0.5428309,0.50417185,7.194509,0.83141065,5
24,0.25232583,0.59889704,0.98169035,3.3627186,6
25,0.7618388,0.24520351,3.1273103,2.054419,7
26,0.6160197,0.04911141,4.157174,1.243174,8
27,0.49420682,0.758265,4.8173265,2.956611,9
28,0.34982696,0.81566143,3.5585551,2.694694,10
29,0.5793593,0.8450805,1.700583,2.550702,11
30,0.17722617,0.59892213,5.1088276,8.563121,12
31,0.7469566,0.6561753,4.929866,4.118126,13
32,0.6420132,0.2983709,8.044673,6.756033,14
33,0.65107954,0.854874,7.3058486,3.5607789,15
34,0.9294342,0.5396302,2.347121,6.66374,16
35,0.5301466,0.5143772,7.0388503,0.49253345,17
36,0.9059256,0.5101996,5.1708946,1.4668328,0
37,0.8018089,0.48117584,1.0857277,1.470509,1
38,0.65034986,0.17971447,1.6402781,2.9287925,2
39,0.6580039,0.005587185,5.132305,8.298948,3
40,0.31479362,0.5976508,2.3829052,7.1788483,4
41,0.68559015,0.4762131,5.3751793,0.3893891,5
42,0.7711917,0.73313254,1.3761162,3.136593,6
43,0.4378097,0.32679257,2.139034,3.998425,7
44,0.62904114,0.03923313,3.2310774,0.7720172,8
45,0.98592895,0.7779604,4.8687835,3.1285558,9
46,0.78414905,0.7136305,2.0539417,1.8532608,10
47,0.7910234,0.6174699,2.5109935,2.3371065,11
48,0.6284956,0.2862918,1.7216396,7.5989504,12
49,0.2237522,0.5538064,2.96299,3.9621534,13
50,0.20942564,0.057657428,6.6221433,6.837807,14
51,0.94077694,0.56921357,4.632073,4.109469,15
52,0.82624024,0.09305183,2.3418717,7.8374143,16
53,0.9428125,0.21952052,2.7260635,0.8084172,17
54,0.9062273,0.5220604,2.9127855,0.6682467,0
55,0.60413754,0.38218376,1.373987,1.1961541,1
56,0.8794322,0.13011311,1.8513786,3.7866118,2
57,0.9033647,0.3803604,1.3491237,8.003235,3
58,0.44954574,0.17911576,2.4520068,7.641318,4
59,0.2902447,0.28221688,6.82119,0.66345876,5
60,0.2570004,0.71401185,1.4778309,3.3971906,6
61,0.4284407,0.2339455,2.4191422,2.6642423,7
62,0.18283199,0.051240213,4.959355,4.2501745,8
63,0.7823197,0.7116471,4.355585,2.9106708,9
64,0.5003528,0.8143342,4.02312,2.265241,10
65,0.5820821,0.4339771,1.1693907,3.2471194,11
66,0.91610974,0.7750108,5.1157217,6.76065,12
67,0.4317236,0.5389977,1.5387115,3.8832326,13
68,0.3468596,0.085481584,6.235711,6.547229,14
69,0.31308845,0.50883406,4.7053165,3.4962792,15
70,0.71881896,0.16824844,1.6254843,7.188751,16
71,0.851533,0.60119504,5.9835076,1.377866,17
72,0.31432366,0.51137954,4.129703,1.3104963,0
73,0.7366118,0.62874764,1.4415021,2.07778,1
74,0.49376005,0.100143686,2.2068975,3.4658716,2
75,0.97602624,0.13636154,1.2037795,8.631374,3
76,0.139343,0.2796917,0.6451969,6.079125,4
77,0.6945465,0.3553941,6.6856666,2.6045294,5
78,0.17043293,0.5022242,1.0391147,3.4745088,6
79,0.4931905,0.15020914,2.4427419,1.9700263,7
80,0.90199786,0.05499168,3.484805,4.8609753,8
81,0.38857073,0.42395493,1.8294811,3.3457785,9
82,0.11040778,0.5338155,1.9631646,3.717153,10
83,0.11412518,0.9368976,3.9697433,2.643545,11
84,0.5778158,0.37116823,3.1904743,6.50782,12
85,0.38553265,0.15830441,1.5691154,4.82945,13
86,0.5165265,0.17101118,4.5950823,6.4388676,14
87,0.85871077,0.66871136,5.1104994,3.8843327,15
88,0.5806698,0.1663362,7.3088765,8.589984,16
89,0.59878737,0.61781764,7.4285603,1.1079737,17
90,0.49181402,0.7426775,4.758549,2.9999778,0
91,0.81376886,0.75416034,1.3827509,0.9982752,1
92,0.82280475,0.1381249,1.9550352,3.6993866,2
93,0.13778372,0.45032766,1.3309231,7.6443343,3
94,0.39871496,0.24761301,1.8945682,7.0792837,4
95,0.25059235,0.28977966,5.4622393,1.6953671,5
