,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,7.9696503,0,0.66277224,1.2404464,0.76575047
1,1.5387881,1,0.71930784,1.0578457,0.24154651
2,8.174034,2,0.7063011,1.1476592,0.5618921
3,7.0494657,3,0.42856133,1.6964664,0.7172384
4,7.336927,4,0.7692051,1.3812008,0.81746495
5,6.0507355,5,0.34741277,1.1363056,0.8715465
6,4.321454,6,0.4695806,1.6677644,0.093333796
7,1.7044722,7,0.19610982,0.9534481,0.358867
8,4.4084926,8,0.4196093,1.1254466,0.19092672
9,7.708749,9,0.51274073,1.2968497,0.8210151
10,5.258222,10,0.61286587,1.1166975,0.07473424
11,5.0216584,11,0.80289173,1.1906291,0.6353557
12,7.537914,12,0.61929953,1.3151176,0.70958996
13,8.74032,13,0.7839786,1.2417971,0.8118448
14,8.440724,14,0.57502115,1.417741,0.06767667
15,8.65482,15,0.6401432,1.1408355,0.8837185
16,2.2250962,16,0.51415807,1.1018428,0.3757464
17,0.97657347,17,0.5754774,1.0402546,0.3352769
18,4.0043564,18,0.5140426,1.9196721,0.6141078
19,8.825667,19,0.8264557,1.1501479,0.84860253
20,8.700549,20,0.57774246,1.5474378,0.72458655
21,5.025839,21,0.78752214,1.1098074,0.48473155
22,4.2427597,22,0.6174648,1.0512055,0.2431775
23,7.228834,23,0.63653666,1.4191355,0.1583952
