,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,6.843583,0,0.68318444,2.8870935,0.6695267
1,3.129245,1,0.66335696,2.9659934,0.326815
2,6.896625,2,0.6795292,2.8971,0.47808227
3,6.7659416,3,0.55827266,2.9270837,0.6684426
4,6.598837,4,0.68419766,2.9486027,0.690953
5,6.620248,5,0.531443,2.9044888,0.70509034
6,4.0728507,6,0.48664787,3.0013647,0.3217711
7,2.8826191,7,0.40126112,3.0412292,0.39654633
8,6.252216,8,0.5656612,2.9047506,0.32626933
9,6.94197,9,0.6365423,2.948206,0.68834865
10,6.186902,10,0.6728598,2.9470663,0.32506138
11,5.89516,11,0.6932668,2.8740132,0.6467417
12,6.907989,12,0.66278905,2.8977633,0.6824467
13,6.982722,13,0.6895144,2.9449477,0.6855596
14,6.8678184,14,0.649825,2.9501367,0.30950275
15,7.070817,15,0.6549772,2.8459826,0.6286731
16,3.460966,16,0.61179143,3.0460923,0.38612384
17,2.944512,17,0.60820556,3.0114706,0.3773472
18,5.2391524,18,0.61686265,2.9557192,0.65492916
19,6.9672174,19,0.703325,2.9326823,0.7082537
20,7.011401,20,0.6454308,2.9336536,0.6691649
21,5.1020927,21,0.670554,2.9391522,0.43074048
22,5.3782234,22,0.6507129,2.8922632,0.37858093
23,6.7759123,23,0.65504956,2.9427373,0.5342008
