,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,7.585451,0,0.73035735,1.8828437,0.7446608
1,2.1210282,1,0.7058651,1.8017097,0.28929842
2,7.8073144,2,0.73738503,1.8482426,0.5243057
3,7.011633,3,0.46731934,2.0856829,0.7141588
4,7.2158494,4,0.76355594,1.856834,0.762591
5,7.005879,5,0.51917493,1.8565474,0.816368
6,4.203042,6,0.5178909,2.18406,0.17564255
7,1.8891398,7,0.37092495,1.8104521,0.303888
8,5.3698125,8,0.5161737,1.811718,0.2511235
9,7.585914,9,0.62477803,1.9075358,0.7863765
10,5.6620274,10,0.6808809,1.7893265,0.21301123
11,5.3312945,11,0.7921675,1.8140391,0.6686271
12,7.438709,12,0.68165106,1.9258628,0.7220398
13,8.1087675,13,0.77672625,1.8359851,0.7974802
14,7.807224,14,0.66402245,1.9669902,0.1506148
15,7.9755616,15,0.6683114,1.8150132,0.7681875
16,2.6768901,16,0.58233505,1.8896503,0.4051908
17,1.7371635,17,0.588379,1.9096531,0.35492337
18,4.2455726,18,0.5619142,2.2021904,0.67361915
19,8.04589,19,0.79362994,1.7778337,0.8021951
20,8.003878,20,0.64438415,1.9903333,0.72052246
21,5.204366,21,0.7651401,1.9525757,0.4102511
22,4.6729355,22,0.67702067,1.8288912,0.30883768
23,7.2340755,23,0.6945346,1.9663079,0.3677221
