,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate
0,7.8351574,0,0.71406394,1.4441109,0.76906765
1,1.7840791,1,0.7272543,1.2947842,0.27811408
2,7.973575,2,0.72012043,1.3674123,0.5535917
3,7.0808835,3,0.431825,1.8111067,0.71916634
4,7.278324,4,0.77772874,1.5722945,0.7935054
5,6.63095,5,0.41560623,1.3535581,0.85768396
6,4.1858435,6,0.5025152,1.7923586,0.11341728
7,1.7280608,7,0.26347178,1.2593467,0.35738373
8,4.706845,8,0.47418645,1.3297452,0.21378818
9,7.7449465,9,0.57291996,1.4947736,0.8106254
10,5.3192773,10,0.64719725,1.3415879,0.12413624
11,5.16963,11,0.80700904,1.4199717,0.65133685
12,7.528407,12,0.64742494,1.4957974,0.71623135
13,8.505965,13,0.7918177,1.4672545,0.824087
14,8.215779,14,0.60193354,1.5490015,0.08825094
15,8.441031,15,0.6498601,1.367148,0.8605453
16,2.3542488,16,0.548471,1.412962,0.37865567
17,1.2380707,17,0.58971196,1.3430737,0.35180637
18,4.159665,18,0.5410122,2.0065901,0.63751173
19,8.500628,19,0.8214961,1.3695261,0.83963096
20,8.388551,20,0.6019251,1.6597078,0.71801025
21,5.012905,21,0.7892121,1.4010875,0.44554743
22,4.329969,22,0.6568711,1.3207165,0.27542573
23,7.1731515,23,0.6709935,1.6187456,0.21746616
