,reward rate,dec temp,subject
0,0.3603681,7.414054,0
1,0.93105644,2.0899007,1
2,0.23714377,4.9739556,2
3,0.88132745,1.2079713,3
4,0.3535025,3.231831,4
5,0.13801499,0.4750863,5
6,0.85643685,3.735767,6
7,0.39930412,0.737146,7
8,0.16828485,5.934659,8
9,0.8450196,1.6575806,9
10,0.23444293,3.0655766,10
11,0.7970333,1.0742011,11
12,0.71452475,4.755572,12
13,0.86376476,1.0993662,13
14,0.7704905,3.2222896,14
15,0.3539047,3.593844,15
16,0.5088446,1.8518841,16
17,0.3437006,3.6968277,17
18,0.72170633,2.0894413,18
19,0.16469973,0.9583864,19
20,0.4543978,6.0188866,20
21,0.49037316,2.2587295,21
22,0.699279,2.7916873,22
23,0.91859,2.142132,23
24,0.71004367,3.5889766,24
25,0.696246,3.751182,25
26,0.5179138,3.263865,26
27,0.16913526,5.5361757,27
28,0.7700265,5.442555,28
29,0.9796535,1.2645112,29
30,0.8116042,1.605545,30
31,0.7388961,1.2941998,31
32,0.9029712,1.4733274,32
33,0.84311587,2.8674185,33
34,0.59669363,2.8260899,34
35,0.26119718,1.8348911,35
36,0.8694401,3.5737128,36
37,0.80609226,1.1053269,37
38,0.60852426,3.6357305,38
39,0.7298456,4.5989575,39
40,0.6710382,0.90405965,40
41,0.97596663,4.5962677,41
42,0.06380648,4.3452625,42
43,0.8915674,1.2281865,43
44,0.5995413,3.7268841,44
45,0.7490232,2.7158132,45
46,0.39575592,2.4866154,46
47,0.41819388,4.3284864,47
48,0.6563731,0.9311528,48
49,0.9847883,2.3344722,49
50,0.31891748,3.4283648,50
51,0.9226747,5.376607,51
52,0.13559899,1.6455036,52
53,0.33657253,3.3088732,53
54,0.9000849,1.4680582,54
55,0.23591661,3.2559361,55
56,0.5115173,3.8841019,56
57,0.5939256,2.8630667,57
58,0.67122495,1.6111411,58
59,0.10073098,1.1994892,59
60,0.9314645,2.2888522,60
61,0.8069993,1.4886034,61
62,0.4822072,3.449658,62
63,0.19890253,1.9923879,63
64,0.60279906,3.10219,64
65,0.08007378,4.086141,65
66,0.4009431,0.72108567,66
67,0.123486474,6.2140493,67
68,0.53764284,1.6359353,68
69,0.39630753,1.9449936,69
70,0.5957808,4.98918,70
71,0.74421644,2.687631,71
72,0.18306637,3.925519,72
73,0.8205158,1.2154053,73
74,0.17489895,5.316503,74
75,0.04846756,2.1356556,75
76,0.89539266,2.1271567,76
77,0.9241873,1.8584418,77
78,0.8966979,2.1471019,78
79,0.0044157174,2.2337816,79
80,0.17576791,4.837566,80
81,0.9845866,4.835037,81
82,0.9313951,4.47672,82
83,0.6455109,3.1151595,83
84,0.7355557,2.304243,84
85,0.4726391,6.0650253,85
86,0.01356546,6.805563,86
87,0.39240667,2.698715,87
88,0.3125321,1.9611968,88
89,0.9161566,7.0445914,89
90,0.06390729,4.4222775,90
91,0.3596669,1.5852928,91
92,0.28437272,1.1092522,92
93,0.32662585,1.9714828,93
94,0.8157249,3.4300377,94
95,0.57508075,1.3544048,95
96,0.73208964,2.1092691,96
97,0.19017825,3.3041654,97
98,0.22550027,0.74009275,98
99,0.9574382,4.68152,99
100,0.4992901,3.6965885,100
101,0.58645636,4.322662,101
102,0.6978645,2.5276985,102
103,0.81822586,1.1115636,103
104,0.9017708,1.8472987,104
105,0.80277365,1.9024231,105
106,0.87904215,1.4753591,106
107,0.026422746,4.3091364,107
108,0.64124095,3.0540605,108
109,0.6377978,3.9347985,109
110,0.5835793,3.6252263,110
111,0.7297371,5.3093786,111
112,0.50916445,5.397375,112
113,0.86433893,1.963486,113
114,0.3176617,0.5637424,114
115,0.41295558,5.7155333,115
116,0.09834143,2.5431604,116
117,0.22616892,1.7702549,117
118,0.7470085,7.5387506,118
119,0.83433086,0.90311956,119
120,0.028050981,1.7362977,120
121,0.23655841,3.4958575,121
122,0.7891791,0.70770204,122
123,0.7966928,2.6225877,123
124,0.8544834,3.5450263,124
125,0.20644529,3.3835287,125
126,0.9772334,1.9727486,126
127,0.48090446,3.0464244,127
128,0.06027167,0.9074872,128
129,0.04086999,5.5765285,129
130,0.76025593,3.9562068,130
131,0.86700314,1.7070757,131
132,0.50578195,1.6810992,132
133,0.35177186,2.5342572,133
134,0.615834,3.1403086,134
135,0.015714046,4.4127417,135
136,0.88702184,0.8499402,136
137,0.51053226,7.232402,137
138,0.5832849,3.7250054,138
139,0.009455292,0.9080833,139
140,0.48816586,5.3706713,140
141,0.9825701,8.228553,141
142,0.37249544,2.61253,142
143,0.4367206,3.6298118,143
144,0.78592753,3.8315785,144
145,0.53618157,4.6935587,145
146,0.25949904,2.8965802,146
147,0.44247806,2.9183064,147
148,0.22460446,4.6402283,148
149,0.80264884,1.9845486,149
150,0.38894692,0.86386,150
151,0.5590162,2.2504315,151
152,0.9677214,1.890178,152
153,0.6172126,0.9236779,153
154,0.36152703,0.98665,154
155,0.10400461,2.433524,155
156,0.38871145,1.6970174,156
157,0.18022329,0.4438378,157
158,0.8963007,1.0943469,158
159,0.27479106,2.6627502,159
160,0.8879276,2.65024,160
161,0.47802934,1.8886445,161
162,0.8190898,1.871943,162
163,0.03679817,1.7241387,163
164,0.64916116,1.2830263,164
165,0.9087069,3.165677,165
166,0.8244152,2.023541,166
167,0.7681795,5.2809973,167
168,0.032562964,4.451293,168
169,0.3939282,4.183324,169
170,0.6111516,3.4268804,170
171,0.38941497,5.3485637,171
172,0.20975092,4.51158,172
173,0.85714996,1.422615,173
174,0.748415,4.7406063,174
175,0.02279325,3.00226,175
176,0.28738672,3.2278342,176
177,0.8405028,3.8050663,177
178,0.63328373,1.6824338,178
179,0.723505,2.3519328,179
180,0.52454287,3.4916267,180
181,0.22843076,3.5675313,181
182,0.8862305,3.8704567,182
183,0.92700833,1.3321958,183
184,0.048663635,3.09373,184
185,0.22994217,1.148021,185
186,0.8686039,3.6650681,186
187,0.07797841,6.219168,187
188,0.531395,7.714616,0
189,0.49612227,4.1494584,1
190,0.2882023,7.029642,2
191,0.90118766,2.1268144,3
192,0.1907794,3.0522766,4
193,0.7473404,2.0173528,5
194,0.86041814,4.9692287,6
195,0.54717124,0.87259,7
196,0.21605211,5.2699237,8
197,0.92134637,1.9889032,9
198,0.074413955,2.4986472,10
199,0.7605437,1.917373,11
200,0.55875677,3.927541,12
201,0.90808916,1.282782,13
202,0.37382326,0.8133351,14
203,0.2722564,3.7966704,15
204,0.8043723,1.5729667,16
205,0.43180192,6.9527693,17
206,0.85741585,3.0614824,18
207,0.62826633,0.47851735,19
208,0.5015156,7.7734833,20
209,0.6664969,5.531742,21
210,0.40075988,2.1587436,22
211,0.7547423,2.3565497,23
212,0.8091493,7.288546,24
213,0.3694491,2.514485,25
214,0.68089473,2.4806013,26
215,0.14418755,5.64799,27
216,0.599192,4.0306926,28
217,0.6787263,1.7825289,29
218,0.68282795,2.7732074,30
219,0.50572395,1.0398824,31
220,0.56853974,1.3238467,32
221,0.95041513,1.8213372,33
222,0.6271922,2.1947703,34
223,0.5367148,2.050414,35
224,0.765353,4.523347,36
225,0.64161694,2.1286466,37
226,0.4910651,3.5867128,38
227,0.59420264,3.8408046,39
228,0.3332803,3.3365588,40
229,0.6812775,1.5867012,41
230,0.08602355,5.4929705,42
231,0.66282195,1.1263922,43
232,0.8996594,4.0087514,44
233,0.46163055,0.8436159,45
234,0.20548488,2.902533,46
235,0.48332873,4.6824493,47
236,0.5023837,2.27026,48
237,0.8543318,1.0481678,49
238,0.5950945,5.77053,50
239,0.39134136,1.5405126,51
240,0.8671687,1.6912864,52
241,0.6556915,4.902616,53
242,0.3998057,1.3030717,54
243,0.19003914,2.7689166,55
244,0.33086485,2.9291663,56
245,0.9609393,3.7277482,57
246,0.84496075,1.582068,58
247,0.89099205,1.4218229,59
248,0.7262933,2.0216947,60
249,0.7074352,4.185116,61
250,0.15358438,2.4362392,62
251,0.35774994,1.7958559,63
252,0.5461186,3.0474875,64
253,0.09680443,3.7220345,65
254,0.5225651,1.3399268,66
255,0.061654247,4.027981,67
256,0.8219452,2.3964186,68
257,0.8031181,2.5270495,69
258,0.32557663,2.6753607,70
259,0.7433356,5.5891504,71
260,0.3324892,4.6551056,72
261,0.9372096,2.4216883,73
262,0.15005173,3.5920737,74
263,0.045845173,1.9951847,75
264,0.6754908,1.7739005,76
265,0.7910967,2.365632,77
266,0.44739616,1.0567995,78
267,0.41179895,2.2199259,79
268,0.21694161,5.0309134,80
269,0.73271275,2.7363346,81
270,0.7264171,1.9831426,82
271,0.8193495,4.243247,83
272,0.6704854,4.9602427,84
273,0.5454267,7.5923014,85
274,0.011982463,6.1137276,86
275,0.2952006,2.3472528,87
276,0.58889246,2.3899589,88
277,0.2963118,2.9708421,89
278,0.11115266,4.6519933,90
279,0.9292515,2.0751903,91
280,0.66801953,0.87028265,92
281,0.116529085,1.9593263,93
282,0.52143914,1.3810385,94
283,0.493958,1.773429,95
284,0.8234496,0.93659943,96
285,0.20891872,3.6338937,97
286,0.16376029,1.6775434,98
287,0.83344716,1.5969063,99
288,0.7979159,7.4440627,100
289,0.30516395,3.2451124,101
290,0.61545223,1.4798667,102
291,0.94331205,2.5199575,103
292,0.7949017,1.1692176,104
293,0.6807774,2.498093,105
294,0.6461022,0.5335083,106
295,0.035053477,5.7968025,107
296,0.40295392,1.7997767,108
297,0.80126476,4.1621614,109
298,0.08473404,1.29291,110
299,0.72860193,7.9225273,111
300,0.25536188,3.5024667,112
301,0.71195173,0.87746346,113
302,0.64324343,0.596431,114
303,0.22840434,3.5924194,115
304,0.25131088,4.786377,116
305,0.9429779,3.2619743,117
306,0.41402104,4.8670826,118
307,0.8942689,2.774238,119
308,0.058393568,2.121647,120
309,0.32067168,1.9143903,121
310,0.8565952,1.3011911,122
311,0.3228716,2.0851793,123
312,0.3815658,2.295918,124
313,0.18133354,4.0859423,125
314,0.9656253,4.3195066,126
315,0.46603388,3.3425922,127
316,0.07420858,1.892439,128
317,0.050412826,6.1222515,129
318,0.95388967,7.2329087,130
319,0.847392,1.6281135,131
320,0.43838367,1.142994,132
321,0.33641312,2.1159968,133
322,0.83493453,3.4516475,134
323,0.02213628,4.8199053,135
324,0.73293686,0.8356072,136
325,0.5208319,2.7449756,137
326,0.49459615,4.392694,138
327,0.047802202,1.5204178,139
328,0.33817577,4.90687,140
329,0.7663792,2.927106,141
330,0.7969558,3.1863344,142
331,0.6533168,3.542386,143
332,0.52764237,1.3797822,144
333,0.39292058,1.8121423,145
334,0.3271487,2.2588718,146
335,0.15675843,1.8312682,147
336,0.12068231,3.738678,148
337,0.6280523,1.1397269,149
338,0.93844974,4.370409,150
339,0.6748686,0.94031364,151
340,0.9508037,6.8674536,152
341,0.822975,1.6501651,153
342,0.9143209,1.1436596,154
343,0.16024354,1.7403048,155
344,0.4018439,3.3188322,156
345,0.056039903,2.0410175,157
346,0.6950593,1.444432,158
347,0.6349896,5.080869,159
348,0.88736534,2.1717315,160
349,0.97683734,4.0269976,161
350,0.825311,0.9391925,162
351,0.16357726,1.821851,163
352,0.5168793,1.8509314,164
353,0.121332236,0.8672892,165
354,0.80896324,3.196561,166
355,0.7882294,5.5543804,167
356,0.036057957,4.283518,168
357,0.2748083,3.080319,169
358,0.6456711,2.7514699,170
359,0.37922826,5.911401,171
360,0.19614717,3.1078758,172
361,0.8920186,1.7062664,173
362,0.65689474,4.2351136,174
363,0.03262497,2.700862,175
364,0.35787627,4.3488173,176
365,0.29586038,2.1545174,177
366,0.34990877,1.6705704,178
367,0.3112753,1.6898478,179
368,0.6234659,4.4336276,180
369,0.36198747,3.5242698,181
370,0.93330157,6.844943,182
371,0.9651982,1.744079,183
372,0.047024094,2.5864246,184
373,0.8092438,1.6244464,185
374,0.9060058,4.6658287,186
375,0.06626105,4.890518,187
376,0.31633097,5.435005,0
377,0.97096145,4.586733,1
378,0.2988945,6.2083297,2
379,0.39955395,0.91472435,3
380,0.12569715,1.8798798,4
381,0.7393446,1.0756538,5
382,0.5041583,0.9961626,6
383,0.7394808,1.3246849,7
384,0.19238524,3.536512,8
385,0.9273804,1.3403457,9
386,0.11792307,1.9093642,10
387,0.5505136,5.401291,11
388,0.16907765,2.2811644,12
389,0.8271522,1.0857087,13
390,0.7672268,2.7036202,14
391,0.3785289,4.679794,15
392,0.8911637,3.026679,16
393,0.49469966,5.0895786,17
394,0.65994155,1.4884825,18
395,0.50543463,0.5370904,19
396,0.5888259,4.8707647,20
397,0.91072124,3.321333,21
398,0.3040953,2.9686043,22
399,0.8319615,2.374247,23
400,0.19564973,1.6562967,24
401,0.16671257,4.7918653,25
402,0.8398874,5.111847,26
403,0.1308571,5.723818,27
404,0.4747708,3.7708104,28
405,0.45693478,1.6629889,29
406,0.82553583,1.4022691,30
407,0.46284425,0.85964984,31
408,0.97313064,5.1775255,32
409,0.83252203,1.7145455,33
410,0.8943468,2.7822013,34
411,0.5836579,1.7147839,35
412,0.7609063,3.840361,36
413,0.5539111,1.5110857,37
414,0.15997621,1.3716557,38
415,0.40028584,2.2894068,39
416,0.74460995,1.4399586,40
417,0.8833392,1.4262176,41
418,0.06016113,4.4906874,42
419,0.84154755,1.1196747,43
420,0.6270796,3.0937915,44
421,0.8011784,2.504722,45
422,0.499877,2.055821,46
423,0.61785513,6.416626,47
424,0.5836112,0.67922866,48
425,0.3659466,0.8446821,49
426,0.6579308,6.5013685,50
427,0.6869845,1.1516134,51
428,0.025221983,1.6309354,52
429,0.55775714,4.32018,53
430,0.70024633,0.5976777,54
431,0.27358854,2.1254673,55
432,0.5422968,5.869655,56
433,0.40127718,0.4604676,57
434,0.74283135,1.071902,58
435,0.7805132,2.1223912,59
436,0.8293537,2.858424,60
437,0.59425324,2.2381468,61
438,0.65199775,3.7141051,62
439,0.9329322,2.2536907,63
440,0.58462167,4.006091,64
441,0.057770237,3.775279,65
442,0.6927269,0.86388147,66
443,0.078392096,6.112298,67
444,0.7624212,1.8382006,68
445,0.8339328,1.3072064,69
446,0.72499865,6.184626,70
447,0.8917543,5.977989,71
448,0.16110164,3.2769475,72
449,0.88182575,2.013445,73
450,0.17744541,4.036668,74
451,0.07708497,3.343336,75
452,0.27389678,1.2984091,76
453,0.63612276,2.0429258,77
454,0.96541584,6.115818,78
455,0.41060767,2.315443,79
456,0.22343367,4.9620004,80
457,0.47114265,1.5660284,81
458,0.925597,5.4977627,82
459,0.48432255,4.118381,83
460,0.3851161,2.5580173,84
