,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,5.4276905,4.1771255,0,0.39107588,0.2420255
1,1.4834236,0.27611518,1,0.6897855,0.9805622
2,5.9345617,5.970581,2,0.26521763,0.29664713
3,1.305039,0.13831115,3,0.74477,0.9605625
4,3.108665,4.1857915,4,0.2974967,0.3228128
5,1.5231057,0.09992516,5,0.72319317,0.11596328
6,2.6534164,3.9484558,6,0.7968557,0.8849589
7,1.689195,0.19643569,7,0.63619053,0.05360645
8,4.984951,3.987647,8,0.20991924,0.31093103
9,1.8540088,0.62326455,9,0.8001759,0.65439874
10,2.8193533,3.2937334,10,0.14635773,0.088334024
11,2.470418,1.2640707,11,0.7627883,0.9565572
12,3.8436348,4.795169,12,0.502534,0.5652741
13,1.593727,1.6869478,13,0.78169435,0.6294722
14,1.9583701,1.6079882,14,0.69878036,0.6409078
15,4.093958,4.8809605,15,0.31126142,0.29089844
16,2.0443258,0.7663125,16,0.7080571,0.0005530715
17,5.0974126,5.7376757,17,0.34118316,0.380664
18,2.71897,0.55572474,18,0.6938424,0.20511603
19,1.2580494,1.1217878,19,0.6667307,0.3725201
20,5.4799395,5.169421,20,0.44487625,0.46720815
21,3.5855696,5.4211206,21,0.6256111,0.73942906
22,3.0581665,2.8451433,22,0.48222363,0.5378889
23,1.6987321,0.08301151,23,0.776918,0.016596496
24,4.54182,5.9336977,24,0.70502126,0.8553709
25,2.8429692,1.4708798,25,0.5034599,0.2687233
26,3.0592787,0.9457458,26,0.56721336,0.19587594
27,5.386451,5.638343,27,0.1650246,0.17743331
28,4.250472,5.984667,28,0.5721638,0.8056072
29,2.224842,2.187324,29,0.74847096,0.7952209
30,1.6441609,0.695814,30,0.7944664,0.82534117
31,1.5392337,1.0358831,31,0.50991195,0.13092208
32,2.5867832,4.754591,32,0.7519301,0.8908415
33,2.2158394,3.4710083,33,0.7771139,0.8284645
34,2.4823394,0.54021657,34,0.6463926,0.55020976
35,2.5855308,3.8469024,35,0.5194941,0.56233597
36,3.0557487,1.6535715,36,0.6496593,0.52829015
37,1.5843129,0.24502444,37,0.69040024,0.36378002
38,3.4898126,2.2621708,38,0.4231459,0.23487133
39,2.6958306,2.9831407,39,0.44464165,0.256971
40,1.2096728,0.52525914,40,0.540918,0.39169043
41,2.0618188,0.07088435,41,0.7975371,0.7077709
42,4.71198,4.882183,42,0.07575871,0.06752586
43,1.9978644,0.4077916,43,0.7509909,0.98964465
44,3.9087439,2.463831,44,0.6589551,0.23056775
45,2.473252,3.4891715,45,0.72903407,0.90044296
46,3.228829,3.333417,46,0.39220384,0.26181203
47,4.8879037,4.300521,47,0.41573438,0.38251638
48,1.611928,1.0369713,48,0.6927936,0.5250957
49,1.1728392,0.22667384,49,0.6479042,0.58110356
50,4.3199005,4.313451,50,0.4849815,0.50954634
51,1.9534485,1.3402319,51,0.66402465,0.377361
52,1.7148751,0.7392919,52,0.28413373,0.04493481
53,3.7528543,4.9729266,53,0.5245472,0.40532303
54,1.4598279,0.8559673,54,0.73664045,0.53175956
55,3.0801475,1.8155447,55,0.27968943,0.121947944
56,4.4221106,4.7057977,56,0.49776775,0.71214974
57,2.4934614,3.809125,57,0.7294204,0.8155103
58,1.7655886,0.5924667,58,0.60612583,0.41443676
59,1.6912347,0.67261505,59,0.67120886,0.037694216
60,2.3137348,1.0213544,60,0.663578,0.22250104
61,2.2634246,0.31685472,61,0.6278217,0.35566348
62,3.5651655,1.6843289,62,0.487122,0.24388987
63,1.828163,1.8093102,63,0.2619134,0.025735259
64,4.5683055,5.46192,64,0.630316,0.5779539
65,3.7965634,4.749914,65,0.07712462,0.08732796
66,1.2300473,0.006690502,66,0.5742636,0.4705162
67,6.023393,5.8796983,67,0.10472673,0.11187726
68,1.7484165,1.3567039,68,0.60721606,0.34553468
