,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,1.9119427,3.8481545,0,0.5665768,0.23313135,7.194783,5.484362,0.67852664,0.669626,2.727572,0.0,0.6989508,0.0
1,4.6544356,4.4451237,1,0.70885617,0.6382846,2.7645686,1.5609989,0.8530489,0.8659972,1.9862093,0.0,0.76452094,0.0
2,2.7583838,3.0600524,2,0.5673289,0.8357593,6.95393,5.86217,0.30533248,0.18378508,3.1785662,0.0,0.67436916,0.0
3,2.2293813,3.0333366,3,0.6571648,0.84340596,6.8220644,5.280203,0.6479199,0.67469937,2.900809,0.0,0.74685985,0.0
4,1.6054527,2.0409358,4,0.5455364,0.036389768,6.9226117,5.4760385,0.77170885,0.8607513,2.611132,0.0,0.6902933,0.0
5,2.7102723,3.89355,5,0.5713135,0.5526275,7.028161,5.437204,0.31221357,0.024188757,2.8704424,0.0,0.6683089,0.0
6,1.7541543,2.193664,6,0.583207,0.4438424,6.206178,4.3544683,0.6752626,0.4583776,2.7979476,0.0,0.7447717,0.0
7,1.271145,2.3415546,7,0.66720766,0.32130384,4.6120486,2.72007,0.74562246,0.5943909,2.9355521,0.0,0.79679763,0.0
8,4.501373,5.467368,8,0.1943592,0.14429879,4.2339845,1.8594716,0.6445797,0.38970685,3.3147569,0.0,0.7505814,0.0
9,1.2867532,1.3823159,9,0.5765291,0.7672987,6.691656,4.791139,0.78533465,0.68140095,2.6109304,0.0,0.7223883,0.0
10,2.4202065,3.3008764,10,0.56449074,0.9174252,6.5651774,3.073432,0.3306389,0.026374519,2.856129,0.0,0.7284923,0.0
11,3.0750887,3.8654585,11,0.7250666,0.9356258,3.1442842,2.1194336,0.72385645,0.6416154,2.8220916,0.0,0.7082338,0.0
12,3.84003,4.7404904,12,0.8272417,0.84865284,6.405706,4.949187,0.84983325,0.9782048,2.6925986,0.0,0.7088163,0.0
13,6.2171545,5.1417394,13,0.49636513,0.63834596,6.4285173,4.9338202,0.8382479,0.8766439,2.5872238,0.0,0.7621434,0.0
14,3.2620425,4.296985,14,0.55858254,0.8102145,6.425808,4.7192335,0.59695077,0.59323215,3.098021,0.0,0.7126454,0.0
15,1.8967206,1.4552191,15,0.4347805,0.23961818,4.26982,2.424596,0.70203805,0.5193742,3.0200117,0.0,0.83836013,0.0
16,2.176788,2.8749418,16,0.60634273,0.48706567,3.5881498,2.2336826,0.8125389,0.6529758,2.3698027,0.0,0.71578175,0.0
17,2.2411788,2.6264799,17,0.5611393,0.642854,1.8830678,1.4877496,0.11194885,0.072466314,1.6127298,0.0,0.6219679,0.0
18,1.4557434,1.9842649,18,0.77693903,0.87514335,1.3063489,1.2054772,0.045307387,0.036780834,0.7941317,0.0,0.67412156,0.0
19,1.649554,3.0747945,19,0.5532644,0.90463996,4.506329,3.2334278,0.61938614,0.5492428,3.0418363,0.0,0.7875419,0.0
20,1.3441792,2.4302113,20,0.5639717,0.34331357,5.6596737,3.7256396,0.8536625,0.7433385,2.7653491,0.0,0.77502173,0.0
21,3.2820077,4.2293415,21,0.40351582,0.28583217,3.2203107,2.087196,0.8014137,0.6425843,2.2789536,0.0,0.70867515,0.0
22,2.488288,4.15401,22,0.56487316,0.4935032,6.5978966,5.793247,0.3523257,0.37580568,3.3004446,0.0,0.66689146,0.0
23,3.6832452,3.5808659,23,0.4111471,0.39042968,3.7354202,2.388428,0.6773203,0.6148423,2.5393062,0.0,0.80525756,0.0
