,policy rate,reward rate,dec temp,habitual tendency,subject
0,0.9297041,0.25262672,3.6189346,0.6977821,0
1,0.7520384,0.6700878,1.450792,0.7229953,1
2,0.037069563,0.73324853,2.13245,0.95077837,2
3,0.105891585,0.25049236,3.3870423,0.86934274,3
4,0.995037,0.4442613,2.3629434,0.5693488,4
5,0.97639334,0.58688706,3.035654,0.58539367,5
6,0.007327907,0.05089986,2.0644438,0.5759159,6
7,0.047952518,0.07315245,2.265827,0.62106556,7
8,0.529722,0.40499943,3.4338307,0.62171763,8
9,0.89463645,0.4596841,5.3909483,0.72198033,9
10,0.0016931518,0.07272362,4.7717376,0.6891784,10
11,0.9965946,0.030289127,1.2803679,0.7278466,11
12,0.0052428064,0.69008017,1.743891,0.81936145,12
13,0.12197542,0.08919263,4.5645375,0.9181004,13
14,0.051100608,0.7328597,3.3439279,0.69654435,14
15,0.9735501,0.36325908,4.597388,0.55913156,15
16,0.642934,0.7050972,5.0069404,0.6059857,16
17,0.99120516,0.336624,1.1209191,0.4730792,17
18,0.70134544,0.5438037,6.3469934,0.62383646,18
19,0.90965635,0.8726097,1.6208215,0.8511045,19
20,0.1321629,0.91443723,3.382273,0.56886286,20
21,0.8486034,0.2737354,4.537858,0.41788068,21
22,0.28298327,0.73131907,2.0571709,0.4850264,22
23,0.82418925,0.807448,4.888621,0.6660423,23
24,0.012133868,0.28959554,2.835089,0.7460916,24
25,0.057381187,0.9332151,1.8902981,0.6341239,25
26,0.9152857,0.3175322,2.2384648,0.72950935,26
27,0.042718813,0.4973663,1.5271654,0.76719546,27
28,0.22236982,0.7620504,2.1665277,0.7287011,28
29,0.94198024,0.7963428,4.03512,0.623036,29
30,0.37699696,0.54448,3.3457663,0.5624378,30
31,0.8479955,0.42383775,4.4337015,0.54984504,31
32,0.9940799,0.8388569,2.6613996,0.62110454,32
33,0.9735875,0.81707484,2.9788673,0.7774642,33
34,0.16960977,0.26359186,4.763576,0.53208745,34
35,0.88182276,0.45281813,7.627566,0.9199686,35
36,0.82047045,0.12378935,2.6560636,0.6411302,36
37,0.9998981,0.54244393,2.0389383,0.54221183,37
38,0.7997865,0.74555355,2.04009,0.8496771,38
39,0.07447953,0.030804805,5.115368,0.62678725,39
40,0.801094,0.15431544,3.839208,0.5793569,40
41,0.6685929,0.7920635,4.008404,0.4276271,41
42,0.88060594,0.32545248,4.4622984,0.8268157,42
43,0.13951373,0.67770374,1.2516384,0.7477517,43
44,0.3643918,0.8638821,2.8521223,0.7267445,44
45,0.43766707,0.46871504,1.9717853,0.7237176,45
46,0.14451464,0.6223363,1.4023865,0.7167877,46
47,0.012900226,0.47941336,1.5857447,0.75461274,47
48,0.9944623,0.3862605,2.186874,0.6200166,48
49,0.69236565,0.32621,2.4763565,0.65835667,49
50,0.012166841,0.854681,3.604038,0.69369113,50
51,0.6286865,0.30757573,4.188089,0.5580359,51
