,inferred mb weight,subject,inferred discount,inferred mf weight,inferred learning rate,inferred prior lr,inferred prior weight
110,1.142307,110,0.2934956,2.0603445,0.5580187,0.24446906,2.0993183
111,1.7623259,111,0.15101266,3.1300426,0.43486816,0.24736059,2.2317398
112,1.7891326,112,0.19237228,2.7282984,0.06688386,0.26542234,2.5410523
113,1.7207814,113,0.48177794,4.0041766,0.617093,0.4831443,1.2036941
114,1.9367486,114,0.27340645,3.8142886,0.3586822,0.52860874,2.988419
115,1.9942663,115,0.3797685,3.6206787,0.050838172,0.41950485,3.647415
116,2.203379,116,0.17349738,2.758893,0.20306216,0.4662179,2.7755752
117,1.652539,117,0.2479027,3.3644567,0.51940703,0.4588073,3.2181485
118,1.3907539,118,0.29336149,1.5833282,0.35610405,0.27690008,1.6175702
119,1.6708885,119,0.11879793,3.1389458,0.23485407,0.52318484,3.1410012
120,1.8615406,120,0.42256132,3.2745893,0.32552916,0.17667446,2.9175541
121,1.7993337,121,0.2237533,3.8239737,0.33522162,0.4202501,2.2417357
122,1.9062686,122,0.40837762,3.680463,0.08404082,0.38326946,3.02154
123,2.058987,123,0.36666226,3.4749107,0.08149793,0.42374435,3.110116
124,2.187489,124,0.34929147,3.5461075,0.070706636,0.23679183,2.937367
125,1.8241118,125,0.40446728,3.300286,0.29454654,0.32852185,3.793131
126,1.1261221,126,0.46836358,2.3653727,0.666207,0.622075,1.8887107
127,1.3097788,127,0.26926616,0.97893447,0.41512153,0.19904119,2.9481933
128,1.6617852,128,0.4234218,3.3824785,0.5300519,0.36533913,3.219499
129,2.2573195,129,0.2716292,1.2527378,0.3654017,0.46568653,1.2422364
130,0.74394274,130,0.50522643,2.2056131,0.56369215,0.34431314,1.2951217
131,1.7031082,131,0.27873498,2.4713562,0.61465186,0.46175018,2.767106
132,2.19706,132,0.37194434,3.612772,0.06985352,0.21113852,3.0631578
133,3.496358,133,0.13553283,2.6864614,0.1782703,0.4496747,2.9735177
134,2.1173594,134,0.33426884,4.113057,0.3247728,0.45446965,3.3532102
135,0.92152846,135,0.28731513,1.0950012,0.5119966,0.399846,1.2239206
136,1.3687532,136,0.3092627,1.7746267,0.44505134,0.47171393,2.6595128
137,3.3204248,137,0.18018302,2.5313334,0.30535272,0.5820383,3.223249
138,2.475632,138,0.19294189,2.6858773,0.53043723,0.7980774,1.3180158
139,2.1882677,139,0.18129602,2.5658746,0.14006244,0.25839943,2.9820902
140,1.8277913,140,0.39070815,3.2325225,0.12983355,0.3721745,3.0047877
141,1.628948,141,0.27792928,3.5435586,0.5861729,0.1001294,4.402522
142,1.025838,142,0.3778103,2.8069198,0.5576243,0.71443945,1.2340198
143,0.83637184,143,0.599166,1.7920833,0.30191323,0.6357343,2.022205
144,1.7225845,144,0.29911524,1.4874223,0.39765343,0.055992898,3.719329
145,1.4274695,145,0.4161518,2.0864787,0.49197987,0.60204864,1.6158282
146,1.2558148,146,0.3685194,1.8461833,0.63708335,0.15798298,2.1122782
147,1.520684,147,0.24462982,2.4885817,0.41229957,0.1962475,2.6229994
148,1.6131827,148,0.3917666,2.4989746,0.10994201,0.44003323,3.0463746
149,1.1179923,149,0.39749306,3.0984464,0.47638464,0.066773705,2.045806
150,0.833788,150,0.25579503,1.2788296,0.5595223,0.36049432,1.89471
151,1.8352597,151,0.39157605,3.2547452,0.19122061,0.5043916,3.4265277
152,1.3948654,152,0.52517396,3.5252073,0.76803625,0.13880853,1.6416843
153,0.9842498,153,0.31219783,2.1281762,0.536113,0.58977044,1.6268529
154,2.20932,154,0.35546607,3.6231713,0.62191564,0.36844122,2.7173638
155,2.1968663,155,0.43930712,3.9806485,0.4405457,0.59283507,2.4177783
156,2.4119174,156,0.10545586,2.209939,0.13650315,0.37069634,2.8883934
157,1.464667,157,0.53764516,3.8905218,0.7040886,0.3358756,1.8234148
158,0.8846112,158,0.17041303,1.342942,0.4180937,0.07023782,2.881463
159,1.9923438,159,0.32597592,3.6827955,0.40824583,0.65716684,1.8855447
160,2.0623453,160,0.5941521,3.7867754,0.6447708,0.17597811,3.7930117
161,1.698896,161,0.112960346,2.8603108,0.22230484,0.21379416,3.4953916
162,2.1453686,162,0.2857247,3.4554038,0.41894913,0.59580696,2.2679245
163,2.2076573,163,0.4168311,3.62176,0.08667775,0.23573822,2.256729
164,2.1536734,164,0.35817522,3.4745588,0.062082343,0.2953283,3.2596405
165,1.2003489,165,0.29875737,4.0948334,0.5032435,0.19992007,1.7985629
166,1.3149086,166,0.39627907,2.6229415,0.5767706,0.7339243,1.1237046
167,1.2343864,167,0.0943043,4.191269,0.23266254,0.6015989,1.5184497
168,0.8844594,168,0.31331247,1.4921477,0.55823284,0.22641474,1.5420289
169,2.741096,169,0.065875106,2.134208,0.1397128,0.6448177,2.834973
170,1.2702823,170,0.4332331,3.2720273,0.6931949,0.30371308,1.8134143
171,1.3331003,171,0.438341,1.4743948,0.36044642,0.22603796,1.755874
172,1.3182871,172,0.24802609,1.0567344,0.23326658,0.32250506,2.0830293
173,2.151214,173,0.35968965,3.5925837,0.063457206,0.2810948,3.232109
174,1.872927,174,0.101809554,3.4356387,0.2651049,0.42682335,1.510082
175,2.2102997,175,0.2641443,3.7480285,0.27448058,0.45281762,1.8190215
176,1.6594571,176,0.56827587,4.3728313,0.7020858,0.18923898,3.8099234
177,1.7612861,177,0.3283958,3.2988644,0.4579556,0.692944,2.612014
178,1.7634145,178,0.2554996,2.813688,0.62604135,0.6255813,3.462501
179,1.7659274,179,0.43490764,2.8536265,0.38335237,0.31239825,1.7738515
180,1.5574384,180,0.39199397,3.2522283,0.6037038,0.40511322,3.6395688
181,2.1227756,181,0.36463776,3.48965,0.07532963,0.37843847,3.2828047
182,1.2171127,182,0.15693164,2.971022,0.42835513,0.7637504,2.4628599
183,1.5999662,183,0.37456465,2.5564296,0.4017551,0.44911477,1.9186928
184,1.1976798,184,0.31954408,3.237942,0.43282294,0.5328101,2.0462728
185,1.9371024,185,0.21547955,2.3664193,0.40867412,0.13310489,1.9939291
186,1.2290847,186,0.20411627,2.81381,0.20504227,0.26035315,2.5698814
187,1.2157733,187,0.462412,2.995099,0.50966924,0.2235799,2.8699763
