,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,2.5050688,3.8481545,0,0.11454515,0.23313135,0.16284409,0.0,0.7159354,0.0
1,5.246721,4.4451237,1,0.5954286,0.6382846,0.2084218,0.0,0.12150115,0.0
2,9.37408,3.0600524,2,0.001240989,0.8357593,0.18701984,0.0,0.72926795,0.0
3,1.4900064,3.0333366,3,0.11311544,0.84340596,0.16038644,0.0,0.6323687,0.0
4,8.8569,2.0409358,4,0.021600377,0.036389768,0.17460276,0.0,0.6067267,0.0
5,0.25419515,3.89355,5,0.6610911,0.5526275,0.16744596,0.0,0.79639137,0.0
6,2.7015219,2.193664,6,0.0030841103,0.4438424,0.17060018,0.0,0.55643606,0.0
7,1.6792303,2.3415546,7,0.12479451,0.32130384,0.18875101,0.0,0.18816727,0.0
8,5.404703,5.467368,8,0.08723348,0.14429879,0.19003928,0.0,0.54082566,0.0
9,0.93492556,1.3823159,9,0.026573883,0.7672987,0.16557233,0.0,0.7382866,0.0
10,9.789322,3.3008764,10,0.00089076,0.9174252,0.19445781,0.0,0.6931183,0.0
11,3.8330295,3.8654585,11,0.43958515,0.9356258,0.23727426,0.0,0.04904093,0.0
12,0.42598048,4.7404904,12,0.56372243,0.84865284,0.16845575,0.0,0.740506,0.0
13,4.4883986,5.1417394,13,0.15705545,0.63834596,0.16989256,0.0,0.45895466,0.0
14,0.34831873,4.296985,14,0.7204769,0.8102145,0.16462378,0.0,0.7669138,0.0
15,1.1463335,1.4552191,15,0.115550004,0.23961818,0.17461707,0.0,0.69169605,0.0
16,1.1825632,2.8749418,16,0.26879787,0.48706567,0.19115378,0.0,0.4183919,0.0
17,3.060619,2.6264799,17,0.0075347936,0.642854,0.18831879,0.0,0.6559447,0.0
18,0.93217736,1.9842649,18,0.6726344,0.87514335,0.19381759,0.0,0.6276428,0.0
19,0.86799634,3.0747945,19,0.06764705,0.90463996,0.16985935,0.0,0.6516616,0.0
20,0.34761003,2.4302113,20,0.6278687,0.34331357,0.16621326,0.0,0.71033883,0.0
21,3.4373085,4.2293415,21,0.3330374,0.28583217,0.2581587,0.0,0.02490743,0.0
22,0.24923022,4.15401,22,0.74769485,0.4935032,0.16750464,0.0,0.80483484,0.0
23,4.768329,3.5808659,23,0.28471076,0.39042968,0.27096102,0.0,0.02202156,0.0
