,locs0,locs1,locs2,locs3,subject
0,-1.7328492,-0.8931867,-4.3254943,0.2008875,0
1,0.18208523,0.17166658,-3.8132188,-4.5755205,1
2,-7.4994326,3.369437,-4.063492,1.4978132,2
3,-1.3786068,-2.1013818,-4.3056335,-0.94004434,3
4,-3.6625888,3.2147286,-3.836314,0.9981732,4
5,3.042255,-3.5585504,-4.691798,0.7516882,5
6,-5.519231,-1.0908977,-3.7303457,1.9270713,6
7,-2.101051,-1.3834993,-4.108243,-0.6533408,7
8,-2.214627,0.098444074,-3.9416351,-3.6425,8
9,-5.4815283,-2.4933891,-3.5726786,0.096894026,9
10,-7.3370266,4.1792417,-3.8506787,-1.07623,10
11,-0.41883546,-0.46075347,-3.9121068,-4.0639353,11
12,6.2285185,-4.4748907,-3.7623708,0.8578484,12
13,-1.7082533,-0.45060998,-4.1089196,-4.237483,13
14,-0.98072743,-3.9913864,-3.7910788,1.7932488,14
15,-2.8469179,-2.3059795,-4.4709463,2.5217266,15
16,-1.9727463,-2.287911,-4.001703,0.9627175,16
17,-4.707426,-0.74359465,-3.5945635,-0.54832715,17
18,7.721658,-1.8364687,-4.421736,0.14579785,18
19,-2.661599,-2.157462,-4.3764606,0.09945732,19
20,-1.163512,-3.294232,-4.148946,2.6840196,20
21,-0.89972156,-0.8767457,-3.6266947,-2.9676292,21
22,2.5202985,-3.9297972,-3.8153882,1.0774124,22
23,-1.3936148,0.1358662,-3.6322868,-5.1891723,23
24,-2.3452382,-0.99759674,-4.2413845,1.5177572,0
25,0.12711674,-0.0110910535,-4.0813026,-1.8861239,1
26,-7.669951,3.506502,-4.148153,0.070863605,2
27,-2.2123082,-1.6733038,-3.9214344,2.1964488,3
28,-3.8943484,1.0148647,-4.0221634,1.5943499,4
29,0.22880054,-4.5805573,-4.176002,1.1389095,5
30,-5.805161,-0.68284166,-3.9545898,3.5795262,6
31,-2.0261836,-1.7322958,-3.7804933,-1.1169137,7
32,-2.7411933,0.34911257,-4.027053,-2.3471036,8
33,-4.7898006,-2.6018581,-4.0955954,0.27845043,9
34,-6.876973,3.6216896,-3.9828424,-0.35398316,10
35,-0.82626975,-0.35376924,-3.7355833,-2.8892765,11
36,3.9729981,-2.2819312,-3.9927533,0.99271894,12
37,-1.634076,0.15421584,-3.806659,-1.4120667,13
38,1.1305285,-2.8872511,-4.554603,0.71676946,14
39,-1.2851971,-1.6712966,-3.7596607,0.0127055645,15
40,-1.9039358,-2.4410505,-4.0742908,-1.7177641,16
41,-4.7487354,-0.6508113,-3.4537072,0.10813314,17
42,2.5570328,-1.7823272,-4.196407,-1.4779758,18
43,-3.8332617,-2.2546139,-3.7902486,1.0100868,19
44,0.22584236,-5.095087,-3.9256525,1.4998055,20
45,-1.0218776,-0.76180047,-3.9414973,-3.6241922,21
46,3.581258,-3.579519,-3.814762,1.375608,22
47,-0.98183525,-0.23470828,-3.8764973,-2.7420087,23
48,-2.3028429,-1.3462623,-4.0973725,0.65416586,0
49,0.15739805,0.16457647,-3.685273,-2.5022247,1
50,-7.7586265,2.880237,-4.1843534,1.4526558,2
51,-1.6954839,-1.5606962,-3.657445,2.6698601,3
52,-3.8613183,1.717453,-3.7505531,-0.11026037,4
53,2.5941367,-4.597093,-4.232735,1.1147947,5
54,-6.455994,-0.8151934,-3.717332,0.16001704,6
55,-1.8579662,-1.6976986,-3.8169754,-7.000774,7
56,-2.265034,0.22564256,-3.890629,3.3920665,8
