,reward rate,dec temp,cached weight,cached rate,subject
0,0.158223,3.7043989,0.32136363,0.6378407,0
1,0.6536712,4.290316,0.4183483,0.03812445,1
2,0.008738293,4.4516916,0.50984466,0.84860945,2
3,0.10881932,2.2020016,0.2658185,0.6807556,3
4,0.019666687,9.081214,0.27274382,0.4502422,4
5,0.5990563,0.48353446,0.21378712,0.66232914,5
6,0.28472325,3.8562703,0.17409688,0.3247988,6
7,0.15415785,1.3051462,0.3503093,0.36933407,7
8,0.09337376,6.085347,0.38795376,0.7114392,8
9,0.03354576,0.4946552,0.41254604,0.6392227,9
10,0.008539497,8.444732,0.32118824,0.70359105,10
11,0.30363783,3.8206663,0.24654299,0.07626735,11
12,0.8631087,0.5177772,0.2686688,0.57582974,12
13,0.10505295,4.5152698,0.53614795,0.86818945,13
14,0.6755129,0.4831288,0.31067505,0.8554047,14
15,0.20427543,0.92099184,0.17219433,0.5615243,15
16,0.38322276,0.8449491,0.44611695,0.3468498,16
17,0.0076168515,3.5469403,0.23835579,0.7735198,17
18,0.73117673,0.7718689,0.37885073,0.73866886,18
19,0.1464793,0.8508652,0.19498935,0.7352834,19
20,0.5224711,0.7487032,0.32104695,0.88514,20
21,0.26366955,3.0965028,0.6235013,0.021403033,21
22,0.81665736,0.3007588,0.45881632,0.8957051,22
23,0.291713,4.384039,0.5676739,0.0053005572,23
24,0.074160255,2.1583717,0.35376257,0.9166445,0
25,0.77627677,5.298515,0.2447322,0.10326472,1
26,0.010670969,3.9085588,0.3158702,0.73488915,2
27,0.10363475,1.9186963,0.23375961,0.708968,3
28,0.016161226,9.593634,0.36733493,0.629285,4
29,0.8162252,0.52971953,0.41833892,0.7814172,5
30,0.0079291295,3.4920664,0.36198908,0.75226367,6
31,0.123479344,1.5909078,0.28015944,0.117529966,7
32,0.06285417,5.2998304,0.450297,0.7383629,8
33,0.00092110754,1.5696023,0.5314704,0.792856,9
34,0.002573191,9.52027,0.4633971,0.5519833,10
35,0.8316034,5.6334853,0.3795436,0.036923602,11
36,0.9917744,0.6700676,0.31395513,0.7661244,12
37,0.15201905,4.65661,0.34690928,0.62802184,13
38,0.491078,0.57253784,0.33206648,0.85277224,14
39,0.11060554,1.3234367,0.36742404,0.7298418,15
40,0.18634883,1.0620339,0.36657587,0.5755671,16
41,0.0064227995,2.411214,0.3967354,0.82836276,17
42,0.17425075,0.9432651,0.62132543,0.6606178,18
43,0.0077350372,1.2463068,0.5065252,0.6929543,19
44,0.96556294,0.49618566,0.33068225,0.5776697,20
45,0.34326875,2.6706016,0.4062414,0.013363884,21
46,0.7418495,0.34902483,0.36708203,0.83900106,22
47,0.2986648,4.56116,0.6866393,0.024652164,23
48,0.095383525,1.6668968,0.31032038,0.56833607,0
49,0.60924697,6.0977907,0.47928458,0.08264149,1
50,0.00718941,5.2888007,0.26870626,0.7152346,2
51,0.0455652,0.6068721,0.24867564,0.6764437,3
52,0.022612922,6.049748,0.33638522,0.80836,4
53,0.9116665,0.43802488,0.40211067,0.87566584,5
54,0.029774154,2.9989123,0.39869112,0.49684018,6
55,0.16344853,1.897619,0.2947981,0.34655985,7
56,0.05899589,5.2963877,0.37566566,0.7602739,8
57,0.024747023,1.0907558,0.3754186,0.7793283,9
58,0.017134996,5.4061656,0.27118203,0.4880087,10
59,0.79643834,3.3845568,0.5649794,0.019377692,11
60,0.08849102,0.41344708,0.44710135,0.62699986,12
61,0.11347934,3.798852,0.43998298,0.47426957,13
62,0.67351425,0.23001403,0.34678894,0.8517908,14
63,0.1021387,1.8942703,0.4158988,0.72812027,15
64,0.058593825,1.093724,0.25501022,0.94422764,16
65,0.008901526,3.4459863,0.5140104,0.83177334,17
66,0.9126786,0.5443429,0.29720712,0.5680803,18
67,0.017418172,0.7690757,0.3183432,0.7727985,19
68,0.27220428,0.38173246,0.35674953,0.8093411,20
69,0.24387652,2.4078736,0.5292117,0.014866463,21
70,0.71531945,0.3866287,0.3302188,0.61177075,22
71,0.22064212,5.208046,0.8546663,0.013985769,23
72,0.10702069,2.5706263,0.31249776,0.7352729,0
73,0.46711072,5.6175413,0.569028,0.012448663,1
74,0.011674322,3.6321661,0.3807317,0.848354,2
75,0.11368608,1.9311498,0.40763554,0.8042962,3
76,0.022407228,8.435516,0.3398826,0.480566,4
77,0.6453788,0.38541394,0.3795219,0.8480259,5
78,0.00071863626,2.7420876,0.32753992,0.6276872,6
79,0.13119516,1.0500538,0.31644976,0.79503906,7
80,0.0885048,5.0001197,0.4755986,0.89355457,8
81,0.36106533,0.83800757,0.33645272,0.5193985,9
82,0.0015494986,9.845032,0.48263136,0.78567034,10
