,policy rate,reward rate,dec temp,habitual tendency,subject
0,0.6550056,0.7820346,8.482179,1.0040003,0
1,0.15207446,0.6670928,0.7335968,0.769816,1
2,0.9741388,0.66491556,8.705261,0.98703635,2
3,0.8750485,0.40595743,7.0454645,1.1169937,3
4,0.8889267,0.68606675,7.9551516,1.0812472,4
5,0.7421741,0.16247208,4.637596,1.0036106,5
6,0.053936586,0.5093415,2.817613,1.2445719,6
7,0.9771941,0.020606626,2.2163222,0.4993322,7
8,0.09190229,0.50245607,3.4089513,1.2026291,8
9,0.9578522,0.54540825,9.313009,1.3169029,9
10,0.06766789,0.7026602,7.0071645,0.73774284,10
11,0.50551194,0.89271706,4.686808,1.1556922,11
12,0.6947077,0.50110453,9.259174,0.9272121,12
13,0.9244086,0.7422415,9.290538,1.1226832,13
14,0.04496589,0.5568566,9.520382,1.0140438,14
15,0.9935835,0.7040919,9.405871,1.3424968,15
16,0.16888767,0.36070204,2.2767072,0.9533995,16
17,0.5127667,0.71799165,0.6614597,0.59632635,17
18,0.422913,0.34552765,3.5619693,1.7656993,18
19,0.8050486,0.7429108,9.216318,0.7737632,19
20,0.5789528,0.55351657,8.94729,1.4995072,20
21,0.019856427,0.8762859,6.1392927,1.1297978,21
22,0.38624465,0.5902953,5.0174994,0.87640905,22
23,0.13173434,0.587789,8.600011,1.366333,23
24,0.6036637,0.7866594,9.380463,1.0581241,0
25,0.23112342,0.83240014,2.609098,0.76929593,1
26,0.9818101,0.73068,8.606273,0.7219284,2
27,0.86336875,0.40065858,6.864395,1.5567898,3
28,0.92371756,0.7032442,7.2587633,1.0213531,4
29,0.93046147,0.041957963,4.664955,0.99619794,5
30,0.09965958,0.70469594,4.321338,1.4379286,6
31,0.88859737,0.08135664,2.2817893,0.4961781,7
32,0.16768402,0.39247754,3.8954206,0.82535744,8
33,0.9469298,0.5082184,5.968974,1.0363443,9
34,0.020951644,0.63816833,5.94533,0.87867206,10
35,0.5559805,0.75453144,4.998986,0.6055467,11
36,0.7125231,0.5473804,8.040577,1.0416116,12
37,0.91109014,0.8042228,9.58833,1.0983968,13
38,0.047635145,0.6307219,6.30324,1.2839049,14
39,0.928099,0.7267438,8.337339,1.0439602,15
40,0.13502502,0.5019204,2.6837149,0.61556035,16
41,0.0037080597,0.3788525,1.2923361,1.0302851,17
42,0.60093343,0.2289143,4.0507574,1.8915944,18
43,0.9713426,0.7685673,9.012703,1.0687151,19
44,0.83606374,0.54490125,9.715461,1.3511338,20
45,0.9998852,0.80725443,6.550294,1.0912147,21
46,0.2645403,0.60290754,4.6921816,0.7197013,22
47,0.06046299,0.5971569,9.029871,1.1632864,23
48,0.80274606,0.72736776,7.5548067,1.003019,0
49,0.079871595,0.7118657,2.6816573,0.7756532,1
50,0.036933687,0.66458076,8.386135,0.9133519,2
51,0.6662066,0.49381295,7.8270955,1.6783787,3
52,0.76000416,0.7785258,8.475228,1.644013,4
53,0.93816733,0.12961294,4.368076,1.0564942,5
54,0.03952444,0.57937306,3.8021657,1.2343062,6
55,0.05009691,0.08771751,1.7531639,0.7899582,7
56,0.33376732,0.3281904,3.5565486,1.6924357,8
57,0.992156,0.42746946,7.9432726,0.9341496,9
58,0.02086246,0.6568584,4.1026154,0.94269997,10
59,0.8267262,0.8234224,5.780588,0.787554,11
60,0.55270004,0.5529957,8.212386,1.8274331,12
61,0.81693214,0.8133486,8.760527,0.9247804,13
62,0.09214605,0.6200427,9.43206,1.5761602,14
63,0.9738312,0.57227117,7.960813,0.76623744,15
64,0.27693713,0.47069448,1.6411363,0.90333587,16
65,0.005646458,0.45756605,0.27758363,0.71857536,17
66,0.59371495,0.5917853,2.9587615,1.799514,18
67,0.8191024,0.8954631,9.317353,0.97293824,19
68,0.83866906,0.49664363,5.9708586,1.1797994,20
69,0.4254096,0.83052814,4.6354885,1.0813565,21
70,0.04332619,0.47138652,2.8717365,0.9446657,22
71,0.07885286,0.572645,7.2089224,1.1635747,23
72,0.5314045,0.81158787,6.3214006,0.9775288,0
73,0.3815963,0.37457174,1.5425451,0.76929444,1
74,0.8691006,0.6073005,8.396398,0.8698529,2
75,0.62727267,0.45100287,6.4919143,1.729895,3
76,0.76379776,0.78766495,6.1217575,0.95715886,4
77,0.9062691,0.023732288,3.821206,0.61037666,5
78,0.050845444,0.5238275,2.8495693,1.6330204,6
79,0.0071765794,0.051184755,2.328098,0.5812097,7
80,0.3451781,0.29922417,5.058984,1.0997316,8
81,0.46908224,0.6096332,7.5087934,0.792325,9
82,0.05852503,0.65986395,6.467001,0.97385013,10
83,0.48585358,0.89270407,3.580985,1.096713,11
84,0.90926963,0.4966817,5.6051965,1.2431645,12
85,0.9067301,0.8124178,8.734256,1.0971444,13
86,0.05443698,0.64499307,9.1479225,1.2133136,14
87,0.9463724,0.5223735,9.464384,1.0355217,15
88,0.95600593,0.3580425,1.8195293,0.63226664,16
89,0.12691362,0.7007313,0.65618825,0.6572454,17
90,0.6583966,0.4171252,3.6166694,2.2063866,18
91,0.28751823,0.7892749,9.162173,0.75690204,19
92,0.7382309,0.53324443,9.505274,1.8727468,20
93,0.085316665,0.70148164,4.712044,0.96349204,21
94,0.13259283,0.7225949,4.2066135,0.57502604,22
95,0.17581631,0.70639706,7.6422715,1.3324475,23
96,0.3843253,0.73750925,9.454879,0.8289642,0
97,0.16454585,0.5929976,0.8098322,0.9144763,1
98,0.577808,0.67934096,8.345529,0.75375545,2
99,0.68239963,0.34078074,8.084437,1.2382876,3
100,0.77004343,0.79224944,8.264203,1.2371384,4
101,0.9771992,0.1019694,5.474266,0.7493622,5
102,0.19792418,0.39250848,2.405648,1.793458,6
103,0.24891539,0.069988586,2.864643,0.6472223,7
104,0.18648918,0.31808153,4.311122,1.5109143,8
105,0.9503234,0.5437079,8.26111,1.2550128,9
106,0.03895626,0.7090205,2.8315916,1.0110465,10
107,0.56569326,0.75002587,5.3666444,1.4027493,11
108,0.74409896,0.74503314,8.451432,1.2554929,12
109,0.9712554,0.7938696,8.887025,1.1187778,13
110,0.044343963,0.49842712,9.683162,1.4354172,14
111,0.93823826,0.55887806,8.838398,1.0982314,15
112,1.5634048e-05,0.19175172,1.3547411,0.84935576,16
113,3.427339e-05,0.6795543,0.7767436,1.2063804,17
114,0.7101291,0.4648836,4.2956295,1.9707388,18
115,0.83835846,0.8092623,9.560996,0.73956877,19
116,0.7403543,0.51069,9.760414,1.4505098,20
117,0.999926,0.7561922,5.777969,0.8808439,21
118,0.3562723,0.7193699,4.637814,0.7260403,22
119,0.08885021,0.69750345,5.505429,1.329665,23
120,0.93115276,0.65229434,7.606846,1.0128931,0
121,0.1377181,0.7982283,1.6029452,0.5686349,1
122,0.068143055,0.6882501,8.666326,0.8115769,2
123,0.6803726,0.4469342,8.057602,1.5192845,3
124,0.8462604,0.8667529,9.016059,1.1836395,4
125,0.94580925,0.5591853,5.8481383,0.7715881,5
126,0.048688475,0.35885146,5.378729,1.2818586,6
127,0.003681754,0.11927116,2.421342,0.73866284,7
128,0.22860327,0.41390535,5.007136,0.960742,8
129,0.4825793,0.41192925,7.596867,1.013327,9
130,0.032515246,0.71525574,5.946734,1.0696553,10
131,0.47727206,0.65640247,6.21881,1.1960782,11
132,0.87253046,0.56398547,8.216371,1.1305842,12
133,0.9394789,0.6892026,9.3673935,1.1183583,13
134,0.053783465,0.38505882,8.874674,1.1274843,14
135,0.9914498,0.7934657,8.35935,1.5334628,15
136,0.0213895,0.49624687,2.653782,0.9062408,16
137,0.3885359,0.3924628,0.7638716,0.9603381,17
