,locs0,locs1,locs2,locs3,locs4,locs5,subject
0,-1.0574805,0.36867353,-1.1685921,-1.3066587,-2.5048869,1.2081115,0
1,-1.062017,0.24263245,-1.178046,0.5801828,-1.5708885,1.0682821,1
2,-1.9320872,-3.161394,0.6139761,-1.3842819,-1.7921422,-2.6886508,2
3,-0.106230795,-2.6015644,-2.75633,-2.5737183,-2.3411188,-2.8143764,3
4,2.9803405,0.17273682,-1.7495006,-2.038262,-2.0645401,-2.7480774,4
5,1.7478896,-0.8217145,-2.7754061,-1.9121832,-2.0904572,2.6965325,5
6,-0.6212338,1.6785694,-2.2346778,-1.6600375,-2.9068537,-1.0782747,6
7,0.0968232,0.44233397,-0.94061875,-1.5224633,-2.8109841,0.3360393,7
8,0.10045175,0.9488305,-1.419218,-1.9952632,-1.8695514,2.7041144,8
9,0.8189514,1.8872252,-1.8624818,-2.0392694,-2.2909102,-3.5150614,9
10,0.5911701,-2.2915497,-2.1975148,-1.8292036,-2.3126125,0.34267598,10
11,-0.22299245,1.2163703,-1.4442794,-1.9920917,-2.8475933,1.3603275,11
12,-0.8161116,1.89575,-1.1856331,-1.6458617,-2.49872,-2.3115678,12
13,-3.0919394,3.3186507,-2.527169,-1.4949546,-2.1158724,-2.8613048,13
14,0.053865597,-0.38963664,-0.90910953,-1.0651119,-2.250831,0.44169298,14
15,-1.8862437,0.081803456,-1.6747859,-1.765749,-2.1767826,-0.8691263,15
16,-1.738499,-1.1683286,-0.80242366,-1.4752524,-2.30433,-3.025465,16
17,0.46050453,2.5386438,-2.282836,-2.2824275,-2.1779583,-1.1166201,17
18,-1.5436467,0.32646346,-0.9041687,-1.1927506,-2.5685322,-1.5825899,18
19,-0.39623213,0.3546682,0.0035154317,-2.0934956,-3.1317801,0.8680819,19
20,-3.959859,1.4894004,-3.3270414,-1.8946699,-2.417784,-2.0734258,20
21,-1.1602764,1.8586698,0.18946794,-1.6964781,-2.7414863,1.6195295,21
22,-3.4839108,-0.95701104,-0.24043444,-1.6312598,-3.2563918,-0.28575093,22
23,1.2484739,3.28819,-1.1956534,-1.7779682,-2.0691516,1.5765785,23
24,1.8136348,2.1191,-2.0328488,-2.005693,-1.9244177,3.2339692,24
25,0.6916015,1.7483883,-2.3049836,-2.0089474,-3.0518508,0.98027444,25
26,0.4088651,0.7574118,-0.1740554,-2.088926,-2.4561617,-4.4081454,26
27,-0.15658107,1.9700654,-2.2252038,-1.6658535,-2.0192604,0.42472768,27
28,-0.26068094,1.6784757,-1.2169257,-1.9381727,-2.6538308,-0.9206643,28
29,-0.38396412,2.4257128,-1.2288259,-2.058978,-2.1699622,2.5751352,29
30,-3.3096137,-6.409135,2.3543005,-0.49280027,-2.3701994,1.6145483,30
31,-1.5920211,2.4792202,-1.3299155,-1.6918699,-2.4885948,-8.927542,31
32,-3.2521636,-0.90912217,-0.37878895,-1.7807829,-2.9882102,0.7795348,32
33,-1.9240743,-0.26988584,-0.91002625,-1.1688216,-2.3928816,-0.67050016,33
34,1.1502426,0.88508755,-2.656318,-1.611486,-1.7996415,4.056471,34
35,-1.5078843,-3.164229,-2.325433,-2.9779086,-2.381959,-2.3700266,35
36,-0.081552416,-4.6638827,2.0744674,-1.6774462,-2.7651231,1.5731388,36
37,-0.6960763,1.0037079,-0.7148023,-1.9257333,-3.0848362,-1.7617888,37
38,2.822198,4.115574,-1.3032655,-2.1242101,-2.69069,-2.0617085,38
39,-0.40162337,1.508589,-2.5643404,-2.4406524,-2.7721803,2.1594877,39
40,-3.2375996,-2.1990638,0.6427396,-1.2590774,-2.5684612,-1.1946288,40
41,1.6882671,3.0468435,-2.4242604,-1.9397632,-2.4225955,0.36786294,41
42,1.2453824,1.5763142,-1.9543505,-1.7092105,-2.7554367,1.8348866,42
43,0.42325324,1.152106,-1.765011,-1.4403155,-2.5477529,3.2330208,43
44,-2.1258852,-2.773561,1.8765236,-1.2273182,-2.7865207,-6.650758,44
45,1.6668226,3.33466,-1.3340794,-2.1143258,-2.5540426,0.8139727,45
46,-1.339342,-0.70043737,0.16340244,-1.3583618,-2.3981686,-0.49847835,46
47,-1.4700058,-0.83218503,-0.67526805,-2.1334102,-1.8710907,-0.6553906,47
48,-3.798953,-0.45136422,-0.064630955,-1.8455764,-1.4226857,-8.562946,48
49,0.7200326,3.2204397,-1.5983438,-2.1030004,-2.645507,-5.682231,49
50,-2.3683002,-3.5208075,0.31164455,-1.4972295,-2.8032947,3.445387,50
51,-1.338232,-0.2930759,-0.2367891,0.14225715,-2.5979831,3.873238,51
52,0.94376063,0.2937315,-2.0099509,-1.5007676,-1.7901992,-3.1191325,52
53,1.2030685,2.3773775,-1.6227112,-1.6370016,-2.7219625,-2.7918968,53
54,-0.87896967,-2.0005746,-0.22472093,-1.0861083,-1.8028622,-2.6148767,54
55,1.4157462,-0.6864896,-2.0437958,-1.8627999,-2.2338796,2.6461496,55
56,-0.2683146,3.341889,-1.3516369,-1.3532408,-2.019363,0.3083911,56
57,0.53068614,1.3327227,-0.6388267,-2.0837593,-3.0762286,-3.0104337,57
58,-3.0263658,-0.9635787,-1.116567,-1.7140204,-2.9470863,-1.4209425,58
59,2.0286233,0.7395247,-2.3992472,-2.1167777,-2.6304872,3.7806344,59
60,-1.8418531,0.58923817,-1.4225408,-1.3022972,-3.4397643,1.165735,60
61,-0.44681406,0.9618816,-1.9412534,-2.280049,-2.0549664,0.8686187,61
62,-1.4058644,2.0464714,-2.0293312,-1.6681149,-2.7384207,-0.01696074,62
63,1.0953718,0.16845553,-1.1259472,-1.5460936,-2.8207817,-3.200158,63
64,-0.4606206,6.731972e-05,-0.6798819,-1.8649089,-2.6427057,-1.2990732,64
65,-0.60685074,-0.47410068,-0.8914802,-1.2124676,-2.647701,-0.13931262,65
66,-0.7121248,0.58843285,-0.48676437,-1.9777287,-2.4992776,-1.0632185,66
67,-0.88138795,0.16131985,-1.4266675,-2.0914783,-1.3780025,-0.11217272,67
68,-1.1878974,1.4130926,-2.3182418,-2.1560545,-2.2703671,2.6423287,68
69,0.31027848,0.49660885,-0.62953484,-1.5967059,-2.9247625,2.5386653,69
70,0.29054087,-0.6125441,-1.6660872,-1.7815676,-2.7637112,1.6026721,70
71,-1.0971313,-0.1494625,-2.6974046,0.45824152,-2.235548,2.2857716,71
72,-4.7743044,2.1802866,-3.2169366,-2.071796,-3.067948,-0.91159403,72
73,-3.79203,0.22785589,-0.74169135,-1.8673488,-2.3183873,2.2498407,73
74,-1.0697684,0.2046364,-2.8309865,-0.75540257,-2.7424543,-1.7665521,74
75,1.367609,1.5446696,-2.0264711,-2.1897397,-2.752662,-3.6060944,75
76,-2.1906996,-2.561016,1.0563407,-2.3244143,-2.5139046,-1.8151176,76
77,-2.5525494,-2.2594383,0.14450075,-1.2475243,-2.3792367,0.30902886,77
78,-0.35355687,1.734377,-1.4759037,-1.9637007,-2.049077,4.7574425,78
79,-2.4388118,-0.8528325,-0.77952,-1.656757,-2.6214511,-3.6366658,79
80,0.29668337,0.9490959,-1.0975816,-2.1275253,-2.2967806,-0.6190672,80
81,-2.1461556,-1.4948221,-0.17322776,-1.2681344,-2.5381083,2.8478594,81
82,-1.6471531,2.2322073,-0.48630503,-1.3420669,-2.6373615,-1.4920523,82
83,1.2300985,2.090374,-2.6300485,-2.5366397,-2.7997024,1.7067169,83
84,0.1032839,2.493367,-1.3889654,-1.7468741,-2.6726758,-2.8126113,84
85,0.39872992,1.500107,-2.705865,-1.682007,-2.1049066,5.0418587,85
86,1.7135468,-0.03215298,-0.74335057,-1.9487742,-2.8417392,0.6384133,86
87,2.8238654,1.895585,-1.0300132,-1.4451873,-2.573956,-2.460559,87
88,-3.6684313,-5.5517654,-1.8598337,-1.5272759,-2.4374359,-4.3415985,88
89,2.3621278,2.7895055,-0.6531839,-1.4596264,-3.115733,1.8838782,89
90,-2.1804397,0.6575605,-0.026444137,-1.121638,-3.0964527,3.006971,90
91,-2.7797651,2.515234,-1.0835295,-1.7603854,-2.676846,1.3091872,91
92,-3.3805242,0.4432178,0.3384061,-1.7247847,-3.1748757,3.9070606,92
93,-0.5670198,-0.08732933,-1.4149743,-2.0022588,-2.3717055,-3.2501924,93
94,-0.40175188,-2.1208267,0.078638405,-1.0810966,-2.5385044,4.814602,94
95,-3.233738,-1.9661763,-0.7082434,-1.7370017,-2.077022,-1.9484112,95
96,1.7148592,2.2172112,-2.0392904,-2.124435,-1.7182665,2.393135,96
97,-1.6304717,0.66896623,-2.9274795,-1.4227852,-2.1794643,-4.7194366,97
98,2.3591838,2.4954333,-2.3227048,-2.4668064,-2.2003133,1.7628586,98
99,-1.0033492,1.4041597,-1.6442397,-0.6378423,-2.7366467,2.7403455,99
100,-0.7238286,-0.046990633,-1.3394397,-2.4959016,-2.7106824,-0.40471935,100
101,-1.929293,-2.2075584,-0.67249554,-1.5691384,-2.077324,-6.222292,101
102,0.062334955,1.2169944,-1.3182006,-1.8730786,-2.4197803,-2.5799243,102
103,-0.05581343,3.0698109,-1.0290477,-1.7772506,-2.3225448,-1.5710793,103
104,0.6925683,1.2220373,-1.3689893,-1.6612451,-2.5812957,0.49279743,104
105,1.202821,0.79682434,-2.1868298,-1.9742322,-1.9119934,3.5806768,105
106,0.09856591,-0.34883666,-2.942862,-1.6262186,-2.2674313,1.2470907,106
107,2.092016,2.340429,-2.0379145,-1.831294,-2.4180017,-3.3747413,107
108,0.46102256,2.5978656,-1.4648093,-2.6678438,-2.9186633,1.1069932,108
109,-2.9339898,2.9747963,-0.87440366,-1.584901,-2.3508794,-1.0114231,109
110,-0.66035,-0.1391859,-0.6223097,-1.2859792,-2.1379492,-1.9488071,110
111,1.6564405,3.9022913,-1.1111796,-2.0976887,-2.2780986,-5.978684,111
112,-1.9293143,-0.25685903,1.4649379,-0.6935139,-1.9229965,-2.4014287,112
113,1.7072773,1.3404467,-2.0623698,-1.9034231,-2.6484494,1.8890065,113
114,-0.31083435,-1.1496971,-0.8923265,-1.226733,-2.8881214,-1.3295759,114
115,-2.9081924,1.1154717,-0.22210586,-1.4623476,-2.6895812,1.057279,115
116,1.4999522,-0.33609426,-2.5445595,-2.120508,-3.0347931,2.2977664,116
117,1.15226,2.7611406,-1.4710827,-2.5312266,-2.4338477,-2.6843112,117
118,-2.830587,3.2758865,0.75529027,-1.8055441,-1.915538,-3.8771472,118
119,-0.6565617,-4.6839495,0.5645852,-1.0690696,-2.1780758,-0.11217219,119
120,-0.5632324,0.9655197,-1.846699,-1.2178968,-2.031999,-1.2485933,120
121,-1.5522741,-0.2948349,-0.13582319,-1.1602685,-3.034191,2.5521033,121
122,0.33218563,3.550378,-2.3799615,-2.2042341,-2.8191156,-0.8330699,122
123,-1.3314822,0.7148925,-0.9661497,-1.1912956,-2.2959619,2.4524698,123
124,-0.40652323,1.9256705,-2.1219766,-2.6153626,-2.7225664,0.7245285,124
125,-0.5755507,0.668409,-1.5698756,-1.4667611,-2.922118,-1.9055505,125
126,-1.7105957,-0.6034641,-1.4124452,-1.8376074,-2.9368901,4.019177,126
127,-0.11956598,-0.4718404,0.18863189,-1.5286108,-2.7356462,0.17453754,127
128,-0.79462785,-0.053396616,-0.42564666,-1.9215956,-2.6670058,-3.7756784,128
129,-0.2504012,1.6403394,-0.94281304,-1.9537218,-2.634762,-0.72380507,129
130,-1.6023047,-0.9977859,0.04281959,-1.9336413,-2.4136372,-5.537956,130
131,-1.2674522,0.10300645,-1.308671,-2.0027192,-2.675034,-0.2333574,131
132,-0.55997133,1.2911446,-3.3755155,-1.2621862,-1.9099563,-0.98149514,132
133,0.803882,1.8093468,-0.86047596,-1.8317182,-2.187788,-3.4587512,133
134,-2.3299496,3.8036358,-1.016969,-1.6883284,-2.4604821,-3.4028811,134
135,0.6958894,0.30033147,-1.9704164,-2.219863,-3.060343,1.0759528,135
136,1.3172214,4.2516584,-0.5856158,-1.9555503,-1.7691348,0.61090136,136
137,-0.71456707,-0.15381223,-0.8587947,-2.2678227,-2.5688024,1.0553854,137
138,0.5965507,-1.3369443,-1.9679394,-2.5484645,-2.6702402,-3.3086839,138
139,-1.0161325,-2.5390973,0.9285775,-1.2206587,-2.1660216,1.333788,139
140,-1.7550845,-1.2211177,-1.2237034,-1.1889102,-1.5951577,-0.11031067,140
141,-0.05402034,1.2848905,-0.68920195,-2.6575084,-2.7665353,-0.5506297,141
142,1.1527209,3.7583106,-1.5135368,-2.5089648,-2.905062,-2.1535316,142
143,-1.3877854,-4.9985404,-1.4946538,-1.0973406,-1.6168301,-0.71178585,143
144,-2.4875917,-0.23658569,-1.3134172,-2.0762887,-3.1657472,1.5090852,144
145,0.6713313,0.55836886,-0.9338455,-1.7128893,-2.4529328,-2.588596,145
146,1.6910328,1.7393912,-1.1903629,-2.6324492,-2.9501572,-1.1126823,146
147,-0.16609024,-0.2746873,0.032702446,-1.0703796,-2.416632,-0.91366667,147
148,2.4300315,1.3629203,-2.9965248,-2.4985197,-2.5444858,-5.85286,148
149,-2.307649,1.0699624,0.3979429,-0.9719211,-2.7640572,1.2736312,149
150,1.2415439,1.5266427,0.102957875,-2.2096865,-2.37109,-0.4454161,150
151,0.45077872,0.912207,-1.9394107,-2.3039584,-2.6781738,-2.8484228,151
152,1.8196838,2.181982,-0.54939634,-1.9264097,-2.715744,-0.85661936,152
153,1.635515,-1.4179857,-2.5083442,-1.876094,-2.678789,0.8622191,153
154,-2.6640284,0.09550594,0.076967195,-1.6781024,-2.5985227,0.12406057,154
155,-1.8302468,-2.443497,-2.0961764,-0.06852627,-2.2752929,-4.8663473,155
156,0.4690169,0.24785423,-2.525331,-2.0138865,-2.2831836,3.7972012,156
157,1.5680683,1.0030797,-2.3646162,-2.2649953,-2.477779,-2.059217,157
158,-1.4458499,0.53657526,-0.44879854,-1.8886809,-3.2657876,-0.67852736,158
159,-1.2508436,1.9746125,-2.5020657,-2.3838322,-2.8070128,-4.4316545,159
160,2.3186774,0.6862353,-1.7599294,-2.2375317,-2.599572,4.3540545,160
161,-1.3615412,2.797565,-2.5840776,-2.560894,-2.6877942,2.3715858,161
162,-0.78647596,0.674576,-0.48023176,-1.1490412,-3.6409004,-2.5196939,162
163,0.7512773,-0.7622926,-1.4833826,-2.4803708,-1.9173013,3.8599482,163
164,-2.327882,-0.18520086,0.43317932,-1.605587,-2.758533,-1.2271087,164
165,-1.199243,-0.49490172,-2.2421196,-2.4116242,-3.0807042,-1.8675033,165
166,-0.00562644,1.9996779,-2.2659702,-2.6816132,-2.34066,0.3118496,166
167,-1.5947646,-1.1978978,-1.146265,0.0077183843,-2.7078357,-1.5502434,167
168,1.5911043,2.3330636,-1.3180779,-2.017676,-2.5562806,1.8611075,168
169,1.8689613,2.5536282,-1.3602768,-1.7432704,-2.3005435,0.2745189,169
170,0.17924502,1.3470283,-1.6860306,-1.6189548,-2.0504405,1.595508,170
171,0.5842432,1.4229816,-2.0216503,-1.9908872,-2.7472756,-0.33528364,171
172,-0.7996653,-3.8311532,-1.6474844,-0.66113174,-1.7240393,-2.2942808,172
173,1.2692745,-2.98778,-2.433285,-2.852081,-2.602062,6.001566,173
174,2.499127,1.7290785,-1.2162387,-2.025642,-2.0644004,1.4355744,174
175,0.788843,1.0479634,-2.4648962,-2.2487495,-2.3660204,0.97969824,175
176,-0.98541105,0.50040114,-0.31191224,-1.4084344,-2.9455824,0.06865096,176
177,-0.599519,-3.956784,-0.5979837,-0.99995816,-1.8731619,-1.2287903,177
178,-1.3900666,-3.9165142,-0.19262338,-0.67489195,-2.982973,1.8995657,178
179,0.40679902,0.30060452,-2.0352416,-1.3924546,-2.2630858,2.1098833,179
180,0.29738873,1.9762805,-2.589048,-1.8182278,-2.8924396,2.416111,180
181,0.77499926,1.5976782,-1.3945438,-1.6056825,-2.2119358,3.4069834,181
182,-3.8558905,-3.869206,1.767173,0.16914031,-2.1980453,-3.547619,182
183,-0.54912937,3.2809865,-2.013796,-1.2090238,-1.9386613,0.35199958,183
184,0.3097493,0.6065717,-2.3912334,-1.9314591,-2.7349098,0.9635838,184
185,-0.96310526,-1.0150752,0.42119,-1.1267669,-2.9067333,-3.20588,185
186,-1.9434783,-2.1428337,1.0382568,-1.0207956,-2.767769,-1.7059598,186
187,-1.8767829,-2.357191,-0.09221506,-1.5608101,-2.1586874,-1.8555272,187
188,-1.5811665,0.15931422,-1.3826578,-1.4811819,-2.9443154,1.7878368,0
189,-1.3583508,-4.7311845,-1.4839021,0.1365633,-1.2739755,0.94253594,1
190,-0.92701256,-2.4914412,1.2215788,-1.1510735,-2.0918703,-2.670427,2
191,1.5908308,-2.2905972,-2.4742198,-2.3165252,-3.215775,6.312275,3
192,0.21057022,1.4485803,-1.6936,-1.8734694,-2.7380075,-0.07655144,4
193,0.6364869,1.1905868,-2.360797,-1.7366146,-2.0316508,3.1880748,5
194,-0.37984398,2.36824,-2.116924,-1.7058051,-2.0498528,-4.5555363,6
195,0.32341242,0.25735563,-0.70638835,-1.9812883,-1.9029827,-5.4280453,7
196,-0.08431885,0.22964412,-0.97586006,-1.9115293,-2.4822793,-1.0449393,8
197,1.1301472,0.5730351,-2.1949525,-2.050352,-2.9845066,0.616336,9
198,0.25926748,-2.4367597,-2.8411088,-1.7246305,-2.082934,0.9603199,10
199,0.7834277,0.82827294,-1.3234476,-1.6939982,-2.9030564,-0.37235022,11
200,-1.6258744,1.7707322,-0.80319744,-2.0410674,-2.3426776,-0.056335676,12
201,-1.7870564,2.301964,-2.7167265,-1.1671983,-2.0010822,-2.952685,13
202,-0.20091051,-1.7980318,-0.98476493,-1.1822674,-2.441267,3.8130622,14
203,-1.5775424,-0.8729726,-1.1602725,-1.558488,-2.7037566,3.2425084,15
204,-1.1755801,-1.10031,-0.8222158,-1.2365732,-2.9681847,2.1786191,16
205,1.2999284,1.3264866,-2.0704653,-2.0276003,-2.1741016,3.1050134,17
206,-0.9280573,2.7954817,-1.0225922,-1.2479936,-3.500492,-0.79521585,18
207,1.2124281,0.41285414,0.019918742,-1.3283918,-3.0625122,1.5888349,19
208,-3.2639222,-1.1036066,-2.631601,-1.6027793,-2.978084,1.930032,20
209,0.4004107,1.0704628,-0.057268076,-1.846727,-2.3781416,-0.6789154,21
210,-2.9759836,-0.8855601,0.1903007,-1.2229489,-2.7556353,2.7531254,22
211,0.46955764,2.3624868,-1.082701,-1.7907422,-2.7877085,1.8321413,23
212,2.0570905,2.7487597,-1.2612698,-2.2689567,-2.5249536,3.592451,24
213,1.4253181,1.1326327,-1.9347053,-1.9011497,-2.7906928,1.7749689,25
214,-1.2497267,1.264529,-0.54192233,-2.2065244,-2.8410301,-1.1097043,26
215,-0.38160908,1.061763,-1.7666016,-1.454055,-2.56569,-0.028104484,27
216,-0.803208,0.69943935,-0.8901075,-2.1260746,-2.164554,-0.64156455,28
217,0.7866665,2.4973593,-1.2375652,-1.771535,-1.8374857,0.3532251,29
218,-2.8653398,-4.6491446,0.94940346,-0.867873,-2.707019,0.6331798,30
219,-2.0680473,-0.22971086,-1.1537699,-1.4934394,-2.5822983,0.5053065,31
220,-2.8870282,-0.93340397,-0.06492071,-1.645174,-2.353906,0.19600177,32
221,-2.7549696,0.39956522,-1.6333394,-1.8540736,-2.1827607,-1.0758305,33
222,0.26304913,-1.0471646,-2.194213,-1.7922704,-2.1949217,2.9266858,34
223,-2.7113035,0.1611731,-1.9314058,-2.5807323,-2.641539,0.742031,35
224,-0.07645452,-4.179928,2.7253153,-1.732322,-2.1893373,-0.25470865,36
225,0.11959225,0.39425543,-0.9045576,-2.039471,-2.5803444,-3.6140141,37
226,1.0087366,3.1618137,-1.4349154,-2.8113742,-1.9867538,-1.2851628,38
227,-2.2309287,1.2950836,-2.3159707,-2.6517832,-2.5115962,-1.944556,39
228,-3.5508502,-2.271413,1.6692257,-1.028604,-2.785525,-3.8776054,40
229,1.0024767,2.1746757,-2.091154,-2.55538,-2.053741,-0.5338368,41
230,0.39919245,1.7565346,-1.8859806,-2.1413467,-2.3737729,2.7501962,42
231,-0.41293043,1.3233886,-1.6866202,-2.0779192,-2.3132222,1.1767294,43
232,-2.2741857,-2.8182383,2.6499393,-1.0778302,-3.0040827,-0.9582064,44
233,0.47945285,2.7200475,-0.97470117,-2.2522914,-2.778212,0.63885546,45
234,-0.6256992,-0.60520744,0.74570215,-1.2887224,-2.5528119,0.26986867,46
235,-1.4486977,-1.4727157,-0.75704837,-1.7925463,-2.1042752,0.15267137,47
236,-3.2840877,-0.24098471,0.38755926,-1.3962008,-2.2538054,-3.713398,48
237,1.6002963,3.1323478,-1.6367772,-2.404645,-2.3991473,-2.1943197,49
238,-1.3609849,-5.2723413,0.85946274,-1.8029118,-1.9342439,1.1535869,50
239,-1.1317208,0.04984714,-1.9008459,-1.0197654,-2.341535,2.711741,51
240,-0.9521496,0.88710356,-1.8924756,-1.9460434,-2.456448,0.4756267,52
241,1.9840943,1.722165,-2.0153282,-1.8118367,-2.5590682,-1.3849244,53
242,-1.0265571,-1.3939939,0.13711964,-1.117823,-2.7521212,3.5021982,54
243,0.23095292,3.5982096,-1.9553654,-2.3658051,-2.5395606,2.8235664,55
244,0.44341645,2.7269258,-1.182148,-1.2745241,-2.5464888,-1.4947779,56
245,1.3822446,1.262238,-0.61970985,-2.2586641,-2.9549487,-2.2701879,57
246,-3.292499,-1.0010949,-1.7940719,-1.9639037,-2.7464614,-3.281413,58
247,1.8579898,0.76383144,-2.2214243,-1.4130509,-3.112731,-0.31825832,59
248,-1.4995263,-0.6152712,-3.132923,-1.0908141,-2.2185497,2.5902019,60
249,-0.2151497,-0.4294349,-1.7248857,-1.7483242,-2.2005827,0.25920185,61
