,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,2.774992,0,0.37227625,0.5255043,0.498441,2.119942,0.19571224
1,3.3737693,1,0.053031433,0.4863579,0.49275628,3.4862325,0.7991742
2,1.2704881,2,0.58782667,0.5016902,0.5002698,2.0776951,0.7170214
3,3.6211782,3,0.48873436,0.49932453,0.48882017,5.3235292,0.7952225
4,4.2930923,4,0.7277871,0.51665556,0.502113,3.1027427,0.49700117
5,3.4452949,5,0.2235377,0.4946095,0.48118702,3.4125152,0.5325516
6,3.8186865,6,0.8384501,0.50218904,0.49170288,3.653325,0.6388394
7,6.269735,7,0.48177445,0.49396217,0.50882334,1.4512753,0.6055767
8,2.4761722,8,0.19948499,0.4931784,0.4990998,6.645302,0.45871794
9,1.9752858,9,0.7081137,0.4909601,0.49585363,4.8208265,0.64858204
10,2.5782447,10,0.7621048,0.5156327,0.50356513,5.437226,0.8113637
11,3.709944,11,0.12024403,0.4930701,0.51675373,3.595205,0.3108099
12,2.0072854,12,0.7087683,0.49198163,0.51517135,4.5260344,0.5607359
13,3.0855768,13,0.35249767,0.48884222,0.5086083,5.609522,0.76250464
14,3.332315,14,0.33650696,0.47840992,0.5078325,1.8866745,0.4486231
15,4.250988,15,0.4730277,0.48757038,0.4922906,5.829087,0.46806103
16,4.574368,16,0.64314663,0.5183987,0.5093125,1.8485485,0.3296942
17,1.622843,17,0.26455414,0.49865985,0.5073786,1.8312529,0.33366978
18,4.9588184,18,0.41531995,0.5092204,0.51476645,2.2162714,0.09940091
19,2.7376356,19,0.7402522,0.5026829,0.47826993,5.8119025,0.697936
20,1.7671974,20,0.2156543,0.51463026,0.4846544,3.278645,0.7048438
21,2.2697852,21,0.5999764,0.51350063,0.51257145,2.4283662,0.77001184
22,2.4418428,22,0.63053775,0.4759396,0.5044972,3.4983819,0.76944274
23,3.849859,23,0.75138605,0.4899175,0.5002067,4.47042,0.7305311
24,2.3748546,24,0.044878352,0.50789374,0.53146905,1.0427209,0.64955455
25,1.2555481,25,0.5159524,0.4918768,0.51621526,5.666685,0.39110327
26,4.741825,26,0.7701311,0.49589917,0.5103821,3.2076879,0.7381036
27,2.028464,27,0.23825626,0.5195812,0.5099081,2.6419528,0.43259662
28,3.5698438,28,0.78304946,0.49809358,0.49178764,1.5617534,0.66765285
29,4.3228273,29,0.82918787,0.4716596,0.51649743,5.061745,0.35796112
30,4.1321745,30,0.031582054,0.4935913,0.5072006,1.7850995,0.302903
31,1.6342983,31,0.7231257,0.49382812,0.51771533,5.0600576,0.35833538
32,1.4198462,32,0.7528688,0.49976498,0.5136023,5.568744,0.8158898
33,5.1096096,33,0.5354252,0.5077387,0.4879757,1.8680034,0.096258014
34,3.983018,34,0.10045963,0.51298845,0.502009,2.693255,0.11667847
35,1.4217774,35,0.7258312,0.48359066,0.51545775,1.9963974,0.4805229
36,2.6117613,36,0.3966181,0.49440825,0.49259496,3.8801405,0.24498326
37,1.538603,37,0.5642125,0.49186727,0.5004479,3.8684936,0.29776257
38,1.3952663,38,0.68213487,0.5308655,0.5085519,5.624053,0.5850269
39,3.281717,39,0.6594412,0.48828956,0.49968633,1.2930496,0.14435449
40,5.7928953,40,0.7826145,0.50447315,0.49622583,1.536499,0.2650457
41,3.2673154,41,0.29505822,0.4890539,0.5081458,2.5970376,0.7985953
42,2.090362,42,0.27574664,0.5018596,0.49379775,2.0032678,0.59147435
43,5.3421073,43,0.62886757,0.50114214,0.526582,5.248124,0.26479903
44,1.7297423,44,0.640298,0.48340297,0.49875653,2.2454355,0.32030386
45,3.0364091,45,0.7424484,0.5063476,0.5110955,2.6482668,0.73351866
46,2.044479,46,0.56296813,0.47131565,0.5032389,4.727204,0.27766344
47,5.2029214,47,0.5165624,0.50471294,0.49375573,3.4300506,0.5232459
48,2.7276056,48,0.15294802,0.4966766,0.503909,4.3201866,0.24076416
49,2.5669081,49,0.76367736,0.52788943,0.5048082,4.3486133,0.29769784
50,1.8872956,50,0.63896513,0.49704394,0.49427027,1.5942136,0.36721155
51,5.68601,51,0.75870067,0.4854228,0.52183694,1.3487742,0.55123746
52,1.6204486,52,0.2536023,0.4972868,0.49362078,2.441566,0.50962716
53,5.286832,53,0.33733007,0.48164776,0.52311236,5.8713055,0.4363849
54,1.9200627,54,0.19820355,0.50554377,0.49444318,5.6152234,0.8471023
55,1.4691833,55,0.60607815,0.49653515,0.50317174,4.391027,0.53236145
56,1.219956,56,0.6374005,0.5120293,0.48828492,2.3406084,0.15287311
57,2.3539262,57,0.06293052,0.49205303,0.4979998,1.2661177,0.5390044
58,4.3110733,58,0.74436474,0.51915115,0.51911426,1.7837352,0.2693838
59,2.6952984,59,0.5477932,0.4923316,0.51591945,5.3080044,0.6593519
60,5.333595,60,0.8160427,0.47434875,0.5091593,3.3261075,0.7850264
61,3.5075526,61,0.81601626,0.5026777,0.5021666,3.3190224,0.44475764
62,5.0096416,62,0.366106,0.50443596,0.4957175,2.4859498,0.47871497
63,4.1666574,63,0.3281731,0.50215685,0.50146157,4.7287683,0.83459693
64,4.713041,64,0.5111237,0.48776063,0.4955537,4.9528756,0.7228739
65,2.113956,65,0.16958463,0.49910492,0.5190631,5.4273195,0.0922946
66,4.962753,66,0.83147115,0.5102039,0.50162417,3.80716,0.41200197
67,4.5911427,67,0.78546184,0.49362823,0.4960456,2.399516,0.52908754
68,2.2239087,68,0.31081364,0.5131391,0.50886804,4.581376,0.6256688
69,3.1897204,69,0.2735852,0.50774336,0.49962953,5.8985066,0.8341235
70,2.1534214,70,0.44968143,0.4949939,0.48170128,5.37208,0.7849467
71,5.0409465,71,0.32882777,0.48362622,0.5001744,3.731976,0.60891813
72,4.2636952,72,0.8547031,0.5078344,0.4923396,2.864622,0.77516013
73,3.6831336,73,0.5785577,0.5121055,0.503334,1.7596453,0.29507715
74,3.7645922,74,0.05220237,0.501257,0.51326156,3.3572314,0.16992994
75,2.8421595,75,0.1669592,0.5109351,0.48742542,5.6791844,0.78169835
76,3.8575807,76,0.0387528,0.51006836,0.49726552,2.0399263,0.06533091
77,2.360114,77,0.52813745,0.48859692,0.50445044,4.8829355,0.5462596
