,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,2.7274027,0,0.3745647,0.5014024,0.49416247,2.1047208,0.21700054
1,2.8419843,1,0.19108039,0.50327784,0.49928215,3.22363,0.77699685
2,1.4408163,2,0.6418943,0.5069927,0.4837561,2.0536308,0.694034
3,3.6720533,3,0.49232316,0.5052629,0.50934684,5.2907524,0.77353024
4,4.349384,4,0.717004,0.5018332,0.5269298,3.0092692,0.5089263
5,3.5149202,5,0.2295281,0.49047387,0.5198433,3.4879067,0.53134805
6,3.7528477,6,0.7996117,0.4981838,0.5144471,3.6643121,0.6412712
7,6.4699373,7,0.48316368,0.48607627,0.495461,1.600701,0.61423945
8,2.4889004,8,0.19882907,0.48358452,0.5052579,6.7559953,0.46266967
9,2.1051362,9,0.7183265,0.49584737,0.48671407,4.9056463,0.6547851
10,2.5641413,10,0.73526037,0.49593806,0.49660283,5.600444,0.78735095
11,3.798017,11,0.12589061,0.5001528,0.49895316,3.4845698,0.31475207
12,2.1332345,12,0.6932747,0.51093656,0.4980922,4.650577,0.58040696
13,3.130577,13,0.35345343,0.48732385,0.49239308,5.69687,0.746786
14,3.3292818,14,0.33546996,0.5116809,0.49841467,1.9379877,0.45499724
15,4.258653,15,0.4883113,0.48844513,0.51177925,5.7445283,0.4701933
16,4.6302657,16,0.64258313,0.49527174,0.5230072,1.8416103,0.34201685
17,1.7764355,17,0.30096477,0.5009707,0.5135801,1.8219124,0.37016916
18,5.1331115,18,0.3894815,0.48081207,0.49929827,2.162704,0.15172513
19,2.8082287,19,0.73416007,0.504463,0.4768517,5.853454,0.7010282
20,1.8571004,20,0.23001434,0.50890315,0.50079155,3.2303777,0.69802356
21,2.2592607,21,0.60289216,0.509128,0.5098316,2.4483988,0.7447183
22,2.4339273,22,0.64912844,0.50700325,0.49790752,3.5562031,0.74144703
23,3.9053721,23,0.7430192,0.5126072,0.50512034,4.4994907,0.72645056
24,2.1040337,24,0.14130193,0.53258115,0.49328718,1.2953705,0.6659944
25,1.4425967,25,0.55933887,0.511157,0.48891297,5.668219,0.4008204
26,4.68188,26,0.7488486,0.49402818,0.4985876,3.2342696,0.7120005
27,2.0500736,27,0.2495771,0.5049603,0.4895765,2.6161141,0.45381024
28,3.480957,28,0.75585383,0.4955889,0.50963104,1.7020723,0.6553578
29,4.116173,29,0.7957828,0.52543044,0.500968,5.160844,0.35798436
30,3.2163923,30,0.15741596,0.47794244,0.49028364,1.8040537,0.30026397
31,1.7313464,31,0.723179,0.51259744,0.49201593,5.032549,0.36341247
32,1.6192569,32,0.75586325,0.47142705,0.49409854,5.5289073,0.793239
33,5.3057494,33,0.51721615,0.5190719,0.48448694,1.8016069,0.1585615
34,4.0390773,34,0.10567581,0.49698618,0.5056677,2.3913481,0.1314926
35,1.6232544,35,0.7135077,0.52287215,0.51613206,2.0364316,0.50642955
36,2.644069,36,0.39364284,0.5084366,0.5074438,3.8656104,0.2527235
37,1.7500918,37,0.5808154,0.49676117,0.5032079,3.8217616,0.293513
38,1.6817187,38,0.6870503,0.46619913,0.4788159,5.465455,0.6043298
39,3.0507827,39,0.60600317,0.5030325,0.50091845,1.2241448,0.29656622
40,5.8702536,40,0.77572095,0.48858503,0.49332476,1.6599426,0.29459184
41,3.1569571,41,0.29216564,0.52845716,0.5072579,2.570634,0.766136
42,2.178483,42,0.2877686,0.50458586,0.5081729,2.0002403,0.591289
43,5.4269376,43,0.6251258,0.49720734,0.52067834,5.279953,0.2639494
44,1.851144,44,0.6218674,0.5077341,0.5044286,2.295374,0.32735693
45,2.960535,45,0.7221104,0.47591272,0.49381584,2.4975166,0.70920813
46,2.065007,46,0.57343346,0.5056415,0.49613652,4.7967,0.2758731
47,5.264365,47,0.5352928,0.5145263,0.4924868,3.370502,0.52402157
48,2.848384,48,0.16082764,0.48784113,0.50841284,4.295562,0.25300372
49,2.562731,49,0.7382837,0.48599812,0.48759001,4.446711,0.2944655
50,2.0009344,50,0.654582,0.5228489,0.5284195,1.6864944,0.4002348
51,5.7221074,51,0.7548793,0.5016713,0.5010501,1.5328362,0.5548721
52,1.73892,52,0.26738086,0.50076187,0.49317083,2.404005,0.5283145
53,5.374943,53,0.3422064,0.50126535,0.5111585,5.8404336,0.44708708
54,1.947,54,0.23453379,0.47866467,0.4983698,5.556201,0.82450974
