,inferred dec temp,subject,inferred reward rate,inferred habitual tendency,inferred policy rate,inferred cached weight,inferred cached rate
0,2.6885405,0,0.37564275,0.504947,0.5176388,2.1285868,0.19058427
1,3.974902,1,0.008220697,0.48224512,0.51192844,4.1315956,0.80346864
2,1.1699277,2,0.5348898,0.50576216,0.48518908,2.0922024,0.7200294
3,3.781308,3,0.48342714,0.4922684,0.5184885,5.2666125,0.8142661
4,4.293488,4,0.73763484,0.51160103,0.49741748,3.1055675,0.48980868
5,3.4750361,5,0.22740977,0.49991018,0.4888789,3.4217758,0.5281306
6,3.9065104,6,0.85494065,0.4962655,0.48640966,3.793435,0.6354984
7,6.231495,7,0.47361815,0.49606788,0.49678558,1.3375871,0.58926916
8,2.4724765,8,0.18211898,0.489045,0.51659995,6.5877705,0.45825607
9,1.9942417,9,0.711797,0.50173664,0.48983765,4.7813497,0.6532764
10,2.6015074,10,0.76648235,0.49606562,0.47991088,5.5642896,0.82591015
11,3.766722,11,0.11700862,0.4785672,0.48867553,3.6082208,0.3101001
12,1.9829516,12,0.7048335,0.5025584,0.50448334,4.6221995,0.55847275
13,3.164814,13,0.35387468,0.49552113,0.496708,5.7236643,0.7784658
14,3.431854,14,0.34354308,0.5052889,0.49409142,1.8722275,0.43126643
15,4.0759034,15,0.4737048,0.5067041,0.50505316,5.726947,0.46975526
16,4.4621778,16,0.6475688,0.47364956,0.4979438,1.8933804,0.3347065
17,1.5631646,17,0.27189055,0.5200942,0.5323972,1.8052928,0.31521025
18,4.862778,18,0.42408037,0.5119878,0.5087151,2.2848651,0.09021046
19,2.7611477,19,0.76302123,0.4907175,0.49034256,5.8047895,0.69861376
20,1.7628601,20,0.2093556,0.5225771,0.4972182,3.2983637,0.72062147
21,2.3140528,21,0.5956692,0.50743395,0.5184434,2.478177,0.78744996
22,2.438677,22,0.64247465,0.5038787,0.48091722,3.5557382,0.7811284
23,3.8332312,23,0.77055836,0.4833148,0.4940189,4.3752074,0.7383314
